x,y
-12504.0281,150437.0532
-11984.2279,149570.5843
-12880.2738,149432.5013
-12955.4334,149989.7248
-11670.5446,149204.6808
-11904.04,149663.2347
-11984.788,149345.0371
-13231.3787,149924.1269
-12849.252,149429.3687
-12701.9912,149646.1998
-12213.598,150635.6733
-11923.3688,149362.4456
-12132.434,149907.7157
-11921.8113,149662.5765
-13031.1247,150191.2191
-11731.1078,149627.7794
-11788.9444,149396.2433
-12507.0641,150353.8046
-12532.6023,150256.4504
-12400.7105,149913.2839
-12436.3575,149418.0466
-12949.5873,149869.362
-12950.9103,149805.8619
-12475.2197,149678.4765
-12570.588,149950.5347
-12939.1071,150525.1867
-12631.2133,150587.7058
-12571.5914,150578.2955
-12060.0719,149543.6706
-12688.4936,149311.7398
-12290.838,150471.6643
-12347.0157,149922.3705
-12518.6796,150475.8795
-11968.0211,149888.0671
-11909.8842,149358.0518
-11864.6612,149664.6931
-12557.6948,150005.7279
-12604.2892,149223.0854
-12355.8612,150672.5327
-12654.1074,149825.0589
-12996.9513,149548.6013
-12462.3916,150393.1657
-12403.5808,150406.6792
-11811.0314,149218.3584
-12973.3999,149894.4975
-12753.1738,149619.6595
-12570.508,150209.877
-12679.2904,149897.0259
-12444.1652,149971.972
-12236.7111,149783.2646
-12278.812,150176.0974
-11803.8296,149401.2768
-11914.1441,149360.6332
-12160.7984,150175.5712
-13045.1658,150260.8143
-12836.8676,149943.2089
-11675.157,149191.4702
-11789.6886,149372.4302
-12053.4418,149357.7758
-12423.4047,149370.9402
-12424.6529,150569.3451
-11779.8513,149428.6172
-13079.7626,150387.814
-13267.7466,149751.8194
-13113.0738,149587.4741
-12466.2576,150067.7423
-12507.9919,150108.4611
-12335.2862,150442.267
-12476.3127,150401.72
-12787.3974,150684.8094
-11797.8547,149548.8115
-12754.1868,150696.1901
-12697.0667,150720.7955
-12220.1064,150613.8193
-11911.9963,149358.4669
-13131.6467,149949.1724
-12862.8038,150524.7363
-11741.2322,149202.9181
-12998.1199,150482.4754
-12476.7845,149282.822
-12350.5413,150068.1227
-11736.9729,149200.3366
-12832.3767,150596.1738
-12701.6642,150741.6581
-13021.3326,149524.6523
-12149.4336,149746.8272
-11991.8482,149711.528
-12669.1614,149265.4465
-11809.5324,149402.5928
-12620.9591,150577.9351
-13174.8621,149919.9824
-11772.226,149348.6177
-12363.7899,150109.5782
-12541.824,149187.4029
-12085.0528,149753.3662
-13024.9315,149365.4826
-11710.7846,149181.5973
-12470.6111,150385.9235
-12702.0257,149712.7972
-12530.4865,150507.1679
-13027.1331,150456.6618
-12307.7552,149792.2812
-12441.8256,150079.7795
-12178.0483,149443.4747
-11975.111,149834.2891
-12099.3901,150068.3701
-12907.7831,150532.6737
-11825.1482,149505.5792
-12091.7517,150174.3378
-12550.4213,150159.4077
-12881.629,149651.0458
-12530.319,149700.2495
-12505.351,150577.2826
-11878.2977,149326.1926
-13146.7727,149645.672
-13196.5257,149695.9363
-12030.5739,149653.7974
-12669.8017,150680.3406
-13282.2093,149802.086
-12234.1752,150226.4066
-11843.3727,149263.4861
-11797.1076,149431.8745
-12112.6243,149491.2977
-12968.2157,149708.7283
-12897.1997,150506.2154
-12739.3701,150705.7151
-11851.9612,149612.8347
-12613.7668,149701.1041
-12443.2799,150397.5572
-12050.9465,150187.3993
-11738.8884,149293.8488
-11742.7079,149669.0208
-13063.387,150313.3779
-13041.2464,149595.8206
-12812.989,149612.7378
-13002.2327,149981.1669
-12086.2502,149382.1176
-11821.2695,149650.9348
-11986.672,149569.7169
-12781.9468,149917.3724
-13104.6643,149986.046
-12644.1723,149660.2385
-11674.5946,149170.8173
-12529.1636,150578.6055
-11738.8371,149201.2043
-13279.2048,149775.3779
-13025.4401,150017.5561
-11839.7989,149656.81
-11805.2727,149400.0114
-12402.1633,150589.1888
-12361.9234,150007.6578
-12381.0146,150414.8939
-12183.5804,149945.2858
-13007.0202,150073.6302
-13067.3188,150027.7529
-12167.837,149857.839
-12395.5487,150646.0744
-12894.0195,149977.6316
-12333.0546,149746.4274
-12155.1148,149499.7066
-12831.0538,150617.3406
-13010.6503,149435.0745
-12663.3524,149779.1373
-11684.7647,149674.9385
-12077.3416,150120.3347
-13288.4986,149857.9915
-12140.7648,150019.8102
-12227.5591,149433.2827
-12044.7941,149698.8468
-12510.1605,150073.0815
-12428.4106,150086.5211
-12511.3086,150054.3514
-12215.6317,150672.5328
-13312.8473,149816.5067
-12994.6258,149635.9556
-12194.878,149750.8853
-12753.3386,149881.2855
-13253.0532,149721.6092
-12530.1174,150527.1028
-12505.4312,150296.2911
-12313.5278,150679.1474
-12794.012,150655.7053
-12392.5084,149434.4428
-11815.4893,149600.673
-12373.9786,149706.0468
-12729.571,149354.0213
-12214.3088,150535.0814
-12189.3461,150214.0215
-12010.9688,149869.8886
-12421.3344,150029.232
-12493.8099,149223.3711
-11836.7502,149448.1703
-12551.3602,150233.4031
-12735.1368,150718.4151
