ID_UG;nodes
1538;(-11187.78438, 154555.48301),(-11349.44948, 154555.11851),(-11318.49878, 154483.17521),(-11222.42877, 154341.59574)
1610;(-11187.78438, 154555.48301),(-11349.44948, 154555.11851),(-11318.49878, 154483.17521),(-11417.19443, 154357.99932),(-11424.93822, 154438.9049),(-11438.96393, 154545.93701)
