"Node1(x,y)","Node2(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-11187.78438, 154555.48301)","(-11424.93822, 154438.9049)",1.07489091554228,True,False,8076,2884,12115,2884,6059,False,"[(-11635.58008, 154657.84431), (-11595.64078, 154606.92541), (-11561.53818, 154575.51421), (-11478.41668, 154528.28321), (-11741.65598, 154773.30211)]"
"(-11187.78438, 154555.48301)","(-11318.49878, 154483.17521)",0.9355485810252608,False,False,7031,2509,10545,2509,5271,False,"[(-11164.82288, 154512.54431), (-11150.04178, 154412.53521), (-11147.17908, 154181.79111)]"
"(-11187.78438, 154555.48301)","(-11349.44948, 154555.11851)",0.16677993010997974,False,False,1253,448,1880,448,940,False,"[(-11237.85928, 154537.47281), (-11300.94468, 154541.64441)]"
"(-11187.78438, 154555.48301)","(-11222.42877, 154341.59574)",0.0,False,True,0,0,0,0,0,False,
"(-11187.78438, 154555.48301)","(-11438.96393, 154545.93701)",0.0,False,True,0,0,0,0,0,False,
"(-11349.44948, 154555.11851)","(-11318.49878, 154483.17521)",0.0783184795905916,False,False,589,210,883,210,441,33.7565,
"(-11349.44948, 154555.11851)","(-11222.42877, 154341.59574)",0.0,False,True,0,0,0,0,0,False,
"(-11349.44948, 154555.11851)","(-11438.96393, 154545.93701)",0.0,False,True,0,0,0,0,0,False,
"(-11318.49878, 154483.17521)","(-11417.19443, 154357.99932)",0.23665325508680157,True,False,1779,636,2667,636,1334,False,"[(-11331.47868, 154417.08361), (-11348.46388, 154349.08811)]"
"(-11318.49878, 154483.17521)","(-11222.42877, 154341.59574)",0.0,False,True,0,0,0,0,0,False,
"(-11318.49878, 154483.17521)","(-11438.96393, 154545.93701)",0.0,False,True,0,0,0,0,0,False,
"(-11417.19443, 154357.99932)","(-11424.93822, 154438.9049)",0.0812753293361468,True,False,611,218,916,218,458,33.7565,
"(-11417.19443, 154357.99932)","(-11438.96393, 154545.93701)",0.0,True,True,0,0,0,0,0,False,
"(-11424.93822, 154438.9049)","(-11438.96393, 154545.93701)",0.0,True,True,0,0,0,0,0,False,
