"Node1(x,y)","Node2(x,y)"
"(-10353.3526, 148680.4932)","(-10313.0263, 148641.3169)"
"(-10313.0263, 148641.3169)","(-10277.6272, 148607.6859)"
"(-10277.6272, 148607.6859)","(-10337.6596, 148564.8001)"
"(-10337.6596, 148564.8001)","(-10391.9169, 148593.1855)"
"(-10391.9169, 148593.1855)","(-10435.6964, 148636.4532)"
"(-10435.6964, 148636.4532)","(-10501.7038, 148664.2276)"
"(-10501.7038, 148664.2276)","(-10608.4063, 148610.3631)"
"(-10608.4063, 148610.3631)","(-10646.6672, 148552.7456)"
"(-10646.6672, 148552.7456)","(-10677.7388, 148505.0907)"
"(-10677.7388, 148505.0907)","(-10728.1609, 148489.4802)"
"(-10728.1609, 148489.4802)","(-10762.0833, 148526.9456)"
"(-10762.0833, 148526.9456)","(-10767.8335, 148597.7791)"
"(-10767.8335, 148597.7791)","(-10737.4521, 148685.8459)"
"(-10737.4521, 148685.8459)","(-10725.9387, 148762.3938)"
"(-10725.9387, 148762.3938)","(-10721.1427, 148763.4012)"
"(-10721.1427, 148763.4012)","(-10644.9561, 148747.5641)"
"(-10644.9561, 148747.5641)","(-10584.2885, 148735.9301)"
"(-10584.2885, 148735.9301)","(-10516.7606, 148712.6666)"
"(-10516.7606, 148712.6666)","(-10434.5202, 148695.9123)"
"(-10434.5202, 148695.9123)","(-10353.3526, 148680.4932)"
"(-10337.6596, 148564.8001)","(-10385.5873, 148508.3928)"
"(-10385.5873, 148508.3928)","(-10426.1531, 148477.811)"
"(-10426.1531, 148477.811)","(-10377.6529, 148436.1235)"
"(-10377.6529, 148436.1235)","(-10336.8815, 148393.9704)"
"(-10336.8815, 148393.9704)","(-10319.8248, 148348.9077)"
"(-10319.8248, 148348.9077)","(-10300.9186, 148294.2105)"
"(-10300.9186, 148294.2105)","(-10333.7443, 148251.8483)"
"(-10333.7443, 148251.8483)","(-10381.1208, 148267.7715)"
"(-10381.1208, 148267.7715)","(-10420.7865, 148286.5091)"
"(-10420.7865, 148286.5091)","(-10473.9622, 148317.5703)"
"(-10473.9622, 148317.5703)","(-10540.3614, 148316.1299)"
"(-10540.3614, 148316.1299)","(-10535.1614, 148372.7364)"
"(-10535.1614, 148372.7364)","(-10593.7201, 148365.4353)"
"(-10593.7201, 148365.4353)","(-10616.6466, 148309.1741)"
"(-10616.6466, 148309.1741)","(-10660.7903, 148302.172)"
"(-10660.7903, 148302.172)","(-10719.8125, 148326.1684)"
"(-10719.8125, 148326.1684)","(-10778.2692, 148386.0113)"
"(-10778.2692, 148386.0113)","(-10736.4597, 148443.0764)"
"(-10736.4597, 148443.0764)","(-10671.0622, 148481.155)"
"(-10671.0622, 148481.155)","(-10588.5044, 148502.3457)"
"(-10588.5044, 148502.3457)","(-10532.9652, 148525.2196)"
"(-10532.9652, 148525.2196)","(-10561.1177, 148562.8447)"
"(-10561.1177, 148562.8447)","(-10608.4063, 148610.3631)"
"(-10608.4063, 148610.3631)","(-10501.7038, 148664.2276)"
"(-10501.7038, 148664.2276)","(-10435.6964, 148636.4532)"
"(-10435.6964, 148636.4532)","(-10391.9169, 148593.1855)"
"(-10391.9169, 148593.1855)","(-10337.6596, 148564.8001)"
