variable,value
C_wide_node10node21_t3,1.0
C_wide_node10node21_t4,1.0
C_wide_node10node21_t5,1.0
C_timber_node11node13_t1,1.0
C_timber_node11node13_t2,1.0
C_timber_node11node13_t3,1.0
C_timber_node11node13_t4,1.0
C_timber_node11node13_t5,1.0
C_wide_node11node13_t1,1.0
C_wide_node11node13_t2,1.0
C_wide_node11node13_t3,1.0
C_wide_node11node13_t4,1.0
C_wide_node11node13_t5,1.0
C_timber_node11node23_t1,1.0
C_timber_node11node23_t2,1.0
C_timber_node11node23_t3,1.0
C_timber_node11node23_t4,1.0
C_timber_node11node23_t5,1.0
C_wide_node11node23_t1,1.0
C_wide_node11node23_t2,1.0
C_wide_node11node23_t3,1.0
C_wide_node11node23_t4,1.0
C_wide_node11node23_t5,1.0
C_timber_node11node24_t1,1.0
C_timber_node11node24_t2,1.0
C_timber_node11node24_t3,1.0
C_timber_node11node24_t4,1.0
C_timber_node11node24_t5,1.0
C_wide_node11node24_t1,1.0
C_wide_node11node24_t2,1.0
C_wide_node11node24_t3,1.0
C_wide_node11node24_t4,1.0
C_wide_node11node24_t5,1.0
C_timber_node12node16_t1,1.0
C_timber_node12node16_t2,1.0
C_timber_node12node16_t3,1.0
C_timber_node12node16_t4,1.0
C_timber_node12node16_t5,1.0
C_wide_node12node16_t1,1.0
C_wide_node12node16_t2,1.0
C_wide_node12node16_t3,1.0
C_wide_node12node16_t4,1.0
C_wide_node12node16_t5,1.0
C_timber_node12node24_t1,1.0
C_timber_node12node24_t2,1.0
C_timber_node12node24_t3,1.0
C_timber_node12node24_t4,1.0
C_timber_node12node24_t5,1.0
C_wide_node12node24_t1,1.0
C_wide_node12node24_t2,1.0
C_wide_node12node24_t3,1.0
C_wide_node12node24_t4,1.0
C_wide_node12node24_t5,1.0
C_timber_node13node23_t1,1.0
C_timber_node13node23_t2,1.0
C_timber_node13node23_t3,1.0
C_timber_node13node23_t4,1.0
C_timber_node13node23_t5,1.0
C_wide_node13node23_t1,1.0
C_wide_node13node23_t2,1.0
C_wide_node13node23_t3,1.0
C_wide_node13node23_t4,1.0
C_wide_node13node23_t5,1.0
C_timber_node14node23_t1,1.0
C_timber_node14node23_t2,1.0
C_timber_node14node23_t3,1.0
C_timber_node14node23_t4,1.0
C_timber_node14node23_t5,1.0
C_wide_node14node23_t1,1.0
C_wide_node14node23_t2,1.0
C_wide_node14node23_t3,1.0
C_wide_node14node23_t4,1.0
C_wide_node14node23_t5,1.0
C_timber_node15node23_t1,1.0
C_timber_node15node23_t2,1.0
C_timber_node15node23_t3,1.0
C_timber_node15node23_t4,1.0
C_timber_node15node23_t5,1.0
C_wide_node15node23_t1,1.0
C_wide_node15node23_t2,1.0
C_wide_node15node23_t3,1.0
C_wide_node15node23_t4,1.0
C_wide_node15node23_t5,1.0
C_timber_node15node24_t1,1.0
C_timber_node15node24_t2,1.0
C_timber_node15node24_t3,1.0
C_timber_node15node24_t4,1.0
C_timber_node15node24_t5,1.0
C_wide_node15node24_t1,1.0
C_wide_node15node24_t2,1.0
C_wide_node15node24_t3,1.0
C_wide_node15node24_t4,1.0
C_wide_node15node24_t5,1.0
C_timber_node16node24_t1,1.0
C_timber_node16node24_t2,1.0
C_timber_node16node24_t3,1.0
C_timber_node16node24_t4,1.0
C_timber_node16node24_t5,1.0
C_wide_node16node24_t1,1.0
C_wide_node16node24_t2,1.0
C_wide_node16node24_t3,1.0
C_wide_node16node24_t4,1.0
C_wide_node16node24_t5,1.0
C_timber_node17node20_t1,1.0
C_timber_node17node20_t2,1.0
C_timber_node17node20_t3,1.0
C_timber_node17node20_t4,1.0
C_timber_node17node20_t5,1.0
C_wide_node17node20_t1,1.0
C_wide_node17node20_t2,1.0
C_wide_node17node20_t3,1.0
C_wide_node17node20_t4,1.0
C_wide_node17node20_t5,1.0
C_timber_node17node24_t1,1.0
C_timber_node17node24_t2,1.0
C_timber_node17node24_t3,1.0
C_timber_node17node24_t4,1.0
C_timber_node17node24_t5,1.0
C_wide_node17node24_t1,1.0
C_wide_node17node24_t2,1.0
C_wide_node17node24_t3,1.0
C_wide_node17node24_t4,1.0
C_wide_node17node24_t5,1.0
C_timber_node18node19_t1,1.0
C_timber_node18node19_t2,1.0
C_timber_node18node19_t3,1.0
C_timber_node18node19_t4,1.0
C_timber_node18node19_t5,1.0
C_wide_node18node19_t1,1.0
C_wide_node18node19_t2,1.0
C_wide_node18node19_t3,1.0
C_wide_node18node19_t4,1.0
C_wide_node18node19_t5,1.0
C_timber_node18node20_t1,1.0
C_timber_node18node20_t2,1.0
C_timber_node18node20_t3,1.0
C_timber_node18node20_t4,1.0
C_timber_node18node20_t5,1.0
C_wide_node18node20_t1,1.0
C_wide_node18node20_t2,1.0
C_wide_node18node20_t3,1.0
C_wide_node18node20_t4,1.0
C_wide_node18node20_t5,1.0
C_timber_node18node24_t1,1.0
