arc,type
node22node28,source_in_transit_out
node23node28,source_in_transit_out
node10node28,source_in_transit_out
node19node28,source_in_transit_out
node1node28,source_in_transit_out
node16node28,source_in_transit_out
node17node29,source_in_transit_out
node16node29,source_in_transit_out
node4node29,source_in_transit_out
node7node29,source_in_transit_out
node20node29,source_in_transit_out
node22node29,source_in_transit_out
node12node30,source_in_transit_out
node3node30,source_in_transit_out
node11node30,source_in_transit_out
node24node30,source_in_transit_out
node23node31,source_in_transit_out
node12node31,source_in_transit_out
node19node31,source_in_transit_out
node24node31,source_in_transit_out
node28node19,source_out_transit_in
node28node16,source_out_transit_in
node28node1,source_out_transit_in
node28node10,source_out_transit_in
node28node23,source_out_transit_in
node28node22,source_out_transit_in
node29node17,source_out_transit_in
node29node7,source_out_transit_in
node29node16,source_out_transit_in
node29node22,source_out_transit_in
node29node4,source_out_transit_in
node29node20,source_out_transit_in
node30node24,source_out_transit_in
node30node3,source_out_transit_in
node30node12,source_out_transit_in
node30node11,source_out_transit_in
node31node12,source_out_transit_in
node31node24,source_out_transit_in
node31node23,source_out_transit_in
node31node19,source_out_transit_in
node13node2,exit_in_transit_out
node4node2,exit_in_transit_out
node13node5,exit_in_transit_out
node7node5,exit_in_transit_out
node8node6,exit_in_transit_out
node20node6,exit_in_transit_out
node13node9,exit_in_transit_out
node17node9,exit_in_transit_out
node1node14,exit_in_transit_out
node8node14,exit_in_transit_out
node11node15,exit_in_transit_out
node26node15,exit_in_exit_out
node11node21,exit_in_transit_out
node27node21,exit_in_exit_out
node18node25,exit_in_transit_out
node10node25,exit_in_transit_out
node18node26,exit_in_transit_out
node15node26,exit_in_exit_out
node3node27,exit_in_transit_out
node21node27,exit_in_exit_out
node2node4,exit_out_transit_in
node2node13,exit_out_transit_in
node5node13,exit_out_transit_in
node5node7,exit_out_transit_in
node6node8,exit_out_transit_in
node6node20,exit_out_transit_in
node9node17,exit_out_transit_in
node9node13,exit_out_transit_in
node14node1,exit_out_transit_in
node14node8,exit_out_transit_in
node15node11,exit_out_transit_in
node21node11,exit_out_transit_in
node25node10,exit_out_transit_in
node25node18,exit_out_transit_in
node26node18,exit_out_transit_in
node27node3,exit_out_transit_in
node16node22,transit_in_transit_out
node20node22,transit_in_transit_out
node1node22,transit_in_transit_out
node10node1,transit_in_transit_out
node22node1,transit_in_transit_out
node12node24,transit_in_transit_out
node19node24,transit_in_transit_out
node3node24,transit_in_transit_out
node7node17,transit_in_transit_out
node16node17,transit_in_transit_out
node18node8,transit_in_transit_out
node4node7,transit_in_transit_out
node17node7,transit_in_transit_out
node24node12,transit_in_transit_out
node23node12,transit_in_transit_out
node11node12,transit_in_transit_out
node20node4,transit_in_transit_out
node7node4,transit_in_transit_out
node8node18,transit_in_transit_out
node4node20,transit_in_transit_out
node22node20,transit_in_transit_out
node16node19,transit_in_transit_out
node24node19,transit_in_transit_out
node23node19,transit_in_transit_out
node17node16,transit_in_transit_out
node19node16,transit_in_transit_out
node22node16,transit_in_transit_out
node1node10,transit_in_transit_out
node23node10,transit_in_transit_out
node24node3,transit_in_transit_out
node11node3,transit_in_transit_out
node3node11,transit_in_transit_out
node12node11,transit_in_transit_out
node12node23,transit_in_transit_out
node19node23,transit_in_transit_out
node10node23,transit_in_transit_out
