variable,value,node_type_info,action,road_type,edge,period
C_node1node14_timber_t0,0.0,node1transit_node14exit,C,timber,node1node14,0.0
C_node1node14_timber_t1,0.0,node1transit_node14exit,C,timber,node1node14,1.0
C_node1node14_timber_t2,0.0,node1transit_node14exit,C,timber,node1node14,2.0
C_node1node14_timber_t3,0.0,node1transit_node14exit,C,timber,node1node14,3.0
C_node1node14_timber_t4,0.0,node1transit_node14exit,C,timber,node1node14,4.0
C_node1node14_timber_t5,0.0,node1transit_node14exit,C,timber,node1node14,5.0
C_node1node14_wide_t0,0.0,node1transit_node14exit,C,wide,node1node14,0.0
C_node1node14_wide_t1,0.0,node1transit_node14exit,C,wide,node1node14,1.0
C_node1node14_wide_t2,0.0,node1transit_node14exit,C,wide,node1node14,2.0
C_node1node14_wide_t3,0.0,node1transit_node14exit,C,wide,node1node14,3.0
C_node1node14_wide_t4,0.0,node1transit_node14exit,C,wide,node1node14,4.0
C_node1node14_wide_t5,0.0,node1transit_node14exit,C,wide,node1node14,5.0
C_node1node10_timber_t0,0.0,node1transit_node10transit,C,timber,node1node10,0.0
C_node1node10_timber_t1,0.0,node1transit_node10transit,C,timber,node1node10,1.0
C_node1node10_timber_t2,0.0,node1transit_node10transit,C,timber,node1node10,2.0
C_node1node10_timber_t3,0.0,node1transit_node10transit,C,timber,node1node10,3.0
C_node1node10_timber_t4,0.0,node1transit_node10transit,C,timber,node1node10,4.0
C_node1node10_timber_t5,0.0,node1transit_node10transit,C,timber,node1node10,5.0
C_node1node10_wide_t0,0.0,node1transit_node10transit,C,wide,node1node10,0.0
C_node1node10_wide_t1,0.0,node1transit_node10transit,C,wide,node1node10,1.0
C_node1node10_wide_t2,0.0,node1transit_node10transit,C,wide,node1node10,2.0
C_node1node10_wide_t3,0.0,node1transit_node10transit,C,wide,node1node10,3.0
C_node1node10_wide_t4,0.0,node1transit_node10transit,C,wide,node1node10,4.0
C_node1node10_wide_t5,0.0,node1transit_node10transit,C,wide,node1node10,5.0
C_node1node22_timber_t0,0.0,node1transit_node22transit,C,timber,node1node22,0.0
C_node1node22_timber_t1,0.0,node1transit_node22transit,C,timber,node1node22,1.0
C_node1node22_timber_t2,0.0,node1transit_node22transit,C,timber,node1node22,2.0
C_node1node22_timber_t3,0.0,node1transit_node22transit,C,timber,node1node22,3.0
C_node1node22_timber_t4,0.0,node1transit_node22transit,C,timber,node1node22,4.0
C_node1node22_timber_t5,0.0,node1transit_node22transit,C,timber,node1node22,5.0
C_node1node22_wide_t0,0.0,node1transit_node22transit,C,wide,node1node22,0.0
C_node1node22_wide_t1,0.0,node1transit_node22transit,C,wide,node1node22,1.0
C_node1node22_wide_t2,0.0,node1transit_node22transit,C,wide,node1node22,2.0
C_node1node22_wide_t3,0.0,node1transit_node22transit,C,wide,node1node22,3.0
C_node1node22_wide_t4,0.0,node1transit_node22transit,C,wide,node1node22,4.0
C_node1node22_wide_t5,0.0,node1transit_node22transit,C,wide,node1node22,5.0
