variable,node_type_info
C_node1node30_timber_t0,node1transit_node30exit
M_node1node30_timber_t0,node1transit_node30exit
U_node1node30_t0,node1transit_node30exit
C_node1node30_timber_t1,node1transit_node30exit
M_node1node30_timber_t1,node1transit_node30exit
U_node1node30_t1,node1transit_node30exit
C_node1node30_timber_t2,node1transit_node30exit
M_node1node30_timber_t2,node1transit_node30exit
U_node1node30_t2,node1transit_node30exit
C_node1node30_timber_t3,node1transit_node30exit
M_node1node30_timber_t3,node1transit_node30exit
U_node1node30_t3,node1transit_node30exit
C_node1node30_timber_t4,node1transit_node30exit
M_node1node30_timber_t4,node1transit_node30exit
U_node1node30_t4,node1transit_node30exit
C_node1node30_timber_t5,node1transit_node30exit
M_node1node30_timber_t5,node1transit_node30exit
U_node1node30_t5,node1transit_node30exit
C_node1node30_wide_t0,node1transit_node30exit
M_node1node30_wide_t0,node1transit_node30exit
C_node1node30_wide_t1,node1transit_node30exit
M_node1node30_wide_t1,node1transit_node30exit
C_node1node30_wide_t2,node1transit_node30exit
M_node1node30_wide_t2,node1transit_node30exit
C_node1node30_wide_t3,node1transit_node30exit
M_node1node30_wide_t3,node1transit_node30exit
C_node1node30_wide_t4,node1transit_node30exit
M_node1node30_wide_t4,node1transit_node30exit
C_node1node30_wide_t5,node1transit_node30exit
M_node1node30_wide_t5,node1transit_node30exit
C_node1node18_timber_t0,node1transit_node18transit
M_node1node18_timber_t0,node1transit_node18transit
U_node1node18_t0,node1transit_node18transit
C_node1node18_timber_t1,node1transit_node18transit
M_node1node18_timber_t1,node1transit_node18transit
U_node1node18_t1,node1transit_node18transit
C_node1node18_timber_t2,node1transit_node18transit
M_node1node18_timber_t2,node1transit_node18transit
U_node1node18_t2,node1transit_node18transit
C_node1node18_timber_t3,node1transit_node18transit
M_node1node18_timber_t3,node1transit_node18transit
U_node1node18_t3,node1transit_node18transit
C_node1node18_timber_t4,node1transit_node18transit
M_node1node18_timber_t4,node1transit_node18transit
U_node1node18_t4,node1transit_node18transit
C_node1node18_timber_t5,node1transit_node18transit
M_node1node18_timber_t5,node1transit_node18transit
U_node1node18_t5,node1transit_node18transit
C_node1node18_wide_t0,node1transit_node18transit
M_node1node18_wide_t0,node1transit_node18transit
C_node1node18_wide_t1,node1transit_node18transit
M_node1node18_wide_t1,node1transit_node18transit
C_node1node18_wide_t2,node1transit_node18transit
M_node1node18_wide_t2,node1transit_node18transit
C_node1node18_wide_t3,node1transit_node18transit
M_node1node18_wide_t3,node1transit_node18transit
C_node1node18_wide_t4,node1transit_node18transit
M_node1node18_wide_t4,node1transit_node18transit
C_node1node18_wide_t5,node1transit_node18transit
M_node1node18_wide_t5,node1transit_node18transit
C_node1node47_timber_t0,node1transit_node47transit
M_node1node47_timber_t0,node1transit_node47transit
U_node1node47_t0,node1transit_node47transit
C_node1node47_timber_t1,node1transit_node47transit
M_node1node47_timber_t1,node1transit_node47transit
U_node1node47_t1,node1transit_node47transit
C_node1node47_timber_t2,node1transit_node47transit
M_node1node47_timber_t2,node1transit_node47transit
U_node1node47_t2,node1transit_node47transit
C_node1node47_timber_t3,node1transit_node47transit
M_node1node47_timber_t3,node1transit_node47transit
U_node1node47_t3,node1transit_node47transit
C_node1node47_timber_t4,node1transit_node47transit
M_node1node47_timber_t4,node1transit_node47transit
U_node1node47_t4,node1transit_node47transit
C_node1node47_timber_t5,node1transit_node47transit
M_node1node47_timber_t5,node1transit_node47transit
U_node1node47_t5,node1transit_node47transit
C_node1node47_wide_t0,node1transit_node47transit
M_node1node47_wide_t0,node1transit_node47transit
C_node1node47_wide_t1,node1transit_node47transit
M_node1node47_wide_t1,node1transit_node47transit
C_node1node47_wide_t2,node1transit_node47transit
M_node1node47_wide_t2,node1transit_node47transit
C_node1node47_wide_t3,node1transit_node47transit
M_node1node47_wide_t3,node1transit_node47transit
C_node1node47_wide_t4,node1transit_node47transit
M_node1node47_wide_t4,node1transit_node47transit
C_node1node47_wide_t5,node1transit_node47transit
M_node1node47_wide_t5,node1transit_node47transit
C_node1node85_timber_t0,node1transit_node85source
M_node1node85_timber_t0,node1transit_node85source
U_node1node85_t0,node1transit_node85source
C_node1node85_timber_t1,node1transit_node85source
M_node1node85_timber_t1,node1transit_node85source
U_node1node85_t1,node1transit_node85source
C_node1node85_timber_t2,node1transit_node85source
M_node1node85_timber_t2,node1transit_node85source
U_node1node85_t2,node1transit_node85source
C_node1node85_timber_t3,node1transit_node85source
M_node1node85_timber_t3,node1transit_node85source
U_node1node85_t3,node1transit_node85source
C_node1node85_timber_t4,node1transit_node85source
M_node1node85_timber_t4,node1transit_node85source
U_node1node85_t4,node1transit_node85source
C_node1node85_timber_t5,node1transit_node85source
M_node1node85_timber_t5,node1transit_node85source
U_node1node85_t5,node1transit_node85source
C_node1node85_wide_t0,node1transit_node85source
M_node1node85_wide_t0,node1transit_node85source
C_node1node85_wide_t1,node1transit_node85source
M_node1node85_wide_t1,node1transit_node85source
C_node1node85_wide_t2,node1transit_node85source
M_node1node85_wide_t2,node1transit_node85source
C_node1node85_wide_t3,node1transit_node85source
M_node1node85_wide_t3,node1transit_node85source
C_node1node85_wide_t4,node1transit_node85source
M_node1node85_wide_t4,node1transit_node85source
C_node1node85_wide_t5,node1transit_node85source
M_node1node85_wide_t5,node1transit_node85source
C_node1node87_timber_t0,node1transit_node87source
M_node1node87_timber_t0,node1transit_node87source
U_node1node87_t0,node1transit_node87source
C_node1node87_timber_t1,node1transit_node87source
M_node1node87_timber_t1,node1transit_node87source
U_node1node87_t1,node1transit_node87source
C_node1node87_timber_t2,node1transit_node87source
M_node1node87_timber_t2,node1transit_node87source
U_node1node87_t2,node1transit_node87source
C_node1node87_timber_t3,node1transit_node87source
M_node1node87_timber_t3,node1transit_node87source
U_node1node87_t3,node1transit_node87source
C_node1node87_timber_t4,node1transit_node87source
M_node1node87_timber_t4,node1transit_node87source
U_node1node87_t4,node1transit_node87source
C_node1node87_timber_t5,node1transit_node87source
M_node1node87_timber_t5,node1transit_node87source
U_node1node87_t5,node1transit_node87source
C_node1node87_wide_t0,node1transit_node87source
M_node1node87_wide_t0,node1transit_node87source
C_node1node87_wide_t1,node1transit_node87source
M_node1node87_wide_t1,node1transit_node87source
C_node1node87_wide_t2,node1transit_node87source
