C_node1node4_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node1node4, period=0, cost=264.0
C_node2node15_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node2node15, period=0, cost=2404.0
C_node2node15_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node2node15, period=1, cost=2024.1
C_node2node15_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node2node15, period=2, cost=1434.93
C_node2node15_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node2node15, period=3, cost=1017.25
C_node2node15_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node2node15, period=4, cost=721.14
C_node2node15_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node2node15, period=5, cost=511.23
C_node2node15_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node2node15, period=0, cost=3605.0
C_node2node15_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node2node15, period=1, cost=3035.31
C_node2node15_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node2node15, period=2, cost=2151.79
C_node2node15_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node2node15, period=3, cost=1525.44
C_node2node15_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node2node15, period=4, cost=1081.42
C_node2node15_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node2node15, period=5, cost=766.64
C_node2node17_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node2node17, period=0, cost=869.0
C_node2node17_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node2node17, period=1, cost=731.67
C_node2node17_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node2node17, period=2, cost=518.7
C_node2node17_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node2node17, period=3, cost=367.71
C_node2node17_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node2node17, period=4, cost=260.68
C_node2node17_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node2node17, period=5, cost=184.8
C_node2node17_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node2node17, period=0, cost=1306.0
C_node2node17_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node2node17, period=1, cost=1099.62
C_node2node17_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node2node17, period=2, cost=779.54
C_node2node17_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node2node17, period=3, cost=552.63
C_node2node17_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node2node17, period=4, cost=391.77
C_node2node17_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node2node17, period=5, cost=277.73
C_node2node40_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node2node40, period=0, cost=0.0
C_node2node40_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node2node40, period=1, cost=0.0
C_node2node40_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node2node40, period=2, cost=0.0
C_node2node40_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node2node40, period=3, cost=0.0
C_node2node40_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node2node40, period=4, cost=0.0
C_node2node40_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node2node40, period=5, cost=0.0
C_node2node40_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node2node40, period=0, cost=0.0
C_node2node40_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node2node40, period=1, cost=0.0
C_node2node40_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node2node40, period=2, cost=0.0
C_node2node40_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node2node40, period=3, cost=0.0
C_node2node40_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node2node40, period=4, cost=0.0
C_node2node40_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node2node40, period=5, cost=0.0
C_node3node19_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node3node19, period=0, cost=1077.0
C_node3node19_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node19, period=1, cost=906.81
C_node3node19_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node19, period=2, cost=642.85
C_node3node19_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node19, period=3, cost=455.73
C_node3node19_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node19, period=4, cost=323.08
C_node3node19_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node19, period=5, cost=229.03
C_node3node19_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node3node19, period=0, cost=1615.0
C_node3node19_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node19, period=1, cost=1359.79
C_node3node19_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node19, period=2, cost=963.98
C_node3node19_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node19, period=3, cost=683.38
C_node3node19_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node19, period=4, cost=484.46
C_node3node19_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node19, period=5, cost=343.44
C_node3node24_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node3node24, period=0, cost=7582.0
C_node3node24_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node24, period=1, cost=6383.84
C_node3node24_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node24, period=2, cost=4525.62
C_node3node24_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node24, period=3, cost=3208.3
C_node3node24_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node24, period=4, cost=2274.42
C_node3node24_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node24, period=5, cost=1612.38
C_node3node24_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node3node24, period=0, cost=11373.0
C_node3node24_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node24, period=1, cost=9575.76
C_node3node24_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node24, period=2, cost=6788.44
C_node3node24_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node24, period=3, cost=4812.45
C_node3node24_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node24, period=4, cost=3411.64
C_node3node24_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node24, period=5, cost=2418.57
C_node4node24_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node4node24, period=0, cost=1647.0
C_node4node24_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node24, period=1, cost=1386.73
C_node4node24_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node24, period=2, cost=983.08
C_node4node24_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node24, period=3, cost=696.92
C_node4node24_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node24, period=4, cost=494.06
C_node4node24_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node24, period=5, cost=350.25
C_node4node24_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node4node24, period=0, cost=2469.0
C_node4node24_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node24, period=1, cost=2078.83
C_node4node24_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node24, period=2, cost=1473.72
C_node4node24_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node24, period=3, cost=1044.75
C_node4node24_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node24, period=4, cost=740.64
C_node4node24_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node24, period=5, cost=525.06
C_node4node23_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node4node23, period=0, cost=1377.0
C_node4node23_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node23, period=1, cost=1159.4
C_node4node23_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node23, period=2, cost=821.92
C_node4node23_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node23, period=3, cost=582.67
C_node4node23_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node23, period=4, cost=413.07
C_node4node23_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node23, period=5, cost=292.83
C_node4node23_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node4node23, period=0, cost=2068.0
C_node4node23_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node23, period=1, cost=1741.2
C_node4node23_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node23, period=2, cost=1234.37
C_node4node23_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node23, period=3, cost=875.07
C_node4node23_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node23, period=4, cost=620.35
C_node4node23_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node23, period=5, cost=439.78
C_node5node36_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node5node36, period=0, cost=1923.0
C_node5node36_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node36, period=1, cost=1619.11
C_node5node36_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node36, period=2, cost=1147.82
C_node5node36_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node36, period=3, cost=813.71
C_node5node36_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node36, period=4, cost=576.86
C_node5node36_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node36, period=5, cost=408.94
C_node5node36_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node5node36, period=0, cost=2884.0
C_node5node36_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node36, period=1, cost=2428.25
C_node5node36_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node36, period=2, cost=1721.43
C_node5node36_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node36, period=3, cost=1220.36
C_node5node36_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node36, period=4, cost=865.13
C_node5node36_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node36, period=5, cost=613.31
C_node5node24_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node5node24, period=0, cost=1123.0
C_node5node24_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node24, period=1, cost=945.54
C_node5node24_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node24, period=2, cost=670.31
C_node5node24_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node24, period=3, cost=475.19
C_node5node24_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node24, period=4, cost=336.87
C_node5node24_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node24, period=5, cost=238.82
C_node5node24_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node5node24, period=0, cost=1685.0
C_node5node24_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node24, period=1, cost=1418.72
C_node5node24_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node24, period=2, cost=1005.76
C_node5node24_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node24, period=3, cost=713.0
C_node5node24_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node24, period=4, cost=505.46
C_node5node24_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node24, period=5, cost=358.33
C_node5node16_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node5node16, period=0, cost=1453.0
C_node5node16_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node16, period=1, cost=1223.39
C_node5node16_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node16, period=2, cost=867.28
C_node5node16_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node16, period=3, cost=614.83
C_node5node16_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node16, period=4, cost=435.87
C_node5node16_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node16, period=5, cost=308.99
C_node5node16_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node5node16, period=0, cost=2178.0
C_node5node16_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node16, period=1, cost=1833.82
C_node5node16_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node16, period=2, cost=1300.03
C_node5node16_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node16, period=3, cost=921.61
C_node5node16_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node16, period=4, cost=653.35
C_node5node16_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node16, period=5, cost=463.17
C_node6node13_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node6node13, period=0, cost=424.0
C_node6node13_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node13, period=1, cost=357.0
C_node6node13_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node13, period=2, cost=253.08
C_node6node13_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node13, period=3, cost=179.41
C_node6node13_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node13, period=4, cost=127.19
C_node6node13_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node13, period=5, cost=90.17
C_node6node13_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node6node13, period=0, cost=636.0
C_node6node13_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node13, period=1, cost=535.49
C_node6node13_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node13, period=2, cost=379.62
C_node6node13_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node13, period=3, cost=269.12
C_node6node13_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node13, period=4, cost=190.79
C_node6node13_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node13, period=5, cost=135.25
C_node6node7_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node6node7, period=0, cost=261.0
C_node6node7_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node7, period=1, cost=219.75
C_node6node7_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node7, period=2, cost=155.79
C_node6node7_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node7, period=3, cost=110.44
C_node6node7_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node7, period=4, cost=78.29
C_node6node7_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node7, period=5, cost=55.5
C_node6node7_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node6node7, period=0, cost=392.0
C_node6node7_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node7, period=1, cost=330.05
C_node6node7_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node7, period=2, cost=233.98
C_node6node7_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node7, period=3, cost=165.87
C_node6node7_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node7, period=4, cost=117.59
C_node6node7_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node7, period=5, cost=83.36
C_node6node8_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node6node8, period=0, cost=4128.0
C_node6node8_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node8, period=1, cost=3475.67
C_node6node8_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node8, period=2, cost=2463.96
C_node6node8_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node8, period=3, cost=1746.75
C_node6node8_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node8, period=4, cost=1238.3
C_node6node8_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node8, period=5, cost=877.86
C_node6node8_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node6node8, period=0, cost=6194.0
C_node6node8_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node8, period=1, cost=5215.18
C_node6node8_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node8, period=2, cost=3697.14
C_node6node8_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node8, period=3, cost=2620.97
C_node6node8_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node8, period=4, cost=1858.06
C_node6node8_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node8, period=5, cost=1317.21
C_node6node37_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node6node37, period=0, cost=0.0
C_node6node37_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node37, period=1, cost=0.0
C_node6node37_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node37, period=2, cost=0.0
C_node6node37_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node37, period=3, cost=0.0
C_node6node37_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node37, period=4, cost=0.0
C_node6node37_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node6node37, period=5, cost=0.0
C_node6node37_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node6node37, period=0, cost=0.0
C_node6node37_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node37, period=1, cost=0.0
C_node6node37_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node37, period=2, cost=0.0
C_node6node37_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node37, period=3, cost=0.0
C_node6node37_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node37, period=4, cost=0.0
C_node6node37_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node6node37, period=5, cost=0.0
C_node7node8_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node7node8, period=0, cost=3885.0
C_node7node8_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node7node8, period=1, cost=3271.07
C_node7node8_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node7node8, period=2, cost=2318.92
C_node7node8_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node7node8, period=3, cost=1643.93
C_node7node8_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node7node8, period=4, cost=1165.41
