x,y,is_exit,is_source,stands
-11247.24938,151219.51521,False,False,"[1505, 970, 969]"
-11082.58278,150992.28141,False,False,"[969, 970, 971]"
-11095.09578,150761.23501,True,False,[971]
-11205.87008,151346.74251,False,False,"[969, 970]"
-11150.10298,150959.59861,False,False,"[970, 971]"
-11034.62098,150951.55961,False,False,"[969, 971]"
-10796.34588,150998.10891,True,False,[969]
-11161.23968,151328.72571,False,False,"[1505, 969]"
-11196.90438,151343.12311,False,False,"[1505, 970, 969]"
-11019.59238,150828.16681,True,False,[971]
-10884.24937,150899.52507,True,False,[971]
-10851.20074,151171.78899,True,False,[969]
