"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source
"(-11184.10108, 151354.18971)","(-11205.87008, 151346.74251)",0.02300761067212188,22.0396,False,False
"(-11184.10108, 151354.18971)","(-11130.91988, 151359.74591)",0.05347065916818311,22.0396,False,False
"(-10683.04888, 150920.08971)","(-10730.92498, 150929.12711)",0.04872161276035484,22.0396,False,False
"(-10683.04888, 150920.08971)","(-10647.42648, 150882.34591)",0.051899420229900003,22.0396,False,False
"(-11029.37508, 151270.71711)","(-11029.55418, 151270.98661)",0.00032358470297128857,22.0396,False,False
"(-11029.37508, 151270.71711)","(-10975.02018, 151239.90181)",0.062482300438598266,22.0396,False,False
"(-11003.24308, 150994.65341)","(-11006.74648, 151058.90291)",0.06434494589173795,22.0396,False,False
"(-11003.24308, 150994.65341)","(-11034.62098, 150951.55961)",0.053307112160106494,22.0396,False,False
"(-10881.91438, 150990.38731)","(-10796.34588, 150998.10891)",0.0859161876412716,22.0396,True,False
"(-10881.91438, 150990.38731)","(-10945.59608, 151008.74781)",0.06627568841694709,22.0396,False,False
"(-11479.69348, 151174.16701)","(-11468.58098, 151112.25441)",0.06290196892793812,22.0396,False,False
"(-11479.69348, 151174.16701)","(-11443.18098, 151229.72971)",0.06648591044380087,22.0396,False,False
"(-10896.39278, 150637.07931)","(-10892.26368, 150634.82301)",0.004705354024941999,22.0396,False,False
"(-10896.39278, 150637.07931)","(-10937.20568, 150659.02471)",0.0463388971337232,22.0396,False,False
"(-11029.55418, 151270.98661)","(-11033.63298, 151273.29911)",0.004688738176738949,22.0396,False,False
"(-11284.80038, 151301.20901)","(-11262.57528, 151326.60901)",0.0337507788059738,22.0396,False,False
"(-11284.80038, 151301.20901)","(-11294.32538, 151275.80891)",0.027127305524322513,22.0396,False,False
"(-11002.43288, 151055.29591)","(-11002.48878, 151056.32101)",0.0010266230174983432,22.0396,False,False
"(-11002.43288, 151055.29591)","(-11006.74648, 151058.90291)",0.005622952423782961,22.0396,False,False
