ID_UG;nodes
1505;(-11247.24938, 151219.51521),(-11161.23968, 151328.72571),(-11196.90438, 151343.12311),(-11245.29329, 151275.09367)
970;(-11247.24938, 151219.51521),(-11082.58278, 150992.28141),(-11205.87008, 151346.74251),(-11150.10298, 150959.59861),(-11196.90438, 151343.12311),(-11303.09447, 151095.76709)
969;(-11247.24938, 151219.51521),(-11082.58278, 150992.28141),(-11205.87008, 151346.74251),(-11034.62098, 150951.55961),(-10796.34588, 150998.10891),(-11161.23968, 151328.72571),(-11196.90438, 151343.12311),(-10851.20074, 151171.78899),(-10989.73509, 151136.86965)
971;(-11082.58278, 150992.28141),(-11095.09578, 150761.23501),(-11150.10298, 150959.59861),(-11034.62098, 150951.55961),(-11019.59238, 150828.16681),(-10884.24937, 150899.52507),(-10845.28646, 150777.80556)
