"Source(x,y)","Target(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-11196.90438, 151343.12311)","(-11247.24938, 151219.51521)",0.34286679401429454,False,False,1656,644,2485,644,1242,False,"[(-11312.31708, 151212.30881), (-11354.65048, 151204.90051), (-11363.11718, 151219.71711), (-11326.07538, 151249.35051)]"
"(-11196.90438, 151343.12311)","(-11205.87008, 151346.74251)",0.009668703783351367,False,False,47,18,70,18,35,22.0396,
"(-11196.90438, 151343.12311)","(-11161.23968, 151328.72571)",0.038461096615275844,False,False,186,72,279,72,139,22.0396,
"(-11196.90438, 151343.12311)","(-11303.09447, 151095.76709)",0.0,False,True,0,0,0,0,0,False,
"(-11196.90438, 151343.12311)","(-11245.29329, 151275.09367)",0.0,False,True,0,0,0,0,0,False,
"(-11196.90438, 151343.12311)","(-10989.73509, 151136.86965)",0.0,False,True,0,0,0,0,0,False,
"(-11161.23968, 151328.72571)","(-11247.24938, 151219.51521)",0.21581121928337033,False,False,1043,406,1564,406,781,False,"[(-11210.18768, 151244.05881), (-11200.92728, 151281.10061), (-11151.97928, 151290.36101), (-11120.22918, 151299.62141)]"
"(-11161.23968, 151328.72571)","(-11196.90438, 151343.12311)",0.038461096615275844,False,False,186,72,279,72,139,22.0396,
"(-11161.23968, 151328.72571)","(-11245.29329, 151275.09367)",0.0,False,True,0,0,0,0,0,False,
"(-11161.23968, 151328.72571)","(-10989.73509, 151136.86965)",0.0,False,True,0,0,0,0,0,False,
"(-11303.09447, 151095.76709)","(-11247.24938, 151219.51521)",0.0,False,True,0,0,0,0,0,False,
"(-11303.09447, 151095.76709)","(-11082.58278, 150992.28141)",0.0,False,True,0,0,0,0,0,False,
"(-11303.09447, 151095.76709)","(-11205.87008, 151346.74251)",0.0,False,True,0,0,0,0,0,False,
"(-11303.09447, 151095.76709)","(-11150.10298, 150959.59861)",0.0,False,True,0,0,0,0,0,False,
"(-11303.09447, 151095.76709)","(-11196.90438, 151343.12311)",0.0,False,True,0,0,0,0,0,False,
"(-11245.29329, 151275.09367)","(-11247.24938, 151219.51521)",0.0,False,True,0,0,0,0,0,False,
"(-11245.29329, 151275.09367)","(-11161.23968, 151328.72571)",0.0,False,True,0,0,0,0,0,False,
"(-11245.29329, 151275.09367)","(-11196.90438, 151343.12311)",0.0,False,True,0,0,0,0,0,False,
"(-10989.73509, 151136.86965)","(-11247.24938, 151219.51521)",0.0,False,True,0,0,0,0,0,False,
"(-10989.73509, 151136.86965)","(-11082.58278, 150992.28141)",0.0,False,True,0,0,0,0,0,False,
"(-10989.73509, 151136.86965)","(-11205.87008, 151346.74251)",0.0,False,True,0,0,0,0,0,False,
"(-10989.73509, 151136.86965)","(-11034.62098, 150951.55961)",0.0,False,True,0,0,0,0,0,False,
"(-10989.73509, 151136.86965)","(-10796.34588, 150998.10891)",0.0,False,True,0,0,0,0,0,False,
"(-10989.73509, 151136.86965)","(-11161.23968, 151328.72571)",0.0,False,True,0,0,0,0,0,False,
"(-10989.73509, 151136.86965)","(-11196.90438, 151343.12311)",0.0,False,True,0,0,0,0,0,False,
"(-10989.73509, 151136.86965)","(-10851.20074, 151171.78899)",0.0,True,True,0,0,0,0,0,False,
"(-11150.10298, 150959.59861)","(-11082.58278, 150992.28141)",0.07501428413229373,False,False,362,141,544,141,272,22.0396,
"(-11150.10298, 150959.59861)","(-11205.87008, 151346.74251)",0.917279218791614,False,False,4432,1723,6648,1723,3323,False,"[(-11207.02678, 151346.34681)]"
"(-11150.10298, 150959.59861)","(-11019.59238, 150828.16681)",0.18947248524302465,True,False,914,355,1372,355,686,False,"[(-11146.51018, 150956.99091)]"
"(-11150.10298, 150959.59861)","(-11303.09447, 151095.76709)",0.0,False,True,0,0,0,0,0,False,
"(-11150.10298, 150959.59861)","(-10845.28646, 150777.80556)",0.0,False,True,0,0,0,0,0,False,
"(-11034.62098, 150951.55961)","(-11082.58278, 150992.28141)",0.06291740025207683,False,False,304,118,456,118,228,22.0396,
"(-11034.62098, 150951.55961)","(-10796.34588, 150998.10891)",0.3506554180457415,True,False,1694,659,2540,659,1270,False,"[(-11003.24308, 150994.65341), (-11002.43288, 151055.29591), (-10945.59608, 151008.74781)]"
"(-11034.62098, 150951.55961)","(-10884.24937, 150899.52507)",0.1621895369407378,True,False,783,304,1175,304,588,False,"[(-11030.32548, 150949.02941), (-11030.36318, 150948.97761), (-10920.31898, 150901.00821)]"
"(-11034.62098, 150951.55961)","(-10845.28646, 150777.80556)",0.0,False,True,0,0,0,0,0,False,
"(-11034.62098, 150951.55961)","(-10989.73509, 151136.86965)",0.0,False,True,0,0,0,0,0,False,
"(-10845.28646, 150777.80556)","(-11082.58278, 150992.28141)",0.0,False,True,0,0,0,0,0,False,
"(-10845.28646, 150777.80556)","(-11095.09578, 150761.23501)",0.0,False,True,0,0,0,0,0,False,
"(-10845.28646, 150777.80556)","(-11150.10298, 150959.59861)",0.0,False,True,0,0,0,0,0,False,
"(-10845.28646, 150777.80556)","(-11034.62098, 150951.55961)",0.0,False,True,0,0,0,0,0,False,
"(-10845.28646, 150777.80556)","(-11019.59238, 150828.16681)",0.0,False,True,0,0,0,0,0,False,
"(-10845.28646, 150777.80556)","(-10884.24937, 150899.52507)",0.0,True,True,0,0,0,0,0,False,
"(-11095.09578, 150761.23501)","(-11019.59238, 150828.16681)",0.10428192191365551,True,False,504,196,755,196,378,False,"[(-11051.13488, 150782.63821), (-11019.89828, 150827.72331)]"
"(-11095.09578, 150761.23501)","(-10884.24937, 150899.52507)",1.1177397448122885,True,False,5402,2099,8098,2099,4051,False,"[(-10937.20568, 150659.02471), (-10946.01448, 150662.58171), (-11017.21198, 150692.74661), (-11066.17088, 150718.30581), (-10896.39278, 150637.07931), (-10653.57798, 150647.41891), (-10664.41648, 150715.42541)]"
"(-11095.09578, 150761.23501)","(-10845.28646, 150777.80556)",0.0,False,True,0,0,0,0,0,False,
"(-11019.59238, 150828.16681)","(-11095.09578, 150761.23501)",0.10428192191365551,True,False,504,196,755,196,378,False,"[(-11051.13488, 150782.63821), (-11019.89828, 150827.72331)]"
"(-11019.59238, 150828.16681)","(-11150.10298, 150959.59861)",0.18947248524302465,True,False,914,355,1372,355,686,False,"[(-11146.51018, 150956.99091)]"
"(-11019.59238, 150828.16681)","(-10845.28646, 150777.80556)",0.0,False,True,0,0,0,0,0,False,
"(-10884.24937, 150899.52507)","(-11095.09578, 150761.23501)",1.1177397448122885,True,False,5402,2099,8098,2099,4051,False,"[(-10937.20568, 150659.02471), (-10946.01448, 150662.58171), (-11017.21198, 150692.74661), (-11066.17088, 150718.30581), (-10896.39278, 150637.07931), (-10653.57798, 150647.41891), (-10664.41648, 150715.42541)]"
"(-10884.24937, 150899.52507)","(-11034.62098, 150951.55961)",0.1621895369407378,True,False,783,304,1175,304,588,False,"[(-11030.32548, 150949.02941), (-11030.36318, 150948.97761), (-10920.31898, 150901.00821)]"
"(-10884.24937, 150899.52507)","(-10845.28646, 150777.80556)",0.0,True,True,0,0,0,0,0,False,
"(-11205.87008, 151346.74251)","(-11196.90438, 151343.12311)",0.009668703783351367,False,False,47,18,70,18,35,22.0396,
"(-11205.87008, 151346.74251)","(-10851.20074, 151171.78899)",0.42119871801630343,True,False,2035,791,3052,791,1525,False,"[(-11184.10108, 151354.18971), (-11130.91988, 151359.74591)]"
"(-11205.87008, 151346.74251)","(-11150.10298, 150959.59861)",0.917279218791614,False,False,4432,1723,6648,1723,3323,False,"[(-11207.02678, 151346.34681)]"
"(-11205.87008, 151346.74251)","(-11303.09447, 151095.76709)",0.0,False,True,0,0,0,0,0,False,
"(-11205.87008, 151346.74251)","(-10989.73509, 151136.86965)",0.0,False,True,0,0,0,0,0,False,
"(-10851.20074, 151171.78899)","(-11205.87008, 151346.74251)",0.42119871801630343,True,False,2035,791,3052,791,1525,False,"[(-11184.10108, 151354.18971), (-11130.91988, 151359.74591)]"
"(-10851.20074, 151171.78899)","(-10796.34588, 150998.10891)",0.43430066972283904,True,False,2099,816,3147,816,1575,False,"[(-10732.06718, 150998.82511), (-10680.10708, 151003.38711), (-10646.34218, 151036.33071)]"
"(-10851.20074, 151171.78899)","(-10989.73509, 151136.86965)",0.0,True,True,0,0,0,0,0,False,
"(-10796.34588, 150998.10891)","(-11034.62098, 150951.55961)",0.3506554180457415,True,False,1694,659,2540,659,1270,False,"[(-11003.24308, 150994.65341), (-11002.43288, 151055.29591), (-10945.59608, 151008.74781)]"
"(-10796.34588, 150998.10891)","(-10851.20074, 151171.78899)",0.43430066972283904,True,False,2099,816,3147,816,1575,False,"[(-10732.06718, 150998.82511), (-10680.10708, 151003.38711), (-10646.34218, 151036.33071)]"
"(-10796.34588, 150998.10891)","(-10989.73509, 151136.86965)",0.0,False,True,0,0,0,0,0,False,
