"Node1(x,y)","Node2(x,y)"
"(-11184.10108, 151354.18971)","(-11205.87008, 151346.74251)"
"(-11184.10108, 151354.18971)","(-11130.91988, 151359.74591)"
"(-10683.04888, 150920.08971)","(-10730.92498, 150929.12711)"
"(-10683.04888, 150920.08971)","(-10647.42648, 150882.34591)"
"(-11029.37508, 151270.71711)","(-11029.55418, 151270.98661)"
"(-11029.37508, 151270.71711)","(-10975.02018, 151239.90181)"
"(-11003.24308, 150994.65341)","(-11006.74648, 151058.90291)"
"(-11003.24308, 150994.65341)","(-11034.62098, 150951.55961)"
"(-10881.91438, 150990.38731)","(-10796.34588, 150998.10891)"
"(-10881.91438, 150990.38731)","(-10945.59608, 151008.74781)"
"(-11479.69348, 151174.16701)","(-11468.58098, 151112.25441)"
"(-11479.69348, 151174.16701)","(-11443.18098, 151229.72971)"
"(-10896.39278, 150637.07931)","(-10892.26368, 150634.82301)"
"(-10896.39278, 150637.07931)","(-10937.20568, 150659.02471)"
"(-11029.55418, 151270.98661)","(-11033.63298, 151273.29911)"
"(-11284.80038, 151301.20901)","(-11262.57528, 151326.60901)"
"(-11284.80038, 151301.20901)","(-11294.32538, 151275.80891)"
"(-11002.43288, 151055.29591)","(-11002.48878, 151056.32101)"
"(-11002.43288, 151055.29591)","(-11006.74648, 151058.90291)"
"(-11171.06248, 151164.65641)","(-11186.24708, 151208.90251)"
"(-11171.06248, 151164.65641)","(-11124.54408, 151131.55311)"
"(-10782.71418, 150928.75811)","(-10870.01578, 150898.93981)"
"(-10782.71418, 150928.75811)","(-10730.92498, 150929.12711)"
"(-11247.24938, 151219.51521)","(-11312.31708, 151212.30881)"
"(-11247.24938, 151219.51521)","(-11234.24968, 151211.01621)"
"(-11247.24938, 151219.51521)","(-11210.18768, 151244.05881)"
"(-10870.01578, 150898.93981)","(-10884.24937, 150899.52507)"
"(-11186.24708, 151208.90251)","(-11234.24968, 151211.01621)"
"(-11300.57358, 150920.42771)","(-11283.76168, 150916.53431)"
"(-11300.57358, 150920.42771)","(-11364.88988, 150905.28561)"
"(-11051.13488, 150782.63821)","(-11095.09578, 150761.23501)"
"(-11051.13488, 150782.63821)","(-11019.89828, 150827.72331)"
"(-11283.76168, 150916.53431)","(-11237.62548, 150956.20051)"
"(-11082.58278, 150992.28141)","(-11122.06928, 151054.66641)"
"(-11082.58278, 150992.28141)","(-11150.10298, 150959.59861)"
"(-11082.58278, 150992.28141)","(-11034.62098, 150951.55961)"
"(-10892.26368, 150634.82301)","(-10870.25598, 150578.81431)"
"(-11130.91988, 151359.74591)","(-11075.70568, 151336.61551)"
"(-10642.27668, 150771.42721)","(-10589.60438, 150809.16191)"
"(-10642.27668, 150771.42721)","(-10664.41648, 150715.42541)"
"(-11332.39998, 151336.72731)","(-11390.79348, 151275.76721)"
"(-11332.39998, 151336.72731)","(-11290.06658, 151354.71901)"
"(-11095.09578, 150761.23501)","(-11066.17088, 150718.30581)"
"(-11017.21198, 150692.74661)","(-10946.01448, 150662.58171)"
"(-11017.21198, 150692.74661)","(-11066.17088, 150718.30581)"
"(-10795.11818, 151097.14871)","(-10827.66668, 151158.12291)"
"(-10795.11818, 151097.14871)","(-10766.71788, 151053.81991)"
"(-11219.15838, 151352.60221)","(-11254.08328, 151357.89401)"
"(-11219.15838, 151352.60221)","(-11207.02678, 151346.34681)"
"(-11122.06928, 151054.66641)","(-11093.75328, 151100.39421)"
"(-11019.89828, 150827.72331)","(-11019.59238, 150828.16681)"
"(-10762.46078, 151051.23781)","(-10763.90318, 151053.43831)"
