x,y,is_exit,is_source,stands
-11184.10108,151354.18971,False,False,[969]
-10683.04888,150920.08971,False,False,[971]
-11029.37508,151270.71711,False,False,[969]
-11003.24308,150994.65341,False,False,[969]
-10881.91438,150990.38731,False,False,[969]
-11479.69348,151174.16701,False,False,[970]
-10896.39278,150637.07931,False,False,[971]
-11029.55418,151270.98661,False,False,[969]
-11284.80038,151301.20901,False,False,"[1505, 970]"
-11002.43288,151055.29591,False,False,[969]
-11171.06248,151164.65641,False,False,"[969, 970]"
-10782.71418,150928.75811,False,False,[971]
-11247.24938,151219.51521,False,False,"[1505, 970, 969]"
-10870.01578,150898.93981,False,False,[971]
-11186.24708,151208.90251,False,False,"[969, 970]"
-11300.57358,150920.42771,False,False,[970]
-11051.13488,150782.63821,False,False,[971]
-11283.76168,150916.53431,False,False,[970]
-11082.58278,150992.28141,False,False,"[969, 970, 971]"
-11006.74648,151058.90291,False,False,[969]
-10892.26368,150634.82301,False,False,[971]
-11130.91988,151359.74591,False,False,[969]
-10642.27668,150771.42721,False,False,[971]
-11332.39998,151336.72731,False,False,[970]
-11095.09578,150761.23501,True,False,[971]
-11017.21198,150692.74661,False,False,[971]
-10795.11818,151097.14871,False,False,[969]
-11219.15838,151352.60221,False,False,[970]
-11122.06928,151054.66641,False,False,"[969, 970]"
-11019.89828,150827.72331,False,False,[971]
-10762.46078,151051.23781,False,False,[969]
-10740.46358,150606.63631,False,False,[971]
-10730.92498,150929.12711,False,False,[971]
-11030.36318,150948.97761,False,False,[971]
-10946.01448,150662.58171,False,False,[971]
-11030.32548,150949.02941,False,False,[971]
-11205.87008,151346.74251,False,False,"[969, 970]"
-10647.42648,150882.34591,False,False,[971]
-11200.92728,151281.10061,False,False,"[1505, 969]"
-11294.32538,151275.80891,False,False,"[1505, 970]"
-10766.71788,151053.81991,False,False,[969]
-11120.22918,151299.62141,False,False,"[1505, 969]"
-10589.60438,150809.16191,False,False,[971]
-11440.25908,150921.86691,False,False,[970]
-11254.08328,151357.89401,False,False,[970]
-11234.24968,151211.01621,False,False,"[969, 970]"
-11097.25598,150921.75091,False,False,[971]
-11390.79348,151275.76721,False,False,[970]
-11210.18768,151244.05881,False,False,"[1505, 969]"
-10653.57798,150647.41891,False,False,[971]
-11207.02678,151346.34681,False,False,[970]
-10664.41648,150715.42541,False,False,[971]
-11150.10298,150959.59861,False,False,"[970, 971]"
-11146.51018,150956.99091,False,False,[971]
-11151.97928,151290.36101,False,False,"[1505, 969]"
-11034.62098,150951.55961,False,False,"[969, 971]"
-10870.25598,150578.81431,False,False,[971]
-10827.66668,151158.12291,False,False,[969]
-10796.34588,150998.10891,True,False,[969]
-11364.88988,150905.28561,False,False,[970]
-11145.84498,150957.01681,False,False,[971]
-11002.48878,151056.32101,False,False,[969]
-10937.20568,150659.02471,False,False,[971]
-10763.90318,151053.43831,False,False,[969]
-10899.47408,151199.82101,False,False,[969]
-11363.11718,151219.71711,False,False,"[1505, 970]"
-10710.62098,151044.20911,False,False,[969]
-11312.31708,151212.30881,False,False,"[1505, 970]"
-10795.58458,150581.79741,False,False,[971]
-11290.06658,151354.71901,False,False,[970]
-10675.19908,150587.71371,False,False,[971]
-10975.02018,151239.90181,False,False,[969]
-11044.20958,150877.94771,False,False,[971]
-11443.18098,151229.72971,False,False,[970]
-11161.23968,151328.72571,False,False,"[1505, 969]"
-11075.70568,151336.61551,False,False,[969]
-11033.63298,151273.29911,False,False,[969]
-11066.17088,150718.30581,False,False,[971]
-11093.75328,151100.39421,False,False,"[969, 970]"
-11196.90438,151343.12311,False,False,"[1505, 970, 969]"
-10732.06718,150998.82511,False,False,[969]
-11124.54408,151131.55311,False,False,"[969, 970]"
-10945.59608,151008.74781,False,False,[969]
-10920.31898,150901.00821,False,False,[971]
-10680.10708,151003.38711,False,False,[969]
-10975.28198,150916.53241,False,False,[971]
-10646.34218,151036.33071,False,False,[969]
-11326.07538,151249.35051,False,False,"[1505, 970]"
-11354.65048,151204.90051,False,False,"[1505, 970]"
-11237.62548,150956.20051,False,False,[970]
-11262.57528,151326.60901,False,False,"[1505, 970]"
-11019.59238,150828.16681,True,False,[971]
-11468.58098,151112.25441,False,False,[970]
-10884.24937,150899.52507,True,False,[971]
-10851.20074,151171.78899,True,False,[969]
