variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node15_timber_t0,0.0,0.0,B,C,timber,node1node15,0,829.0
C_node1node15_timber_t1,0.0,1.0,B,C,timber,node1node15,1,698.0
C_node1node15_timber_t2,0.0,1.0,B,C,timber,node1node15,2,494.82
C_node1node15_timber_t3,0.0,1.0,B,C,timber,node1node15,3,350.79
C_node1node15_timber_t4,0.0,1.0,B,C,timber,node1node15,4,248.68
C_node1node15_timber_t5,0.0,1.0,B,C,timber,node1node15,5,176.29
C_node1node15_wide_t0,0.0,0.0,B,C,wide,node1node15,0,1244.0
C_node1node15_wide_t1,0.0,1.0,B,C,wide,node1node15,1,1047.41
C_node1node15_wide_t2,0.0,1.0,B,C,wide,node1node15,2,742.53
C_node1node15_wide_t3,0.0,1.0,B,C,wide,node1node15,3,526.39
C_node1node15_wide_t4,0.0,1.0,B,C,wide,node1node15,4,373.17
C_node1node15_wide_t5,0.0,1.0,B,C,wide,node1node15,5,264.55
C_node1node23_timber_t0,0.0,0.0,B,C,timber,node1node23,0,772.0
C_node1node23_timber_t1,0.0,1.0,B,C,timber,node1node23,1,650.0
C_node1node23_timber_t2,0.0,1.0,B,C,timber,node1node23,2,460.8
C_node1node23_timber_t3,0.0,1.0,B,C,timber,node1node23,3,326.67
C_node1node23_timber_t4,0.0,1.0,B,C,timber,node1node23,4,231.58
C_node1node23_timber_t5,0.0,1.0,B,C,timber,node1node23,5,164.17
C_node1node23_wide_t0,0.0,0.0,B,C,wide,node1node23,0,1157.0
C_node1node23_wide_t1,0.0,1.0,B,C,wide,node1node23,1,974.16
C_node1node23_wide_t2,0.0,1.0,B,C,wide,node1node23,2,690.6
C_node1node23_wide_t3,0.0,1.0,B,C,wide,node1node23,3,489.58
C_node1node23_wide_t4,0.0,1.0,B,C,wide,node1node23,4,347.07
C_node1node23_wide_t5,0.0,1.0,B,C,wide,node1node23,5,246.05
C_node1node29_timber_t0,0.0,0.0,B,C,timber,node1node29,0,538.0
C_node1node29_timber_t1,0.0,1.0,B,C,timber,node1node29,1,452.98
C_node1node29_timber_t2,0.0,1.0,B,C,timber,node1node29,2,321.13
C_node1node29_timber_t3,0.0,1.0,B,C,timber,node1node29,3,227.65
C_node1node29_timber_t4,0.0,1.0,B,C,timber,node1node29,4,161.39
C_node1node29_timber_t5,0.0,1.0,B,C,timber,node1node29,5,114.41
C_node1node29_wide_t0,0.0,0.0,B,C,wide,node1node29,0,807.0
C_node1node29_wide_t1,0.0,1.0,B,C,wide,node1node29,1,679.47
C_node1node29_wide_t2,0.0,1.0,B,C,wide,node1node29,2,481.69
C_node1node29_wide_t3,0.0,1.0,B,C,wide,node1node29,3,341.48
C_node1node29_wide_t4,0.0,1.0,B,C,wide,node1node29,4,242.08
C_node1node29_wide_t5,0.0,1.0,B,C,wide,node1node29,5,171.62
C_node1node36_timber_t0,0.0,0.0,B,C,timber,node1node36,0,0.0
C_node1node36_timber_t1,0.0,1.0,B,C,timber,node1node36,1,0.0
C_node1node36_timber_t2,0.0,1.0,B,C,timber,node1node36,2,0.0
C_node1node36_timber_t3,0.0,1.0,B,C,timber,node1node36,3,0.0
C_node1node36_timber_t4,0.0,1.0,B,C,timber,node1node36,4,0.0
C_node1node36_timber_t5,0.0,1.0,B,C,timber,node1node36,5,0.0
C_node1node36_wide_t0,0.0,0.0,B,C,wide,node1node36,0,0.0
C_node1node36_wide_t1,0.0,1.0,B,C,wide,node1node36,1,0.0
C_node1node36_wide_t2,0.0,1.0,B,C,wide,node1node36,2,0.0
C_node1node36_wide_t3,0.0,1.0,B,C,wide,node1node36,3,0.0
C_node1node36_wide_t4,0.0,1.0,B,C,wide,node1node36,4,0.0
C_node1node36_wide_t5,0.0,1.0,B,C,wide,node1node36,5,0.0
C_node1node39_timber_t0,0.0,0.0,B,C,timber,node1node39,0,0.0
C_node1node39_timber_t1,0.0,1.0,B,C,timber,node1node39,1,0.0
C_node1node39_timber_t2,0.0,1.0,B,C,timber,node1node39,2,0.0
C_node1node39_timber_t3,0.0,1.0,B,C,timber,node1node39,3,0.0
C_node1node39_timber_t4,0.0,1.0,B,C,timber,node1node39,4,0.0
C_node1node39_timber_t5,0.0,1.0,B,C,timber,node1node39,5,0.0
C_node1node39_wide_t0,0.0,0.0,B,C,wide,node1node39,0,0.0
C_node1node39_wide_t1,0.0,1.0,B,C,wide,node1node39,1,0.0
C_node1node39_wide_t2,0.0,1.0,B,C,wide,node1node39,2,0.0
C_node1node39_wide_t3,0.0,1.0,B,C,wide,node1node39,3,0.0
C_node1node39_wide_t4,0.0,1.0,B,C,wide,node1node39,4,0.0
C_node1node39_wide_t5,0.0,1.0,B,C,wide,node1node39,5,0.0
C_node2node28_timber_t0,0.0,0.0,B,C,timber,node2node28,0,1298.0
C_node2node28_timber_t1,0.0,1.0,B,C,timber,node2node28,1,1092.88
C_node2node28_timber_t2,0.0,1.0,B,C,timber,node2node28,2,774.76
C_node2node28_timber_t3,0.0,1.0,B,C,timber,node2node28,3,549.24
C_node2node28_timber_t4,0.0,1.0,B,C,timber,node2node28,4,389.37
C_node2node28_timber_t5,0.0,1.0,B,C,timber,node2node28,5,276.03
C_node2node28_wide_t0,0.0,0.0,B,C,wide,node2node28,0,1946.0
C_node2node28_wide_t1,0.0,1.0,B,C,wide,node2node28,1,1638.48
C_node2node28_wide_t2,0.0,1.0,B,C,wide,node2node28,2,1161.55
C_node2node28_wide_t3,0.0,1.0,B,C,wide,node2node28,3,823.44
C_node2node28_wide_t4,0.0,1.0,B,C,wide,node2node28,4,583.75
C_node2node28_wide_t5,0.0,1.0,B,C,wide,node2node28,5,413.83
C_node2node18_timber_t0,0.0,0.0,B,C,timber,node2node18,0,1564.0
C_node2node18_timber_t1,0.0,1.0,B,C,timber,node2node18,1,1316.85
C_node2node18_timber_t2,0.0,1.0,B,C,timber,node2node18,2,933.54
C_node2node18_timber_t3,0.0,1.0,B,C,timber,node2node18,3,661.8
C_node2node18_timber_t4,0.0,1.0,B,C,timber,node2node18,4,469.16
C_node2node18_timber_t5,0.0,1.0,B,C,timber,node2node18,5,332.6
C_node2node18_wide_t0,0.0,0.0,B,C,wide,node2node18,0,2346.0
C_node2node18_wide_t1,0.0,1.0,B,C,wide,node2node18,1,1975.27
C_node2node18_wide_t2,0.0,1.0,B,C,wide,node2node18,2,1400.31
C_node2node18_wide_t3,0.0,1.0,B,C,wide,node2node18,3,992.7
C_node2node18_wide_t4,0.0,1.0,B,C,wide,node2node18,4,703.75
C_node2node18_wide_t5,0.0,1.0,B,C,wide,node2node18,5,498.9
C_node2node17_timber_t0,0.0,0.0,B,C,timber,node2node17,0,1225.0
C_node2node17_timber_t1,0.0,1.0,B,C,timber,node2node17,1,1031.42
C_node2node17_timber_t2,0.0,1.0,B,C,timber,node2node17,2,731.19
C_node2node17_timber_t3,0.0,1.0,B,C,timber,node2node17,3,518.36
C_node2node17_timber_t4,0.0,1.0,B,C,timber,node2node17,4,367.47
C_node2node17_timber_t5,0.0,1.0,B,C,timber,node2node17,5,260.51
C_node2node17_wide_t0,0.0,0.0,B,C,wide,node2node17,0,1838.0
C_node2node17_wide_t1,0.0,1.0,B,C,wide,node2node17,1,1547.55
C_node2node17_wide_t2,0.0,1.0,B,C,wide,node2node17,2,1097.08
C_node2node17_wide_t3,0.0,1.0,B,C,wide,node2node17,3,777.74
C_node2node17_wide_t4,0.0,1.0,B,C,wide,node2node17,4,551.36
C_node2node17_wide_t5,0.0,1.0,B,C,wide,node2node17,5,390.87
C_node2node39_timber_t0,0.0,0.0,B,C,timber,node2node39,0,0.0
C_node2node39_timber_t1,0.0,1.0,B,C,timber,node2node39,1,0.0
C_node2node39_timber_t2,0.0,1.0,B,C,timber,node2node39,2,0.0
C_node2node39_timber_t3,0.0,1.0,B,C,timber,node2node39,3,0.0
C_node2node39_timber_t4,0.0,1.0,B,C,timber,node2node39,4,0.0
C_node2node39_timber_t5,0.0,1.0,B,C,timber,node2node39,5,0.0
C_node2node39_wide_t0,0.0,0.0,B,C,wide,node2node39,0,0.0
C_node2node39_wide_t1,0.0,1.0,B,C,wide,node2node39,1,0.0
C_node2node39_wide_t2,0.0,1.0,B,C,wide,node2node39,2,0.0
C_node2node39_wide_t3,0.0,1.0,B,C,wide,node2node39,3,0.0
C_node2node39_wide_t4,0.0,1.0,B,C,wide,node2node39,4,0.0
C_node2node39_wide_t5,0.0,1.0,B,C,wide,node2node39,5,0.0
