variable,value,node_type_info,action,road_type,edge,period
C_node2node28_timber_t3,1.0,node2transit_node28exit,C,timber,node2node28,3.0
C_node2node17_timber_t3,1.0,node2transit_node17transit,C,timber,node2node17,3.0
C_node2node41_timber_t3,1.0,node2transit_node41source,C,timber,node2node41,3.0
C_node4node40_timber_t2,1.0,node4transit_node40source,C,timber,node4node40,2.0
C_node6node35_timber_t1,1.0,node6transit_node35source,C,timber,node6node35,1.0
C_node6node35_wide_t4,1.0,node6transit_node35source,C,wide,node6node35,4.0
C_node7node23_timber_t1,1.0,node7transit_node23exit,C,timber,node7node23,1.0
C_node7node35_timber_t1,1.0,node7transit_node35source,C,timber,node7node35,1.0
C_node8node40_wide_t1,1.0,node8transit_node40source,C,wide,node8node40,1.0
C_node8node41_timber_t2,1.0,node8transit_node41source,C,timber,node8node41,2.0
C_node9node30_timber_t3,1.0,node9transit_node30exit,C,timber,node9node30,3.0
C_node9node38_timber_t3,1.0,node9transit_node38source,C,timber,node9node38,3.0
C_node11node35_timber_t1,1.0,node11transit_node35source,C,timber,node11node35,1.0
C_node11node35_timber_t3,1.0,node11transit_node35source,C,timber,node11node35,3.0
C_node11node38_wide_t3,1.0,node11transit_node38source,C,wide,node11node38,3.0
C_node12node32_timber_t5,1.0,node12transit_node32exit,C,timber,node12node32,5.0
C_node12node41_wide_t3,1.0,node12transit_node41source,C,wide,node12node41,3.0
C_node14node35_timber_t1,1.0,node14transit_node35source,C,timber,node14node35,1.0
C_node14node35_timber_t3,1.0,node14transit_node35source,C,timber,node14node35,3.0
C_node14node38_timber_t3,1.0,node14transit_node38source,C,timber,node14node38,3.0
C_node17node40_timber_t3,1.0,node17transit_node40source,C,timber,node17node40,3.0
C_node17node41_timber_t1,1.0,node17transit_node41source,C,timber,node17node41,1.0
C_node18node41_timber_t1,1.0,node18transit_node41source,C,timber,node18node41,1.0
C_node21node41_timber_t2,1.0,node21transit_node41source,C,timber,node21node41,2.0
M_node2node28_timber_t4,1.0,node2transit_node28exit,M,timber,node2node28,4.0
M_node2node17_timber_t4,1.0,node2transit_node17transit,M,timber,node2node17,4.0
M_node2node41_timber_t4,1.0,node2transit_node41source,M,timber,node2node41,4.0
M_node4node40_wide_t4,1.0,node4transit_node40source,M,wide,node4node40,4.0
M_node6node35_timber_t2,1.0,node6transit_node35source,M,timber,node6node35,2.0
M_node6node35_wide_t5,1.0,node6transit_node35source,M,wide,node6node35,5.0
M_node7node23_timber_t2,1.0,node7transit_node23exit,M,timber,node7node23,2.0
M_node7node23_timber_t3,1.0,node7transit_node23exit,M,timber,node7node23,3.0
M_node7node23_timber_t4,1.0,node7transit_node23exit,M,timber,node7node23,4.0
M_node7node23_timber_t5,1.0,node7transit_node23exit,M,timber,node7node23,5.0
M_node7node35_wide_t3,1.0,node7transit_node35source,M,wide,node7node35,3.0
M_node7node35_wide_t4,1.0,node7transit_node35source,M,wide,node7node35,4.0
M_node7node35_wide_t5,1.0,node7transit_node35source,M,wide,node7node35,5.0
M_node8node40_wide_t2,1.0,node8transit_node40source,M,wide,node8node40,2.0
M_node8node40_wide_t3,1.0,node8transit_node40source,M,wide,node8node40,3.0
M_node8node40_wide_t4,1.0,node8transit_node40source,M,wide,node8node40,4.0
M_node8node41_timber_t3,1.0,node8transit_node41source,M,timber,node8node41,3.0
M_node8node41_timber_t4,1.0,node8transit_node41source,M,timber,node8node41,4.0
M_node9node30_timber_t4,1.0,node9transit_node30exit,M,timber,node9node30,4.0
M_node9node30_timber_t5,1.0,node9transit_node30exit,M,timber,node9node30,5.0
M_node9node38_timber_t4,1.0,node9transit_node38source,M,timber,node9node38,4.0
M_node11node38_wide_t4,1.0,node11transit_node38source,M,wide,node11node38,4.0
M_node11node38_wide_t5,1.0,node11transit_node38source,M,wide,node11node38,5.0
M_node12node41_wide_t4,1.0,node12transit_node41source,M,wide,node12node41,4.0
M_node12node41_wide_t5,1.0,node12transit_node41source,M,wide,node12node41,5.0
M_node14node38_wide_t5,1.0,node14transit_node38source,M,wide,node14node38,5.0
M_node17node40_timber_t4,1.0,node17transit_node40source,M,timber,node17node40,4.0
M_node17node41_timber_t2,1.0,node17transit_node41source,M,timber,node17node41,2.0
M_node17node41_wide_t4,1.0,node17transit_node41source,M,wide,node17node41,4.0
M_node17node41_wide_t5,1.0,node17transit_node41source,M,wide,node17node41,5.0
M_node18node41_wide_t3,1.0,node18transit_node41source,M,wide,node18node41,3.0
M_node18node41_wide_t4,1.0,node18transit_node41source,M,wide,node18node41,4.0
M_node18node41_wide_t5,1.0,node18transit_node41source,M,wide,node18node41,5.0
M_node21node41_timber_t3,1.0,node21transit_node41source,M,timber,node21node41,3.0
M_node21node41_wide_t5,1.0,node21transit_node41source,M,wide,node21node41,5.0
U_node2node41_t5,1.0,node2transit_node41source,U,,node2node41,5.0
