466.0 * C_node1node31_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
392.36 * C_node1node31_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
278.15 * C_node1node31_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
197.19 * C_node1node31_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
139.79 * C_node1node31_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
99.1 * C_node1node31_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
699.0 * C_node1node31_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
588.54 * C_node1node31_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
417.23 * C_node1node31_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
295.78 * C_node1node31_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
209.68 * C_node1node31_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
148.65 * C_node1node31_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
157.0 * C_node1node26_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
132.19 * C_node1node26_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
93.71 * C_node1node26_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
66.43 * C_node1node26_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
47.1 * C_node1node26_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
33.39 * C_node1node26_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
237.0 * C_node1node26_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
199.55 * C_node1node26_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
141.46 * C_node1node26_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
100.29 * C_node1node26_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
71.09 * C_node1node26_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
50.4 * C_node1node26_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
1467.0 * C_node1node5_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
1235.17 * C_node1node5_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
875.64 * C_node1node5_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
620.76 * C_node1node5_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
440.07 * C_node1node5_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
311.97 * C_node1node5_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
2200.0 * C_node1node5_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
1852.34 * C_node1node5_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
1313.16 * C_node1node5_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
930.92 * C_node1node5_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
659.95 * C_node1node5_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
467.85 * C_node1node5_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
0.0 * C_node1node39_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
0.0 * C_node1node39_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
0.0 * C_node1node39_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
0.0 * C_node1node39_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
0.0 * C_node1node39_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
0.0 * C_node1node39_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
0.0 * C_node1node39_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
0.0 * C_node1node39_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
0.0 * C_node1node39_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
0.0 * C_node1node39_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
0.0 * C_node1node39_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
0.0 * C_node1node39_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
0.0 * C_node1node43_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
0.0 * C_node1node43_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
0.0 * C_node1node43_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
0.0 * C_node1node43_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
0.0 * C_node1node43_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
0.0 * C_node1node43_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
0.0 * C_node1node43_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
0.0 * C_node1node43_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
0.0 * C_node1node43_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
0.0 * C_node1node43_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
0.0 * C_node1node43_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
0.0 * C_node1node43_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
992.0 * C_node2node7_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
835.24 * C_node2node7_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
592.12 * C_node2node7_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
419.76 * C_node2node7_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
297.58 * C_node2node7_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
210.96 * C_node2node7_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
1489.0 * C_node2node7_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
1253.7 * C_node2node7_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
888.77 * C_node2node7_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
630.07 * C_node2node7_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
446.67 * C_node2node7_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
316.65 * C_node2node7_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
1564.0 * C_node2node37_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
1316.85 * C_node2node37_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
933.54 * C_node2node37_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
661.8 * C_node2node37_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
469.16 * C_node2node37_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
332.6 * C_node2node37_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
2347.0 * C_node2node37_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
1976.11 * C_node2node37_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
1400.9 * C_node2node37_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
993.13 * C_node2node37_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
704.05 * C_node2node37_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
499.11 * C_node2node37_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
0.0 * C_node2node47_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
0.0 * C_node2node47_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
