"Node1(x,y)","Node2(x,y)"
"(-11179.82858, 148324.14021)","(-11197.93668, 148374.66851)"
"(-11179.82858, 148324.14021)","(-11253.73508, 148308.76191)"
"(-11550.22888, 148107.65631)","(-11547.69158, 148107.21751)"
"(-11550.22888, 148107.65631)","(-11551.94898, 148109.79931)"
"(-11292.56028, 148262.97841)","(-11253.73508, 148308.76191)"
"(-11292.56028, 148262.97841)","(-11299.20107, 148209.62804)"
"(-11658.34758, 147860.03761)","(-11656.23548, 147857.85511)"
"(-11658.34758, 147860.03761)","(-11713.40328, 147870.28061)"
"(-11680.60648, 148168.22601)","(-11678.86858, 148166.74131)"
"(-11680.60648, 148168.22601)","(-11730.52438, 148189.95611)"
"(-11408.73338, 148137.93401)","(-11420.59478, 148179.88011)"
"(-11408.73338, 148137.93401)","(-11380.10208, 148092.45331)"
"(-11654.08998, 147857.45601)","(-11636.95658, 147839.75091)"
"(-11654.08998, 147857.45601)","(-11656.23548, 147857.85511)"
"(-11754.74868, 148067.05781)","(-11785.11408, 148112.05971)"
"(-11754.74868, 148067.05781)","(-11708.82568, 148035.07201)"
"(-11569.47658, 148328.59791)","(-11524.77068, 148310.35671)"
"(-11569.47658, 148328.59791)","(-11592.63948, 148361.74541)"
"(-11420.59478, 148179.88011)","(-11413.64928, 148259.14381)"
"(-11420.59478, 148179.88011)","(-11465.86978, 148223.72791)"
"(-11502.70148, 148271.51401)","(-11465.86978, 148223.72791)"
"(-11502.70148, 148271.51401)","(-11524.77068, 148310.35671)"
"(-11413.64928, 148259.14381)","(-11409.68488, 148253.22101)"
"(-11678.86858, 148166.74131)","(-11676.34868, 148165.64431)"
"(-11590.49818, 148362.19261)","(-11592.63948, 148361.74541)"
"(-11590.49818, 148362.19261)","(-11634.31988, 148392.55481)"
"(-11779.76668, 148320.47791)","(-11831.36038, 148305.92571)"
"(-11779.76668, 148320.47791)","(-11720.21098, 148308.82661)"
"(-11409.68488, 148253.22101)","(-11409.39208, 148256.56201)"
"(-11832.20278, 148020.99091)","(-11800.72058, 147986.06261)"
"(-11832.20278, 148020.99091)","(-11912.05698, 148133.89681)"
"(-11338.52358, 148037.79451)","(-11380.10208, 148092.45331)"
"(-11338.52358, 148037.79451)","(-11321.45518, 147973.61651)"
"(-11636.95658, 147839.75091)","(-11609.15778, 147879.33001)"
"(-11683.30998, 148308.08451)","(-11689.19648, 148308.20291)"
"(-11683.30998, 148308.08451)","(-11683.19388, 148324.44651)"
"(-11974.52518, 148197.38211)","(-11958.03318, 148197.78131)"
"(-11974.52518, 148197.38211)","(-12025.82898, 148221.81241)"
"(-11197.93668, 148374.66851)","(-11257.28278, 148382.75081)"
"(-11831.36038, 148305.92571)","(-11845.40328, 148265.81471)"
"(-11502.42128, 148421.99971)","(-11556.39588, 148442.11221)"
"(-11502.42128, 148421.99971)","(-11468.98578, 148410.59706)"
"(-11609.15778, 147879.33001)","(-11614.43618, 147946.40811)"
"(-11740.07938, 147968.58131)","(-11737.43368, 147920.95611)"
"(-11740.07938, 147968.58131)","(-11744.04818, 147996.36261)"
"(-11720.52478, 148215.90301)","(-11715.23308, 148268.81971)"
"(-11720.52478, 148215.90301)","(-11730.52438, 148189.95611)"
"(-11958.03318, 148197.78131)","(-11956.23588, 148195.14031)"
"(-11491.12798, 148036.74711)","(-11448.09148, 147972.86731)"
"(-11491.12798, 148036.74711)","(-11547.69158, 148107.21751)"
"(-11747.80528, 147995.43911)","(-11744.04818, 147996.36261)"
"(-11747.80528, 147995.43911)","(-11748.30608, 147998.94421)"
"(-11641.81138, 147979.92011)","(-11708.82568, 148035.07201)"
"(-11641.81138, 147979.92011)","(-11614.43618, 147946.40811)"
"(-11715.23308, 148268.81971)","(-11689.19648, 148308.20291)"
