8076.0 * C_node1node5_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
6799.78 * C_node1node5_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
4820.49 * C_node1node5_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
3417.34 * C_node1node5_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
2422.61 * C_node1node5_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
1717.44 * C_node1node5_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
12115.0 * C_node1node5_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
10200.5 * C_node1node5_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
7231.33 * C_node1node5_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
5126.43 * C_node1node5_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
3634.22 * C_node1node5_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
2576.37 * C_node1node5_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
7031.0 * C_node1node3_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
5919.91 * C_node1node3_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
4196.74 * C_node1node3_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
2975.15 * C_node1node3_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
2109.14 * C_node1node3_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
1495.21 * C_node1node3_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
10545.0 * C_node1node3_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
8878.61 * C_node1node3_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
6294.21 * C_node1node3_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
4462.09 * C_node1node3_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
3163.26 * C_node1node3_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
2242.49 * C_node1node3_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
1253.0 * C_node1node2_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
1054.99 * C_node1node2_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
747.9 * C_node1node2_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
530.2 * C_node1node2_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
375.87 * C_node1node2_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
266.46 * C_node1node2_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
1880.0 * C_node1node2_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
1582.91 * C_node1node2_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
1122.15 * C_node1node2_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
795.52 * C_node1node2_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
563.96 * C_node1node2_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
399.8 * C_node1node2_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
0.0 * C_node1node6_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
0.0 * C_node1node6_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
0.0 * C_node1node6_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
0.0 * C_node1node6_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
0.0 * C_node1node6_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
0.0 * C_node1node6_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
0.0 * C_node1node6_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
0.0 * C_node1node6_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
0.0 * C_node1node6_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
0.0 * C_node1node6_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
0.0 * C_node1node6_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
