variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node5_timber_t0,0.0,0.0,B,C,timber,node1node5,0,8076.0
C_node1node5_timber_t1,0.0,1.0,B,C,timber,node1node5,1,6799.78
C_node1node5_timber_t2,0.0,1.0,B,C,timber,node1node5,2,4820.49
C_node1node5_timber_t3,0.0,1.0,B,C,timber,node1node5,3,3417.34
C_node1node5_timber_t4,0.0,1.0,B,C,timber,node1node5,4,2422.61
C_node1node5_timber_t5,0.0,1.0,B,C,timber,node1node5,5,1717.44
C_node1node5_wide_t0,0.0,0.0,B,C,wide,node1node5,0,12115.0
C_node1node5_wide_t1,0.0,1.0,B,C,wide,node1node5,1,10200.5
C_node1node5_wide_t2,0.0,1.0,B,C,wide,node1node5,2,7231.33
C_node1node5_wide_t3,0.0,1.0,B,C,wide,node1node5,3,5126.43
C_node1node5_wide_t4,0.0,1.0,B,C,wide,node1node5,4,3634.22
C_node1node5_wide_t5,0.0,1.0,B,C,wide,node1node5,5,2576.37
C_node1node3_timber_t0,0.0,0.0,B,C,timber,node1node3,0,7031.0
C_node1node3_timber_t1,0.0,1.0,B,C,timber,node1node3,1,5919.91
C_node1node3_timber_t2,0.0,1.0,B,C,timber,node1node3,2,4196.74
C_node1node3_timber_t3,0.0,1.0,B,C,timber,node1node3,3,2975.15
C_node1node3_timber_t4,0.0,1.0,B,C,timber,node1node3,4,2109.14
C_node1node3_timber_t5,0.0,1.0,B,C,timber,node1node3,5,1495.21
C_node1node3_wide_t0,0.0,0.0,B,C,wide,node1node3,0,10545.0
C_node1node3_wide_t1,0.0,1.0,B,C,wide,node1node3,1,8878.61
C_node1node3_wide_t2,0.0,1.0,B,C,wide,node1node3,2,6294.21
C_node1node3_wide_t3,0.0,1.0,B,C,wide,node1node3,3,4462.09
C_node1node3_wide_t4,0.0,1.0,B,C,wide,node1node3,4,3163.26
C_node1node3_wide_t5,0.0,1.0,B,C,wide,node1node3,5,2242.49
C_node1node2_timber_t0,0.0,0.0,B,C,timber,node1node2,0,1253.0
C_node1node2_timber_t1,0.0,1.0,B,C,timber,node1node2,1,1054.99
C_node1node2_timber_t2,0.0,1.0,B,C,timber,node1node2,2,747.9
C_node1node2_timber_t3,0.0,1.0,B,C,timber,node1node2,3,530.2
C_node1node2_timber_t4,0.0,1.0,B,C,timber,node1node2,4,375.87
C_node1node2_timber_t5,0.0,1.0,B,C,timber,node1node2,5,266.46
C_node1node2_wide_t0,0.0,0.0,B,C,wide,node1node2,0,1880.0
C_node1node2_wide_t1,0.0,1.0,B,C,wide,node1node2,1,1582.91
C_node1node2_wide_t2,0.0,1.0,B,C,wide,node1node2,2,1122.15
C_node1node2_wide_t3,0.0,1.0,B,C,wide,node1node2,3,795.52
