variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node7_timber_t0,0.0,0.0,B,C,timber,node1node7,0,702.0
C_node1node7_timber_t1,0.0,1.0,B,C,timber,node1node7,1,591.07
C_node1node7_timber_t2,0.0,1.0,B,C,timber,node1node7,2,419.02
C_node1node7_timber_t3,0.0,1.0,B,C,timber,node1node7,3,297.05
C_node1node7_timber_t4,0.0,1.0,B,C,timber,node1node7,4,210.58
C_node1node7_timber_t5,0.0,1.0,B,C,timber,node1node7,5,149.29
C_node1node7_wide_t0,0.0,0.0,B,C,wide,node1node7,0,1055.0
C_node1node7_wide_t1,0.0,1.0,B,C,wide,node1node7,1,888.28
C_node1node7_wide_t2,0.0,1.0,B,C,wide,node1node7,2,629.72
C_node1node7_wide_t3,0.0,1.0,B,C,wide,node1node7,3,446.42
C_node1node7_wide_t4,0.0,1.0,B,C,wide,node1node7,4,316.48
C_node1node7_wide_t5,0.0,1.0,B,C,wide,node1node7,5,224.36
C_node1node3_timber_t0,0.0,0.0,B,C,timber,node1node3,0,4659.0
C_node1node3_timber_t1,0.0,1.0,B,C,timber,node1node3,1,3922.75
C_node1node3_timber_t2,0.0,1.0,B,C,timber,node1node3,2,2780.91
C_node1node3_timber_t3,0.0,1.0,B,C,timber,node1node3,3,1971.44
C_node1node3_timber_t4,0.0,1.0,B,C,timber,node1node3,4,1397.59
C_node1node3_timber_t5,0.0,1.0,B,C,timber,node1node3,5,990.78
C_node1node3_wide_t0,0.0,0.0,B,C,wide,node1node3,0,6988.0
C_node1node3_wide_t1,0.0,1.0,B,C,wide,node1node3,1,5883.71
C_node1node3_wide_t2,0.0,1.0,B,C,wide,node1node3,2,4171.07
C_node1node3_wide_t3,0.0,1.0,B,C,wide,node1node3,3,2956.95
C_node1node3_wide_t4,0.0,1.0,B,C,wide,node1node3,4,2096.24
C_node1node3_wide_t5,0.0,1.0,B,C,wide,node1node3,5,1486.06
C_node1node12_timber_t0,0.0,0.0,B,C,timber,node1node12,0,2681.0
C_node1node12_timber_t1,0.0,1.0,B,C,timber,node1node12,1,2257.33
C_node1node12_timber_t2,0.0,1.0,B,C,timber,node1node12,2,1600.26
C_node1node12_timber_t3,0.0,1.0,B,C,timber,node1node12,3,1134.46
C_node1node12_timber_t4,0.0,1.0,B,C,timber,node1node12,4,804.24
C_node1node12_timber_t5,0.0,1.0,B,C,timber,node1node12,5,570.14
C_node1node12_wide_t0,0.0,0.0,B,C,wide,node1node12,0,4024.0
C_node1node12_wide_t1,0.0,1.0,B,C,wide,node1node12,1,3388.1
C_node1node12_wide_t2,0.0,1.0,B,C,wide,node1node12,2,2401.89
C_node1node12_wide_t3,0.0,1.0,B,C,wide,node1node12,3,1702.74
C_node1node12_wide_t4,0.0,1.0,B,C,wide,node1node12,4,1207.11
C_node1node12_wide_t5,0.0,1.0,B,C,wide,node1node12,5,855.74
C_node1node13_timber_t0,0.0,0.0,B,C,timber,node1node13,0,0.0
C_node1node13_timber_t1,0.0,1.0,B,C,timber,node1node13,1,0.0
C_node1node13_timber_t2,0.0,1.0,B,C,timber,node1node13,2,0.0
C_node1node13_timber_t3,0.0,1.0,B,C,timber,node1node13,3,0.0
C_node1node13_timber_t4,0.0,1.0,B,C,timber,node1node13,4,0.0
C_node1node13_timber_t5,0.0,1.0,B,C,timber,node1node13,5,0.0
C_node1node13_wide_t0,0.0,0.0,B,C,wide,node1node13,0,0.0
C_node1node13_wide_t1,0.0,1.0,B,C,wide,node1node13,1,0.0
C_node1node13_wide_t2,0.0,1.0,B,C,wide,node1node13,2,0.0
C_node1node13_wide_t3,0.0,1.0,B,C,wide,node1node13,3,0.0
C_node1node13_wide_t4,0.0,1.0,B,C,wide,node1node13,4,0.0
C_node1node13_wide_t5,0.0,1.0,B,C,wide,node1node13,5,0.0
C_node2node9_timber_t0,0.0,0.0,B,C,timber,node2node9,0,3358.0
C_node2node9_timber_t1,0.0,1.0,B,C,timber,node2node9,1,2827.35
C_node2node9_timber_t2,0.0,1.0,B,C,timber,node2node9,2,2004.36
C_node2node9_timber_t3,0.0,1.0,B,C,timber,node2node9,3,1420.93
C_node2node9_timber_t4,0.0,1.0,B,C,timber,node2node9,4,1007.32
C_node2node9_timber_t5,0.0,1.0,B,C,timber,node2node9,5,714.11
C_node2node9_wide_t0,0.0,0.0,B,C,wide,node2node9,0,5038.0
C_node2node9_wide_t1,0.0,1.0,B,C,wide,node2node9,1,4241.86
C_node2node9_wide_t2,0.0,1.0,B,C,wide,node2node9,2,3007.13
C_node2node9_wide_t3,0.0,1.0,B,C,wide,node2node9,3,2131.81
C_node2node9_wide_t4,0.0,1.0,B,C,wide,node2node9,4,1511.28
C_node2node9_wide_t5,0.0,1.0,B,C,wide,node2node9,5,1071.38
C_node2node12_timber_t0,0.0,0.0,B,C,timber,node2node12,0,3056.0
C_node2node12_timber_t1,0.0,1.0,B,C,timber,node2node12,1,2573.07
C_node2node12_timber_t2,0.0,1.0,B,C,timber,node2node12,2,1824.1
C_node2node12_timber_t3,0.0,1.0,B,C,timber,node2node12,3,1293.14
C_node2node12_timber_t4,0.0,1.0,B,C,timber,node2node12,4,916.73
C_node2node12_timber_t5,0.0,1.0,B,C,timber,node2node12,5,649.89
C_node2node12_wide_t0,0.0,0.0,B,C,wide,node2node12,0,4584.0
C_node2node12_wide_t1,0.0,1.0,B,C,wide,node2node12,1,3859.6
C_node2node12_wide_t2,0.0,1.0,B,C,wide,node2node12,2,2736.15
C_node2node12_wide_t3,0.0,1.0,B,C,wide,node2node12,3,1939.71
C_node2node12_wide_t4,0.0,1.0,B,C,wide,node2node12,4,1375.09
C_node2node12_wide_t5,0.0,1.0,B,C,wide,node2node12,5,974.83
C_node2node10_timber_t0,0.0,0.0,B,C,timber,node2node10,0,2443.0
C_node2node10_timber_t1,0.0,1.0,B,C,timber,node2node10,1,2056.94
C_node2node10_timber_t2,0.0,1.0,B,C,timber,node2node10,2,1458.2
C_node2node10_timber_t3,0.0,1.0,B,C,timber,node2node10,3,1033.75
C_node2node10_timber_t4,0.0,1.0,B,C,timber,node2node10,4,732.84
C_node2node10_timber_t5,0.0,1.0,B,C,timber,node2node10,5,519.53
C_node2node10_wide_t0,0.0,0.0,B,C,wide,node2node10,0,3666.0
C_node2node10_wide_t1,0.0,1.0,B,C,wide,node2node10,1,3086.67
C_node2node10_wide_t2,0.0,1.0,B,C,wide,node2node10,2,2188.2
C_node2node10_wide_t3,0.0,1.0,B,C,wide,node2node10,3,1551.26
C_node2node10_wide_t4,0.0,1.0,B,C,wide,node2node10,4,1099.72
C_node2node10_wide_t5,0.0,1.0,B,C,wide,node2node10,5,779.61
C_node3node8_timber_t0,0.0,0.0,B,C,timber,node3node8,0,616.0
C_node3node8_timber_t1,0.0,1.0,B,C,timber,node3node8,1,518.66
C_node3node8_timber_t2,0.0,1.0,B,C,timber,node3node8,2,367.68
C_node3node8_timber_t3,0.0,1.0,B,C,timber,node3node8,3,260.66
C_node3node8_timber_t4,0.0,1.0,B,C,timber,node3node8,4,184.79
C_node3node8_timber_t5,0.0,1.0,B,C,timber,node3node8,5,131.0
C_node3node8_wide_t0,0.0,0.0,B,C,wide,node3node8,0,923.0
C_node3node8_wide_t1,0.0,1.0,B,C,wide,node3node8,1,777.14
C_node3node8_wide_t2,0.0,1.0,B,C,wide,node3node8,2,550.93
C_node3node8_wide_t3,0.0,1.0,B,C,wide,node3node8,3,390.56
C_node3node8_wide_t4,0.0,1.0,B,C,wide,node3node8,4,276.88
C_node3node8_wide_t5,0.0,1.0,B,C,wide,node3node8,5,196.28
C_node3node11_timber_t0,0.0,0.0,B,C,timber,node3node11,0,2248.0
C_node3node11_timber_t1,0.0,1.0,B,C,timber,node3node11,1,1892.76
C_node3node11_timber_t2,0.0,1.0,B,C,timber,node3node11,2,1341.81
C_node3node11_timber_t3,0.0,1.0,B,C,timber,node3node11,3,951.23
C_node3node11_timber_t4,0.0,1.0,B,C,timber,node3node11,4,674.35
C_node3node11_timber_t5,0.0,1.0,B,C,timber,node3node11,5,478.06
C_node3node11_wide_t0,0.0,0.0,B,C,wide,node3node11,0,3372.0
C_node3node11_wide_t1,0.0,1.0,B,C,wide,node3node11,1,2839.13
C_node3node11_wide_t2,0.0,1.0,B,C,wide,node3node11,2,2012.72
C_node3node11_wide_t3,0.0,1.0,B,C,wide,node3node11,3,1426.85
C_node3node11_wide_t4,0.0,1.0,B,C,wide,node3node11,4,1011.52
C_node3node11_wide_t5,0.0,1.0,B,C,wide,node3node11,5,717.09
C_node3node6_timber_t0,0.0,0.0,B,C,timber,node3node6,0,5733.0
C_node3node6_timber_t1,0.0,1.0,B,C,timber,node3node6,1,4827.03
C_node3node6_timber_t2,0.0,1.0,B,C,timber,node3node6,2,3421.97
C_node3node6_timber_t3,0.0,1.0,B,C,timber,node3node6,3,2425.9
C_node3node6_timber_t4,0.0,1.0,B,C,timber,node3node6,4,1719.77
C_node3node6_timber_t5,0.0,1.0,B,C,timber,node3node6,5,1219.18
C_node3node6_wide_t0,0.0,0.0,B,C,wide,node3node6,0,8598.0
C_node3node6_wide_t1,0.0,1.0,B,C,wide,node3node6,1,7239.29
C_node3node6_wide_t2,0.0,1.0,B,C,wide,node3node6,2,5132.07
C_node3node6_wide_t3,0.0,1.0,B,C,wide,node3node6,3,3638.22
C_node3node6_wide_t4,0.0,1.0,B,C,wide,node3node6,4,2579.2
C_node3node6_wide_t5,0.0,1.0,B,C,wide,node3node6,5,1828.44
C_node3node13_timber_t0,0.0,0.0,B,C,timber,node3node13,0,0.0
C_node3node13_timber_t1,0.0,1.0,B,C,timber,node3node13,1,0.0
C_node3node13_timber_t2,0.0,1.0,B,C,timber,node3node13,2,0.0
C_node3node13_timber_t3,0.0,1.0,B,C,timber,node3node13,3,0.0
C_node3node13_timber_t4,0.0,1.0,B,C,timber,node3node13,4,0.0
C_node3node13_timber_t5,0.0,1.0,B,C,timber,node3node13,5,0.0
C_node3node13_wide_t0,0.0,0.0,B,C,wide,node3node13,0,0.0
C_node3node13_wide_t1,0.0,1.0,B,C,wide,node3node13,1,0.0
C_node3node13_wide_t2,0.0,1.0,B,C,wide,node3node13,2,0.0
C_node3node13_wide_t3,0.0,1.0,B,C,wide,node3node13,3,0.0
C_node3node13_wide_t4,0.0,1.0,B,C,wide,node3node13,4,0.0
C_node3node13_wide_t5,0.0,1.0,B,C,wide,node3node13,5,0.0
C_node4node6_timber_t0,0.0,0.0,B,C,timber,node4node6,0,321.0
C_node4node6_timber_t1,0.0,1.0,B,C,timber,node4node6,1,270.27
C_node4node6_timber_t2,0.0,1.0,B,C,timber,node4node6,2,191.6
C_node4node6_timber_t3,0.0,1.0,B,C,timber,node4node6,3,135.83
C_node4node6_timber_t4,0.0,1.0,B,C,timber,node4node6,4,96.29
C_node4node6_timber_t5,0.0,1.0,B,C,timber,node4node6,5,68.26
C_node4node6_wide_t0,0.0,0.0,B,C,wide,node4node6,0,481.0
C_node4node6_wide_t1,0.0,1.0,B,C,wide,node4node6,1,404.99
C_node4node6_wide_t2,0.0,1.0,B,C,wide,node4node6,2,287.1
C_node4node6_wide_t3,0.0,1.0,B,C,wide,node4node6,3,203.53
C_node4node6_wide_t4,0.0,1.0,B,C,wide,node4node6,4,144.29
C_node4node6_wide_t5,0.0,1.0,B,C,wide,node4node6,5,102.29
C_node4node10_timber_t0,0.0,0.0,B,C,timber,node4node10,0,8897.0
C_node4node10_timber_t1,0.0,1.0,B,C,timber,node4node10,1,7491.04
C_node4node10_timber_t2,0.0,1.0,B,C,timber,node4node10,2,5310.54
C_node4node10_timber_t3,0.0,1.0,B,C,timber,node4node10,3,3764.74
C_node4node10_timber_t4,0.0,1.0,B,C,timber,node4node10,4,2668.89
C_node4node10_timber_t5,0.0,1.0,B,C,timber,node4node10,5,1892.03
C_node4node10_wide_t0,0.0,0.0,B,C,wide,node4node10,0,13347.0
C_node4node10_wide_t1,0.0,1.0,B,C,wide,node4node10,1,11237.82
C_node4node10_wide_t2,0.0,1.0,B,C,wide,node4node10,2,7966.7
C_node4node10_wide_t3,0.0,1.0,B,C,wide,node4node10,3,5647.74
C_node4node10_wide_t4,0.0,1.0,B,C,wide,node4node10,4,4003.79
C_node4node10_wide_t5,0.0,1.0,B,C,wide,node4node10,5,2838.36
C_node5node7_timber_t0,0.0,0.0,B,C,timber,node5node7,0,427.0
C_node5node7_timber_t1,0.0,1.0,B,C,timber,node5node7,1,359.52
C_node5node7_timber_t2,0.0,1.0,B,C,timber,node5node7,2,254.87
C_node5node7_timber_t3,0.0,1.0,B,C,timber,node5node7,3,180.68
C_node5node7_timber_t4,0.0,1.0,B,C,timber,node5node7,4,128.09
C_node5node7_timber_t5,0.0,1.0,B,C,timber,node5node7,5,90.81
C_node5node7_wide_t0,0.0,0.0,B,C,wide,node5node7,0,641.0
C_node5node7_wide_t1,0.0,1.0,B,C,wide,node5node7,1,539.7
C_node5node7_wide_t2,0.0,1.0,B,C,wide,node5node7,2,382.61
C_node5node7_wide_t3,0.0,1.0,B,C,wide,node5node7,3,271.24
C_node5node7_wide_t4,0.0,1.0,B,C,wide,node5node7,4,192.29
C_node5node7_wide_t5,0.0,1.0,B,C,wide,node5node7,5,136.31
C_node5node9_timber_t0,0.0,0.0,B,C,timber,node5node9,0,277.0
C_node5node9_timber_t1,0.0,1.0,B,C,timber,node5node9,1,233.23
C_node5node9_timber_t2,0.0,1.0,B,C,timber,node5node9,2,165.34
C_node5node9_timber_t3,0.0,1.0,B,C,timber,node5node9,3,117.21
C_node5node9_timber_t4,0.0,1.0,B,C,timber,node5node9,4,83.09
C_node5node9_timber_t5,0.0,1.0,B,C,timber,node5node9,5,58.91
C_node5node9_wide_t0,0.0,0.0,B,C,wide,node5node9,0,416.0
C_node5node9_wide_t1,0.0,1.0,B,C,wide,node5node9,1,350.26
C_node5node9_wide_t2,0.0,1.0,B,C,wide,node5node9,2,248.31
C_node5node9_wide_t3,0.0,1.0,B,C,wide,node5node9,3,176.03
C_node5node9_wide_t4,0.0,1.0,B,C,wide,node5node9,4,124.79
C_node5node9_wide_t5,0.0,1.0,B,C,wide,node5node9,5,88.47
C_node6node7_timber_t0,0.0,0.0,B,C,timber,node6node7,0,656.0
C_node6node7_timber_t1,0.0,1.0,B,C,timber,node6node7,1,552.33
C_node6node7_timber_t2,0.0,1.0,B,C,timber,node6node7,2,391.56
C_node6node7_timber_t3,0.0,1.0,B,C,timber,node6node7,3,277.58
C_node6node7_timber_t4,0.0,1.0,B,C,timber,node6node7,4,196.78
C_node6node7_timber_t5,0.0,1.0,B,C,timber,node6node7,5,139.5
C_node6node7_wide_t0,0.0,0.0,B,C,wide,node6node7,0,984.0
C_node6node7_wide_t1,0.0,1.0,B,C,wide,node6node7,1,828.5
C_node6node7_wide_t2,0.0,1.0,B,C,wide,node6node7,2,587.34
C_node6node7_wide_t3,0.0,1.0,B,C,wide,node6node7,3,416.38
C_node6node7_wide_t4,0.0,1.0,B,C,wide,node6node7,4,295.18
C_node6node7_wide_t5,0.0,1.0,B,C,wide,node6node7,5,209.26
C_node6node13_timber_t0,0.0,0.0,B,C,timber,node6node13,0,0.0
C_node6node13_timber_t1,0.0,1.0,B,C,timber,node6node13,1,0.0
C_node6node13_timber_t2,0.0,1.0,B,C,timber,node6node13,2,0.0
C_node6node13_timber_t3,0.0,1.0,B,C,timber,node6node13,3,0.0
C_node6node13_timber_t4,0.0,1.0,B,C,timber,node6node13,4,0.0
C_node6node13_timber_t5,0.0,1.0,B,C,timber,node6node13,5,0.0
C_node6node13_wide_t0,0.0,0.0,B,C,wide,node6node13,0,0.0
C_node6node13_wide_t1,0.0,1.0,B,C,wide,node6node13,1,0.0
C_node6node13_wide_t2,0.0,1.0,B,C,wide,node6node13,2,0.0
C_node6node13_wide_t3,0.0,1.0,B,C,wide,node6node13,3,0.0
C_node6node13_wide_t4,0.0,1.0,B,C,wide,node6node13,4,0.0
C_node6node13_wide_t5,0.0,1.0,B,C,wide,node6node13,5,0.0
C_node7node13_timber_t0,0.0,0.0,B,C,timber,node7node13,0,0.0
C_node7node13_timber_t1,0.0,1.0,B,C,timber,node7node13,1,0.0
C_node7node13_timber_t2,0.0,1.0,B,C,timber,node7node13,2,0.0
C_node7node13_timber_t3,0.0,1.0,B,C,timber,node7node13,3,0.0
C_node7node13_timber_t4,0.0,1.0,B,C,timber,node7node13,4,0.0
C_node7node13_timber_t5,0.0,1.0,B,C,timber,node7node13,5,0.0
C_node7node13_wide_t0,0.0,0.0,B,C,wide,node7node13,0,0.0
C_node7node13_wide_t1,0.0,1.0,B,C,wide,node7node13,1,0.0
C_node7node13_wide_t2,0.0,1.0,B,C,wide,node7node13,2,0.0
C_node7node13_wide_t3,0.0,1.0,B,C,wide,node7node13,3,0.0
C_node7node13_wide_t4,0.0,1.0,B,C,wide,node7node13,4,0.0
C_node7node13_wide_t5,0.0,1.0,B,C,wide,node7node13,5,0.0
C_node8node11_timber_t0,0.0,0.0,B,C,timber,node8node11,0,6320.0
C_node8node11_timber_t1,0.0,1.0,B,C,timber,node8node11,1,5321.27
C_node8node11_timber_t2,0.0,1.0,B,C,timber,node8node11,2,3772.35
C_node8node11_timber_t3,0.0,1.0,B,C,timber,node8node11,3,2674.29
C_node8node11_timber_t4,0.0,1.0,B,C,timber,node8node11,4,1895.85
C_node8node11_timber_t5,0.0,1.0,B,C,timber,node8node11,5,1344.01
C_node8node11_wide_t0,0.0,0.0,B,C,wide,node8node11,0,9482.0
C_node8node11_wide_t1,0.0,1.0,B,C,wide,node8node11,1,7983.59
C_node8node11_wide_t2,0.0,1.0,B,C,wide,node8node11,2,5659.72
C_node8node11_wide_t3,0.0,1.0,B,C,wide,node8node11,3,4012.28
C_node8node11_wide_t4,0.0,1.0,B,C,wide,node8node11,4,2844.38
C_node8node11_wide_t5,0.0,1.0,B,C,wide,node8node11,5,2016.43
M_node1node7_timber_t0,0.0,0.0,B,M,timber,node1node7,0,273.0
M_node1node7_timber_t1,0.0,1.0,B,M,timber,node1node7,1,229.86
M_node1node7_timber_t2,0.0,1.0,B,M,timber,node1node7,2,162.95
M_node1node7_timber_t3,0.0,1.0,B,M,timber,node1node7,3,115.52
M_node1node7_timber_t4,0.0,1.0,B,M,timber,node1node7,4,81.89
M_node1node7_timber_t5,0.0,1.0,B,M,timber,node1node7,5,58.06
M_node1node7_wide_t0,0.0,0.0,B,M,wide,node1node7,0,273.0
M_node1node7_wide_t1,0.0,1.0,B,M,wide,node1node7,1,229.86
M_node1node7_wide_t2,0.0,1.0,B,M,wide,node1node7,2,162.95
M_node1node7_wide_t3,0.0,1.0,B,M,wide,node1node7,3,115.52
M_node1node7_wide_t4,0.0,1.0,B,M,wide,node1node7,4,81.89
M_node1node7_wide_t5,0.0,1.0,B,M,wide,node1node7,5,58.06
M_node1node3_timber_t0,0.0,0.0,B,M,timber,node1node3,0,1811.0
M_node1node3_timber_t1,0.0,1.0,B,M,timber,node1node3,1,1524.81
M_node1node3_timber_t2,0.0,1.0,B,M,timber,node1node3,2,1080.97
M_node1node3_timber_t3,0.0,1.0,B,M,timber,node1node3,3,766.32
M_node1node3_timber_t4,0.0,1.0,B,M,timber,node1node3,4,543.26
M_node1node3_timber_t5,0.0,1.0,B,M,timber,node1node3,5,385.13
M_node1node3_wide_t0,0.0,0.0,B,M,wide,node1node3,0,1811.0
M_node1node3_wide_t1,0.0,1.0,B,M,wide,node1node3,1,1524.81
M_node1node3_wide_t2,0.0,1.0,B,M,wide,node1node3,2,1080.97
M_node1node3_wide_t3,0.0,1.0,B,M,wide,node1node3,3,766.32
M_node1node3_wide_t4,0.0,1.0,B,M,wide,node1node3,4,543.26
M_node1node3_wide_t5,0.0,1.0,B,M,wide,node1node3,5,385.13
M_node1node12_timber_t0,0.0,0.0,B,M,timber,node1node12,0,1042.0
M_node1node12_timber_t1,0.0,1.0,B,M,timber,node1node12,1,877.34
M_node1node12_timber_t2,0.0,1.0,B,M,timber,node1node12,2,621.96
M_node1node12_timber_t3,0.0,1.0,B,M,timber,node1node12,3,440.92
M_node1node12_timber_t4,0.0,1.0,B,M,timber,node1node12,4,312.58
M_node1node12_timber_t5,0.0,1.0,B,M,timber,node1node12,5,221.59
M_node1node12_wide_t0,0.0,0.0,B,M,wide,node1node12,0,1042.0
M_node1node12_wide_t1,0.0,1.0,B,M,wide,node1node12,1,877.34
M_node1node12_wide_t2,0.0,1.0,B,M,wide,node1node12,2,621.96
M_node1node12_wide_t3,0.0,1.0,B,M,wide,node1node12,3,440.92
M_node1node12_wide_t4,0.0,1.0,B,M,wide,node1node12,4,312.58
M_node1node12_wide_t5,0.0,1.0,B,M,wide,node1node12,5,221.59
M_node1node13_timber_t0,0.0,0.0,B,M,timber,node1node13,0,0.0
M_node1node13_timber_t1,0.0,1.0,B,M,timber,node1node13,1,0.0
M_node1node13_timber_t2,0.0,1.0,B,M,timber,node1node13,2,0.0
M_node1node13_timber_t3,0.0,1.0,B,M,timber,node1node13,3,0.0
M_node1node13_timber_t4,0.0,1.0,B,M,timber,node1node13,4,0.0
M_node1node13_timber_t5,0.0,1.0,B,M,timber,node1node13,5,0.0
M_node1node13_wide_t0,0.0,0.0,B,M,wide,node1node13,0,0.0
M_node1node13_wide_t1,0.0,1.0,B,M,wide,node1node13,1,0.0
M_node1node13_wide_t2,0.0,1.0,B,M,wide,node1node13,2,0.0
M_node1node13_wide_t3,0.0,1.0,B,M,wide,node1node13,3,0.0
M_node1node13_wide_t4,0.0,1.0,B,M,wide,node1node13,4,0.0
M_node1node13_wide_t5,0.0,1.0,B,M,wide,node1node13,5,0.0
M_node2node9_timber_t0,0.0,0.0,B,M,timber,node2node9,0,1307.0
M_node2node9_timber_t1,0.0,1.0,B,M,timber,node2node9,1,1100.46
M_node2node9_timber_t2,0.0,1.0,B,M,timber,node2node9,2,780.14
M_node2node9_timber_t3,0.0,1.0,B,M,timber,node2node9,3,553.05
M_node2node9_timber_t4,0.0,1.0,B,M,timber,node2node9,4,392.07
M_node2node9_timber_t5,0.0,1.0,B,M,timber,node2node9,5,277.95
M_node2node9_wide_t0,0.0,0.0,B,M,wide,node2node9,0,1307.0
M_node2node9_wide_t1,0.0,1.0,B,M,wide,node2node9,1,1100.46
M_node2node9_wide_t2,0.0,1.0,B,M,wide,node2node9,2,780.14
M_node2node9_wide_t3,0.0,1.0,B,M,wide,node2node9,3,553.05
M_node2node9_wide_t4,0.0,1.0,B,M,wide,node2node9,4,392.07
M_node2node9_wide_t5,0.0,1.0,B,M,wide,node2node9,5,277.95
M_node2node12_timber_t0,0.0,0.0,B,M,timber,node2node12,0,1187.0
M_node2node12_timber_t1,0.0,1.0,B,M,timber,node2node12,1,999.42
M_node2node12_timber_t2,0.0,1.0,B,M,timber,node2node12,2,708.51
M_node2node12_timber_t3,0.0,1.0,B,M,timber,node2node12,3,502.28
M_node2node12_timber_t4,0.0,1.0,B,M,timber,node2node12,4,356.07
M_node2node12_timber_t5,0.0,1.0,B,M,timber,node2node12,5,252.43
M_node2node12_wide_t0,0.0,0.0,B,M,wide,node2node12,0,1187.0
M_node2node12_wide_t1,0.0,1.0,B,M,wide,node2node12,1,999.42
M_node2node12_wide_t2,0.0,1.0,B,M,wide,node2node12,2,708.51
M_node2node12_wide_t3,0.0,1.0,B,M,wide,node2node12,3,502.28
M_node2node12_wide_t4,0.0,1.0,B,M,wide,node2node12,4,356.07
