702.0 * C_node1node7_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
591.07 * C_node1node7_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
419.02 * C_node1node7_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
297.05 * C_node1node7_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
210.58 * C_node1node7_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
149.29 * C_node1node7_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
1055.0 * C_node1node7_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
888.28 * C_node1node7_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
629.72 * C_node1node7_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
446.42 * C_node1node7_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
316.48 * C_node1node7_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
224.36 * C_node1node7_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
4659.0 * C_node1node3_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
3922.75 * C_node1node3_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
2780.91 * C_node1node3_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
1971.44 * C_node1node3_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
1397.59 * C_node1node3_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
990.78 * C_node1node3_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
6988.0 * C_node1node3_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
5883.71 * C_node1node3_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
4171.07 * C_node1node3_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
2956.95 * C_node1node3_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
2096.24 * C_node1node3_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
1486.06 * C_node1node3_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
2681.0 * C_node1node12_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
2257.33 * C_node1node12_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
1600.26 * C_node1node12_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
1134.46 * C_node1node12_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
804.24 * C_node1node12_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
570.14 * C_node1node12_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
4024.0 * C_node1node12_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
3388.1 * C_node1node12_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
2401.89 * C_node1node12_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
1702.74 * C_node1node12_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
1207.11 * C_node1node12_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
855.74 * C_node1node12_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
0.0 * C_node1node13_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
0.0 * C_node1node13_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
0.0 * C_node1node13_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
0.0 * C_node1node13_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
0.0 * C_node1node13_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
0.0 * C_node1node13_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
0.0 * C_node1node13_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
0.0 * C_node1node13_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
0.0 * C_node1node13_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
0.0 * C_node1node13_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
0.0 * C_node1node13_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
0.0 * C_node1node13_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
3358.0 * C_node2node9_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
2827.35 * C_node2node9_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
2004.36 * C_node2node9_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
1420.93 * C_node2node9_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
1007.32 * C_node2node9_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
714.11 * C_node2node9_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
5038.0 * C_node2node9_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
4241.86 * C_node2node9_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
3007.13 * C_node2node9_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
2131.81 * C_node2node9_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
1511.28 * C_node2node9_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
1071.38 * C_node2node9_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
3056.0 * C_node2node12_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
2573.07 * C_node2node12_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
1824.1 * C_node2node12_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
1293.14 * C_node2node12_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
916.73 * C_node2node12_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
649.89 * C_node2node12_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
4584.0 * C_node2node12_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
3859.6 * C_node2node12_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
2736.15 * C_node2node12_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
1939.71 * C_node2node12_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
1375.09 * C_node2node12_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
974.83 * C_node2node12_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
2443.0 * C_node2node10_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
2056.94 * C_node2node10_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
1458.2 * C_node2node10_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
1033.75 * C_node2node10_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
732.84 * C_node2node10_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
519.53 * C_node2node10_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
3666.0 * C_node2node10_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
3086.67 * C_node2node10_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
2188.2 * C_node2node10_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
1551.26 * C_node2node10_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
1099.72 * C_node2node10_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
779.61 * C_node2node10_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
616.0 * C_node3node8_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
518.66 * C_node3node8_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
367.68 * C_node3node8_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
260.66 * C_node3node8_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
184.79 * C_node3node8_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
131.0 * C_node3node8_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
923.0 * C_node3node8_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
777.14 * C_node3node8_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
550.93 * C_node3node8_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
390.56 * C_node3node8_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
276.88 * C_node3node8_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
196.28 * C_node3node8_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
2248.0 * C_node3node11_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
1892.76 * C_node3node11_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
1341.81 * C_node3node11_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
951.23 * C_node3node11_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
674.35 * C_node3node11_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
478.06 * C_node3node11_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
3372.0 * C_node3node11_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
2839.13 * C_node3node11_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
2012.72 * C_node3node11_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
1426.85 * C_node3node11_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
1011.52 * C_node3node11_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
717.09 * C_node3node11_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
5733.0 * C_node3node6_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
4827.03 * C_node3node6_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
3421.97 * C_node3node6_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
2425.9 * C_node3node6_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
1719.77 * C_node3node6_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
1219.18 * C_node3node6_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
8598.0 * C_node3node6_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
7239.29 * C_node3node6_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
5132.07 * C_node3node6_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
3638.22 * C_node3node6_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
2579.2 * C_node3node6_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
1828.44 * C_node3node6_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
0.0 * C_node3node13_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
0.0 * C_node3node13_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
