x,y
-16236.0593,151098.7178
-15532.6994,150993.7156
-15812.6416,150728.5514
-15131.706,150090.3617
-16000.4229,151634.9506
-15427.2161,150060.2193
-15287.0127,150063.8625
-14905.0414,150452.5846
-15114.7389,150635.1581
-14956.5786,150408.6899
-15881.0586,150909.4495
-15259.7788,150068.4983
-15552.1566,150935.0319
-15502.611,150088.6279
-16635.674,151421.1472
-15733.0713,150194.2291
-15572.4235,150612.1954
-15123.9992,150686.752
-15445.2362,150062.124
-16084.2444,152154.1147
-16094.2283,150540.3048
-15913.9533,150706.4822
-16330.7871,151065.428
-15890.1642,150437.7926
-14876.5886,150955.8709
-14600.249,150627.1838
-16132.2694,151209.3366
-15132.745,150499.4203
-15442.0576,150782.5169
-16374.9081,150940.1204
-16291.0198,151444.2871
-15835.3428,150981.7315
-15897.0547,150444.2237
-14843.8067,150352.8782
-15541.2333,151244.7004
-16891.6554,151218.9018
-16784.8479,151181.3477
-15647.9036,152152.4075
-16010.7341,151116.1269
-15339.519,150431.1993
-15484.7028,150062.8137
-15560.0714,151100.2253
-15325.1766,150060.4819
-15093.9354,150813.3057
-14883.4195,150325.2258
-15709.9779,151390.4752
-15816.9669,150934.9374
-15603.5079,152178.3782
-15225.3836,150074.3533
-15299.3103,150061.7692
-17026.7491,151637.2566
-16118.9299,150561.0841
-15626.8321,150121.3803
-16155.8325,151171.3745
-16470.4097,151041.8662
-15142.269,150774.933
-15707.8184,150769.1935
-15038.1099,150145.5771
-16956.4687,151414.1034
-14745.737,150843.7442
-15724.6424,150641.1947
-15414.2538,150059.069
-14905.0721,150452.5585
-15364.8798,150071.1353
-15113.4159,150571.6579
-15881.6258,151846.2516
-15438.8673,150061.4509
-15625.5091,150069.7864
-16615.8648,151033.923
-15453.3026,150729.6709
-15943.4155,150470.4546
-15297.1712,150487.0663
-15692.4893,151073.5103
-16690.8567,151648.8525
-15732.7951,150582.6537
-14677.8581,150536.2398
-15969.5305,151141.6106
-15831.0603,151918.6646
-15636.8124,150146.7096
-16367.6873,150914.1228
-15865.6278,150414.892
-16257.6581,151043.7884
-14965.7434,150472.4276
-15102.1824,150137.1003
-15952.3656,150487.7187
-14956.6033,150408.7083
-17058.5845,151507.9348
-15730.047,151281.4704
-15807.4734,150260.0873
-15167.607,150759.8153
-15398.1451,151123.8854
-16709.931,151654.5748
-15002.9048,150989.4347
-16030.7282,150538.7173
-16772.6044,151181.9339
-16035.8153,150796.3003
-16367.6873,150850.6226
-17049.4338,151623.0985
-15994.9963,152260.8403
-15674.269,150578.6619
-15492.4421,150062.4607
-15851.9927,151672.3276
-14626.6388,150575.6139
-16792.4812,151683.1499
-15338.1734,150059.8352
-15575.8997,150080.3698
-15292.2127,150885.5606
-15938.3644,151507.321
-15541.5845,150557.8148
-15022.3991,150662.4103
-15783.9592,150220.2971
-15241.8035,150474.7838
-16788.6808,151518.3339
-14953.4247,150862.9543
-16871.0625,151691.0874
-16364.3801,150878.404
-15851.7775,151371.8889
-15749.5359,150247.4338
-16091.6527,152114.9563
-15563.9934,150087.6459
-15865.6279,150497.4422
-15120.1155,150502.9657
-15958.2445,150829.7692
-15343.2507,150061.9835
-15546.4052,151880.5199
-15937.5165,150752.8877
-15683.961,151311.976
-15055.236,150917.5087
-15664.0419,151844.0079
-17060.0592,151565.4488
-15655.0191,150153.2186
-15895.554,151236.7485
-16096.9444,151967.8476
-14914.8728,150293.8618
-14741.2091,150748.9475
-15715.609,151858.9154
-15386.3184,151060.9925
-16177.3779,151709.9313
-15363.0319,150070.3534
-16822.6182,151685.8287
-15306.0798,150061.4323
-15178.077,150082.4064
-15481.5151,150062.9938
-15503.7787,152113.298
-15894.7708,152022.8387
-15608.9383,150573.2111
-15399.2319,152059.7477
-16814.8724,151685.1402
-15700.496,152160.8129
-16241.6718,151671.0375
-15838.2445,151272.9295
-16298.0281,151634.5248
-15568.5395,152117.877
-15609.6341,150045.974
-14901.0103,150367.3046
-17009.1753,151648.2248
-15783.0465,150419.8273
-15237.4751,150860.8638
-16474.9805,151575.9934
-16393.8408,150782.9512
-16829.9348,151686.5177
-14859.0429,150445.543
-16188.1119,150791.5283
-15371.8196,150895.1716
-16940.8196,151680.2291
-16082.9731,151687.3383
-16066.2527,152196.4481
-14931.8506,150624.1459
-16991.2115,151658.6438
-15342.0484,151052.5424
-16005.3281,150583.1673
-16715.4005,151656.6388
-15446.1206,151057.9985
-15063.8398,150842.8938
-15118.6064,150789.0512
-15162.7153,150085.0214
-15918.7988,151783.8861
-16896.9734,151336.7533
-16095.8158,150664.13
-15492.5977,150062.4519
-16402.044,151111.0858
-15107.3838,150924.5593
-15262.5011,151072.9757
-15258.4344,150940.7746
-15109.1706,150856.708
-15240.8338,150071.7233
-16382.3551,151587.226
-15054.9675,150436.275
-16096.9444,151887.4141
-15684.1233,150191.5832
-16373.3409,151529.2152
-16368.1461,150821.6095
-16146.4732,151743.6946
-15780.3112,151354.351
-15845.5433,151525.6941
-16444.0242,151575.9934
-15981.5156,150562.5298
-16376.2863,150981.5917
-16828.2,151686.3249
-16855.7569,151689.3868
-15150.2622,150399.3551
-15409.6289,150060.1993
-15846.2917,150690.4921
-15893.465,150473.733
-16570.3777,151391.571
-16453.2053,151575.9935
-15737.9588,150317.0225
-15194.0804,150079.682
-15912.2429,151723.818
-16355.49,151050.2776
-16871.0056,151194.6827
-15406.5715,150060.9464
-16557.3058,150879.0654
-16331.3071,150851.2841
-15636.0348,151135.1663
-15977.499,150901.2248
-16886.632,151306.2264
-15415.5896,150847.0049
-15613.6029,150117.4116
-15186.3064,150980.7653
-15931.6646,152070.937
-15131.5263,150832.9359
-15947.2415,151534.1442
-15379.4102,150067.5842
-15520.841,151949.5089
-16921.6673,151438.7065
-15892.1476,151439.1903
-15767.5893,150233.2019
-15727.9665,151346.4011
-15124.3262,150985.113
-15450.4709,150062.6774
-15172.3488,150892.0946
-16280.4364,151393.4869
-15028.5005,150536.7229
-16071.5036,151114.4584
-15608.3031,151249.0133
-16707.6397,151206.8877
-15649.6196,151272.7596
-15960.7354,151590.5005
-15771.8806,151890.9977
-16969.7262,151391.5849
-16500.2703,151185.8694
-15956.137,151042.2605
-15616.6534,150821.2038
-15921.2683,150494.618
-15367.5677,150070.4784
-16522.7395,151037.8915
-15848.8521,151218.8347
-16157.2864,151734.9645
-15589.2571,151339.5327
-16412.2741,151575.9934
-15469.432,150063.6764
-15925.4425,152138.5607
-15093.6063,150511.1163
-15252.9043,150069.6685
-15373.8692,150068.9384
-15992.2409,152145.2866
-15990.0938,151071.9564
-16445.5762,150834.4527
-16394.8363,151573.3903
-15643.8352,150923.2576
-15743.457,150710.6992
-16348.0345,151601.981
-15653.6091,151377.6529
-16887.1664,151265.5394
-16616.4291,151618.9364
-15985.3893,150728.1271
-16536.8932,151591.0747
-16092.7111,152070.5062
-15180.1282,150486.1186
-16422.6085,151531.7261
-15913.253,150459.3421
-16423.5921,151037.7117
-16723.1693,151499.0089
-16526.0862,151275.4455
-15512.5416,151075.3224
-16487.0614,150857.9675
-14878.4011,150793.489
-15281.7957,151017.9024
-15796.751,151303.0003
-15396.0133,150868.5476
-16532.7802,151419.5553
-16067.2407,150527.6048
-15774.5624,150320.0997
-16119.1695,151791.1056
-14614.7683,150687.6367
-15767.5875,150372.8555
-14801.9307,150747.0029
-15024.8249,150195.6964
-16920.4997,151363.5472
-15099.8375,150409.3705
-16918.7714,151441.6236
-16014.8532,150722.8676
-14659.8085,150805.8194
-15446.8276,152091.3214
-15305.7676,150955.8686
-16252.3921,150856.4053
-15643.3685,150093.599
-16293.103,150870.5132
-15131.9068,150090.2662
-14661.4123,150746.8219
-15362.4312,150070.0992
-15085.5578,150881.8169
-15200.6425,151033.718
-15180.3164,150801.5242
-15803.0575,152187.5566
-16353.6636,151108.1815
-15570.6057,151936.2133
-15528.2746,150088.3074
-15004.9851,150877.2061
-17020.5261,151407.4599
-15788.2556,151234.3777
-16872.7482,151203.3814
-16969.4878,151671.2436
-15543.4881,150452.7716
-16650.5797,150904.6969
-15462.2341,150359.6596
-16850.9077,151178.185
-16571.5808,151020.2048
-15063.5393,150982.2714
-15147.2621,150087.6521
