variable,value
C_wide_node10node156_t4,1.0
C_wide_node10node156_t5,1.0
C_timber_node10node158_t0,0.0
C_timber_node10node158_t1,1.0
C_timber_node10node158_t2,1.0
C_timber_node10node158_t3,1.0
C_timber_node10node158_t4,1.0
C_timber_node10node158_t5,1.0
C_wide_node10node158_t0,0.0
C_wide_node10node158_t1,1.0
C_wide_node10node158_t2,1.0
C_wide_node10node158_t3,1.0
C_wide_node10node158_t4,1.0
C_wide_node10node158_t5,1.0
C_timber_node11node123_t0,0.0
C_timber_node11node123_t1,1.0
C_timber_node11node123_t2,1.0
C_timber_node11node123_t3,1.0
C_timber_node11node123_t4,1.0
C_timber_node11node123_t5,1.0
C_wide_node11node123_t0,0.0
C_wide_node11node123_t1,1.0
C_wide_node11node123_t2,1.0
C_wide_node11node123_t3,1.0
C_wide_node11node123_t4,1.0
C_wide_node11node123_t5,1.0
C_timber_node11node73_t0,0.0
C_timber_node11node73_t1,1.0
C_timber_node11node73_t2,1.0
C_timber_node11node73_t3,1.0
C_timber_node11node73_t4,1.0
C_timber_node11node73_t5,1.0
C_wide_node11node73_t0,0.0
C_wide_node11node73_t1,1.0
C_wide_node11node73_t2,1.0
C_wide_node11node73_t3,1.0
C_wide_node11node73_t4,1.0
C_wide_node11node73_t5,1.0
C_timber_node11node165_t0,0.0
C_timber_node11node165_t1,1.0
C_timber_node11node165_t2,1.0
C_timber_node11node165_t3,1.0
C_timber_node11node165_t4,1.0
C_timber_node11node165_t5,1.0
C_wide_node11node165_t0,0.0
C_wide_node11node165_t1,1.0
C_wide_node11node165_t2,1.0
C_wide_node11node165_t3,1.0
C_wide_node11node165_t4,1.0
C_wide_node11node165_t5,1.0
C_timber_node12node136_t0,0.0
C_timber_node12node136_t1,1.0
C_timber_node12node136_t2,1.0
C_timber_node12node136_t3,1.0
C_timber_node12node136_t4,1.0
C_timber_node12node136_t5,1.0
C_wide_node12node136_t0,0.0
C_wide_node12node136_t1,1.0
C_wide_node12node136_t2,1.0
C_wide_node12node136_t3,1.0
C_wide_node12node136_t4,1.0
C_wide_node12node136_t5,1.0
C_timber_node12node133_t0,0.0
C_timber_node12node133_t1,1.0
C_timber_node12node133_t2,1.0
C_timber_node12node133_t3,1.0
C_timber_node12node133_t4,1.0
C_timber_node12node133_t5,1.0
C_wide_node12node133_t0,0.0
C_wide_node12node133_t1,1.0
C_wide_node12node133_t2,1.0
C_wide_node12node133_t3,1.0
C_wide_node12node133_t4,1.0
C_wide_node12node133_t5,1.0
C_timber_node12node23_t0,0.0
C_timber_node12node23_t1,1.0
C_timber_node12node23_t2,1.0
C_timber_node12node23_t3,1.0
C_timber_node12node23_t4,1.0
C_timber_node12node23_t5,1.0
C_wide_node12node23_t0,0.0
C_wide_node12node23_t1,1.0
C_wide_node12node23_t2,1.0
C_wide_node12node23_t3,1.0
C_wide_node12node23_t4,1.0
C_wide_node12node23_t5,1.0
C_timber_node12node174_t0,0.0
C_timber_node12node174_t1,1.0
C_timber_node12node174_t2,1.0
C_timber_node12node174_t3,1.0
C_timber_node12node174_t4,1.0
C_timber_node12node174_t5,1.0
C_wide_node12node174_t0,0.0
C_wide_node12node174_t1,1.0
C_wide_node12node174_t2,1.0
C_wide_node12node174_t3,1.0
C_wide_node12node174_t4,1.0
C_wide_node12node174_t5,1.0
C_timber_node12node177_t0,0.0
C_timber_node12node177_t1,1.0
C_timber_node12node177_t2,1.0
C_timber_node12node177_t3,1.0
C_timber_node12node177_t4,1.0
C_timber_node12node177_t5,1.0
C_wide_node12node177_t0,0.0
C_wide_node12node177_t1,1.0
C_wide_node12node177_t2,1.0
C_wide_node12node177_t3,1.0
C_wide_node12node177_t4,1.0
C_wide_node12node177_t5,1.0
C_timber_node12node178_t0,0.0
C_timber_node12node178_t1,1.0
C_timber_node12node178_t2,1.0
C_timber_node12node178_t3,1.0
C_timber_node12node178_t4,1.0
C_timber_node12node178_t5,1.0
C_wide_node12node178_t0,0.0
C_wide_node12node178_t1,1.0
C_wide_node12node178_t2,1.0
C_wide_node12node178_t3,1.0
C_wide_node12node178_t4,1.0
