341.0 * C_node1node8_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
287.11 * C_node1node8_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
203.54 * C_node1node8_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
144.29 * C_node1node8_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
102.29 * C_node1node8_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
72.52 * C_node1node8_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
512.0 * C_node1node8_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
431.09 * C_node1node8_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
305.61 * C_node1node8_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
216.65 * C_node1node8_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
153.59 * C_node1node8_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
108.88 * C_node1node8_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
38.0 * C_node1node99_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
31.99 * C_node1node99_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
22.68 * C_node1node99_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
16.08 * C_node1node99_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
11.4 * C_node1node99_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
8.08 * C_node1node99_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
56.0 * C_node1node99_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
47.15 * C_node1node99_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
33.43 * C_node1node99_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
23.7 * C_node1node99_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
16.8 * C_node1node99_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
11.91 * C_node1node99_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
0.0 * C_node1node152_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
0.0 * C_node1node152_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
0.0 * C_node1node152_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
0.0 * C_node1node152_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
0.0 * C_node1node152_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
0.0 * C_node1node152_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
0.0 * C_node1node152_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
0.0 * C_node1node152_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
0.0 * C_node1node152_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
0.0 * C_node1node152_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
0.0 * C_node1node152_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
0.0 * C_node1node152_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
1205.0 * C_node2node67_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
1014.58 * C_node2node67_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
719.25 * C_node2node67_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
509.89 * C_node2node67_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
