arc,type
node21node27,source_in_transit_out
node19node27,source_in_transit_out
node12node27,source_in_transit_out
node20node27,source_in_transit_out
node2node27,source_in_transit_out
node11node27,source_in_transit_out
node7node28,source_in_transit_out
node23node28,source_in_transit_out
node9node28,source_in_transit_out
node5node28,source_in_transit_out
node21node28,source_in_transit_out
node8node28,source_in_transit_out
node19node28,source_in_transit_out
node16node28,source_in_transit_out
node5node29,source_in_transit_out
node10node29,source_in_transit_out
node8node29,source_in_transit_out
node3node29,source_in_transit_out
node18node30,source_in_transit_out
node11node30,source_in_transit_out
node21node30,source_in_transit_out
node13node30,source_in_transit_out
node9node30,source_in_transit_out
node12node31,source_in_transit_out
node7node31,source_in_transit_out
node19node31,source_in_transit_out
node15node32,source_in_transit_out
node17node32,source_in_transit_out
node1node32,source_in_transit_out
node10node33,source_in_transit_out
node18node33,source_in_transit_out
node13node33,source_in_transit_out
node17node33,source_in_transit_out
node15node33,source_in_transit_out
node1node33,source_in_transit_out
node22node33,source_in_transit_out
node3node33,source_in_transit_out
node27node20,source_out_transit_in
node27node21,source_out_transit_in
node27node12,source_out_transit_in
node27node2,source_out_transit_in
node27node19,source_out_transit_in
node27node11,source_out_transit_in
node28node16,source_out_transit_in
node28node5,source_out_transit_in
node28node19,source_out_transit_in
node28node21,source_out_transit_in
node28node7,source_out_transit_in
node28node8,source_out_transit_in
node28node23,source_out_transit_in
node28node9,source_out_transit_in
node29node8,source_out_transit_in
node29node5,source_out_transit_in
node29node10,source_out_transit_in
node29node3,source_out_transit_in
node30node21,source_out_transit_in
node30node11,source_out_transit_in
node30node18,source_out_transit_in
node30node9,source_out_transit_in
node30node13,source_out_transit_in
node31node12,source_out_transit_in
node31node7,source_out_transit_in
node31node19,source_out_transit_in
node32node15,source_out_transit_in
node32node17,source_out_transit_in
node32node1,source_out_transit_in
node33node13,source_out_transit_in
node33node3,source_out_transit_in
node33node22,source_out_transit_in
node33node15,source_out_transit_in
node33node1,source_out_transit_in
node33node18,source_out_transit_in
node33node17,source_out_transit_in
node33node10,source_out_transit_in
node14node4,exit_in_transit_out
node26node4,exit_in_exit_out
node14node6,exit_in_transit_out
node22node6,exit_in_transit_out
node23node24,exit_in_transit_out
node25node24,exit_in_exit_out
node24node25,exit_in_exit_out
node16node25,exit_in_transit_out
node2node26,exit_in_transit_out
node4node26,exit_in_exit_out
node4node14,exit_out_transit_in
node6node22,exit_out_transit_in
node6node14,exit_out_transit_in
node24node23,exit_out_transit_in
node25node16,exit_out_transit_in
node26node2,exit_out_transit_in
node13node22,transit_in_transit_out
node17node22,transit_in_transit_out
node20node14,transit_in_transit_out
node7node12,transit_in_transit_out
node19node12,transit_in_transit_out
node2node12,transit_in_transit_out
node12node2,transit_in_transit_out
node20node2,transit_in_transit_out
node9node21,transit_in_transit_out
node11node21,transit_in_transit_out
node19node21,transit_in_transit_out
node13node18,transit_in_transit_out
node3node18,transit_in_transit_out
node9node18,transit_in_transit_out
node8node5,transit_in_transit_out
node9node5,transit_in_transit_out
node3node5,transit_in_transit_out
node5node3,transit_in_transit_out
node10node3,transit_in_transit_out
node18node3,transit_in_transit_out
node11node20,transit_in_transit_out
node2node20,transit_in_transit_out
node14node20,transit_in_transit_out
node13node11,transit_in_transit_out
node20node11,transit_in_transit_out
node21node11,transit_in_transit_out
node15node1,transit_in_transit_out
node17node1,transit_in_transit_out
node10node1,transit_in_transit_out
node1node15,transit_in_transit_out
node17node15,transit_in_transit_out
node1node17,transit_in_transit_out
node22node17,transit_in_transit_out
node15node17,transit_in_transit_out
node10node8,transit_in_transit_out
node16node8,transit_in_transit_out
node5node8,transit_in_transit_out
node19node7,transit_in_transit_out
node23node7,transit_in_transit_out
node12node7,transit_in_transit_out
node18node9,transit_in_transit_out
node5node9,transit_in_transit_out
node21node9,transit_in_transit_out
node8node16,transit_in_transit_out
node23node16,transit_in_transit_out
node8node10,transit_in_transit_out
node1node10,transit_in_transit_out
node3node10,transit_in_transit_out
node21node19,transit_in_transit_out
node12node19,transit_in_transit_out
node7node19,transit_in_transit_out
node18node13,transit_in_transit_out
node11node13,transit_in_transit_out
node22node13,transit_in_transit_out
node16node23,transit_in_transit_out
node7node23,transit_in_transit_out
