"Source(x,y)","Target(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-17700.53258, 147262.18621)","(-17486.79808, 146482.17391)",1.9966074715270403,True,False,9648,3752,14466,3752,7233,False,"[(-17641.94578, 147307.68181), (-17601.76638, 147350.66611), (-17506.84568, 147473.94921), (-17600.68618, 147287.69801), (-17602.49058, 147182.63111), (-17609.86744, 147174.39673), (-17478.29188, 146941.60731), (-17448.72114, 146632.89142), (-17455.97578, 146574.31271), (-17456.90848, 146520.70001), (-17456.76198, 146520.49791)]"
"(-18453.72578, 147068.08621)","(-17928.43238, 146922.19301)",0.7522663650534228,False,False,3635,1420,5447,1420,2728,False,"[(-18191.92658, 147044.22011), (-18190.49628, 147045.66771), (-18188.67858, 147047.46831), (-18186.28028, 147049.75891), (-18183.42448, 147051.75861), (-18181.52848, 147052.64281), (-18180.26488, 147053.23201), (-18176.89748, 147054.13431), (-18173.42498, 147054.43811), (-18157.00568, 147054.43851), (-18121.47158, 147064.67901), (-18111.28338, 147074.75991), (-18108.42748, 147076.75951), (-18193.43328, 147042.71351), (-18443.62148, 147057.92291), (-18450.67018, 147064.97131)]"
"(-18453.72578, 147068.08621)","(-18349.70861, 147493.11881)",0.4859291558536404,True,False,3652,1303,5476,1303,2739,False,"[(-18379.60698, 147188.71071), (-18409.00698, 147126.23381), (-18425.05698, 147069.34801), (-18362.00208, 147248.11681)]"
"(-18453.72578, 147068.08621)","(-18618.40668, 146872.07421)",0.33792174420349214,False,False,1633,641,2445,641,1230,False,"[(-18473.41348, 147079.42971), (-18469.94018, 147079.12591), (-18548.41078, 147079.42771)]"
"(-18554.94398, 147335.81511)","(-18528.44428, 147407.81341)",0.07672020140081073,False,False,577,206,865,206,432,28.4035,
"(-18554.94398, 147335.81511)","(-18618.40668, 146872.07421)",0.7917490968831995,False,False,3827,1488,5738,1488,2869,False,"[(-18517.82608, 147302.29581), (-18431.46878, 147344.75631)]"
"(-18554.94398, 147335.81511)","(-18802.40848, 147088.83331)",0.35040295807661415,False,False,2633,941,3949,941,1975,False,"[(-18601.53288, 147287.15691), (-18675.60518, 147220.37311)]"
"(-18554.94398, 147335.81511)","(-18657.18975, 147062.86056)",0.0,False,True,0,0,0,0,0,False,
"(-18528.44428, 147407.81341)","(-18554.94398, 147335.81511)",0.07672020140081073,False,False,577,206,865,206,432,28.4035,
"(-18528.44428, 147407.81341)","(-18526.08505, 147418.96507)",0.01139848616916134,True,False,86,31,128,31,64,28.4035,
"(-18528.44428, 147407.81341)","(-18855.88609, 147248.7437)",0.4028318134383392,True,False,3027,1080,4540,1080,2269,False,"[(-18580.13878, 147398.82871)]"
"(-18618.40668, 146872.07421)","(-18554.94398, 147335.81511)",0.7917490968831995,False,False,3827,1488,5738,1488,2869,False,"[(-18517.82608, 147302.29581), (-18431.46878, 147344.75631)]"
"(-18618.40668, 146872.07421)","(-18453.72578, 147068.08621)",0.33792174420349214,False,False,1633,641,2445,641,1230,False,"[(-18473.41348, 147079.42971), (-18469.94018, 147079.12591), (-18548.41078, 147079.42771)]"
"(-18618.40668, 146872.07421)","(-18802.40848, 147088.83331)",0.5427709984661494,False,False,2622,1021,3932,1021,1968,False,"[(-18801.46328, 147086.17261)]"
"(-18618.40668, 146872.07421)","(-18657.18975, 147062.86056)",0.0,False,True,0,0,0,0,0,False,
"(-18802.40848, 147088.83331)","(-18554.94398, 147335.81511)",0.35040295807661415,False,False,2633,941,3949,941,1975,False,"[(-18601.53288, 147287.15691), (-18675.60518, 147220.37311)]"
"(-18802.40848, 147088.83331)","(-19007.43458, 146703.71606)",0.7130273579051333,True,False,3447,1348,5165,1348,2588,False,"[(-18997.75368, 146839.42431), (-18981.67588, 146839.42471), (-18970.18428, 146827.93361), (-18944.77708, 146802.52731), (-18943.39318, 146800.29561), (-18943.39308, 146788.11391), (-18943.39298, 146776.63301), (-18944.84918, 146766.25801), (-18971.79968, 146739.32621), (-18995.89818, 146715.24441), (-19001.86398, 146839.72811), (-19048.12108, 146880.86871), (-18919.33298, 147120.16911)]"
"(-18802.40848, 147088.83331)","(-18618.40668, 146872.07421)",0.5427709984661494,False,False,2622,1021,3932,1021,1968,False,"[(-18801.46328, 147086.17261)]"
"(-18802.40848, 147088.83331)","(-18657.18975, 147062.86056)",0.0,False,True,0,0,0,0,0,False,
"(-18657.18975, 147062.86056)","(-18554.94398, 147335.81511)",0.0,False,True,0,0,0,0,0,False,
"(-18657.18975, 147062.86056)","(-18802.40848, 147088.83331)",0.0,False,True,0,0,0,0,0,False,
"(-18657.18975, 147062.86056)","(-18618.40668, 146872.07421)",0.0,False,True,0,0,0,0,0,False,
"(-18349.70861, 147493.11881)","(-18453.72578, 147068.08621)",0.4859291558536404,True,False,3652,1303,5476,1303,2739,False,"[(-18379.60698, 147188.71071), (-18409.00698, 147126.23381), (-18425.05698, 147069.34801), (-18362.00208, 147248.11681)]"
"(-18349.70861, 147493.11881)","(-18526.08505, 147418.96507)",0.228611707736567,True,False,1718,613,2576,613,1289,False,"[(-18517.75948, 147458.31851)]"
"(-19210.73728, 147025.82851)","(-19007.43458, 146703.71606)",0.48492569788241685,True,False,2343,910,3513,910,1757,False,"[(-19097.11088, 146823.39841), (-19139.33918, 146841.21671), (-19195.37578, 146865.04841), (-19231.75608, 146887.53801), (-19228.38178, 146917.75341), (-19228.38218, 146958.11091), (-19095.49528, 146822.71501)]"
"(-19210.73728, 147025.82851)","(-18966.52545, 146695.62804)",4.909797609728692,True,False,23720,9228,35574,9228,17798,False,"[(-19258.87588, 146961.48921), (-19259.53728, 146913.86411), (-19254.90708, 146871.00151), (-19250.27688, 147001.17681)]"
"(-19210.73728, 147025.82851)","(-18986.82408, 147156.72051)",0.30654915995113785,True,False,2302,823,3455,823,1728,False,"[(-19203.00048, 147018.24101)]"
"(-19007.43458, 146703.71606)","(-19210.73728, 147025.82851)",0.48492569788241685,True,False,2343,910,3513,910,1757,False,"[(-19097.11088, 146823.39841), (-19139.33918, 146841.21671), (-19195.37578, 146865.04841), (-19231.75608, 146887.53801), (-19228.38178, 146917.75341), (-19228.38218, 146958.11091), (-19095.49528, 146822.71501)]"
"(-19007.43458, 146703.71606)","(-18802.40848, 147088.83331)",0.7130273579051333,True,False,3447,1348,5165,1348,2588,False,"[(-18997.75368, 146839.42431), (-18981.67588, 146839.42471), (-18970.18428, 146827.93361), (-18944.77708, 146802.52731), (-18943.39318, 146800.29561), (-18943.39308, 146788.11391), (-18943.39298, 146776.63301), (-18944.84918, 146766.25801), (-18971.79968, 146739.32621), (-18995.89818, 146715.24441), (-19001.86398, 146839.72811), (-19048.12108, 146880.86871), (-18919.33298, 147120.16911)]"
"(-18986.82408, 147156.72051)","(-19210.73728, 147025.82851)",0.30654915995113785,True,False,2302,823,3455,823,1728,False,"[(-19203.00048, 147018.24101)]"
"(-18986.82408, 147156.72051)","(-18855.88609, 147248.7437)",0.16063269956036622,True,False,1206,431,1810,431,906,False,"[(-18944.66998, 147192.25351)]"
"(-18526.08505, 147418.96507)","(-18528.44428, 147407.81341)",0.01139848616916134,True,False,86,31,128,31,64,28.4035,
"(-18526.08505, 147418.96507)","(-18349.70861, 147493.11881)",0.228611707736567,True,False,1718,613,2576,613,1289,False,"[(-18517.75948, 147458.31851)]"
"(-18855.88609, 147248.7437)","(-18528.44428, 147407.81341)",0.4028318134383392,True,False,3027,1080,4540,1080,2269,False,"[(-18580.13878, 147398.82871)]"
"(-18855.88609, 147248.7437)","(-18986.82408, 147156.72051)",0.16063269956036622,True,False,1206,431,1810,431,906,False,"[(-18944.66998, 147192.25351)]"
