x,y,is_exit,is_source,stands
-18618.10408,147012.90141,False,False,"[1057, 1572]"
-19095.49528,146822.71501,False,False,"[1059, 1572]"
-18836.26398,147949.70661,False,False,[1572]
-19048.11618,147113.53311,False,False,[1059]
-19064.03198,146670.45111,False,False,[1572]
-19161.64128,146829.99101,False,False,[1572]
-18996.98688,147049.96501,False,False,[1572]
-18594.43168,146804.94411,False,False,[1572]
-19022.50678,146691.73231,False,False,"[1059, 1572]"
-18709.07058,147715.48711,False,False,[1572]
-18618.40778,147008.33031,False,False,"[1057, 1572]"
-18813.40528,147667.12811,False,False,[1572]
-18024.86098,147104.31481,False,False,[1572]
-18788.51668,147719.44861,False,False,[1572]
-18362.00208,147248.11681,False,False,[1057]
-18656.68818,146754.43791,False,False,"[1058, 1572]"
-17564.72388,146629.03351,False,False,"[1572, 1063]"
-19068.08628,146987.94391,False,False,"[1059, 1572]"
-17814.36968,146785.82141,False,False,"[1572, 1063]"
-17592.69998,146642.86711,False,False,[1572]
-19117.02818,147007.14791,False,False,[1059]
-19005.23148,146840.63041,False,False,"[1059, 1572]"
-17901.25908,146788.25561,False,False,[1572]
-19001.86398,146839.72811,True,False,"[1059, 1572]"
-19073.02728,147313.10751,False,False,[1572]
-18594.94108,147689.75751,False,False,[1572]
-18371.54502,147496.48317,False,False,[1057]
-18533.17968,147738.76641,False,False,[1572]
-17525.28588,146564.07521,False,False,"[1572, 1063]"
-18883.69608,147929.38501,False,False,[1572]
-18665.19458,147947.50111,False,False,[1572]
-18570.03398,147048.50901,False,False,[1572]
-18193.43328,147042.71351,False,False,[1572]
-18944.72038,147088.75871,False,False,[1572]
-18045.72498,147082.68581,False,False,[1572]
-18858.08668,148071.52251,False,False,[1572]
-18572.60238,147063.51951,False,False,"[1057, 1572]"
-18625.37518,147913.70291,False,False,[1572]
-17553.44388,146594.32851,False,False,[1572]
-18063.80948,147084.43421,False,False,[1572]
-18601.53288,147287.15691,False,False,"[1058, 1059]"
-17385.11008,146751.10251,False,False,[1063]
-18588.41408,147692.13311,False,False,[1572]
-18731.56028,147722.10161,False,False,[1572]
-19050.99338,146693.54971,False,False,"[1059, 1572]"
-18991.12058,146873.43421,False,False,[1572]
-18981.67588,146839.42471,False,False,"[1059, 1572]"
-18687.90388,147708.87241,False,False,[1572]
-18939.25858,147537.48821,False,False,[1572]
-18216.76638,147019.43811,False,False,[1572]
-17907.83308,146851.53791,False,False,"[1572, 1063]"
-18885.05158,147639.39511,False,False,[1572]
-17713.43948,146776.78051,False,False,"[1572, 1063]"
-18778.70428,147037.89531,False,False,"[1058, 1572]"
-18256.56478,146977.58601,False,False,[1572]
-17488.24518,147403.52381,False,False,[1063]
-18584.45158,147794.79601,False,False,[1572]
-18962.15168,147912.82971,False,False,[1572]
-18183.42448,147051.75861,False,False,[1572]
-18463.41318,147076.75021,False,False,"[1057, 1572]"
-18188.67858,147047.46831,False,False,[1572]
-19065.71058,146994.47091,False,False,"[1059, 1572]"
-18924.58098,146820.90511,False,False,[1572]
-19074.56418,146792.28921,False,False,"[1059, 1572]"
-18628.85298,146872.55101,False,False,"[1057, 1058]"
-18690.81778,146735.93321,False,False,[1572]
-18598.41358,147689.45361,False,False,[1572]
-19111.63498,147270.72161,False,False,[1572]
-18943.88878,147414.12601,False,False,[1572]
