x,y,is_exit,is_source,stands
-17542.67288,146564.22581,False,False,"[1560, 1572]"
-17928.43238,146922.19301,False,False,"[1572, 1063]"
-17700.53258,147262.18621,True,False,[1063]
-18554.94398,147335.81511,False,False,"[1057, 1058, 1059]"
-17486.79808,146482.17391,False,False,"[1560, 1063]"
-18453.72578,147068.08621,False,False,"[1057, 1572]"
-19210.73728,147025.82851,False,False,"[1059, 1572]"
-18802.40848,147088.83331,False,False,"[1058, 1059, 1572]"
-17520.51398,146554.96541,False,False,"[1560, 1572, 1063]"
-18618.40668,146872.07421,False,False,"[1057, 1058, 1572]"
-18528.44428,147407.81341,False,False,"[1057, 1059]"
-18986.82408,147156.72051,True,False,[1059]
-18349.70861,147493.11881,True,False,[1057]
-18526.08505,147418.96507,True,False,[1057]
-19007.43458,146703.71606,True,False,[1059]
-18855.88609,147248.7437,True,False,[1059]
-18966.52545,146695.62804,True,False,[1572]
