UG,Vremovido(ton)
635,2150.5642425
637,168.187455
638,192.51256500000002
642,37.2670875
644,42.543765
647,131.3290125
648,679.2225975000001
649,680.21019
650,2231.3317725
651,1742.8793625000003
653,330.08762250000007
654,140.49423000000002
656,70.31873250000001
657,14.625292500000002
661,220.98096000000004
663,519.71436
664,143.24013000000002
666,2015.60184
667,69.715755
668,1605.777885
669,434.75987250000003
670,752.8719150000001
672,344.42712000000006
673,331.50654000000003
676,751.3890074999999
677,3182.521455
678,296.91987750000004
679,2148.288075
680,488.386395
681,667.6006500000001
682,965.2294125
684,807.06834
685,618.684615
686,4231.024605
687,841.9266225000001
688,178.387515
689,1311.4154475
690,1238.545755
691,181.237365
693,1568.6167050000001
694,1557.0226350000003
695,356.28794999999997
696,46.714455
697,1404.94068
698,1248.17922
700,786.5654850000001
701,2301.04449
702,56.81049750000001
711,658.7298000000001
712,251.57837250000003
713,619.9489575
715,1513.9572975
717,950.4224100000001
718,421.42578750000007
719,236.2988025
720,1875.764115
721,78.635205
722,164.4127875
723,388.65953250000007
724,296.309475
725,1170.6585750000002
726,1412.6870475000003
728,1255.5813375
729,55.08978750000001
730,364.9689225
731,125.52354000000001
738,1223.6219775000002
741,3429.7761825000002
742,244.1641725
743,315.1208475
744,572.4516375000001
745,1411.3199025000001
751,291.6548775
752,347.55432750000006
753,1726.857225
755,1003.4060625
756,888.9207975
757,580.880835
759,538.7175675000001
762,799.2275400000001
763,1126.269225
764,1513.2490875
765,1129.3022025
766,277.830135
767,692.8627950000001
768,469.53918000000004
769,1966.7576925
770,560.7524025
774,411.8702175
778,1302.10119
779,88.45875000000001
780,132.01434
782,479.6419725
783,230.82124500000003
783,46.0698
807,1383.8193225
809,653.964435
810,228.85146
811,2322.3030075
812,406.74791250000004
813,34.75791
814,648.55956
815,208.77304500000002
816,145.78636500000002
817,743.8608675
818,442.1455875
819,142.2117675
820,323.43225750000005
823,791.4952800000001
824,171.67680000000001
824,482.32169999999996
825,270.16976250000005
826,76.24388250000001
827,971.3979
828,368.88405750000004
830,546.912945
831,89.46834750000001
832,120.6900675
833,212.81190750000002
834,225.68159250000002
834,631.44816
835,93.6542925
836,337.4657775
837,915.1897725000001
838,57.77184
839,339.928515
840,635.5222875000001
841,463.46897250000006
842,1232.6047425000002
843,1162.18449
844,461.6540325000001
845,1699.35516
846,307.83024
847,669.6400275000001
848,1358.3779650000001
850,558.9498825000001
851,332.78303250000005
852,720.13536
853,209.53917
855,175.05551250000002
856,1449.4449825
857,544.9204125
858,1359.9082575000002
860,337.14765000000006
861,282.01338
862,184.28944500000003
863,79.70211
865,1166.4280125
866,517.693005
867,342.9533925
868,1374.3043200000002
869,272.69514000000004
870,462.759075
871,359.99619750000005
872,164.325645
873,311.99458500000003
874,166.014765
875,749.090565
876,336.47170500000004
879,453.6000675
880,218.06928000000002
881,330.825195
882,163.98558
883,23.6171025
884,266.614335
885,333.919395
886,844.6680675000001
887,392.7717675
888,183.6313875
889,197.5751325
889,17.064239999999998
890,408.3525900000001
891,998.8670250000001
892,502.71677999999997
893,1209.83949
894,748.5442200000001
895,441.85581
896,233.3516175
898,727.42644
899,272.1363075
900,300.4123275
901,1081.4440275000002
903,122.4350775
904,70.3156275
906,401.75581500000004
907,43.913407500000005
908,247.6583775
909,535.439565
910,25.609635
911,196.8438375
912,38.29808250000001
913,138.5227575
914,612.9820125
915,740.1638925
916,454.7976525000001
917,238.6640025
918,190.76310000000004
919,1142.212185
920,247.2824025
921,400.75857
923,473.7085875
924,429.9815475
926,220.14234000000002
927,2099.766375
932,453.22490250000004
933,557.9381925
934,803.801745
935,399.80304
937,956.93373
938,1108.8306675000001
939,3140.8080075000003
940,883.0784025
941,1093.3231500000002
942,1375.9911450000002
943,897.399135
944,429.70365
945,696.5470799999999
946,571.850955
947,4047.8160375
948,3486.025215
949,382.7813625
950,269.92008
951,1481.7732975000001
952,538.0846875000001
954,1946.7481275000002
955,587.929725
956,11.629102500000002
957,87.8858775
958,245.68150500000002
962,358.47630000000004
965,1138.62132
968,944.68842
969,295.96842
970,629.582625
973,536.202585
974,563.3791650000001
975,195.330555
976,318.61512000000005
977,34.85727
978,547.76952
979,220.279905
979,618.0231
980,331.36735500000003
981,458.0898975
982,532.656135
983,256.5087075
984,996.407595
985,1747.4044275
986,3634.0286175000006
987,1677.5261325000001
989,335.5759125
990,505.58080500000005
991,151.76099250000001
992,791.6294025000001
993,1478.9856150000003
995,1599.8467275000003
996,415.9087425000001
997,836.1335700000001
998,1299.546585
999,388.9055025
1000,2233.78452
1001,1140.8150025
1002,696.9456
1003,228.87893250000002
1004,513.4659525000001
1005,264.0691125
1006,1361.15802
1007,924.3306225
1008,1487.4883875
1009,186.07745250000002
1011,2135.8995975000003
1012,460.00460250000003
1013,242.81950500000002
1014,293.7097125
1015,47.336467500000005
1018,85.55726250000001
1019,660.2518575
1020,162.66048750000002
1021,182.134845
1022,206.44699500000002
1023,334.3507875
1024,146.9714625
1025,319.974435
1026,155.07099000000002
1027,152.3383875
1028,469.7372925
1029,813.6254925000001
1030,568.0366650000001
1031,527.773725
1032,1950.0176925000003
1033,409.97616750000003
1034,724.7787525000001
1035,449.3822625
1036,693.590715
1037,227.24401500000002
1038,835.3823625
1039,400.23895500000003
1040,466.1772075
1041,1005.1623450000001
1042,115.66374750000001
1043,122.534235
1044,134.8325325
1045,97.75917
1046,286.70976
1047,353.21568750000006
1048,386.35393500000004
1049,161.41227750000002
1050,454.487895
1051,273.208005
1052,322.565085
1053,209.2642425
1054,304.29729
1055,154.640745
1056,344.37568500000003
1057,263.2905675
1058,1022.8532175
1059,227.17597500000002
1060,221.43267000000003
1061,421.386165
1062,847.7328375000001
1063,1215.8019675
1064,1201.466655
1065,157.69066500000002
1067,901.5283800000001
1069,775.2301425
1070,86.06061000000001
1073,81.11232
1077,191.10951000000003
1079,558.7560225000001
1080,48.3904125
1081,259.013295
1082,382.38250500000004
1083,691.4094525000002
1084,2001.2361525000001
1085,726.289605
1086,232.2839025
1088,92.8409175
1089,201.67272000000003
1091,212.61885750000002
1092,641.1707550000001
1093,167.6633175
1094,415.4768775
1095,812.814345
1096,1856.0480400000001
1097,333.3951225
1099,296.535195
1100,446.53781250000003
1101,279.12222
1102,258.2084925
1103,287.95041000000003
1104,194.5439775
1105,490.53107250000005
1106,1248.8308650000001
1107,2027.0976975
1108,480.09942000000007
1109,194.32818
1110,82.4249925
1111,267.462
1112,1475.8677900000002
1113,728.2302975
1117,831.858255
1118,333.58182750000003
1119,221.362605
1120,703.9711350000001
1121,2351.91708
1122,812.9911275000001
1123,370.88064
1124,536.7062025
1125,989.542575
1126,487.4818275
1127,54.02133
1128,1669.9635
1129,1147.1132925000002
1130,177.84873000000002
1131,429.67570500000005
1132,889.2329175000001
1133,131.1485175
1134,33.420465
1135,188.36192250000002
1137,315.2476125
1138,159.89089500000003
1139,170.9710875
1140,194.09260500000002
1141,722.8086300000001
1142,1962.9442800000002
1143,517.6762650000001
1144,187.0422975
1145,122.38553250000001
1146,143.64445500000002
1147,153.34886250000002
1148,373.11252750000006
1149,395.658675
1150,351.6334875
1151,406.5780825
1152,127.0470825
1153,151.11758250000003
1154,418.731525
1155,1491.529815
1156,1236.158145
1158,1426.1025375
1159,2045.2036950000002
1160,762.1653825000001
1161,2185.1459775
1163,869.9289975
1164,3820.083525
1166,366.09489
1167,701.6041800000002
1168,520.595235
1169,1603.7673975000002
1171,1884.6067500000004
1172,5242.10913
1173,2437.2610425000003
1174,637.7044275000001
1175,649.63269
1176,1410.3732825
1177,472.2123825
1178,768.5753850000001
1179,804.08592
1180,976.5931725
1181,3387.919365
1182,420.28335000000004
1183,6049.8387
1184,692.599005
1185,1765.994535
1186,443.55951
1187,439.17241500000006
1188,176.8411575
1189,783.11583
1191,286.3191375
1192,246.8738925
1193,224.5046625
1195,2106.839025
1196,1222.08804
1197,134.90752500000002
1198,741.3506100000001
1199,527.44122
1200,898.6535550000001
1201,1082.97216
1202,825.4388700000001
1203,866.3787675000001
1204,613.099125
1205,961.8521175000001
1206,56.204145000000004
1208,751.2328125
1209,52.771635
1210,830.7291825000001
1211,353.418255
1212,406.91639250000003
1213,258.7200075
1214,853.90605
1215,154.3261275
1216,255.94049250000003
1216,587.17764
1218,1364.592825
1219,818.3512350000001
1221,1176.3502425000001
1222,268.79323500000004
1223,703.2578625
1224,788.9995350000002
1225,892.6095375
1226,1561.3414875
1228,1052.92575
1229,513.8966025000001
1230,963.8464725
1231,263.57103
1232,3552.0862500000003
1233,1198.9968975000002
1234,5506.4911725
1235,1598.0655375000001
1236,1954.2651975
1238,76.7483775
1240,799.8031800000001
1241,535.6013625
1242,1115.6715225
1243,2062.9322325000003
1244,2106.0606150000003
1247,135.7201575
1248,43.87554
1249,391.21069500000004
1251,1584.1816650000003
1253,881.171595
1254,642.6635175
1256,227.77362000000002
1257,2225.5101000000004
1258,359.856675
1259,541.1828025
1260,160.8281325
1261,142.1711325
1262,702.14121
1263,463.552605
1264,1039.3001325
1265,477.7322625
1266,244.77984
1267,802.1911275
1268,715.2761025000001
1269,531.7529850000001
1271,305.45727750000003
1272,25.951455
1273,143.460315
1274,484.694685
1275,331.65355500000004
1276,588.5603100000001
1277,161.30994750000002
1279,203.352255
1280,131.25537000000003
1281,365.6370375
1282,2587.8374775
1283,644.6882475000001
1284,241.0294725
1285,1001.3649975000001
1287,169.7378625
1288,408.49785
1289,164.47995
1290,764.092845
1291,1162.0834425
1292,308.8584675
1293,464.08869000000004
1294,473.72033250000004
1295,835.35003
1296,663.1881075
1297,515.57445
1299,928.73547
1301,159.12612000000001
1303,845.8312275000001
1304,1948.5917550000001
1306,835.9892550000001
1312,1759.8001275000001
1314,88.94583000000002
1315,255.14514
1319,437.5728675
1320,384.10105500000003
1322,99.3260475
1323,807.0364125000001
1324,2113.287435
1326,54.2596725
1328,50.01345
1329,260.8754175
1330,465.31894500000004
1331,146.0936925
1333,429.968925
1337,5.134185
1338,3583.3459725000007
1339,3318.9097950000005
1340,337.4723925
1341,158.4549675
1343,175.3803225
1344,61.060365000000004
1348,39.9568275
1351,25.8117975
1353,74.62408500000001
1354,273.4605225
1355,447.81808500000005
1357,628.2249300000001
1358,620.2470375
1359,644.76351
1360,126.08055
1361,326.4346575
1363,1424.168325
1364,1653.387255
1366,354.9894525
1369,236.98156500000002
1371,79.120935
1376,155.79398250000003
1377,100.29798
1381,50.271300000000004
1381,66.66726
1383,131.62034250000002
1385,66.8836575
1386,121.42271250000002
1387,234.18787500000002
1388,136.34898750000002
1394,51.41157750000001
1394,21.844079999999998
1395,268.1085825
1402,207.43911000000003
1403,6.1956225
1404,16.1325
1412,571.2655275000001
1413,159.86767500000002
1414,457.86390750000004
1415,42.348555000000005
1420,148.14299250000002
1423,57.308310000000006
1424,139.16468250000003
1431,279.313515
1432,273.787425
1436,216.96950250000003
1437,45.50958
1440,19.1155275
1443,201.254085
1444,240.67442250000002
1445,130.17557250000002
1446,220.92945750000004
1449,703.685205
1450,53.52095250000001
1452,68.803695
1453,647.0113275
1454,236.11938750000004
1456,126.892035
1457,338.23156500000005
1461,358.23924
1462,496.7993925
1463,167.76963
1464,88.74798750000001
1466,154.2084075
1467,296.1684
1468,607.03776
1469,171.11587500000002
1470,233.847675
1473,111.98844000000001
1474,134.6317875
1476,156.84678000000002
1479,305.3078325
1480,176.78391750000003
1481,691.83963
1482,426.14916750000003
1483,160.0679475
1485,248.2647975
1486,916.7072400000001
1488,65.8503675
1490,338.5352475
1493,357.1753725
1494,151.30989000000002
1496,426.02598
1497,312.2290125
1499,31.446630000000003
1502,125.98652250000002
1506,188.0029575
1509,520.7896350000001
1510,571.23684
1511,640.9008225
1512,40.6910925
1513,277.82487000000003
1514,75.2786325
1515,182.8278
1518,106.28671500000002
1519,54.5850225
1520,127.05194250000001
1521,31.796010000000006
1522,38.20635
1523,96.44204250000001
1525,325.522665
1526,131.9109975
1527,573.4259325
1528,103.57409249999999
1532,355.3220925
1533,984.6240525000001
1536,159.9085125
1537,1544.7031425
1538,170.01792
1541,67.3812675
1542,161.13620250000002
1543,307.34154
1545,178.738245
1546,108.86825250000001
1547,37.799325
1585,312.76935000000003
1595,104.1070725
1596,50.7003975
1597,60.73974000000001
1598,36.288810000000005
1599,46.558260000000004
1600,66.94947
1606,150.31629
1610,139.2798375
1611,403.9355925
1612,287.267715
1613,786.9768975
1614,203.23899000000003
1615,1592.5439700000002
1616,1287.0868950000001
1618,570.6029475
1622,56.04099750000001
1623,17.13447
1626,15.2954325
