UG,Vremovido(ton)
1,2.8856880000000005
3,231.871545
4,240.80184
5,73.84248
7,1628.95824
8,899.97186
9,137.353476
11,247.37154
13,1807.65294
19,446.68246500000004
20,270.30260250000003
21,848.2151925000001
23,765.2805075000001
24,16.45176
27,1014.9415425
28,881.2665000000001
29,1050.8226525
32,133.741218
33,307.23198
34,1637.4800025
35,2168.99244
37,285.0494625
38,28.370316
43,145.8066
46,34.93152
49,413.79599250000007
50,674.248725
51,404.77711500000004
57,1269.19452
58,118.36895999999999
59,412.90662
62,14.295528000000001
66,386.0538975
67,1464.077862
68,788.7388500000001
69,627.88884
70,202.38936
71,243.8421
73,181.83666
74,1380.5208
77,41.5647
78,50.59817999999999
79,263.933358
80,173.72928000000002
81,12.86586
83,1481.7626325
84,591.914388
85,21.695778
86,1.8315180000000002
87,1.0707060000000002
92,123.61815000000001
93,140.98884
94,29.280420000000003
96,607.696695
98,872.023725
100,948.8333250000002
101,161.43612
102,167.08818
103,158.36934
104,156.39696
105,425.5094025000001
106,614.7306675
108,352.8021825
109,48.11928
112,1.5663960000000001
113,19.22973
116,64.084365
119,228.97991249999998
120,418.2302025
124,405.1506
127,68.49804
130,422.67216
131,1783.8645599999998
132,841.6990199999999
133,85.842
134,1047.09444
135,1.109394
136,591.7214025
138,17.063592
140,21.451638
142,20.87286
144,280.92501000000004
145,110.1202425
149,27.1743525
155,793.7235225000001
156,33.1911
157,166.30422
161,10.872888000000001
162,974.82012
163,13.14072
164,22.374299999999998
165,497.78091000000006
170,302.89383000000004
172,220.63248
173,2.007252
176,134.3342475
177,652.011255
183,452.558262
184,626.754258
185,152.6217525
186,1074.8681775000002
187,710.8171875
189,292.10685750000005
190,67.04496
191,754.9952999999999
192,55.28339999999999
193,209.97117
194,335.52431999999993
195,14.691510000000001
196,127.70628750000002
198,18.448872
199,23.9271975
202,744.09018
203,3219.72276
206,726.89814
208,430.37436
209,165.67301999999998
213,245.70351000000002
214,502.42491000000007
215,30.043104000000003
218,759.9461175
219,35.03664
220,259.0059
222,263.49009750000005
225,548.61444
226,402.4755
227,443.7807075
229,296.82369000000006
231,529.9794225
235,1091.4278175000002
240,264.024495
242,959.4536400000001
243,230.7741975
246,417.0679875000001
247,119.87034750000001
248,62.54280000000001
252,97.00600500000002
253,666.21852
254,681.6343725
255,1199.7267075000002
257,1420.9314975000002
258,1221.492285
259,139.11942
264,173.4407775
265,20.757984
267,469.32459600000004
268,698.001486
269,0.9399000000000001
270,114.04205999999999
271,610.6815
272,285.07275
273,221.91691500000002
274,164.25006
276,39.1581675
277,198.14808
278,364.8915675
279,63.628578000000005
282,3.997578
285,119.302605
286,99.52044750000002
287,355.509405
291,403.29123749999997
292,150.22524
293,88.429224
295,581.561235
296,47.627814
300,430.8158475000001
302,765.4739625
305,25.002744
307,3.850236
308,485.710446
310,49.089420000000004
313,2.197182
314,152.252595
315,16.755024
316,163.78159200000002
317,45.803784
318,440.57081250000005
321,361.8690525
322,56.28528
323,294.1095825
326,462.69474750000006
328,44.302814999999995
330,513.2014875
331,38.448
336,26.181792
337,53.973202500000006
340,50.260799999999996
341,1102.40271
344,1.1006580000000001
345,183.95442
352,62.937888
354,127.92350250000001
357,83.391516
359,9.076548
360,41.716116
361,39.044226
363,524.7109800000001
364,516.091095
366,209.74626000000004
368,325.6164225
369,618.0595650000001
370,592.368795
371,1123.8342975
372,510.4078650000001
374,66.40302
375,638.7730200000001
378,226.7115075
379,176.23296000000002
381,13.563517500000001
383,49.84161
385,105.13806
386,203.382495
387,905.44689
388,1699.51635
389,201.625008
391,513.875745
393,151.97638500000002
395,195.07824
396,69.7912875
398,194.53081500000002
399,279.845592
400,0.836784
402,412.323885
406,382.01898
407,1830.32256
408,1068.0074775
410,683.2582875
412,20.7533475
414,270.9855675
417,233.9226
419,190.75320000000002
420,840.550635
421,23.83926
423,439.24032000000005
426,230.33787750000002
431,74.3256
433,634.7101950000001
434,357.41776500000003
436,776.9490599999999
438,2048.7853125
442,20.488806
443,0.681252
444,56.550233999999996
446,48.05806200000001
450,83.97162
452,59.35566
454,170.8001775
457,334.033335
458,239.96826
461,342.87016500000004
463,14.969135999999999
464,92.4113475
465,265.56471
467,316.57236750000004
468,198.29232
469,69.9511275
470,13.6608
471,506.43287999999995
473,33.362280000000005
475,308.58761999999996
477,5.980806
478,54.27715500000001
479,32.613203999999996
480,15.100488
482,410.9499225
485,56.201879999999996
486,83.84688000000001
487,204.92068500000002
488,12.554724
490,96.574842
491,565.86492
492,259.96602
493,810.5927850000002
494,283.3040475
503,301.38547500000004
504,253.1823075
505,818.2100250000001
507,68.7192
508,142.019904
509,70.38275999999999
510,99.808254
512,163.84554
515,67.18266
516,132.73193999999998
517,110.39502
518,66.43356
519,267.2517375
520,409.46816250000006
521,287.45496
523,1.17156
525,569.6800875
526,9.83112
527,527.8816575000001
530,64.21656
531,608.8168575000001
532,411.26643
533,9.0219
534,232.8528
537,13.37778
