UG,Vremovido(ton)
1,2999.2719825
2,121.739895
3,170.2682775
6,522.0258975
7,1738.28025
10,2556.20718
12,88.506405
13,55.255739999999996
14,475.4079675
15,128.712915
19,490.44831750000003
20,329.86723500000005
21,754.6032900000001
22,306.9498375
23,1047.809115
24,1194.80184
25,107.07309000000001
30,616.37652
31,255.26016000000004
34,1977.3448650000003
37,257.03433
38,1749.0907800000002
39,754.7738625000001
40,572.0494725
41,240.75238500000003
42,189.0591975
45,401.33306250000004
46,33.5398725
48,712.5215625000001
49,453.8123550000001
50,732.3063525000001
51,440.6653125
52,421.692885
53,115.0548975
54,490.5403875
55,334.4911875
56,144.96043500000002
57,51.27288
60,212.485005
61,840.2152199999999
64,840.3102
66,300.8076075
67,3424.87521
68,854.2357875
72,209.54045250000001
74,1464.78564
79,265.120155
83,1198.5215625
84,443.56268250000005
85,702.64827
88,636.9831225
89,189.12514500000003
91,152.34318000000002
92,104.517405
94,1163.2812975
95,804.026115
96,670.315095
97,576.03042
98,962.55702
99,584.829855
100,1006.65693
105,460.103625
106,678.0556575
107,530.119755
108,389.1452625
110,1048.8689325
113,1096.2972675
114,181.50108749999998
115,323.694225
116,32.616
117,418.84026750000004
118,4289.901345
119,168.33973500000002
120,402.08967
121,115.989975
122,765.645345
125,7.7126399999999995
126,433.0363275
128,210.42605250000003
129,1702.0097325
136,437.6367900000001
138,1240.197075
140,852.815115
141,95.9596875
143,322.1029125
144,237.347145
145,135.953235
146,809.3193975
147,391.3768125
149,26.2749825
150,362.1784725
154,140.5715175
155,884.1874950000001
156,35.830822500000004
158,322.701705
159,222.70916250000002
160,763.1558775000001
163,57.2480325
164,483.5734425
165,370.71803250000005
166,212.19792750000002
167,508.1831325
168,374.4981675
169,143.04215250000001
170,439.92848250000003
171,147.400425
174,114.7365
176,184.855095
177,892.4740650000001
178,1236.3975675000002
179,150.02644500000002
180,115.8404625
181,615.320145
182,305.99444250000005
183,622.2039975
184,967.1554575
185,191.196045
186,1606.811985
187,584.9061300000001
188,23.6017125
189,353.391525
191,62.31522
193,113.2639875
195,22.639635000000002
196,101.66094000000001
199,44.004735000000004
200,38.2471875
206,30.919739999999997
207,45.938407500000004
211,193.3739325
212,71.5731525
213,170.98269750000003
214,325.24895250000003
215,1815.9793650000001
217,188.5088025
218,850.8215700000001
221,157.03686000000002
222,157.6831725
223,172.182645
225,122.72844
226,428.9470425
227,485.49921750000004
229,320.61798000000005
230,97.67304
231,483.27624000000003
235,815.1484950000001
236,603.1992375000001
237,233.9847675
238,319.6164825
240,319.22829
242,694.4942025
243,253.19391750000003
244,79.10622000000001
246,402.26078250000006
247,129.23523
248,90.12870000000001
249,118.07903250000001
250,117.5347125
251,249.76100250000002
252,105.72889500000001
253,722.9015100000001
254,423.2237175
256,588.2795100000001
257,671.67279
258,1056.986415
260,387.14814000000007
264,141.76208250000002
265,1052.2323900000001
266,268.7121675
267,523.5810975
268,519.6579975000001
269,951.5871900000001
272,209.7252675
273,248.45406750000004
275,719.1288000000001
276,56.4320925
277,15.267119999999998
278,127.14165000000001
280,420.4251675
281,184.301055
282,1280.5953525000002
284,224.30547
285,99.05733000000001
286,77.259285
287,347.51349
288,215.7447825
289,531.1753875
290,150.0336675
291,553.897845
294,455.37950250000006
295,428.811435
296,1890.9586350000002
297,1127.418075
298,480.403845
299,680.053725
300,484.0852275000001
302,853.0884225000001
303,430.44365250000004
304,438.9039
305,249.808995
312,843.0390225
314,163.53414
315,1076.0418
318,427.57078500000006
319,296.8637175
320,158.3967825
321,162.3337875
322,60.120967500000006
323,239.7726225
324,202.23141750000002
325,153.5870025
326,291.5422875
327,103.03227000000001
328,36.714397500000004
330,427.0787775
331,51.2775225
332,216.95742000000004
333,300.87774
334,29.847690000000004
335,962.302545
337,45.161280000000005
338,26.930137500000004
339,745.25373
340,6.935557500000001
341,994.1310225000001
342,634.9153950000001
343,12.849232500000001
344,669.6184275
346,468.85176
348,203.51844000000003
350,239.51781000000003
351,210.49335
354,179.06042250000002
355,428.0815575
356,130.83295500000003
358,513.5252175
363,482.845725
364,554.1438825
366,166.800465
368,454.98429000000004
369,668.3083200000001
370,715.8916350000001
373,289.4936625
375,314.1315
376,211.84632000000002
377,871.3181475
378,317.7370125
380,139.31811000000002
381,17.028022500000002
386,145.5356025
387,979.0532775
389,342.72173250000003
390,369.1386
391,492.211485
393,257.9769
394,409.63414500000005
396,65.1896775
397,100.88273250000002
398,244.57497750000002
399,391.04741250000006
401,491.16334500000005
402,441.44662500000004
403,140.32095750000002
404,1109.8931850000001
405,114.26994000000002
408,1434.2024025
409,619.5381525
410,716.6539799999999
412,20.8394775
413,466.05051000000003
414,364.1033025
420,622.2258
423,476.72928
426,224.9498925
431,145.090845
432,58.24170000000001
433,853.4801925
434,480.8391525
435,74.21969250000001
437,190.24085250000002
438,1318.7434500000002
439,2095.32447
