UG,Vremovido(ton)
2,292.29282000000006
3,231.871545
4,240.80184
5,73.84248
6,117.71364
7,56.112342000000005
8,159.82734
9,137.353476
10,76.7061
11,22.27638
12,165.10851
13,351.2688
14,1003.6390725
15,132.13010250000002
19,289.6668
20,270.30260250000003
21,848.2151925000001
22,480.2486625000001
23,765.2805075000001
25,141.26454
28,881.2665000000001
29,149.01167999999998
30,569.1113325
31,466.10147250000006
32,345.99708
33,307.23198
34,1637.4800025
35,353.68782
37,350.48349
38,28.370316
39,601.9253775000001
40,748.112895
41,632.8893825
43,145.8066
45,357.1698375
46,34.93152
49,413.79599250000007
51,404.77711500000004
53,160.3325475
55,825.4434600000001
56,133.8532425
57,229.19729999999998
58,118.36895999999999
59,84.10152
60,327.70575
62,35.7798
66,386.0538975
69,627.88884
72,128.9785275
72,179.62848
74,1380.5208
77,41.5647
78,50.59817999999999
79,376.93795500000004
80,173.72928000000002
81,12.86586
83,1201.8834675
85,396.05247
86,112.21734
87,107.91834
88,1113.2181
89,162.45366750000002
91,259.7823225
92,106.44898500000001
93,140.98884
94,29.280420000000003
95,881.8725825000001
97,682.2819675000001
101,161.43612
102,167.08818
103,158.36934
104,156.39696
105,425.5094025000001
106,424.15818750000005
107,480.5979075
108,352.8021825
109,48.11928
112,357.865092
113,901.646505
114,280.64988
115,336.82581
116,57.017587500000005
117,960.7273650000001
118,126.90185999999999
119,263.72169
120,469.50016500000004
121,169.05726
124,65.85702
126,685.369485
127,116.39165999999999
128,336.2070375
130,75.06294
131,321.03066
132,165.32627999999997
133,16.419719999999998
134,239.24712
135,91.06115999999999
136,591.7214025
138,1183.25421
140,373.38043500000003
141,75.69369
142,20.87286
143,352.33859250000006
144,280.92501000000004
145,123.69672000000001
147,689.744025
149,24.026490000000003
150,334.4324625
155,562.45023
156,33.1911
157,166.30422
158,401.170185
159,236.92790250000002
161,18.97452
162,228.02226
164,402.20860500000003
165,452.21935500000006
166,295.19464500000004
167,191.43617999999998
168,388.2047175
169,219.7800675
170,348.72957
172,220.63248
173,150.26496
174,89.991
176,178.1034075
177,739.5746849999999
179,138.54807000000002
182,558.9729
184,345.09545999999995
185,133.0682175
187,782.25615
188,41.24729250000001
189,330.15060000000005
190,67.04496
192,55.28339999999999
194,335.52431999999993
196,94.0993875
199,17.177332500000002
200,87.40440000000001
202,142.01322
203,571.79526
206,127.85214
207,76.16504250000001
208,39.08316
209,14.205419999999998
211,239.2060275
212,76.26528
