UG,Vremovido(ton)
2,167.86433250000002
8,115.24032
12,193.05789750000002
13,287.46155999999996
14,1176.0092325
15,145.570905
19,332.9814825
20,298.95392250000003
21,944.11035
22,534.60432
23,834.1319925
24,1528.8624450000002
25,156.785625
27,922.5480825000001
28,934.101045
30,617.341095
31,509.92800750000004
33,221.52348
34,1857.3089400000001
35,218.21736
37,382.80870000000004
39,672.26274
40,827.0594775000001
41,729.8900550000001
42,150.16104
43,28.00032
48,754.8360974999999
49,451.173915
51,439.285005
52,527.8578975
53,176.04533250000003
54,517.16853
56,145.18710000000002
57,149.60958
59,36.043499999999995
60,358.13198250000005
61,1168.827
66,299.06077500000004
68,702.1496475000001
69,123.78804
72,146.4402375
78,9.494399999999999
79,413.415765
80,33.990539999999996
83,1315.3479975
84,528.4001250000001
85,448.30901250000005
88,1219.8827475
89,181.85114250000004
91,154.547055
92,116.96508
93,25.4295
95,975.98547
96,536.1328575
100,865.4771700000001
102,116.09100000000001
104,29.014799999999997
105,469.4934825
106,469.56105
112,12.327276
113,1036.7926425
114,308.3724
115,384.5302875
116,62.695215000000005
119,290.88342
120,516.497715
121,189.147015
124,43.23744
125,645.28902
126,756.1856250000001
128,370.6188075
129,1790.5079700000003
130,54.122640000000004
131,207.30522
132,123.05297999999999
133,12.46368
134,92.59176000000001
136,656.455185
138,1280.732715
140,423.84579750000006
141,87.81588
143,389.3619375
145,134.444745
146,1012.440195
147,756.0478575
149,26.467695
150,389.73933000000005
154,247.20018750000003
155,612.7954425
156,38.68614
158,448.25130000000007
159,280.8174825
162,140.39802
163,319.50038250000006
163,7.3433399999999995
164,455.2007625
165,493.819065
166,331.987005
166,35.30034
167,36.42174
168,426.22929
169,240.31080000000003
170,384.64206750000005
171,183.96220500000004
174,104.3572275
176,197.1942975
177,806.9312475
179,161.700705
180,210.6444825
181,648.22491
182,617.1752475000001
183,399.95741250000003
185,154.45167750000002
186,1379.27178
187,855.4810275000001
188,45.199485
189,376.39134
190,13.761
191,616.2284999999999
193,265.2861375
194,240.37565999999998
195,21.818362500000003
196,105.02163000000002
199,19.937475
200,94.34711250000001
202,107.9892
203,412.28159999999997
206,86.49936000000001
207,84.8439225
211,264.947355
212,89.32855500000001
213,299.2197375
214,605.0845800000001
215,317.07463500000006
217,318.4517025
218,556.6122225
221,222.24705750000004
222,254.24482500000002
223,465.01884
225,358.1106
226,445.69433250000003
227,374.4236475
229,246.81537000000003
230,92.18583
231,582.774345
235,1193.47695
236,545.1273
237,311.314455
238,308.712735
240,379.279665
242,1047.5457975
243,325.833975
244,154.52525250000002
246,610.383465
247,116.94381750000001
248,72.7596675
249,117.6647175
250,192.329505
251,236.36839500000002
252,82.627695
254,592.1062875
255,1365.6332025000002
256,1801.9629225
257,1273.51818
258,1000.0606275000001
260,524.3414175
264,169.7448825
265,1102.3127325
266,155.89624500000002
267,378.95931
268,618.949755
269,1830.1194675000002
272,282.5132175
274,108.87642
276,45.473332500000005
277,114.34116
278,338.60349
280,505.22683500000005
281,734.2600725
281,21.45042
284,377.001675
285,152.80373250000002
286,110.9784375
287,336.442275
288,363.62614500000007
