UG,Vremovido(ton)
882,74.64468
883,188.27457750000002
884,344.3241825
884,121.36032
885,432.8292375000001
885,151.99698
886,903.8950650000002
887,420.312375
888,714.29499
889,718.5223125
889,60.86832
890,464.7641625
891,1068.9062400000003
892,537.96663
893,501.62177999999994
894,927.0265725
895,374.15274
896,357.00264
897,346.31826750000005
898,837.9445275
899,464.09976000000006
899,108.45389999999999
900,100.53365999999998
900,104.20806
901,1242.7962300000002
902,304.485075
903,165.08421
903,55.7313
904,79.64662500000001
906,921.098655
907,191.73651750000002
907,66.27947999999999
908,739.965375
909,1180.2200175
910,77.1490575
910,33.51108
911,376.4810475
912,154.15474500000002
912,44.978159999999995
913,243.29895750000003
914,1190.6912925000001
915,809.6162625
916,266.11544250000003
917,596.0196
918,330.2608275
919,757.7499
920,360.6486525
921,514.709235
922,254.35908
923,597.47031
924,397.99566000000004
925,97.1454
926,252.09846000000002
927,947.996712
928,116.56212
932,488.34562500000004
933,600.0661575
934,1364.8512825
935,585.02493
937,705.6434475000001
938,1219.6157175
939,549.4422
940,883.0784025
941,875.3744250000001
942,908.9241525000001
943,385.40778750000004
944,679.9525425
945,796.8229200000001
946,1077.53166
947,3234.1027275
948,1594.013772
949,331.869555
950,378.51563250000004
951,747.3148020000001
952,315.844785
954,462.69771750000007
955,139.73748750000001
956,22.9176
956,10.42404
957,318.76456500000006
957,121.84961999999999
958,344.581695
959,402.54606
960,1465.6075799999999
961,2671.5537
962,527.4568125000001
964,280.02474
965,1587.3324975000003
966,190.5258
967,612.8565975
968,370.90914000000004
969,169.95059999999998
970,913.07466
971,1715.8625399999999
973,685.821735
975,215.69679
975,88.91262
976,499.13361
976,173.37936
977,57.526672500000004
977,23.4117
978,290.75915999999995
979,683.4711825
979,179.03382
980,834.6813750000001
981,1140.64389
982,651.96495
983,290.2203675
984,1692.2717775
985,1138.6312425
986,1925.3766150000001
987,259.98336
988,5261.2731225
989,300.13308
990,572.8048650000001
991,293.5639125
992,342.85572
993,251.69441999999998
995,294.13415999999995
996,717.1615800000001
997,917.9679375000002
998,1549.8886950000003
999,312.28409250000004
1000,2577.5836200000003
1001,990.22932
1002,460.61034750000005
1003,249.90774750000003
1004,219.7081125
1005,155.2354875
1006,1216.2122325
1007,161.72627999999997
1008,1358.82954
1009,387.5393025
1010,586.5280875000001
1011,308.67101999999994
1012,309.7645875
1013,163.51335
1014,201.8748825
1015,155.081385
1018,299.1745125
1019,803.4590475000001
1020,340.63632000000007
1021,531.6026625
1022,936.8775225
1023,572.494635
1024,251.6530275
1025,679.3978275000001
1026,220.2238125
1027,216.1840725
1028,862.384185
1029,1321.06464
1030,1414.4112675000001
1031,628.17282
1032,2266.7799375000004
1033,733.2782175
1034,424.73592
1035,571.2601950000001
1036,1120.1589900000001
1037,600.1807725
1038,565.89924
1039,477.81616500000007
1040,856.8684225000001
1041,220.45164
1042,547.1684325000001
1043,207.39773250000002
1044,228.21351750000002
1045,281.79744750000003
1046,556.622415
1047,1397.0324475000002
1048,870.421545
1049,321.53328
1050,1448.3331225
1051,135.65772
1052,545.319405
1053,462.36345750000004
1054,571.88565
1055,288.02506500000004
1056,735.9261075000001
1057,371.5322175
1058,938.7767024999999
1059,455.068665
1060,271.2257325
1062,783.359505
1063,1123.4789775
1064,962.458335
1065,272.561895
1067,926.6362200000001
1068,168.69822750000003
1069,852.2800425
1070,268.84062
1070,89.949
1071,804.45231
1072,475.33020750000003
1073,352.95507
1073,125.17764
1074,507.24980999999997
1075,352.3425075
1076,391.01373
1077,231.7891275
1078,1124.76114
1079,233.238
1080,152.67744
1081,439.13691000000006
1082,462.942135
1083,897.5842200000001
1084,634.1777999999999
1085,1608.5310075
1086,408.80025
1087,349.999515
1088,98.81831250000002
1089,343.8005175
1091,255.57214500000003
1092,281.40768
1093,520.1064
1093,191.95986000000002
1094,580.9482
1095,1049.489865
1096,3292.9211475000006
1097,407.3895
1099,793.0533150000001
1100,154.93908000000002
1101,740.18853
1102,314.85658500000005
1103,577.15821
1104,387.608625
1105,1112.7709125000001
1106,1109.5541325
1107,1166.1827175
1108,602.08812
1109,372.84246
1110,151.74351000000001
1111,77.8356
1112,248.19396
1113,1236.9092175
1117,809.7735375000001
1118,486.0500175000001
1119,334.27782
1120,1278.7926975000003
1121,587.92524
1123,1238.40036
1124,856.75806
1125,1973.4090075000004
1126,451.28819250000004
1127,224.57445750000002
1128,332.84112
1129,540.7795575
1130,387.9308025
1131,693.1739700000002
1132,1910.6755200000002
1133,249.16254750000002
1134,63.493875
1136,670.6166175
1137,702.8471250000001
1138,356.31312750000006
1139,315.38058750000005
1140,610.556265
1141,1348.781625
1142,419.36052
1143,216.09036
1144,376.0452000000001
1145,129.1356675
1146,223.6656375
1147,174.37403250000003
1148,825.2213175
1149,741.7140975000001
1150,751.0433400000001
1151,909.4510575
1152,284.1842475
1153,283.2897375
1154,795.3894900000001
1155,516.96204
1156,2184.26544
1157,445.62324
1158,434.76125999999994
1159,485.55065999999994
1160,1100.7507150000001
1161,331.36848
1162,1911.1685400000001
1163,1344.2652675000002
1164,3318.4248750000006
1165,579.84786
1166,1406.411235
1167,558.9231525
1168,575.6384475
1169,370.02077999999995
1170,761.46504
1172,2349.445878
1173,309.39090000000004
1174,1330.4185875
1175,1311.9618600000001
1176,349.71479999999997
1177,860.8351950000001
1178,1299.5053425
1179,959.5557675000001
1180,1654.4259450000002
1181,561.7701
1182,766.2400200000001
1183,4706.552317500001
1184,808.73343
1184,143.0478
1185,1828.2191400000002
1187,213.90066
1187,151.86234
1188,353.00346
1189,1263.645495
1190,257.48969999999997
1191,614.8520325000001
1191,693.00162
1192,126.02682
1193,237.52764000000002
1194,832.6791225000001
1195,2825.7603975
1196,1894.7725200000002
1197,211.430655
1198,956.83464
1199,765.3987675
1200,316.13412
1201,454.91939999999994
1202,455.27436
1203,2226.318075
1204,972.6734475
1205,1715.206995
1206,163.8494325
1206,2.625792
1208,1099.2397950000002
1209,155.9916225
1210,2859.78519
1211,476.47683000000006
1213,512.979345
1215,665.5314375
1216,423.83398500000004
1216,221.02656
1218,1989.5435325
1219,353.49282
1219,282.65592
1221,1578.6315450000002
1222,670.1165100000001
1223,1121.85027
1224,1184.7189600000002
1225,841.389525
1226,469.52448
1227,1788.2494200000003
1228,1584.6797475
1229,500.24128500000006
1230,1418.3253900000002
1231,478.60071750000003
1232,451.65738
1233,933.88653
1234,768.24396
1235,372.1551
1236,1903.8620700000001
1237,2616.9148575
1238,32.81364
1239,1440.2049075
1240,745.5119175
1241,858.5807625000001
1243,1644.9525225
1244,636.4983
1245,257.22906
1246,133.69626
1247,406.39367250000004
1248,119.06183250000001
1248,47.09916
1249,480.0192975
1249,359.29787999999996
1250,281.80668
1251,657.65784
1252,362.64042
1253,530.74938
1254,501.41720250000003
1255,694.7514450000001
1256,900.8861175000001
1257,426.90156
1260,286.0403625
1261,432.20034
1261,7.837752000000001
1262,428.93568
1263,493.9277400000001
1264,1424.17062
1265,1138.07889
1266,583.1274375
1267,641.9252700000001
1268,659.95938
1269,587.6959725
1270,494.59139999999996
1271,618.0513975
1272,369.80853750000006
1273,481.189815
1274,517.08915
1275,409.774275
1276,968.8365450000001
1277,309.51342000000005
1278,94.21319999999999
1279,264.9888675
1280,292.44618
1281,603.261135
1282,406.49010000000004
1283,938.9893275000001
1284,291.11346000000003
1285,1405.95696
1286,1245.219885
1287,529.1597025
1287,184.84428
1288,855.709515
1289,463.94336250000003
1289,112.9686
1290,1433.408805
1291,1065.24315
1292,613.7990325000001
1293,327.65838
1294,488.58815250000004
1295,1110.5747325000002
1296,881.6901975000001
1297,1173.56526
1297,267.28427999999997
1299,757.3170600000001
1301,144.8456175
1303,780.4178550000001
1304,3221.6443200000003
1306,487.33305750000005
1311,104.59967999999999
1312,886.726386
1314,149.45816250000001
1315,450.21973500000007
1319,754.8724800000001
1320,535.9840875000001
1320,80.3727
1321,129.93966
1322,82.53488250000001
1323,628.764795
1324,293.76774
1326,59.7255525
1326,40.4589
1328,191.29338
1328,71.75358
1329,153.94272750000002
1330,304.05982500000005
1331,117.4326525
1333,551.5564725
1335,2241.80514
1337,102.44475000000001
1338,452.77691999999996
1339,1591.900752
1340,322.372035
1341,373.35303
1343,558.5644575
1344,194.35437
1348,552.4185825000001
1351,81.76065750000001
1351,33.51612
1353,160.250535
1353,115.22237999999999
1354,442.9902825
1355,548.7712875000001
1357,883.8662625
1358,1044.9872100000002
1359,374.1633
1360,211.12083
1361,793.7025975000001
1362,516.4211700000001
1363,2130.0783300000003
1364,2437.9303725000004
1366,474.14679750000005
1369,284.20490250000006
1371,163.88001000000003
1376,262.1373975
1377,78.409215
1378,110.37930750000001
1381,117.6795
1383,388.9119825
1385,135.73453500000002
1386,171.7191225
1386,33.3525
1387,211.1022675
1388,159.2119125
1388,28.0065
1394,52.482667500000005
1395,479.32121250000006
1395,51.552659999999996
1399,108.63882
1402,269.77387500000003
1403,30.939435
1404,76.328595
1412,529.0066800000001
1413,147.9811275
1414,1076.4445050000002
1415,76.74966
1415,51.73781999999999
1416,231.86999250000002
1420,172.983465
1420,30.016679999999997
1423,30.04026
1424,221.866695
1427,154.35076500000002
1431,1045.2067875
1432,812.68596
1436,276.32670750000005
1437,107.20464750000001
1439,9.908399999999999
1440,75.6054675
1441,263.37924
1442,271.16352
1443,466.8142725
1444,356.964165
1445,249.08148
1446,281.76025500000003
1447,53.60778
1449,182.2359
1450,208.18748250000002
1452,233.30774250000002
1453,1048.6689975
1454,266.9548725
1456,122.4088875
1457,632.1625425000001
1458,307.29051000000004
1459,115.24434
1461,279.66762000000006
1462,351.95418
1463,318.383325
1464,300.11404500000003
1466,65.93143500000001
1467,564.9538050000001
1468,638.7528375
1469,230.42225250000004
1470,194.50881
1473,589.0465125000001
1474,302.7954825
1476,200.22646500000002
1479,276.9953625
1480,594.503685
1481,640.5708825
1482,538.3619775000001
1484,161.57874
1486,1328.7950775000002
1487,78.54678
1488,146.91375000000002
1490,262.81212750000003
1493,595.71747
1494,335.1206925
1495,98.298495
1496,945.9392625
1497,533.3637375000001
1499,126.78808500000001
1500,72.39564
1502,173.83720500000004
1504,151.48275750000002
1505,115.429995
1506,195.99313500000002
1508,128.54646
1509,1051.326675
1510,741.4239825000001
1511,924.0297075000001
1512,143.7955875
1513,436.0196925
1514,88.79921999999999
1515,131.5932075
1518,173.19251250000002
1519,159.421095
1520,241.4663325
1521,47.7243225
1522,65.38718250000001
1525,335.785095
1526,179.631675
1528,185.92395750000003
1530,147.9805875
1532,285.16779
1533,1475.720505
1534,880.4494125000001
1536,500.17034250000006
1536,552.3494999999999
1541,137.55845250000002
1542,328.9586175
1543,628.1013375
1545,274.46067000000005
1545,81.36
1546,369.30255750000003
1547,357.310305
1585,865.9940175
1593,151.62984
1594,48.9964275
1595,352.7622225
1596,72.02196
1597,86.283225
1598,141.15735
1599,134.2230075
1600,225.28989000000004
1604,104.1879375
1606,427.02309
1606,367.90266
1610,225.64406250000002
1611,1294.9736625
1612,360.96718500000003
1613,1347.8387175
1614,652.2852375
1618,560.281995
1620,230.83818750000003
1622,40.276035
1623,23.370255
1626,139.23144000000002
