Node,Stand
"(-16267.87398, 147566.39131)","[1412, 1359]"
"(-16267.96708, 147567.46161)","[1412, 1359]"
"(-16266.49738, 147571.45061)","[1412, 1359]"
"(-16258.70658, 147592.59711)","[1412, 1359]"
"(-16248.33558, 147622.22871)","[1412, 1359]"
"(-16241.43788, 147641.93641)","[1412, 1359]"
"(-16240.18578, 147645.51391)","[1412, 1359]"
"(-16234.87218, 147670.75331)","[1412, 1359]"
"(-16230.68998, 147690.61891)","[1412, 1359]"
"(-16229.60238, 147695.78481)","[1412, 1359]"
"(-16209.47478, 147733.56881)","[1412, 1359]"
"(-16208.79948, 147734.83651)","[1176, 1412, 1359]"
"(-16177.42138, 147779.76741)","[1176, 1412]"
"(-16158.80838, 147818.38701)","[1176, 1412]"
"(-16149.64748, 147834.16741)","[1176, 1412]"
"(-16139.64388, 147897.66231)","[1176, 1412]"
"(-16141.40678, 147958.78931)","[1176, 1412, 1175]"
"(-16108.13688, 147980.08631)","[916, 915, 1412, 1175]"
"(-16078.63908, 147911.76691)","[916, 1412]"
"(-16084.84778, 147838.80661)","[916, 1412]"
"(-16100.48138, 147763.72511)","[916, 1412]"
"(-16109.13768, 147676.26271)","[916, 1412]"
"(-16423.33218, 147087.12701)","[1533, 1413, 1359]"
"(-16474.97338, 147055.39671)","[1533, 1061, 1413]"
"(-16483.81658, 147049.82431)","[1061, 1413]"
"(-16506.97528, 147035.23151)","[1061, 1413]"
"(-16561.74408, 147009.25951)","[1061, 1413]"
"(-16564.52178, 147007.93921)","[1061, 1413]"
"(-16585.62778, 146997.90681)","[1061, 1413]"
"(-16631.72138, 146975.99701)","[1061, 1413]"
"(-16677.93398, 146969.59971)","[1061, 1413, 1359]"
"(-16674.87058, 146982.07641)","[1413, 1359]"
"(-16661.64138, 146987.89731)","[1413, 1359]"
"(-16631.47888, 147005.88901)","[1413, 1359]"
"(-16597.61208, 147019.11811)","[1413, 1359]"
"(-16575.91618, 147036.05151)","[1413, 1359]"
"(-16538.87448, 147069.38911)","[1413, 1359]"
"(-16518.76608, 147100.61001)","[1413, 1359]"
"(-16506.59518, 147135.53511)","[1413, 1359]"
"(-16508.71188, 147205.91441)","[1413, 1359]"
"(-16498.12858, 147221.78941)","[1413, 1359]"
"(-16493.36608, 147218.08521)","[1413, 1359]"
"(-16472.72848, 147205.91441)","[1413, 1359]"
"(-16441.50758, 147188.98101)","[1413, 1359]"
"(-16409.75748, 147204.85601)","[1413, 1359]"
"(-16407.64088, 147184.21851)","[1413, 1359]"
"(-16406.58248, 147116.48501)","[1413, 1359]"
"(-15606.82768, 148304.41341)",[915]
"(-15568.98308, 148250.02561)",[915]
"(-15596.04368, 148183.71021)",[915]
"(-15623.54138, 148137.94651)",[915]
"(-15636.56118, 148079.49261)",[915]
"(-15669.73248, 148115.69061)",[915]
"(-15691.43388, 148060.62661)",[915]
"(-15670.73938, 148006.61371)",[915]
"(-15716.41298, 147982.20321)",[915]
"(-15746.65818, 147949.65061)",[915]
"(-15760.75048, 147934.48321)",[915]
"(-15845.98638, 147921.13071)","[915, 916]"
"(-15917.20588, 147957.84691)","[915, 916]"
"(-15970.55778, 147997.01671)","[915, 916]"
"(-16035.11758, 147979.97371)","[915, 916]"
"(-16108.60248, 148054.29461)","[915, 1175]"
"(-16115.63268, 148105.63281)","[915, 1175]"
"(-16173.40358, 148087.70291)","[915, 1175]"
"(-16186.21158, 148144.96271)","[915, 1175]"
"(-16192.06018, 148203.79151)","[915, 1175]"
"(-16194.58508, 148249.57411)","[915, 1175]"
"(-16172.87028, 148309.50001)","[915, 1175]"
"(-16088.69238, 148319.21221)",[915]
"(-16040.90648, 148282.34121)",[915]
"(-16006.69568, 148238.65201)",[915]
"(-15943.89988, 148236.14571)",[915]
"(-15879.07748, 148194.65421)",[915]
"(-15880.15808, 148139.03411)",[915]
"(-15885.35428, 148070.23971)",[915]
"(-15831.29548, 148103.47841)",[915]
"(-15821.37008, 148175.26871)",[915]
"(-15806.68638, 148221.81381)",[915]
"(-15768.71768, 148253.50401)",[915]
"(-15709.41578, 148279.85181)",[915]
"(-15645.08698, 148259.40201)",[915]
"(-15712.72174, 148278.38298)",[915]
"(-15589.3211, 148200.18474)",[915]
"(-16192.56977, 148213.03165)",[915]
"(-15914.43943, 148217.28867)",[915]
"(-16094.28745, 148318.56667)",[915]
"(-15943.4393, 148235.8509)",[915]
"(-15705.87327, 148278.72566)",[915]
"(-15901.48268, 147892.68501)",[916]
"(-15985.19508, 147845.86521)",[916]
"(-15992.96818, 147823.74781)",[916]
"(-16013.34738, 147745.11981)",[916]
"(-15955.79978, 147753.57441)",[916]
"(-15902.18018, 147786.20691)",[916]
"(-15846.53928, 147833.88861)",[916]
"(-15809.10098, 147856.82671)",[916]
"(-15731.55548, 147838.68091)",[916]
"(-15770.49228, 147784.97651)",[916]
"(-15822.03918, 147774.76111)",[916]
"(-15832.08658, 147702.69171)","[1361, 916]"
"(-15868.47718, 147648.75181)","[1361, 916]"
"(-15913.45008, 147641.69221)","[1361, 916]"
"(-15998.58388, 147655.85551)","[1361, 916]"
"(-16062.30958, 147652.94421)","[1361, 916]"
"(-15919.90854, 147882.37955)",[916]
"(-15905.46215, 147784.20953)",[916]
"(-15820.70179, 147775.02615)",[916]
"(-16886.32098, 148152.83551)","[1176, 1006]"
"(-16908.53918, 148116.72601)","[1176, 1006]"
"(-16933.33548, 148076.73781)","[1176, 1006, 1007]"
"(-16965.37358, 148034.00231)","[1006, 1007]"
"(-17017.83758, 147995.31131)","[1006, 1007]"
"(-17083.43738, 147963.41881)","[1006, 1007]"
"(-17154.10078, 147961.45761)","[1006, 1007]"
"(-17197.36008, 147945.65281)","[1006, 1007]"
"(-17254.43718, 147930.60131)","[1006, 1007]"
"(-17298.12708, 147935.33591)","[1006, 1007]"
"(-17352.28718, 147913.28981)","[1006, 1007]"
"(-17405.73938, 147890.38361)",[1006]
"(-17498.36898, 147846.90421)",[1006]
"(-17570.31058, 147843.30211)",[1006]
"(-17637.15148, 147883.11291)",[1006]
"(-17712.95978, 147889.87691)",[1006]
"(-17702.57918, 147950.64211)",[1006]
"(-17701.27618, 147951.16761)","[1169, 1006]"
"(-17663.96788, 147963.83931)","[1169, 1006]"
"(-17644.69578, 147970.38511)","[1169, 1006]"
"(-17631.86308, 147970.47671)","[1169, 1006]"
"(-17595.31718, 147970.73781)","[1169, 1006]"
"(-17563.69028, 147970.96371)","[1169, 1006]"
"(-17563.72408, 147979.56931)","[1169, 1006]"
"(-17563.87288, 148017.52281)","[1169, 1006]"
"(-17518.32458, 148009.34461)","[1169, 1006]"
"(-17473.37018, 147996.74151)","[1169, 1006]"
"(-17415.72078, 147984.53561)","[1169, 1006]"
"(-17415.27058, 147984.56011)","[1169, 1006]"
"(-17414.53018, 147984.40331)","[1169, 1006]"
"(-17334.11048, 147988.77621)","[1169, 1006]"
"(-17244.13438, 148023.39671)","[1169, 1006]"
"(-17156.83268, 148019.96581)","[1169, 1006]"
"(-17098.69698, 148025.88071)","[1169, 1006]"
"(-17040.94768, 148036.13841)","[1169, 1006]"
"(-17040.95768, 148087.81931)","[1169, 1006]"
"(-17095.09518, 148134.98211)","[1169, 1006]"
"(-17048.36568, 148169.98651)","[1169, 1006]"
"(-16976.80908, 148126.84461)","[1169, 1006]"
"(-16976.76888, 148127.40591)","[1169, 1006]"
"(-16975.61848, 148126.71231)","[1169, 1006]"
"(-16974.10128, 148147.87301)","[1169, 1006]"
"(-16972.94048, 148172.16431)","[1176, 1169, 1006]"
"(-16911.98518, 148179.61811)","[1176, 1006]"
"(-16860.35038, 148195.63621)","[1176, 1006]"
"(-17582.79872, 147850.74011)",[1006]
"(-17227.10719, 147937.80836)",[1006]
"(-16690.04088, 148012.46231)","[1176, 1230, 1007]"
"(-16739.20178, 147962.73161)","[1230, 1007]"
"(-16798.39968, 147929.39561)","[1230, 1007]"
"(-16785.74738, 147855.82711)","[1230, 1007]"
"(-16783.47808, 147798.75871)","[1230, 1007]"
"(-16791.21618, 147750.59701)","[1230, 1007]"
"(-16825.82768, 147676.82741)","[1230, 1007]"
"(-16882.01978, 147682.08961)","[1230, 1007]"
"(-16954.68838, 147706.07731)","[1230, 1007]"
"(-16979.27798, 147776.83901)","[1230, 1007]"
"(-17043.54698, 147804.79101)","[1230, 1007]"
"(-17060.50878, 147750.85001)","[1230, 1007]"
"(-17103.28078, 147771.07191)",[1007]
"(-17152.90028, 147818.27721)",[1007]
"(-17203.76538, 147828.70501)",[1007]
"(-17268.20748, 147839.68881)",[1007]
"(-17291.71688, 147889.51981)",[1007]
"(-16901.00758, 148034.80021)","[1176, 1007]"
"(-16849.71368, 148011.28801)","[1176, 1007]"
"(-16785.28758, 148033.39911)","[1176, 1007]"
"(-16724.40768, 148041.22241)","[1176, 1007]"
"(-17089.95265, 147764.77059)",[1007]
"(-16780.39688, 147276.80341)","[1060, 1532, 1359]"
"(-16735.17688, 147268.03781)","[1060, 1359]"
"(-16732.57288, 147267.53061)","[1060, 1062, 1359]"
"(-16779.85178, 147209.55951)","[1060, 1062]"
"(-16828.80348, 147175.26461)","[1060, 1062]"
"(-16886.83898, 147107.85721)","[1060, 1062]"
"(-16946.63768, 147092.01391)",[1060]
"(-17030.12348, 147038.54731)",[1060]
"(-17110.30318, 147005.71881)",[1060]
"(-17130.71638, 147016.46181)",[1060]
"(-17228.61248, 146987.35761)",[1060]
"(-17301.86438, 146957.27201)",[1060]
"(-17302.03248, 146958.02811)",[1060]
"(-17302.09398, 146957.99841)",[1060]
"(-17302.17668, 146958.37041)",[1060]
"(-17351.56998, 146934.47651)",[1060]
"(-17362.08308, 146990.98411)",[1060]
"(-17332.97888, 147028.02581)",[1060]
"(-17285.96968, 147022.07401)",[1060]
"(-17273.37468, 147034.49071)",[1060]
"(-17273.54948, 147034.80281)",[1060]
"(-17273.51888, 147034.83301)",[1060]
"(-17291.95538, 147067.77501)",[1060]
"(-17283.13958, 147109.82771)",[1060]
"(-17247.61038, 147123.72391)","[1060, 1230]"
"(-17209.28728, 147176.49961)","[1060, 1230]"
"(-17169.25338, 147208.75651)","[1060, 1230]"
"(-17095.64498, 147219.97731)","[1060, 1230]"
"(-17055.53658, 147245.97751)","[1060, 1230]"
"(-17000.71498, 147250.08251)","[1060, 1230, 1532]"
"(-16965.42338, 147226.44491)","[1060, 1532]"
"(-16941.50598, 147210.42571)","[1060, 1532]"
"(-16931.46378, 147211.39781)","[1060, 1532]"
"(-16892.58128, 147215.16241)","[1060, 1532]"
"(-16877.23218, 147216.64851)","[1060, 1532]"
"(-16872.73298, 147225.18941)","[1060, 1532]"
"(-16861.10678, 147247.26001)","[1060, 1532]"
"(-16848.39748, 147271.38671)","[1060, 1532]"
"(-16844.93758, 147277.95481)","[1060, 1532]"
"(-16805.46848, 147277.33331)","[1060, 1532]"
"(-16780.91548, 147276.94691)","[1060, 1532]"
"(-17361.58611, 146988.31289)",[1060]
"(-16869.59727, 147127.88321)",[1060]
"(-17039.64253, 147034.64986)",[1060]
"(-17328.57061, 146945.6024)",[1060]
"(-17074.3577, 147020.4362)",[1060]
"(-17137.78454, 147014.36047)",[1060]
"(-17197.56981, 146996.5865)",[1060]
"(-17285.92697, 147096.53142)",[1060]
"(-17331.99066, 146943.94796)",[1060]
"(-16995.36845, 147246.50151)",[1060]
"(-16590.82228, 146806.67931)","[1064, 1533, 1061]"
"(-16657.90718, 146800.72901)","[1064, 1061]"
"(-16706.20308, 146803.00471)","[1064, 1061, 1062]"
"(-16764.45528, 146831.68921)","[1061, 1062]"
"(-16795.32638, 146875.22381)","[1061, 1062]"
"(-16772.61788, 146935.98411)","[1061, 1062]"
"(-16713.19748, 146964.71821)","[1061, 1062, 1359]"
"(-16396.83948, 147048.68691)","[1533, 1061]"
"(-16392.07698, 147002.64921)","[1533, 1061]"
"(-16382.04598, 146960.85391)","[1533, 1061]"
"(-16384.67868, 146950.44431)","[1533, 1061]"
"(-16430.92318, 146913.60591)","[1533, 1061]"
"(-16503.51168, 146877.60601)","[1533, 1061]"
"(-16541.61008, 146855.45961)","[1533, 1061]"
"(-16638.75828, 147258.33331)","[1062, 1359]"
"(-16638.75828, 147257.01041)","[1062, 1359]"
"(-16636.10018, 147207.53741)","[1062, 1359]"
"(-16664.34308, 147177.34781)","[1062, 1359]"
"(-16677.71468, 147163.05451)","[1062, 1359]"
"(-16689.82118, 147138.46331)","[1062, 1359]"
"(-16709.27208, 147098.95431)","[1062, 1359]"
"(-16709.27208, 147097.63141)","[1062, 1359]"
"(-16708.87378, 147091.71341)","[1062, 1359]"
"(-16708.18408, 147079.17291)","[1062, 1359]"
"(-16707.67628, 147069.93951)","[1062, 1359]"
"(-16707.62288, 147068.96901)","[1062, 1359]"
"(-16707.03898, 147058.35271)","[1062, 1359]"
"(-16707.02838, 147058.16041)","[1062, 1359]"
"(-16706.75708, 147053.22711)","[1062, 1359]"
"(-16705.96978, 147038.91161)","[1062, 1359]"
"(-16705.95588, 147038.65991)","[1062, 1359]"
"(-16705.93078, 147038.20211)","[1062, 1359]"
"(-16705.97758, 147037.72931)","[1062, 1359]"
"(-16706.09338, 147036.55821)","[1062, 1359]"
"(-16707.11708, 147026.20511)","[1062, 1359]"
"(-16708.63728, 147010.83211)","[1062, 1359]"
"(-16709.53198, 147001.78511)","[1062, 1359]"
"(-16710.11118, 146995.92811)","[1062, 1359]"
"(-16710.73928, 146989.57581)","[1062, 1359]"
"(-16711.39518, 146982.94381)","[1062, 1359]"
"(-16712.11658, 146975.64831)","[1062, 1359]"
"(-16712.77378, 146969.00331)","[1062, 1359]"
"(-16733.36268, 146746.73521)","[1064, 1062]"
"(-16712.82548, 146704.19941)","[1064, 1062]"
"(-16772.25438, 146681.26991)","[1064, 1062]"
"(-16832.69828, 146704.65541)","[1064, 1062]"
"(-16876.85558, 146722.42671)","[1064, 1062]"
"(-16936.05858, 146727.04161)","[1064, 1062]"
"(-16973.00208, 146752.18311)","[1064, 1062]"
"(-17018.89558, 146744.60211)","[1064, 1062]"
"(-17060.84918, 146775.06131)","[1064, 1062]"
"(-17031.84888, 146833.54141)",[1062]
"(-17029.02918, 146914.12701)",[1062]
"(-16989.54328, 146979.04121)",[1062]
"(-16948.68408, 147019.32591)",[1062]
"(-16905.74138, 147057.81111)",[1062]
"(-16887.14388, 147107.77451)",[1062]
"(-16708.17078, 147284.20071)","[1062, 1359]"
"(-16661.86778, 147315.83241)","[1062, 1359]"
"(-16625.18508, 147337.54801)","[1062, 1359]"
"(-16595.45718, 147355.14681)","[1062, 1359]"
"(-16532.91268, 147350.75401)","[1062, 1359]"
"(-16533.84348, 147349.49651)","[1062, 1359]"
"(-16552.49498, 147324.30101)","[1062, 1359]"
"(-16580.85428, 147285.99161)","[1062, 1359]"
"(-16586.26078, 147283.40911)","[1062, 1359]"
"(-16916.14205, 146725.48911)",[1062]
"(-16575.39698, 146694.19711)","[1064, 1533]"
"(-16569.75478, 146684.06761)","[1064, 1533]"
"(-16625.85128, 146670.50961)","[1064, 1533]"
"(-16678.84838, 146610.41981)","[1064, 1533]"
"(-16762.44028, 146619.75251)",[1064]
"(-16811.62418, 146563.19101)",[1064]
"(-16812.87118, 146498.24971)",[1064]
"(-16821.34688, 146491.54771)",[1064]
"(-16848.48408, 146493.68251)",[1064]
"(-16909.86758, 146476.74911)",[1064]
"(-16915.44578, 146432.84031)",[1064]
"(-16970.45678, 146422.62931)",[1064]
"(-17025.80908, 146396.84721)",[1064]
"(-17088.62808, 146383.19971)",[1064]
"(-17155.72188, 146332.81391)",[1064]
"(-17188.38488, 146288.10291)",[1064]
"(-17202.15248, 146283.57241)",[1064]
"(-17224.72238, 146297.09661)",[1064]
"(-17232.65988, 146343.39891)",[1064]
"(-17232.75848, 146343.47601)",[1064]
"(-17232.80398, 146343.74121)",[1064]
"(-17263.23108, 146367.55371)",[1064]
"(-17287.04358, 146379.45991)",[1064]
"(-17328.05408, 146401.94951)",[1064]
"(-17353.18958, 146396.65791)",[1064]
"(-17378.32498, 146425.76221)",[1064]
"(-17411.39798, 146450.89761)",[1064]
"(-17431.09778, 146484.95121)",[1064]
"(-17383.47268, 146512.73251)",[1064]
"(-17301.45168, 146548.45131)",[1064]
"(-17232.65988, 146576.23261)",[1064]
"(-17203.55568, 146610.62861)",[1064]
"(-17186.35768, 146647.67031)",[1064]
"(-17165.19098, 146684.71201)",[1064]
"(-17137.40968, 146741.59761)",[1064]
"(-17106.98248, 146781.28511)",[1064]
"(-16602.94848, 146743.66131)","[1064, 1533]"
"(-16575.59628, 146694.55491)","[1064, 1533]"
"(-17258.41757, 146363.78662)",[1064]
"(-16871.39035, 146487.36353)",[1064]
"(-16814.50806, 146496.95538)",[1064]
"(-17279.31538, 148267.15131)",[1169]
"(-17250.86918, 148263.92951)",[1169]
"(-17250.86298, 148263.92881)",[1169]
"(-17229.23188, 148261.47891)",[1169]
"(-17167.74978, 148253.94451)","[1169, 1175]"
"(-17148.26678, 148251.50091)","[1169, 1175]"
"(-17141.64238, 148250.66881)","[1169, 1175]"
"(-17139.00638, 148250.33771)","[1169, 1175]"
"(-17118.98678, 148247.82321)","[1169, 1175]"
"(-17113.16968, 148247.09251)","[1169, 1175]"
"(-17110.65798, 148246.77701)","[1176, 1169, 1175]"
"(-17108.56158, 148245.26161)","[1176, 1169]"
"(-17083.97968, 148214.57521)","[1176, 1169]"
"(-17082.31548, 148212.49781)","[1176, 1169]"
"(-17018.82148, 148189.08351)","[1176, 1169]"
"(-17701.45488, 147951.61531)",[1169]
"(-17713.57188, 147981.97431)",[1169]
"(-17728.24228, 148018.73121)",[1169]
"(-17728.94678, 148020.49641)",[1169]
"(-17757.53128, 148026.00431)",[1169]
"(-17781.41798, 148030.60711)",[1169]
"(-17790.70768, 148032.39721)",[1169]
"(-17792.59958, 148034.80561)",[1169]
"(-17801.24868, 148045.81621)",[1169]
"(-17818.86578, 148068.24371)",[1169]
"(-17837.97338, 148090.21971)",[1169]
"(-17846.76258, 148100.32851)",[1169]
"(-17809.87518, 148106.06321)",[1169]
"(-17808.86928, 148106.21961)",[1169]
"(-17764.75158, 148113.07861)",[1169]
"(-17766.51668, 148124.36181)",[1169]
"(-17773.20478, 148167.11661)",[1169]
"(-17777.95778, 148197.50061)",[1169]
"(-17779.60818, 148208.05141)",[1169]
"(-17788.49448, 148213.48041)",[1169]
"(-17811.33918, 148227.43731)",[1169]
"(-17813.63988, 148228.84281)",[1169]
"(-17830.10758, 148238.90371)",[1169]
"(-17830.56448, 148238.58791)",[1169]
"(-17866.02568, 148216.64851)",[1169]
"(-17913.30758, 148187.35231)",[1169]
"(-17919.33688, 148169.81001)",[1169]
"(-17936.86828, 148118.80291)",[1169]
"(-17938.61328, 148094.55831)",[1169]
"(-17940.47228, 148068.73061)",[1169]
"(-17942.88918, 148056.21561)",[1169]
"(-17952.66398, 148005.60061)",[1169]
"(-17955.62698, 147990.25791)",[1169]
"(-17956.85078, 147990.21831)",[1169]
"(-17958.58898, 147990.83771)",[1169]
"(-17986.16448, 148000.66701)",[1169]
"(-18007.41958, 148008.24341)",[1169]
"(-18016.61948, 148011.52271)",[1169]
"(-18018.54288, 148010.83731)",[1169]
"(-18048.41238, 148000.19321)",[1169]
"(-18061.71058, 147995.45441)",[1169]
"(-18070.22768, 147994.99761)",[1169]
"(-18109.29858, 147992.90221)",[1169]
"(-18134.15908, 147991.56901)",[1169]
"(-18137.44928, 147994.56821)",[1169]
"(-18148.45948, 148002.26291)",[1169]
"(-18163.83428, 148013.00801)",[1169]
"(-18175.11458, 148020.89151)",[1169]
"(-18175.40998, 148023.15491)",[1169]
"(-18176.73298, 148033.29111)",[1169]
"(-18178.21918, 148044.67701)",[1169]
"(-18179.75328, 148056.43051)",[1169]
"(-18180.79438, 148065.30721)",[1169]
"(-18180.76108, 148065.29771)",[1169]
"(-18178.44278, 148067.13621)",[1169]
"(-18177.09328, 148068.22151)",[1169]
"(-18175.31748, 148069.64951)",[1169]
"(-18172.24798, 148072.11801)",[1169]
"(-18169.93328, 148073.97961)",[1169]
"(-18167.15268, 148076.21571)",[1169]
"(-18161.18078, 148081.01841)",[1169]
"(-18152.31778, 148088.14611)",[1169]
"(-18147.50658, 148092.01541)",[1169]
"(-18147.45228, 148092.05901)",[1169]
"(-18144.82678, 148094.17051)",[1169]
"(-18135.54538, 148101.63471)",[1169]
"(-18129.50168, 148106.49521)",[1169]
"(-18122.11408, 148113.06371)",[1169]
"(-18116.91718, 148117.25851)",[1169]
"(-18104.95208, 148128.33901)",[1169]
"(-18093.72638, 148138.73461)",[1169]
"(-18093.53848, 148138.90861)",[1169]
"(-18090.21778, 148141.98391)",[1169]
"(-18083.63698, 148148.07821)",[1169]
"(-18076.54138, 148154.64911)",[1169]
"(-18076.38488, 148154.79401)",[1169]
"(-18075.86448, 148155.27601)",[1169]
"(-18075.35508, 148155.74771)",[1169]
"(-18074.51228, 148156.55551)",[1169]
"(-18073.75878, 148157.27781)",[1169]
"(-18072.49978, 148158.48451)",[1169]
"(-18071.68938, 148159.26131)",[1169]
"(-18071.67898, 148159.27991)",[1169]
"(-18070.03388, 148160.84811)",[1169]
"(-18069.76388, 148161.17721)",[1169]
"(-18004.75448, 148223.49021)",[1169]
"(-17942.33628, 148297.45751)",[1169]
"(-17891.56408, 148314.61241)",[1169]
"(-17828.00718, 148315.98401)",[1169]
"(-17755.42238, 148324.81041)",[1169]
"(-17718.22078, 148352.25251)",[1169]
"(-17687.52668, 148356.01521)",[1169]
"(-17663.81588, 148358.92181)",[1169]
"(-17662.81848, 148359.04411)",[1169]
"(-17631.94908, 148349.74671)",[1169]
"(-17544.70688, 148324.62861)",[1169]
"(-17492.14548, 148289.05231)",[1169]
"(-17413.09558, 148290.85521)",[1169]
"(-17346.58478, 148280.33451)",[1169]
"(-17797.90538, 148041.56007)",[1169]
"(-17199.22307, 148257.80144)",[1169]
"(-16791.11088, 148572.70981)",[1175]
"(-16751.24888, 148613.57241)",[1175]
"(-16745.60878, 148572.61991)",[1175]
"(-16666.23368, 148586.90751)",[1175]
"(-16632.84018, 148605.60991)",[1175]
"(-16618.41958, 148569.92861)",[1175]
"(-16587.00928, 148520.90031)",[1175]
"(-16542.70998, 148477.16681)",[1175]
"(-16465.15298, 148496.54321)",[1175]
"(-16422.68968, 148503.19571)",[1175]
"(-16380.41238, 148498.63441)",[1175]
"(-16334.95868, 148542.52741)",[1175]
"(-16279.27058, 148521.94141)",[1175]
"(-16214.64058, 148451.44191)",[1175]
"(-16197.64508, 148366.35831)",[1175]
"(-16166.46128, 147942.75151)","[1176, 1175]"
"(-16218.83258, 147938.84401)","[1176, 1175]"
"(-16204.76048, 147961.59891)","[1176, 1175]"
"(-16202.95928, 147964.51161)","[1176, 1175]"
"(-16191.05308, 147989.64701)","[1176, 1175]"
"(-16209.29608, 148010.62641)","[1176, 1175]"
"(-16228.12168, 148032.27581)","[1176, 1175]"
"(-16241.85638, 148048.07081)","[1176, 1175]"
"(-16243.96978, 148050.50131)","[1176, 1175]"
"(-16253.74788, 148060.80781)","[1176, 1175]"
"(-16253.75288, 148060.81311)","[1176, 1175]"
"(-16292.91778, 148102.09511)","[1176, 1175]"
"(-16310.26908, 148080.09171)","[1176, 1175]"
"(-16331.22908, 148088.97651)","[1176, 1175]"
"(-16382.85368, 148098.63901)","[1176, 1175]"
"(-16396.69638, 148142.73011)","[1176, 1175]"
"(-16426.45568, 148167.25971)","[1176, 1175]"
"(-16465.73518, 148167.65021)","[1176, 1175]"
"(-16513.36028, 148177.17521)","[1176, 1175]"
"(-16548.28538, 148218.45031)","[1176, 1175]"
"(-16559.56708, 148238.30611)","[1176, 1175]"
"(-16587.97298, 148288.30041)","[1176, 1175]"
"(-16667.95108, 148328.92021)","[1176, 1175]"
"(-16716.58368, 148315.07321)","[1176, 1175]"
"(-16779.55288, 148258.37351)","[1176, 1175]"
"(-16848.52208, 148258.65561)","[1176, 1175]"
"(-16917.49478, 148245.70471)","[1176, 1175]"
"(-16993.32108, 148254.28661)","[1176, 1175]"
"(-17052.52268, 148256.64071)","[1176, 1175]"
"(-17139.22248, 148286.04961)",[1175]
"(-17112.51328, 148326.94151)",[1175]
"(-17106.16498, 148390.25791)",[1175]
"(-17076.64278, 148434.11581)",[1175]
"(-17056.30848, 148479.87791)",[1175]
"(-17048.28608, 148494.08831)",[1175]
"(-17018.66568, 148546.55661)",[1175]
"(-16995.78338, 148571.30871)",[1175]
"(-16981.61228, 148586.63761)",[1175]
"(-16927.52488, 148586.68331)",[1175]
"(-16858.47848, 148609.61991)",[1175]
