"Source(x,y)","Target(x,y)"
"(-15822.03918, 147774.76111)","(-15832.08658, 147702.69171)"
"(-15773.42572, 147712.74542)","(-15832.08658, 147702.69171)"
"(-16117.36508, 147616.95701)","(-15832.08658, 147702.69171)"
"(-15948.21178, 147456.04992)","(-15832.08658, 147702.69171)"
"(-15793.61017, 147797.96367)","(-15832.08658, 147702.69171)"
"(-15967.82193, 147801.8454)","(-15832.08658, 147702.69171)"
"(-16869.59727, 147127.88321)","(-16886.83898, 147107.85721)"
"(-17060.84918, 146775.06131)","(-16886.83898, 147107.85721)"
"(-17039.64253, 147034.64986)","(-16886.83898, 147107.85721)"
"(-16826.12533, 146972.72939)","(-16886.83898, 147107.85721)"
"(-17070.20505, 147123.6339)","(-16886.83898, 147107.85721)"
"(-16289.29702, 146664.12327)","(-16287.96848, 146674.26671)"
"(-16315.23479, 146667.68448)","(-16287.96848, 146674.26671)"
"(-16142.70368, 146847.94301)","(-16287.96848, 146674.26671)"
"(-16467.0309, 146393.77072)","(-16287.96848, 146674.26671)"
"(-16211.62969, 146475.75481)","(-16287.96848, 146674.26671)"
"(-16340.40695, 146890.74634)","(-16287.96848, 146674.26671)"
"(-18082.06378, 148243.65031)","(-18122.11408, 148113.06371)"
"(-17987.7967, 148243.58565)","(-18122.11408, 148113.06371)"
"(-17565.15922, 148147.77305)","(-18122.11408, 148113.06371)"
"(-18203.06697, 148235.76638)","(-18122.11408, 148113.06371)"
"(-17864.62096, 148505.90669)","(-18122.11408, 148113.06371)"
"(-16641.31994, 148826.02313)","(-16636.54468, 148817.15481)"
"(-16512.74376, 148760.74466)","(-16636.54468, 148817.15481)"
"(-16623.71707, 148751.03446)","(-16636.54468, 148817.15481)"
"(-17582.79872, 147850.74011)","(-17712.95978, 147889.87691)"
"(-17701.27618, 147951.16761)","(-17712.95978, 147889.87691)"
"(-17764.08932, 147938.44866)","(-17712.95978, 147889.87691)"
"(-18113.60515, 147825.73512)","(-17712.95978, 147889.87691)"
"(-17305.87442, 147985.27533)","(-17712.95978, 147889.87691)"
"(-17837.68047, 148073.64623)","(-17712.95978, 147889.87691)"
"(-18065.1481, 148306.52651)","(-18082.06378, 148243.65031)"
"(-18203.06697, 148235.76638)","(-18082.06378, 148243.65031)"
"(-17864.62096, 148505.90669)","(-18082.06378, 148243.65031)"
"(-16916.14204, 146725.48911)","(-17060.84918, 146775.06131)"
"(-17023.3203, 146566.83534)","(-17060.84918, 146775.06131)"
"(-16826.12533, 146972.72939)","(-17060.84918, 146775.06131)"
"(-17801.24868, 148045.81621)","(-17701.27618, 147951.16761)"
"(-17305.87442, 147985.27533)","(-17701.27618, 147951.16761)"
"(-17837.68047, 148073.64623)","(-17701.27618, 147951.16761)"
"(-17565.15922, 148147.77305)","(-17701.27618, 147951.16761)"
"(-17598.10278, 147129.05241)","(-17601.28688, 147169.19581)"
"(-17087.59378, 147660.96931)","(-17601.28688, 147169.19581)"
"(-17323.18269, 147454.89024)","(-17601.28688, 147169.19581)"
"(-17005.37114, 147486.48776)","(-17601.28688, 147169.19581)"
"(-16310.26908, 148080.09171)","(-16209.29608, 148010.62641)"
"(-16141.40678, 147958.78931)","(-16209.29608, 148010.62641)"
"(-16536.90152, 148019.9995)","(-16209.29608, 148010.62641)"
"(-16596.82159, 148350.90722)","(-16209.29608, 148010.62641)"
"(-16927.52488, 148586.68331)","(-16858.47848, 148609.61991)"
"(-16751.24888, 148613.57241)","(-16858.47848, 148609.61991)"
"(-17147.96648, 148819.08981)","(-16858.47848, 148609.61991)"
"(-17312.08308, 148758.25831)","(-16858.47848, 148609.61991)"
"(-16596.82159, 148350.90722)","(-16858.47848, 148609.61991)"
"(-17209.79952, 148666.4973)","(-16858.47848, 148609.61991)"
"(-16933.51253, 148745.65877)","(-16858.47848, 148609.61991)"
"(-17190.66883, 148753.59199)","(-16858.47848, 148609.61991)"
"(-16172.87028, 148309.50001)","(-16088.69238, 148319.21221)"
"(-15943.89988, 148236.14571)","(-16088.69238, 148319.21221)"
"(-15900.00039, 148125.09434)","(-16088.69238, 148319.21221)"
"(-17247.61038, 147123.72391)","(-17433.94138, 147005.35951)"
"(-17598.10278, 147129.05241)","(-17433.94138, 147005.35951)"
"(-17005.37114, 147486.48776)","(-17433.94138, 147005.35951)"
"(-16706.20308, 146803.00471)","(-16590.82228, 146806.67931)"
"(-16575.39698, 146694.19711)","(-16590.82228, 146806.67931)"
"(-16474.97338, 147055.39671)","(-16590.82228, 146806.67931)"
"(-17023.3203, 146566.83534)","(-16590.82228, 146806.67931)"
"(-16340.40695, 146890.74634)","(-16590.82228, 146806.67931)"
"(-16586.15807, 146922.24105)","(-16590.82228, 146806.67931)"
"(-15850.68548, 146796.32671)","(-15947.52308, 146759.81421)"
"(-16029.42378, 146803.37321)","(-15947.52308, 146759.81421)"
"(-15947.28723, 146959.19963)","(-15947.52308, 146759.81421)"
"(-16922.95489, 148063.27152)","(-16690.04088, 148012.46231)"
"(-17043.54698, 147804.79101)","(-16690.04088, 148012.46231)"
"(-16550.03618, 147689.97381)","(-16690.04088, 148012.46231)"
"(-17005.37114, 147486.48776)","(-16690.04088, 148012.46231)"
"(-16972.9195, 147880.8099)","(-16690.04088, 148012.46231)"
"(-16536.90152, 148019.9995)","(-16690.04088, 148012.46231)"
"(-16380.41238, 148498.63441)","(-16465.15298, 148496.54321)"
"(-16632.84018, 148605.60991)","(-16465.15298, 148496.54321)"
"(-16596.82159, 148350.90722)","(-16465.15298, 148496.54321)"
"(-16623.71707, 148751.03446)","(-16465.15298, 148496.54321)"
"(-16208.79948, 147734.83651)","(-16158.80838, 147818.38701)"
"(-16141.40678, 147958.78931)","(-16158.80838, 147818.38701)"
"(-16169.45507, 147687.01212)","(-16158.80838, 147818.38701)"
"(-16536.90152, 148019.9995)","(-16158.80838, 147818.38701)"
"(-16871.39034, 146487.36353)","(-16915.44578, 146432.84031)"
"(-16851.65908, 146439.70741)","(-16915.44578, 146432.84031)"
"(-17188.38488, 146288.10291)","(-16915.44578, 146432.84031)"
"(-16986.65434, 146319.74169)","(-16915.44578, 146432.84031)"
"(-17023.3203, 146566.83534)","(-16915.44578, 146432.84031)"
"(-16315.23479, 146667.68448)","(-16350.38888, 146659.19811)"
"(-16635.03688, 146572.04921)","(-16350.38888, 146659.19811)"
"(-16467.0309, 146393.77072)","(-16350.38888, 146659.19811)"
"(-16340.40695, 146890.74634)","(-16350.38888, 146659.19811)"
"(-17448.72114, 146632.89141)","(-17478.29188, 146941.60731)"
"(-17609.86744, 147174.39673)","(-17478.29188, 146941.60731)"
"(-17630.70568, 146923.14339)","(-17478.29188, 146941.60731)"
"(-16643.10178, 146543.56047)","(-16635.03688, 146572.04921)"
"(-16467.0309, 146393.77072)","(-16635.03688, 146572.04921)"
"(-16340.40695, 146890.74634)","(-16635.03688, 146572.04921)"
"(-16208.79948, 147734.83651)","(-16209.47478, 147733.56881)"
"(-16453.70444, 147389.64412)","(-16209.47478, 147733.56881)"
"(-16169.45507, 147687.01212)","(-16209.47478, 147733.56881)"
"(-17600.68618, 147287.69801)","(-17602.49058, 147182.63111)"
"(-17630.70568, 146923.14339)","(-17602.49058, 147182.63111)"
"(-17323.18269, 147454.89024)","(-17602.49058, 147182.63111)"
"(-15325.16514, 147506.3762)","(-15332.67418, 147529.44691)"
"(-15340.15254, 147573.03794)","(-15332.67418, 147529.44691)"
"(-15624.77528, 147738.45101)","(-15332.67418, 147529.44691)"
"(-15640.20498, 147373.86358)","(-15332.67418, 147529.44691)"
"(-15531.06862, 147784.87915)","(-15332.67418, 147529.44691)"
"(-17712.74531, 147802.34317)","(-18102.66838, 147642.62681)"
"(-18213.57388, 147625.94431)","(-18102.66838, 147642.62681)"
"(-18113.60515, 147825.73512)","(-18102.66838, 147642.62681)"
"(-16136.94678, 147594.14871)","(-16117.36508, 147616.95701)"
"(-16089.05102, 147818.62023)","(-16117.36508, 147616.95701)"
"(-15948.21178, 147456.04992)","(-16117.36508, 147616.95701)"
"(-16169.45507, 147687.01212)","(-16117.36508, 147616.95701)"
"(-15967.82193, 147801.8454)","(-16117.36508, 147616.95701)"
"(-16141.40678, 147958.78931)","(-16108.13688, 147980.08631)"
"(-15917.20588, 147957.84691)","(-16108.13688, 147980.08631)"
"(-16089.05102, 147818.62023)","(-16108.13688, 147980.08631)"
"(-16192.06018, 148203.79151)","(-16108.13688, 147980.08631)"
"(-16169.45507, 147687.01212)","(-16108.13688, 147980.08631)"
"(-15967.82193, 147801.8454)","(-16108.13688, 147980.08631)"
"(-15900.00039, 148125.09434)","(-16108.13688, 147980.08631)"
"(-16596.82159, 148350.90722)","(-16108.13688, 147980.08631)"
"(-16562.20894, 146669.13743)","(-16475.95008, 146686.29951)"
"(-16575.39698, 146694.19711)","(-16475.95008, 146686.29951)"
"(-16340.40695, 146890.74634)","(-16475.95008, 146686.29951)"
"(-15902.18018, 147786.20691)","(-15822.03918, 147774.76111)"
"(-15793.61017, 147797.96367)","(-15822.03918, 147774.76111)"
"(-15967.82193, 147801.8454)","(-15822.03918, 147774.76111)"
"(-16493.36608, 147218.08521)","(-16508.71188, 147205.91441)"
"(-16496.69716, 147101.18544)","(-16508.71188, 147205.91441)"
"(-16453.70444, 147389.64412)","(-16508.71188, 147205.91441)"
"(-15746.65818, 147949.65061)","(-15624.77528, 147738.45101)"
"(-15640.20498, 147373.86358)","(-15624.77528, 147738.45101)"
"(-15793.61017, 147797.96367)","(-15624.77528, 147738.45101)"
"(-15531.06862, 147784.87915)","(-15624.77528, 147738.45101)"
"(-16277.64906, 146171.91551)","(-16332.31168, 146251.73441)"
"(-16353.25683, 146320.57432)","(-16332.31168, 146251.73441)"
"(-16532.68004, 146138.91481)","(-16332.31168, 146251.73441)"
"(-16467.0309, 146393.77072)","(-16332.31168, 146251.73441)"
"(-16211.62969, 146475.75481)","(-16332.31168, 146251.73441)"
"(-17188.38488, 146288.10291)","(-17224.72238, 146297.09661)"
"(-17263.23108, 146367.55371)","(-17224.72238, 146297.09661)"
"(-17333.02979, 146292.37778)","(-17224.72238, 146297.09661)"
"(-17418.48682, 146163.07549)","(-17224.72238, 146297.09661)"
"(-17023.3203, 146566.83534)","(-17224.72238, 146297.09661)"
"(-17080.29468, 147710.44067)","(-17087.59378, 147660.96931)"
"(-17389.04788, 147491.31181)","(-17087.59378, 147660.96931)"
"(-17732.09253, 147427.752)","(-17087.59378, 147660.96931)"
"(-17323.18269, 147454.89024)","(-17087.59378, 147660.96931)"
"(-17005.37114, 147486.48776)","(-17087.59378, 147660.96931)"
"(-16632.84018, 148605.60991)","(-16751.24888, 148613.57241)"
"(-16828.48478, 148738.51091)","(-16751.24888, 148613.57241)"
"(-16596.82159, 148350.90722)","(-16751.24888, 148613.57241)"
"(-16933.51253, 148745.65877)","(-16751.24888, 148613.57241)"
"(-15835.33118, 147057.22501)","(-15936.24658, 147190.40111)"
"(-16072.25618, 147118.03921)","(-15936.24658, 147190.40111)"
"(-15640.20498, 147373.86358)","(-15936.24658, 147190.40111)"
"(-15947.28723, 146959.19963)","(-15936.24658, 147190.40111)"
"(-16049.94298, 147200.07291)","(-15936.24658, 147190.40111)"
"(-17600.68618, 147287.69801)","(-17389.04788, 147491.31181)"
"(-17630.70568, 146923.14339)","(-17389.04788, 147491.31181)"
"(-17732.09253, 147427.752)","(-17389.04788, 147491.31181)"
"(-17323.18269, 147454.89024)","(-17389.04788, 147491.31181)"
"(-16989.55489, 146234.53955)","(-17036.06928, 146154.97031)"
"(-17046.04556, 146155.86339)","(-17036.06928, 146154.97031)"
"(-16986.65434, 146319.74169)","(-17036.06928, 146154.97031)"
"(-16822.2136, 146319.86146)","(-16851.65908, 146439.70741)"
"(-16986.65434, 146319.74169)","(-16851.65908, 146439.70741)"
"(-16396.69638, 148142.73011)","(-16310.26908, 148080.09171)"
"(-16536.90152, 148019.9995)","(-16310.26908, 148080.09171)"
"(-16596.82159, 148350.90722)","(-16310.26908, 148080.09171)"
"(-18134.15908, 147991.56901)","(-17955.62698, 147990.25791)"
"(-17764.08932, 147938.44866)","(-17955.62698, 147990.25791)"
"(-17801.24868, 148045.81621)","(-17955.62698, 147990.25791)"
"(-18113.60515, 147825.73512)","(-17955.62698, 147990.25791)"
"(-17837.68047, 148073.64623)","(-17955.62698, 147990.25791)"
"(-17565.15922, 148147.77305)","(-17955.62698, 147990.25791)"
"(-18014.39648, 148539.92651)","(-18040.89468, 148401.99881)"
"(-18065.1481, 148306.52651)","(-18040.89468, 148401.99881)"
"(-18203.06697, 148235.76638)","(-18040.89468, 148401.99881)"
"(-17864.62096, 148505.90669)","(-18040.89468, 148401.99881)"
"(-15429.40488, 147826.59591)","(-15584.34238, 148034.93481)"
"(-15670.73938, 148006.61371)","(-15584.34238, 148034.93481)"
"(-15552.68558, 148170.16508)","(-15584.34238, 148034.93481)"
"(-15531.06862, 147784.87915)","(-15584.34238, 148034.93481)"
"(-15511.73611, 148225.23154)","(-15584.34238, 148034.93481)"
"(-17791.65288, 148787.91031)","(-17790.96258, 148797.06691)"
"(-17971.11418, 148637.67321)","(-17790.96258, 148797.06691)"
"(-17864.62096, 148505.90669)","(-17790.96258, 148797.06691)"
"(-17718.22078, 148352.25251)","(-17706.73578, 148396.23901)"
"(-17387.28036, 148469.91167)","(-17706.73578, 148396.23901)"
"(-17371.10104, 148432.0278)","(-17706.73578, 148396.23901)"
"(-17864.62096, 148505.90669)","(-17706.73578, 148396.23901)"
"(-16678.84838, 146610.41981)","(-16693.35238, 146526.28581)"
"(-16651.88498, 146512.53441)","(-16693.35238, 146526.28581)"
"(-16340.40695, 146890.74634)","(-16693.35238, 146526.28581)"
"(-16550.03618, 147689.97381)","(-16208.79948, 147734.83651)"
"(-16453.70444, 147389.64412)","(-16208.79948, 147734.83651)"
"(-16169.45507, 147687.01212)","(-16208.79948, 147734.83651)"
"(-16536.90152, 148019.9995)","(-16208.79948, 147734.83651)"
"(-18575.62358, 147895.17401)","(-18134.15908, 147991.56901)"
"(-18113.60515, 147825.73512)","(-18134.15908, 147991.56901)"
"(-18395.12388, 147997.37027)","(-18134.15908, 147991.56901)"
"(-17565.15922, 148147.77305)","(-18134.15908, 147991.56901)"
"(-15917.20588, 147957.84691)","(-15845.98638, 147921.13071)"
"(-15919.90854, 147882.37955)","(-15845.98638, 147921.13071)"
"(-15746.65818, 147949.65061)","(-15845.98638, 147921.13071)"
"(-15793.61017, 147797.96367)","(-15845.98638, 147921.13071)"
"(-15967.82193, 147801.8454)","(-15845.98638, 147921.13071)"
"(-15900.00039, 148125.09434)","(-15845.98638, 147921.13071)"
"(-15735.57828, 147134.12361)","(-15691.12808, 147129.36111)"
"(-15637.92549, 147127.55899)","(-15691.12808, 147129.36111)"
"(-15640.20498, 147373.86358)","(-15691.12808, 147129.36111)"
"(-17483.28698, 146293.43221)","(-17545.99328, 146173.57571)"
"(-17180.28698, 146179.84591)","(-17545.99328, 146173.57571)"
"(-17418.48682, 146163.07549)","(-17545.99328, 146173.57571)"
"(-16812.87118, 146498.24971)","(-16678.84838, 146610.41981)"
"(-17023.3203, 146566.83534)","(-16678.84838, 146610.41981)"
"(-16340.40695, 146890.74634)","(-16678.84838, 146610.41981)"
"(-17197.56981, 146996.5865)","(-17130.71638, 147016.46181)"
"(-17074.35769, 147020.4362)","(-17130.71638, 147016.46181)"
"(-17070.20505, 147123.6339)","(-17130.71638, 147016.46181)"
"(-17209.79952, 148666.4973)","(-17312.08308, 148758.25831)"
"(-17190.66883, 148753.59199)","(-17312.08308, 148758.25831)"
"(-15640.20498, 147373.86358)","(-15735.57828, 147134.12361)"
"(-16169.45507, 147687.01212)","(-16141.40678, 147958.78931)"
"(-16536.90152, 148019.9995)","(-16141.40678, 147958.78931)"
"(-16596.82159, 148350.90722)","(-16141.40678, 147958.78931)"
"(-17043.54698, 147804.79101)","(-17060.50878, 147750.85001)"
"(-17080.29468, 147710.44067)","(-17060.50878, 147750.85001)"
"(-17089.95265, 147764.77059)","(-17060.50878, 147750.85001)"
"(-17732.09253, 147427.752)","(-17060.50878, 147750.85001)"
"(-17005.37114, 147486.48776)","(-17060.50878, 147750.85001)"
"(-16972.9195, 147880.8099)","(-17060.50878, 147750.85001)"
"(-16869.59727, 147127.88321)","(-16732.57288, 147267.53061)"
"(-16780.39688, 147276.80341)","(-16732.57288, 147267.53061)"
"(-16826.12533, 146972.72939)","(-16732.57288, 147267.53061)"
"(-16453.70444, 147389.64412)","(-16732.57288, 147267.53061)"
"(-17070.20505, 147123.6339)","(-16732.57288, 147267.53061)"
"(-16643.10178, 146543.56047)","(-16651.88498, 146512.53441)"
"(-16626.36577, 146413.07821)","(-16651.88498, 146512.53441)"
"(-16467.0309, 146393.77072)","(-16651.88498, 146512.53441)"
"(-16340.40695, 146890.74634)","(-16651.88498, 146512.53441)"
"(-17331.99066, 146943.94796)","(-17362.08308, 146990.98411)"
"(-17285.92697, 147096.53141)","(-17362.08308, 146990.98411)"
"(-17070.20505, 147123.6339)","(-17362.08308, 146990.98411)"
"(-17649.67047, 148619.42938)","(-17674.45598, 148495.06221)"
"(-17864.62096, 148505.90669)","(-17674.45598, 148495.06221)"
"(-17352.28718, 147913.28981)","(-17405.73938, 147890.38361)"
"(-17582.79872, 147850.74011)","(-17405.73938, 147890.38361)"
"(-17698.56218, 147753.06801)","(-17405.73938, 147890.38361)"
"(-17732.09253, 147427.752)","(-17405.73938, 147890.38361)"
"(-18113.60515, 147825.73512)","(-17405.73938, 147890.38361)"
"(-17305.87442, 147985.27533)","(-17405.73938, 147890.38361)"
"(-16474.97338, 147055.39671)","(-16423.33218, 147087.12701)"
"(-16493.36608, 147218.08521)","(-16423.33218, 147087.12701)"
"(-16340.40695, 146890.74634)","(-16423.33218, 147087.12701)"
"(-16496.69716, 147101.18544)","(-16423.33218, 147087.12701)"
"(-16453.70444, 147389.64412)","(-16423.33218, 147087.12701)"
"(-16199.17528, 147445.75311)","(-16152.48328, 147260.02681)"
"(-16049.94298, 147200.07291)","(-16152.48328, 147260.02681)"
"(-16453.70444, 147389.64412)","(-16152.48328, 147260.02681)"
"(-15948.21178, 147456.04992)","(-16152.48328, 147260.02681)"
"(-16922.95489, 148063.27152)","(-16933.33548, 148076.73781)"
"(-17227.10719, 147937.80836)","(-16933.33548, 148076.73781)"
"(-16972.9195, 147880.8099)","(-16933.33548, 148076.73781)"
"(-17305.87442, 147985.27533)","(-16933.33548, 148076.73781)"
"(-16536.90152, 148019.9995)","(-16933.33548, 148076.73781)"
"(-16211.62969, 146475.75481)","(-16142.70368, 146847.94301)"
"(-16007.51744, 146714.35793)","(-16142.70368, 146847.94301)"
"(-16340.40695, 146890.74634)","(-16142.70368, 146847.94301)"
"(-17034.13538, 148625.85531)","(-16927.52488, 148586.68331)"
"(-16995.78338, 148571.30871)","(-16927.52488, 148586.68331)"
"(-17371.10104, 148432.0278)","(-16927.52488, 148586.68331)"
"(-16596.82159, 148350.90722)","(-16927.52488, 148586.68331)"
"(-17209.79952, 148666.4973)","(-16927.52488, 148586.68331)"
"(-16995.78338, 148571.30871)","(-17339.83638, 148345.07651)"
"(-17203.57361, 148387.80976)","(-17339.83638, 148345.07651)"
"(-17371.10104, 148432.0278)","(-17339.83638, 148345.07651)"
