"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source
"(-16974.10128, 148147.87301)","(-16975.61848, 148126.71231)",0.021215021101340662,28.3361,False,False
"(-16974.10128, 148147.87301)","(-16972.94048, 148172.16431)",0.02431901955937264,28.3361,False,False
"(-15949.77788, 147189.45611)","(-15936.24658, 147190.40111)",0.013564258353849614,19.4408,False,False
"(-15949.77788, 147189.45611)","(-15978.74978, 147156.95201)",0.043541790344672815,19.4408,False,False
"(-16527.80848, 146720.16621)","(-16508.75848, 146725.45791)",0.019771307212473055,19.4408,False,False
"(-16527.80848, 146720.16621)","(-16575.39698, 146694.19711)",0.0542130933175696,19.4408,False,False
"(-16732.57288, 147267.53061)","(-16735.17688, 147268.03781)",0.002652935702202151,16.6009,False,False
"(-16732.57288, 147267.53061)","(-16779.85178, 147209.55951)",0.07480603465242329,16.6009,False,False
"(-16732.57288, 147267.53061)","(-16708.17078, 147284.20071)",0.029552575495556267,16.6009,False,False
"(-15880.15808, 148139.03411)","(-15879.07748, 148194.65421)",0.05563059608138321,19.5168,False,False
"(-15880.15808, 148139.03411)","(-15885.35428, 148070.23971)",0.06899036139782026,19.5168,False,False
"(-17383.47268, 146512.73251)","(-17431.09778, 146484.95121)",0.05513574865457291,16.6009,False,False
"(-17383.47268, 146512.73251)","(-17301.45168, 146548.45131)",0.08946103685091222,16.6009,False,False
"(-18148.45948, 148002.26291)","(-18137.44928, 147994.56821)",0.013432531858510588,28.3361,False,False
"(-18148.45948, 148002.26291)","(-18163.83428, 148013.00801)",0.018757442497577693,28.3361,False,False
"(-18161.18078, 148081.01841)","(-18167.15268, 148076.21571)",0.007663518571779368,28.3361,False,False
"(-18161.18078, 148081.01841)","(-18152.31778, 148088.14611)",0.011373516443480674,28.3361,False,False
"(-18093.53848, 148138.90861)","(-18093.72638, 148138.73461)",0.0002560906284891736,28.3361,False,False
"(-18093.53848, 148138.90861)","(-18090.21778, 148141.98391)",0.0045259826093326586,28.3361,False,False
"(-15623.54138, 148137.94651)","(-15596.04368, 148183.71021)",0.05338950967164135,19.5168,False,False
"(-15623.54138, 148137.94651)","(-15636.56118, 148079.49261)",0.05988633915387217,19.5168,False,False
"(-16541.61008, 146855.45961)","(-16503.51168, 146877.60601)",0.04406757442292261,19.4408,False,False
"(-16541.61008, 146855.45961)","(-16590.82228, 146806.67931)",0.06929183427308452,19.4408,False,False
"(-16690.04088, 148012.46231)","(-16739.20178, 147962.73161)",0.06992808170757547,19.0951,False,False
"(-16690.04088, 148012.46231)","(-16724.40768, 148041.22241)",0.04481317099078261,28.3361,False,False
"(-16690.04088, 148012.46231)","(-16636.21898, 147975.51441)",0.0652835678714011,19.0951,False,False
