"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,removed_nodes
"(-16972.94048, 148172.16431)","(-17701.27618, 147951.16761)",1.034687609375385,False,False,False,7776,2777,11663,2777,5832,"[(-16974.10128, 148147.87301), (-16975.61848, 148126.71231), (-16976.76888, 148127.40591), (-16976.80908, 148126.84461), (-17048.36568, 148169.98651), (-17095.09518, 148134.98211), (-17040.95768, 148087.81931), (-17040.94768, 148036.13841), (-17098.69698, 148025.88071), (-17156.83268, 148019.96581), (-17244.13438, 148023.39671), (-17334.11048, 147988.77621), (-17414.53018, 147984.40331), (-17415.27058, 147984.56011), (-17415.72078, 147984.53561), (-17473.37018, 147996.74151), (-17518.32458, 148009.34461), (-17563.87288, 148017.52281), (-17563.72408, 147979.56931), (-17563.69028, 147970.96371), (-17595.31718, 147970.73781), (-17631.86308, 147970.47671), (-17644.69578, 147970.38511), (-17663.96788, 147963.83931)]"
"(-16972.94048, 148172.16431)","(-17305.87442, 147985.27533)",0.0,False,False,True,0,0,0,0,0,
"(-16972.94048, 148172.16431)","(-17565.15922, 148147.77305)",0.0,False,False,True,0,0,0,0,0,
"(-16972.94048, 148172.16431)","(-16536.90152, 148019.9995)",0.0,False,False,True,0,0,0,0,0,
"(-17476.97208, 148729.36001)","(-17312.08308, 148758.25831)",0.17045809879858692,False,True,False,824,320,1235,320,617,"[(-17414.87048, 148747.57331), (-17366.26608, 148763.88001)]"
"(-17476.97208, 148729.36001)","(-17274.0746, 148624.45827)",0.23803358266505945,False,True,False,1150,447,1725,447,862,"[(-17431.10218, 148679.11431), (-17377.66378, 148647.98191), (-17314.93628, 148623.64351)]"
"(-17476.97208, 148729.36001)","(-17147.96648, 148819.08981)",0.5320513654405484,False,True,False,2572,999,3856,999,1927,"[(-17537.65828, 148721.27571), (-17530.15968, 148767.42721), (-17493.41688, 148778.66561), (-17435.20838, 148828.93651), (-17395.52088, 148858.04081), (-17358.47908, 148864.65541), (-17304.23948, 148872.59291), (-17262.72978, 148846.92531), (-17201.60558, 148835.46861)]"
"(-17476.97208, 148729.36001)","(-17209.79952, 148666.4973)",0.0,False,False,True,0,0,0,0,0,
"(-17476.97208, 148729.36001)","(-17190.66883, 148753.59199)",0.0,False,False,True,0,0,0,0,0,
"(-17685.98998, 148471.50061)","(-17674.45598, 148495.06221)",0.026233226079930016,19.5514,True,False,127,49,190,49,95,
"(-17685.98998, 148471.50061)","(-17706.73578, 148396.23901)",0.0780708865141355,False,True,False,377,147,566,147,283,"[(-17696.53428, 148432.51061), (-17700.64188, 148417.32211)]"
"(-17685.98998, 148471.50061)","(-17864.62096, 148505.90669)",0.0,False,False,True,0,0,0,0,0,
"(-15849.48298, 146991.10651)","(-15766.65882, 146804.85319)",0.2665416553368342,False,True,False,1288,500,1931,500,965,"[(-15848.16008, 146934.22091)]"
"(-15849.48298, 146991.10651)","(-15767.32828, 147049.98591)",0.14571095609469678,False,True,False,704,275,1056,275,528,"[(-15763.89778, 146989.96601), (-15765.49618, 147018.84781)]"
"(-15849.48298, 146991.10651)","(-15947.28723, 146959.19963)",0.0,False,False,True,0,0,0,0,0,
"(-16713.19748, 146964.71821)","(-16677.93398, 146969.59971)",0.03559976789952403,16.6009,True,False,172,67,258,67,129,
"(-16713.19748, 146964.71821)","(-16733.41668, 146954.94075)",0.022459180142900333,16.6009,True,False,108,42,163,42,81,
"(-16713.19748, 146964.71821)","(-16732.57288, 147267.53061)",0.688166394861085,False,True,False,3324,1293,4985,1293,2498,"[(-16708.63728, 147010.83211), (-16709.53198, 147001.78511), (-16710.11118, 146995.92811), (-16710.73928, 146989.57581), (-16711.39518, 146982.94381), (-16712.11658, 146975.64831), (-16712.77378, 146969.00331), (-16707.11708, 147026.20511), (-16707.62288, 147068.96901), (-16707.67628, 147069.93951), (-16708.18408, 147079.17291), (-16708.87378, 147091.71341), (-16709.27208, 147097.63141), (-16709.27208, 147098.95431), (-16689.82118, 147138.46331), (-16677.71468, 147163.05451), (-16664.34308, 147177.34781), (-16636.10018, 147207.53741), (-16638.75828, 147257.01041), (-16638.75828, 147258.33331), (-16586.26078, 147283.40911), (-16580.85428, 147285.99161), (-16552.49498, 147324.30101), (-16533.84348, 147349.49651), (-16532.91268, 147350.75401), (-16595.45718, 147355.14681), (-16625.18508, 147337.54801), (-16661.86778, 147315.83241), (-16708.17078, 147284.20071)]"
"(-16713.19748, 146964.71821)","(-16586.15807, 146922.24105)",0.0,False,False,True,0,0,0,0,0,
"(-16713.19748, 146964.71821)","(-16826.12533, 146972.72939)",0.0,False,False,True,0,0,0,0,0,
"(-16713.19748, 146964.71821)","(-16453.70444, 147389.64412)",0.0,False,False,True,0,0,0,0,0,
"(-16140.46248, 147171.94391)","(-16072.25618, 147118.03921)",0.08757804630737243,False,False,False,423,164,635,164,317,"[(-16107.05878, 147138.81581)]"
"(-16140.46248, 147171.94391)","(-16423.33218, 147087.12701)",0.3413204287323106,False,False,False,1649,641,2474,641,1236,"[(-16141.88838, 147172.69851), (-16166.54348, 147185.74741), (-16292.29008, 147197.98531), (-16305.73658, 147189.88411), (-16329.09918, 147161.14881), (-16340.59068, 147147.01441), (-16382.69278, 147112.09761)]"
"(-16140.46248, 147171.94391)","(-16152.48328, 147260.02681)",0.09227679040389743,False,False,False,445,173,668,173,334,"[(-16139.72998, 147176.63811), (-16137.30478, 147192.18131), (-16135.79498, 147201.85741), (-16135.52998, 147203.55631), (-16133.92518, 147213.84111), (-16143.71758, 147237.51331), (-16152.48338, 147258.70391)]"
"(-16140.46248, 147171.94391)","(-16340.40695, 146890.74634)",0.0,False,False,True,0,0,0,0,0,
"(-16140.46248, 147171.94391)","(-16049.94298, 147200.07291)",0.0,False,False,True,0,0,0,0,0,
"(-16140.46248, 147171.94391)","(-16453.70444, 147389.64412)",0.0,False,False,True,0,0,0,0,0,
"(-18180.79438, 148065.30721)","(-18122.11408, 148113.06371)",0.07568303762714088,False,False,False,364,142,550,142,273,"[(-18152.31778, 148088.14611), (-18147.50658, 148092.01541), (-18147.45228, 148092.05901), (-18144.82678, 148094.17051), (-18135.54538, 148101.63471), (-18129.50168, 148106.49521), (-18161.18078, 148081.01841)]"
"(-18180.79438, 148065.30721)","(-18464.56308, 148078.10291)",0.2869866136640457,False,False,False,1387,538,2079,538,1040,"[(-18251.51608, 148085.29571), (-18319.61628, 148079.50421), (-18383.61588, 148082.61891)]"
"(-18180.79438, 148065.30721)","(-18134.15908, 147991.56901)",0.0951820824253765,False,False,False,714,255,1072,255,538,"[(-18179.75328, 148056.43051), (-18178.21918, 148044.67701), (-18175.40998, 148023.15491), (-18175.11458, 148020.89151), (-18163.83428, 148013.00801), (-18148.45948, 148002.26291), (-18137.44928, 147994.56821)]"
"(-18180.79438, 148065.30721)","(-18395.12388, 147997.37027)",0.0,False,False,True,0,0,0,0,0,
"(-18180.79438, 148065.30721)","(-17565.15922, 148147.77305)",0.0,False,False,True,0,0,0,0,0,
"(-18180.79438, 148065.30721)","(-18203.06697, 148235.76638)",0.0,False,False,True,0,0,0,0,0,
"(-17384.15078, 146297.70671)","(-17411.18814, 146299.61979)",0.04458757207645257,False,True,False,216,83,323,83,162,"[(-17404.70548, 146315.65721)]"
"(-17384.15078, 146297.70671)","(-17333.02979, 146292.37778)",0.06368121274061764,False,True,False,308,120,462,120,230,"[(-17340.41168, 146278.35091)]"
"(-17384.15078, 146297.70671)","(-17418.48682, 146163.07549)",0.0,False,False,True,0,0,0,0,0,
"(-15767.32828, 147049.98591)","(-15835.33118, 147057.22501)",0.07528921351348569,False,True,False,364,142,546,142,273,"[(-15813.37108, 147039.69941), (-15825.42008, 147048.72531)]"
"(-15767.32828, 147049.98591)","(-15735.57828, 147134.12361)",0.10473900600391056,False,True,False,507,198,759,198,379,"[(-15767.32828, 147094.43611), (-15765.74078, 147115.07351), (-15755.42208, 147131.74241)]"
"(-15767.32828, 147049.98591)","(-15640.20498, 147373.86358)",0.0,False,False,True,0,0,0,0,0,
"(-15767.32828, 147049.98591)","(-15947.28723, 146959.19963)",0.0,False,False,True,0,0,0,0,0,
"(-17928.43238, 146922.19301)","(-17700.53258, 147262.18621)",0.4136794678702402,False,True,False,1999,777,2999,777,1498,"[(-17901.26528, 146948.45441), (-17866.65158, 146987.77491), (-17821.70068, 147061.53071), (-17796.81388, 147114.28331), (-17761.77548, 147165.97751), (-17748.90798, 147206.88271)]"
"(-17928.43238, 146922.19301)","(-18074.16275, 147339.49982)",1.2785271110815648,False,True,False,6178,2408,9261,2408,4635,"[(-18191.92658, 147044.22011), (-18190.49628, 147045.66771), (-18188.67858, 147047.46831), (-18186.28028, 147049.75891), (-18183.42448, 147051.75861), (-18181.52848, 147052.64281), (-18180.26488, 147053.23201), (-18176.89748, 147054.13431), (-18173.42498, 147054.43811), (-18157.00568, 147054.43851), (-18121.47158, 147064.67901), (-18111.28338, 147074.75991), (-18108.42748, 147076.75951), (-18105.26788, 147078.23291), (-18193.43328, 147042.71351), (-18443.62148, 147057.92291), (-18450.67018, 147064.97131), (-18453.72578, 147068.08621), (-18425.05698, 147069.34801), (-18381.54208, 147079.21831), (-18335.55188, 147085.04141), (-18295.58798, 147099.80971), (-18244.39298, 147128.87731), (-18227.10607, 147145.0478), (-18198.21608, 147172.07201), (-18210.49458, 147236.06091), (-18180.44908, 147284.55941), (-18121.33518, 147313.73261)]"
"(-17928.43238, 146922.19301)","(-17431.09778, 146484.95121)",0.7413374801978208,False,False,False,3583,1393,5370,1393,2688,"[(-17928.43188, 146892.73411), (-17907.83308, 146851.53791), (-17898.50738, 146817.57141), (-17881.04488, 146799.57981), (-17863.40388, 146794.53951), (-17847.70728, 146790.05471), (-17826.19928, 146787.32361), (-17814.36968, 146785.82141), (-17807.09698, 146786.29371), (-17784.86268, 146787.73741), (-17762.52398, 146788.68921), (-17747.16538, 146788.99641), (-17713.43948, 146776.78051), (-17710.66688, 146774.65311), (-17709.75458, 146773.95311)]"
"(-17928.43238, 146922.19301)","(-17630.70568, 146923.14339)",0.0,False,False,True,0,0,0,0,0,
"(-17928.43238, 146922.19301)","(-17732.09253, 147427.752)",0.0,False,False,True,0,0,0,0,0,
"(-17700.53258, 147262.18621)","(-17389.04788, 147491.31181)",0.40997563907738777,False,True,False,1980,770,2970,770,1486,"[(-17641.94578, 147307.68181), (-17601.76638, 147350.66611), (-17543.74638, 147426.82201)]"
"(-17700.53258, 147262.18621)","(-17630.70568, 146923.14339)",0.0,False,False,True,0,0,0,0,0,
"(-17700.53258, 147262.18621)","(-17732.09253, 147427.752)",0.0,False,False,True,0,0,0,0,0,
"(-15709.41578, 148279.85181)","(-15606.82768, 148304.41341)",0.12657555896580505,False,True,False,611,238,917,238,459,"[(-15645.08698, 148259.40201)]"
"(-15709.41578, 148279.85181)","(-15860.81389, 148085.32866)",0.27027890314074526,False,True,False,1305,508,1958,508,980,"[(-15768.71768, 148253.50401), (-15806.68638, 148221.81381), (-15821.37008, 148175.26871), (-15831.29548, 148103.47841)]"
"(-15709.41578, 148279.85181)","(-15900.00039, 148125.09434)",0.0,False,False,True,0,0,0,0,0,
"(-17942.33628, 148297.45751)","(-17987.7967, 148243.58565)",0.07048990769207632,19.5514,True,False,341,132,511,132,255,
"(-17942.33628, 148297.45751)","(-17718.22078, 148352.25251)",0.23651121977636552,False,True,False,1142,444,1714,444,856,"[(-17891.56408, 148314.61241), (-17828.00718, 148315.98401)]"
"(-17942.33628, 148297.45751)","(-17565.15922, 148147.77305)",0.0,False,False,True,0,0,0,0,0,
"(-17942.33628, 148297.45751)","(-17864.62096, 148505.90669)",0.0,False,False,True,0,0,0,0,0,
"(-16569.75478, 146684.06761)","(-16575.39698, 146694.19711)",0.011594877795398533,16.6009,False,False,56,22,84,22,42,
"(-16569.75478, 146684.06761)","(-16562.20894, 146669.13743)",0.01672871710974442,19.4408,True,False,81,31,121,31,61,
"(-16569.75478, 146684.06761)","(-16678.84838, 146610.41981)",0.13783330518936293,False,False,False,666,259,999,259,499,"[(-16625.85128, 146670.50961)]"
"(-16569.75478, 146684.06761)","(-17023.3203, 146566.83534)",0.0,False,False,True,0,0,0,0,0,
"(-16569.75478, 146684.06761)","(-16340.40695, 146890.74634)",0.0,False,False,True,0,0,0,0,0,
"(-16110.03058, 146708.63041)","(-16060.81798, 146536.67731)",0.21706042030568232,False,True,False,1049,409,1571,409,788,"[(-16106.72328, 146689.44811)]"
"(-16110.03058, 146708.63041)","(-16142.70368, 146847.94301)",0.14600209157150174,False,True,False,704,274,1058,274,528,"[(-16118.62948, 146731.12001), (-16118.62948, 146762.87011), (-16123.63388, 146802.10041), (-16137.15038, 146821.74001)]"
"(-16110.03058, 146708.63041)","(-16211.62969, 146475.75481)",0.0,False,False,True,0,0,0,0,0,
"(-16110.03058, 146708.63041)","(-16007.51744, 146714.35793)",0.0,False,False,True,0,0,0,0,0,
"(-15606.82768, 148304.41341)","(-15589.3211, 148200.18474)",0.12008966448873565,False,True,False,580,225,870,225,435,"[(-15568.98308, 148250.02561)]"
"(-15606.82768, 148304.41341)","(-15412.01615, 148137.87473)",0.6542470584763083,False,True,False,3162,1228,4741,1228,2370,"[(-15538.91268, 148426.24791), (-15542.58888, 148352.47171), (-15494.10778, 148435.90721), (-15417.79368, 148353.18361), (-15432.21198, 148339.33291), (-15396.96348, 148299.80851), (-15371.88598, 148262.53701)]"
"(-15606.82768, 148304.41341)","(-15900.00039, 148125.09434)",0.0,False,False,True,0,0,0,0,0,
"(-15606.82768, 148304.41341)","(-15511.73611, 148225.23154)",0.0,False,False,True,0,0,0,0,0,
"(-16093.17378, 146887.74721)","(-16029.42378, 146803.37321)",0.10629401642095875,False,True,False,514,199,771,199,384,"[(-16035.15338, 146809.84521)]"
"(-16093.17378, 146887.74721)","(-16142.70368, 146847.94301)",0.06367610724712319,False,False,False,308,119,461,119,230,"[(-16127.80588, 146857.54181)]"
"(-16093.17378, 146887.74721)","(-16072.25618, 147118.03921)",0.24752226751265147,False,False,False,1196,464,1793,464,896,"[(-16105.00348, 146906.47121), (-16111.37268, 146975.03581), (-16112.94098, 146999.73711), (-16107.64928, 147014.95061), (-16107.64928, 147074.48201)]"
"(-16093.17378, 146887.74721)","(-16007.51744, 146714.35793)",0.0,False,False,True,0,0,0,0,0,
"(-16093.17378, 146887.74721)","(-16340.40695, 146890.74634)",0.0,False,False,True,0,0,0,0,0,
"(-16093.17378, 146887.74721)","(-15947.28723, 146959.19963)",0.0,False,False,True,0,0,0,0,0,
"(-17431.09778, 146484.95121)","(-17448.72114, 146632.89141)",0.15676777475012954,False,True,False,757,294,1137,294,568,"[(-17456.76438, 146520.35781), (-17456.76198, 146520.49791), (-17456.90848, 146520.70001), (-17455.97578, 146574.31271)]"
"(-17431.09778, 146484.95121)","(-17263.23108, 146367.55371)",0.21841935366826526,False,True,False,1056,410,1583,410,791,"[(-17411.39798, 146450.89761), (-17378.32498, 146425.76221), (-17353.18958, 146396.65791), (-17328.05408, 146401.94951), (-17287.04358, 146379.45991)]"
"(-17431.09778, 146484.95121)","(-17060.84918, 146775.06131)",0.5072131286174848,False,False,False,2450,953,3675,953,1838,"[(-17383.47268, 146512.73251), (-17301.45168, 146548.45131), (-17232.65988, 146576.23261), (-17203.55568, 146610.62861), (-17186.35768, 146647.67031), (-17165.19098, 146684.71201), (-17137.40968, 146741.59761), (-17106.98248, 146781.28511)]"
"(-17431.09778, 146484.95121)","(-17023.3203, 146566.83534)",0.0,False,False,True,0,0,0,0,0,
"(-17431.09778, 146484.95121)","(-17630.70568, 146923.14339)",0.0,False,False,True,0,0,0,0,0,
"(-17167.74978, 148253.94451)","(-17199.22307, 148257.80144)",0.03170873527041371,28.3361,True,False,238,85,357,85,179,
"(-17167.74978, 148253.94451)","(-17110.65798, 148246.77701)",0.057539957490267024,False,False,False,433,155,648,155,325,"[(-17148.26678, 148251.50091)]"
"(-17167.74978, 148253.94451)","(-16995.78338, 148571.30871)",0.3686478087853632,False,False,False,2770,989,4155,989,2078,"[(-17139.22248, 148286.04961), (-17112.51328, 148326.94151), (-17106.16498, 148390.25791), (-17076.64278, 148434.11581)]"
"(-17167.74978, 148253.94451)","(-17565.15922, 148147.77305)",0.0,False,False,True,0,0,0,0,0,
"(-17167.74978, 148253.94451)","(-17203.57361, 148387.80976)",0.0,False,False,True,0,0,0,0,0,
"(-17167.74978, 148253.94451)","(-16596.82159, 148350.90722)",0.0,False,False,True,0,0,0,0,0,
"(-16677.93398, 146969.59971)","(-16474.97338, 147055.39671)",0.2225739684762347,False,False,False,1075,419,1612,419,807,"[(-16631.72138, 146975.99701), (-16585.62778, 146997.90681), (-16564.52178, 147007.93921), (-16561.74408, 147009.25951), (-16506.97528, 147035.23151), (-16483.81658, 147049.82431)]"
"(-16677.93398, 146969.59971)","(-16508.71188, 147205.91441)",0.32066896137799294,False,True,False,1550,602,2322,602,1163,"[(-16674.87058, 146982.07641), (-16661.64138, 146987.89731), (-16631.47888, 147005.88901), (-16597.61208, 147019.11811), (-16575.91618, 147036.05151), (-16538.87448, 147069.38911), (-16518.76608, 147100.61001), (-16506.59518, 147135.53511)]"
"(-16677.93398, 146969.59971)","(-16586.15807, 146922.24105)",0.0,False,False,True,0,0,0,0,0,
"(-16677.93398, 146969.59971)","(-16496.69716, 147101.18544)",0.0,False,False,True,0,0,0,0,0,
"(-16677.93398, 146969.59971)","(-16453.70444, 147389.64412)",0.0,False,False,True,0,0,0,0,0,
"(-15832.08658, 147702.69171)","(-15822.03918, 147774.76111)",0.0727663978984592,23.1806,True,False,352,137,527,137,264,
"(-15832.08658, 147702.69171)","(-15773.42572, 147712.74542)",0.059516162348586116,23.1806,True,False,288,112,431,112,216,
"(-15832.08658, 147702.69171)","(-16117.36508, 147616.95701)",0.32646100503769016,False,False,False,1577,614,2365,614,1183,"[(-15868.47718, 147648.75181), (-15913.45008, 147641.69221), (-15998.58388, 147655.85551), (-16062.30958, 147652.94421)]"
"(-15832.08658, 147702.69171)","(-15948.21178, 147456.04992)",0.0,False,False,True,0,0,0,0,0,
"(-15832.08658, 147702.69171)","(-15793.61017, 147797.96367)",0.0,False,False,True,0,0,0,0,0,
"(-15832.08658, 147702.69171)","(-15967.82193, 147801.8454)",0.0,False,False,True,0,0,0,0,0,
"(-16886.83898, 147107.85721)","(-16869.59727, 147127.88321)",0.026425692795547944,21.2308,True,False,128,50,191,50,96,
"(-16886.83898, 147107.85721)","(-17060.84918, 146775.06131)",0.39056252956670057,False,False,False,1888,734,2830,734,1414,"[(-17031.84888, 146833.54141), (-17029.02918, 146914.12701), (-16948.68408, 147019.32591)]"
"(-16886.83898, 147107.85721)","(-17039.64253, 147034.64986)",0.17128700545326878,False,True,False,828,321,1241,321,620,"[(-16946.63768, 147092.01391), (-17030.12348, 147038.54731)]"
"(-16886.83898, 147107.85721)","(-16826.12533, 146972.72939)",0.0,False,False,True,0,0,0,0,0,
"(-16886.83898, 147107.85721)","(-17070.20505, 147123.6339)",0.0,False,False,True,0,0,0,0,0,
"(-16287.96848, 146674.26671)","(-16289.29702, 146664.12327)",0.010230072999001642,16.6009,True,False,49,19,74,19,37,
"(-16287.96848, 146674.26671)","(-16315.23479, 146667.68448)",0.0280495528090743,19.4408,True,False,136,53,203,53,102,
"(-16287.96848, 146674.26671)","(-16142.70368, 146847.94301)",0.2334642953746262,False,False,False,1128,438,1691,438,846,"[(-16259.74728, 146737.44931), (-16217.63758, 146799.66241)]"
"(-16287.96848, 146674.26671)","(-16467.0309, 146393.77072)",0.0,False,False,True,0,0,0,0,0,
"(-16287.96848, 146674.26671)","(-16211.62969, 146475.75481)",0.0,False,False,True,0,0,0,0,0,
"(-16287.96848, 146674.26671)","(-16340.40695, 146890.74634)",0.0,False,False,True,0,0,0,0,0,
"(-18122.11408, 148113.06371)","(-18082.06378, 148243.65031)",0.1397548781422419,False,True,False,674,261,1013,261,506,"[(-18123.67958, 148137.78951), (-18123.63858, 148137.14151), (-18123.59868, 148136.51191), (-18123.55678, 148135.84871), (-18123.51168, 148135.13701), (-18123.72398, 148138.48961), (-18092.04618, 148208.41751)]"
"(-18122.11408, 148113.06371)","(-17987.7967, 148243.58565)",0.18746767189105537,False,True,False,904,351,1359,351,678,"[(-18076.54138, 148154.64911), (-18083.63698, 148148.07821), (-18090.21778, 148141.98391), (-18093.53848, 148138.90861), (-18093.72638, 148138.73461), (-18104.95208, 148128.33901), (-18116.91718, 148117.25851), (-18076.38488, 148154.79401), (-18070.03388, 148160.84811), (-18069.76388, 148161.17721), (-18004.75448, 148223.49021)]"
