"Node1(x,y)","Node2(x,y)"
"(-16974.10128, 148147.87301)","(-16975.61848, 148126.71231)"
"(-16974.10128, 148147.87301)","(-16972.94048, 148172.16431)"
"(-15949.77788, 147189.45611)","(-15936.24658, 147190.40111)"
"(-15949.77788, 147189.45611)","(-15978.74978, 147156.95201)"
"(-16527.80848, 146720.16621)","(-16508.75848, 146725.45791)"
"(-16527.80848, 146720.16621)","(-16575.39698, 146694.19711)"
"(-16732.57288, 147267.53061)","(-16735.17688, 147268.03781)"
"(-16732.57288, 147267.53061)","(-16779.85178, 147209.55951)"
"(-16732.57288, 147267.53061)","(-16708.17078, 147284.20071)"
"(-15880.15808, 148139.03411)","(-15879.07748, 148194.65421)"
"(-15880.15808, 148139.03411)","(-15885.35428, 148070.23971)"
"(-17383.47268, 146512.73251)","(-17431.09778, 146484.95121)"
"(-17383.47268, 146512.73251)","(-17301.45168, 146548.45131)"
"(-18148.45948, 148002.26291)","(-18137.44928, 147994.56821)"
"(-18148.45948, 148002.26291)","(-18163.83428, 148013.00801)"
"(-18161.18078, 148081.01841)","(-18167.15268, 148076.21571)"
"(-18161.18078, 148081.01841)","(-18152.31778, 148088.14611)"
"(-18093.53848, 148138.90861)","(-18093.72638, 148138.73461)"
"(-18093.53848, 148138.90861)","(-18090.21778, 148141.98391)"
"(-15623.54138, 148137.94651)","(-15596.04368, 148183.71021)"
"(-15623.54138, 148137.94651)","(-15636.56118, 148079.49261)"
"(-16541.61008, 146855.45961)","(-16503.51168, 146877.60601)"
"(-16541.61008, 146855.45961)","(-16590.82228, 146806.67931)"
"(-16690.04088, 148012.46231)","(-16739.20178, 147962.73161)"
"(-16690.04088, 148012.46231)","(-16724.40768, 148041.22241)"
"(-16690.04088, 148012.46231)","(-16636.21898, 147975.51441)"
"(-16182.61078, 147512.38271)","(-16182.00398, 147514.77471)"
"(-16182.61078, 147512.38271)","(-16182.78588, 147511.69211)"
"(-16248.33558, 147622.22871)","(-16258.70658, 147592.59711)"
"(-16248.33558, 147622.22871)","(-16241.43788, 147641.93641)"
"(-17030.12348, 147038.54731)","(-16946.63768, 147092.01391)"
"(-17030.12348, 147038.54731)","(-17039.64253, 147034.64986)"
"(-16651.88498, 146512.53441)","(-16687.14608, 146475.99741)"
"(-16651.88498, 146512.53441)","(-16643.10179, 146543.56046)"
"(-16763.40988, 147326.84371)","(-16759.56038, 147324.19121)"
"(-16763.40988, 147326.84371)","(-16785.13998, 147341.81631)"
