"Node1(x,y)","Node2(x,y)"
"(-11762.774, 154079.8931)","(-11759.592, 154205.5699)"
"(-11759.592, 154205.5699)","(-11751.9664, 154257.4727)"
"(-11751.9664, 154257.4727)","(-11748.7865, 154278.9042)"
"(-11748.7865, 154278.9042)","(-11748.7861, 154278.9075)"
"(-11748.7861, 154278.9075)","(-11746.1909, 154294.488)"
"(-11746.1909, 154294.488)","(-11683.2606, 154287.5284)"
"(-11683.2606, 154287.5284)","(-11638.2813, 154321.9244)"
"(-11638.2813, 154321.9244)","(-11582.7187, 154319.2785)"
"(-11582.7187, 154319.2785)","(-11529.802, 154335.1535)"
"(-11529.802, 154335.1535)","(-11510.4983, 154360.0254)"
"(-11510.4983, 154360.0254)","(-11505.7698, 154358.0452)"
"(-11505.7698, 154358.0452)","(-11488.5538, 154350.8354)"
"(-11488.5538, 154350.8354)","(-11449.3394, 154319.4197)"
"(-11449.3394, 154319.4197)","(-11435.147, 154276.6472)"
"(-11435.147, 154276.6472)","(-11466.9724, 154098.6622)"
"(-11466.9724, 154098.6622)","(-11528.006, 154104.7924)"
"(-11528.006, 154104.7924)","(-11585.9453, 154071.8077)"
"(-11585.9453, 154071.8077)","(-11651.3222, 154083.4726)"
"(-11651.3222, 154083.4726)","(-11693.0777, 154029.3041)"
"(-11693.0777, 154029.3041)","(-11741.5534, 154035.0512)"
"(-11741.5534, 154035.0512)","(-11745.5835, 154035.6414)"
"(-11745.5835, 154035.6414)","(-11749.1373, 154036.1619)"
"(-11749.1373, 154036.1619)","(-11762.774, 154079.8931)"
"(-11466.9724, 154098.6622)","(-11470.9922, 154021.4196)"
"(-11470.9922, 154021.4196)","(-11466.4002, 153946.5195)"
"(-11466.4002, 153946.5195)","(-11507.865, 153983.6153)"
"(-11507.865, 153983.6153)","(-11555.7003, 153973.7102)"
"(-11555.7003, 153973.7102)","(-11615.4816, 153921.2372)"
"(-11615.4816, 153921.2372)","(-11660.8861, 153922.4185)"
"(-11660.8861, 153922.4185)","(-11718.6881, 153900.9807)"
"(-11718.6881, 153900.9807)","(-11787.584, 153857.1655)"
"(-11787.584, 153857.1655)","(-11822.2232, 153813.9092)"
"(-11822.2232, 153813.9092)","(-11850.6237, 153752.9987)"
"(-11850.6237, 153752.9987)","(-11840.2315, 153709.2169)"
"(-11840.2315, 153709.2169)","(-11920.7106, 153718.809)"
"(-11920.7106, 153718.809)","(-11977.624, 153768.7303)"
"(-11977.624, 153768.7303)","(-12030.6249, 153764.8027)"
"(-12030.6249, 153764.8027)","(-12077.8783, 153773.0671)"
"(-12077.8783, 153773.0671)","(-12139.5294, 153791.9344)"
"(-12139.5294, 153791.9344)","(-12184.8865, 153821.4219)"
"(-12184.8865, 153821.4219)","(-12164.4668, 153874.1302)"
"(-12164.4668, 153874.1302)","(-12157.4436, 153941.2869)"
"(-12157.4436, 153941.2869)","(-12101.6802, 153968.3632)"
"(-12101.6802, 153968.3632)","(-11982.9987, 153953.7584)"
"(-11982.9987, 153953.7584)","(-11915.7999, 153950.9901)"
"(-11915.7999, 153950.9901)","(-11849.1321, 153959.1475)"
"(-11849.1321, 153959.1475)","(-11809.5015, 153982.2921)"
"(-11809.5015, 153982.2921)","(-11744.8749, 154033.369)"
"(-11744.8749, 154033.369)","(-11745.5471, 154035.5246)"
"(-11745.5471, 154035.5246)","(-11693.0777, 154029.3041)"
"(-11693.0777, 154029.3041)","(-11651.3222, 154083.4726)"
"(-11651.3222, 154083.4726)","(-11585.9453, 154071.8077)"
"(-11585.9453, 154071.8077)","(-11528.006, 154104.7924)"
"(-11528.006, 154104.7924)","(-11466.9724, 154098.6622)"
"(-11466.4002, 153946.5195)","(-11504.7624, 153882.2346)"
"(-11504.7624, 153882.2346)","(-11541.7641, 153856.8385)"
"(-11541.7641, 153856.8385)","(-11605.5426, 153824.5351)"
"(-11605.5426, 153824.5351)","(-11676.3406, 153809.4132)"
"(-11676.3406, 153809.4132)","(-11728.3019, 153813.263)"
"(-11728.3019, 153813.263)","(-11776.671, 153752.4258)"
"(-11776.671, 153752.4258)","(-11840.2315, 153709.2169)"
"(-11840.2315, 153709.2169)","(-11850.6237, 153752.9987)"
"(-11850.6237, 153752.9987)","(-11822.2232, 153813.9092)"
"(-11822.2232, 153813.9092)","(-11787.584, 153857.1655)"
"(-11787.584, 153857.1655)","(-11718.6881, 153900.9807)"
"(-11718.6881, 153900.9807)","(-11660.8861, 153922.4185)"
"(-11660.8861, 153922.4185)","(-11615.4816, 153921.2372)"
"(-11615.4816, 153921.2372)","(-11555.7003, 153973.7102)"
"(-11555.7003, 153973.7102)","(-11507.865, 153983.6153)"
"(-11507.865, 153983.6153)","(-11466.4002, 153946.5195)"
