"Node1(x,y)","Node2(x,y)"
"(-13432.5644, 147928.3389)","(-13394.3005, 147906.117)"
"(-13394.3005, 147906.117)","(-13365.3428, 147873.9441)"
"(-13365.3428, 147873.9441)","(-13388.1689, 147826.4816)"
"(-13388.1689, 147826.4816)","(-13454.7064, 147792.4041)"
"(-13454.7064, 147792.4041)","(-13509.628, 147777.3945)"
"(-13509.628, 147777.3945)","(-13594.6724, 147773.5526)"
"(-13594.6724, 147773.5526)","(-13648.76, 147747.2729)"
"(-13648.76, 147747.2729)","(-13703.8838, 147720.0628)"
"(-13703.8838, 147720.0628)","(-13758.1237, 147728.5946)"
"(-13758.1237, 147728.5946)","(-13749.5476, 147787.8023)"
"(-13749.5476, 147787.8023)","(-13741.9896, 147807.2814)"
"(-13741.9896, 147807.2814)","(-13751.5146, 147833.7398)"
"(-13751.5146, 147833.7398)","(-13777.973, 147881.3648)"
"(-13777.973, 147881.3648)","(-13779.5049, 147922.3087)"
"(-13779.5049, 147922.3087)","(-13788.5563, 147932.165)"
"(-13788.5563, 147932.165)","(-13824.5947, 147969.0602)"
"(-13824.5947, 147969.0602)","(-13814.0468, 147994.1809)"
"(-13814.0468, 147994.1809)","(-13773.1966, 148026.9257)"
"(-13773.1966, 148026.9257)","(-13710.537, 148046.3094)"
"(-13710.537, 148046.3094)","(-13620.1293, 148059.8934)"
"(-13620.1293, 148059.8934)","(-13582.3736, 148030.0196)"
"(-13582.3736, 148030.0196)","(-13542.4032, 147998.393)"
"(-13542.4032, 147998.393)","(-13549.7818, 147950.3918)"
"(-13549.7818, 147950.3918)","(-13608.3619, 147911.1508)"
"(-13608.3619, 147911.1508)","(-13627.5161, 147872.7405)"
"(-13627.5161, 147872.7405)","(-13591.4243, 147846.385)"
"(-13591.4243, 147846.385)","(-13537.2457, 147877.8628)"
"(-13537.2457, 147877.8628)","(-13488.0435, 147907.9249)"
"(-13488.0435, 147907.9249)","(-13432.5644, 147928.3389)"
"(-13710.537, 148046.3094)","(-13773.1966, 148026.9257)"
"(-13773.1966, 148026.9257)","(-13814.0468, 147994.1809)"
"(-13814.0468, 147994.1809)","(-13824.5947, 147969.0602)"
"(-13824.5947, 147969.0602)","(-13779.5049, 147922.3087)"
"(-13779.5049, 147922.3087)","(-13777.973, 147881.3648)"
"(-13777.973, 147881.3648)","(-13751.5146, 147833.7398)"
"(-13751.5146, 147833.7398)","(-13741.9896, 147807.2814)"
"(-13741.9896, 147807.2814)","(-13749.5476, 147787.8023)"
"(-13749.5476, 147787.8023)","(-13758.1237, 147728.5946)"
"(-13758.1237, 147728.5946)","(-13780.746, 147660.6544)"
"(-13780.746, 147660.6544)","(-13840.2776, 147727.9176)"
"(-13840.2776, 147727.9176)","(-13907.6026, 147770.3588)"
"(-13907.6026, 147770.3588)","(-13990.3472, 147823.5542)"
"(-13990.3472, 147823.5542)","(-14048.4329, 147880.2433)"
"(-14048.4329, 147880.2433)","(-14059.9473, 147931.3402)"
"(-14059.9473, 147931.3402)","(-14000.9852, 148005.1328)"
"(-14000.9852, 148005.1328)","(-13946.3911, 148066.3844)"
"(-13946.3911, 148066.3844)","(-13914.2017, 148102.4998)"
"(-13914.2017, 148102.4998)","(-13881.2677, 148114.3558)"
"(-13881.2677, 148114.3558)","(-13809.3603, 148081.618)"
"(-13809.3603, 148081.618)","(-13765.6654, 148077.3431)"
"(-13765.6654, 148077.3431)","(-13710.537, 148046.3094)"
"(-13010.7365, 147635.8282)","(-13019.1005, 147585.8192)"
"(-13019.1005, 147585.8192)","(-13025.6165, 147538.4057)"
"(-13025.6165, 147538.4057)","(-13048.7558, 147485.6462)"
"(-13048.7558, 147485.6462)","(-13089.711, 147460.1779)"
"(-13089.711, 147460.1779)","(-13151.6112, 147464.5892)"
"(-13151.6112, 147464.5892)","(-13143.8727, 147398.6364)"
"(-13143.8727, 147398.6364)","(-13160.0698, 147404.7386)"
"(-13160.0698, 147404.7386)","(-13178.759, 147467.0059)"
"(-13178.759, 147467.0059)","(-13189.0093, 147501.1578)"
"(-13189.0093, 147501.1578)","(-13208.0593, 147591.6455)"
"(-13208.0593, 147591.6455)","(-13246.1594, 147586.883)"
"(-13246.1594, 147586.883)","(-13299.1557, 147519.8171)"
"(-13299.1557, 147519.8171)","(-13328.9789, 147524.908)"
"(-13328.9789, 147524.908)","(-13395.4652, 147537.2326)"
"(-13395.4652, 147537.2326)","(-13424.6551, 147587.0502)"
"(-13424.6551, 147587.0502)","(-13378.4998, 147628.4436)"
"(-13378.4998, 147628.4436)","(-13392.795, 147696.5378)"
"(-13392.795, 147696.5378)","(-13410.9046, 147744.2792)"
"(-13410.9046, 147744.2792)","(-13454.7064, 147792.4041)"
"(-13454.7064, 147792.4041)","(-13388.1689, 147826.4816)"
"(-13388.1689, 147826.4816)","(-13365.3428, 147873.9441)"
"(-13365.3428, 147873.9441)","(-13394.3005, 147906.117)"
"(-13394.3005, 147906.117)","(-13432.5644, 147928.3389)"
"(-13432.5644, 147928.3389)","(-13390.2107, 147954.5934)"
"(-13390.2107, 147954.5934)","(-13328.7144, 147940.4288)"
"(-13328.7144, 147940.4288)","(-13272.6535, 147903.8322)"
"(-13272.6535, 147903.8322)","(-13251.7098, 147865.5781)"
"(-13251.7098, 147865.5781)","(-13251.3124, 147798.0366)"
"(-13251.3124, 147798.0366)","(-13190.2039, 147809.5651)"
"(-13190.2039, 147809.5651)","(-13147.8871, 147805.7242)"
"(-13147.8871, 147805.7242)","(-13097.706, 147778.5472)"
"(-13097.706, 147778.5472)","(-13056.4748, 147715.2758)"
"(-13056.4748, 147715.2758)","(-13010.7365, 147635.8282)"
"(-12964.156, 147835.9284)","(-12955.8692, 147880.9823)"
"(-12955.8692, 147880.9823)","(-12913.6525, 147954.188)"
"(-12913.6525, 147954.188)","(-12902.5816, 148006.9673)"
"(-12902.5816, 148006.9673)","(-12901.6749, 148073.5962)"
"(-12901.6749, 148073.5962)","(-12891.7516, 148135.705)"
"(-12891.7516, 148135.705)","(-12826.6846, 148371.9385)"
"(-12826.6846, 148371.9385)","(-12792.9335, 148402.6718)"
"(-12792.9335, 148402.6718)","(-12746.2619, 148358.2212)"
"(-12746.2619, 148358.2212)","(-12723.8843, 148307.9721)"
"(-12723.8843, 148307.9721)","(-12707.2838, 148265.2349)"
"(-12707.2838, 148265.2349)","(-12660.9017, 148266.883)"
"(-12660.9017, 148266.883)","(-12638.7722, 148257.5145)"
"(-12638.7722, 148257.5145)","(-12605.3432, 148243.3628)"
"(-12605.3432, 148243.3628)","(-12573.6522, 148194.3051)"
"(-12573.6522, 148194.3051)","(-12539.8342, 148167.575)"
"(-12539.8342, 148167.575)","(-12497.5541, 148154.9244)"
"(-12497.5541, 148154.9244)","(-12457.1628, 148140.8267)"
"(-12457.1628, 148140.8267)","(-12440.0214, 148171.5081)"
"(-12440.0214, 148171.5081)","(-12398.0475, 148114.3972)"
"(-12398.0475, 148114.3972)","(-12439.7229, 148066.5921)"
"(-12439.7229, 148066.5921)","(-12488.0454, 148031.0501)"
"(-12488.0454, 148031.0501)","(-12557.6512, 148012.5846)"
"(-12557.6512, 148012.5846)","(-12603.959, 148030.4153)"
"(-12603.959, 148030.4153)","(-12657.0447, 148037.0137)"
"(-12657.0447, 148037.0137)","(-12703.5903, 148075.7202)"
"(-12703.5903, 148075.7202)","(-12759.5368, 148115.582)"
"(-12759.5368, 148115.582)","(-12765.5393, 148063.2909)"
"(-12765.5393, 148063.2909)","(-12740.5318, 148011.9792)"
"(-12740.5318, 148011.9792)","(-12705.0291, 147966.1028)"
"(-12705.0291, 147966.1028)","(-12657.7626, 147948.4605)"
"(-12657.7626, 147948.4605)","(-12591.243, 147978.2469)"
"(-12591.243, 147978.2469)","(-12600.891, 147911.3358)"
"(-12600.891, 147911.3358)","(-12563.7907, 147870.1254)"
"(-12563.7907, 147870.1254)","(-12606.0473, 147840.4934)"
"(-12606.0473, 147840.4934)","(-12653.1812, 147879.8637)"
"(-12653.1812, 147879.8637)","(-12718.9095, 147844.9922)"
"(-12718.9095, 147844.9922)","(-12771.1907, 147868.7644)"
"(-12771.1907, 147868.7644)","(-12814.3952, 147845.0406)"
"(-12814.3952, 147845.0406)","(-12833.0456, 147775.3836)"
"(-12833.0456, 147775.3836)","(-12891.9746, 147753.3358)"
"(-12891.9746, 147753.3358)","(-12909.363, 147689.213)"
"(-12909.363, 147689.213)","(-12954.8372, 147766.4203)"
"(-12954.8372, 147766.4203)","(-12964.156, 147835.9284)"
"(-12439.7229, 148066.5921)","(-12429.094, 148023.3338)"
"(-12429.094, 148023.3338)","(-12365.09, 148029.7079)"
"(-12365.09, 148029.7079)","(-12321.8837, 147977.0804)"
"(-12321.8837, 147977.0804)","(-12396.1822, 147955.5516)"
"(-12396.1822, 147955.5516)","(-12450.7386, 147933.1688)"
"(-12450.7386, 147933.1688)","(-12448.9728, 147876.1198)"
"(-12448.9728, 147876.1198)","(-12455.2118, 147828.2619)"
"(-12455.2118, 147828.2619)","(-12496.6575, 147789.3532)"
"(-12496.6575, 147789.3532)","(-12507.1783, 147758.718)"
"(-12507.1783, 147758.718)","(-12582.5848, 147735.9143)"
"(-12582.5848, 147735.9143)","(-12575.2344, 147785.8942)"
"(-12575.2344, 147785.8942)","(-12634.6221, 147792.529)"
"(-12634.6221, 147792.529)","(-12693.1985, 147784.7978)"
"(-12693.1985, 147784.7978)","(-12764.5932, 147815.5981)"
"(-12764.5932, 147815.5981)","(-12814.3952, 147845.0406)"
"(-12814.3952, 147845.0406)","(-12771.1907, 147868.7644)"
"(-12771.1907, 147868.7644)","(-12718.9095, 147844.9922)"
"(-12718.9095, 147844.9922)","(-12653.1812, 147879.8637)"
"(-12653.1812, 147879.8637)","(-12606.0473, 147840.4934)"
"(-12606.0473, 147840.4934)","(-12563.7907, 147870.1254)"
"(-12563.7907, 147870.1254)","(-12600.891, 147911.3358)"
"(-12600.891, 147911.3358)","(-12591.243, 147978.2469)"
"(-12591.243, 147978.2469)","(-12657.7626, 147948.4605)"
"(-12657.7626, 147948.4605)","(-12705.0291, 147966.1028)"
"(-12705.0291, 147966.1028)","(-12740.5318, 148011.9792)"
"(-12740.5318, 148011.9792)","(-12765.5393, 148063.2909)"
"(-12765.5393, 148063.2909)","(-12759.5368, 148115.582)"
"(-12759.5368, 148115.582)","(-12703.5903, 148075.7202)"
"(-12703.5903, 148075.7202)","(-12657.0447, 148037.0137)"
"(-12657.0447, 148037.0137)","(-12603.959, 148030.4153)"
