Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-14059.9473, 147931.3402)","(-14048.4329, 147880.2433)",50.704,18.6,244936.79,95241.67,367405.19,183702.59,95241.67
"(-14059.9473, 147931.3402)","(-13914.2017, 148102.4998)",153.698,18.6,742477.92,288706.47,1113716.88,556858.44,288706.47
"(-12606.0473, 147840.4934)","(-12718.9095, 147844.9922)",104.311,13.0,503901.65,195938.04,755852.48,377926.24,195938.04
"(-12606.0473, 147840.4934)","(-12600.891, 147911.3358)",98.084,13.0,473821.08,184241.46,710731.62,355365.81,184241.46
"(-12727.7127, 147181.7078)","(-12751.3027, 147230.6931)",93.906,20.9,453634.88,176392.22,680452.32,340226.16,176392.22
"(-12727.7127, 147181.7078)","(-12682.2925, 147234.5493)",61.096,20.9,295142.11,114763.6,442713.17,221356.59,114763.6
"(-13840.2776, 147727.9176)","(-13758.1237, 147728.5946)",83.382,33.6,626570.64,223775.23,939855.96,469927.98,223775.23
"(-12718.9095, 147844.9922)","(-12771.1907, 147868.7644)",70.689,13.0,341481.59,132782.33,512222.38,256111.19,132782.33
"(-13582.3736, 148030.0196)","(-13620.1293, 148059.8934)",48.145,26.5,361785.27,129209.03,542677.91,271338.96,129209.03
"(-13582.3736, 148030.0196)","(-13549.7818, 147950.3918)",99.534,26.5,747950.86,267125.31,1121926.28,560963.14,267125.31
"(-13549.7818, 147950.3918)","(-13608.3619, 147911.1508)",70.509,26.5,529838.02,189227.86,794757.03,397378.52,189227.86
"(-12506.2987, 147181.3211)","(-12460.6471, 147186.6895)",57.239,13.0,276506.69,107517.37,414760.04,207380.02,107517.37
"(-12506.2987, 147181.3211)","(-12511.4617, 147120.627)",79.552,13.0,384296.81,149430.67,576445.22,288222.61,149430.67
"(-12575.1827, 146911.9484)","(-12528.8537, 146915.6082)",89.799,13.0,433794.93,168677.61,650692.4,325346.2,168677.61
"(-12575.1827, 146911.9484)","(-12654.9394, 146929.3842)",70.715,13.0,341606.94,132831.07,512410.41,256205.21,132831.07
"(-12654.9394, 146929.3842)","(-12801.1315, 146952.5734)",86.637,13.0,418520.14,162738.14,627780.21,313890.1,162738.14
"(-13424.6551, 147587.0502)","(-13378.4998, 147628.4436)",67.543,24.2,326282.15,126872.15,489423.23,244711.62,126872.15
"(-12707.2838, 148265.2349)","(-12723.8843, 148307.9721)",72.013,17.3,347879.58,135270.13,521819.37,260909.68,135270.13
"(-12707.2838, 148265.2349)","(-12660.9017, 148266.883)",49.622,17.3,239711.94,93210.03,359567.9,179783.95,93210.03
"(-13143.8727, 147398.6364)","(-13151.6112, 147464.5892)",67.619,18.6,326650.7,127015.46,489976.05,244988.03,127015.46
"(-13143.8727, 147398.6364)","(-13160.0698, 147404.7386)",57.739,18.6,278925.17,108457.77,418387.76,209193.88,108457.77
"(-12553.6516, 147544.8881)","(-12616.779, 147567.5691)",70.515,21.6,340638.81,132454.62,510958.22,255479.11,132454.62
"(-12553.6516, 147544.8881)","(-12446.4601, 147599.554)",106.432,21.6,514144.99,199921.08,771217.49,385608.74,199921.08
"(-12970.0178, 147083.568)","(-12897.838, 147018.2604)",89.024,13.0,430052.74,167222.49,645079.11,322539.56,167222.49
"(-12970.0178, 147083.568)","(-12860.9599, 147169.8878)",101.9,13.0,492255.91,191409.69,738383.87,369191.93,191409.69
"(-12557.6512, 148012.5846)","(-12657.0447, 148037.0137)",68.727,21.6,332002.43,129096.43,498003.65,249001.83,129096.43
"(-13151.6112, 147464.5892)","(-13048.7558, 147485.6462)",115.732,22.8,559074.64,217391.6,838611.95,419305.98,217391.6
"(-12751.3027, 147230.6931)","(-12860.9599, 147169.8878)",141.683,16.7,684436.03,266137.36,1026654.05,513327.02,266137.36
"(-13788.5563, 147932.165)","(-13779.5049, 147922.3087)",13.382,26.5,100558.08,35913.6,150837.11,75418.56,35913.6
"(-13788.5563, 147932.165)","(-13824.5947, 147969.0602)",51.575,26.5,387563.36,138415.48,581345.03,290672.52,138415.48
"(-12455.2118, 147828.2619)","(-12448.9728, 147876.1198)",60.682,13.0,293137.93,113984.29,439706.9,219853.45,113984.29
"(-12455.2118, 147828.2619)","(-12496.6575, 147789.3532)",60.73,13.0,293371.28,114075.02,440056.91,220028.46,114075.02
"(-13488.0435, 147907.9249)","(-13537.2457, 147877.8628)",57.659,26.5,433280.25,154742.95,649920.38,324960.19,154742.95
"(-12833.0456, 147775.3836)","(-12909.363, 147689.213)",111.171,21.6,537037.63,208822.69,805556.44,402778.22,208822.69
"(-12856.7808, 147648.3208)","(-12836.1181, 147695.6912)",116.798,20.9,564220.26,219392.44,846330.39,423165.2,219392.44
"(-12856.7808, 147648.3208)","(-12723.6569, 147549.7819)",90.17,20.9,435589.69,169375.49,653384.53,326692.27,169375.49
"(-12634.6221, 147792.529)","(-12575.2344, 147785.8942)",82.562,13.0,398834.69,155083.61,598252.04,299126.02,155083.61
"(-12634.6221, 147792.529)","(-12693.1985, 147784.7978)",87.011,13.0,420329.79,163441.8,630494.69,315247.34,163441.8
"(-12475.1252, 147019.7102)","(-12528.8537, 146915.6082)",79.077,13.0,382000.8,148537.89,573001.2,286500.6,148537.89
"(-13190.2039, 147809.5651)","(-13251.3124, 147798.0366)",64.452,16.9,311353.15,121067.13,467029.73,233514.86,121067.13
"(-13190.2039, 147809.5651)","(-13097.706, 147778.5472)",100.855,16.9,487204.4,189445.45,730806.6,365403.3,189445.45
"(-13648.76, 147747.2729)","(-13594.6724, 147773.5526)",60.134,19.8,290492.41,112955.6,435738.61,217869.3,112955.6
"(-13648.76, 147747.2729)","(-13703.8838, 147720.0628)",61.474,19.8,296964.72,115472.31,445447.08,222723.54,115472.31
"(-13814.0468, 147994.1809)","(-13824.5947, 147969.0602)",89.824,33.6,674982.39,241065.14,1012473.58,506236.79,241065.14
"(-13814.0468, 147994.1809)","(-13773.1966, 148026.9257)",71.608,23.3,345918.53,134507.6,518877.8,259438.9,134507.6
"(-13741.9896, 147807.2814)","(-13749.5476, 147787.8023)",94.456,33.6,709787.27,253495.45,1064680.9,532340.45,253495.45
"(-13758.1237, 147728.5946)","(-13703.8838, 147720.0628)",54.907,19.8,265241.43,103136.96,397862.14,198931.07,103136.96
"(-13758.1237, 147728.5946)","(-13749.5476, 147787.8023)",82.05,33.6,616568.01,220202.86,924852.02,462426.01,220202.86
"(-13328.7144, 147940.4288)","(-13390.2107, 147954.5934)",66.635,13.0,321897.76,125167.31,482846.64,241423.32,125167.31
"(-13328.7144, 147940.4288)","(-13272.6535, 147903.8322)",62.897,13.0,303837.84,118144.86,455756.77,227878.38,118144.86
"(-12913.6525, 147954.188)","(-12901.6749, 148073.5962)",87.238,16.9,421427.68,163868.71,632141.51,316070.76,163868.71
"(-12398.0475, 148114.3972)","(-12440.0214, 148171.5081)",72.884,17.3,352085.13,136905.43,528127.7,264063.85,136905.43
"(-12657.7626, 147948.4605)","(-12705.0291, 147966.1028)",88.724,13.0,428604.85,166659.49,642907.27,321453.64,166659.49
"(-12657.7626, 147948.4605)","(-12591.243, 147978.2469)",81.556,13.0,393977.69,153195.01,590966.53,295483.27,153195.01
"(-12693.1985, 147784.7978)","(-12764.5932, 147815.5981)",89.301,13.0,431392.79,167743.56,647089.18,323544.59,167743.56
"(-12621.5774, 147315.1333)","(-12578.5499, 147324.0082)",73.021,20.9,352744.81,137161.94,529117.22,264558.61,137161.94
"(-12621.5774, 147315.1333)","(-12682.2925, 147234.5493)",63.869,20.9,308536.07,119971.73,462804.1,231402.05,119971.73
"(-12658.2785, 147715.8584)","(-12582.5848, 147735.9143)",62.802,20.9,303379.34,117966.58,455069.01,227534.51,117966.58
"(-12658.2785, 147715.8584)","(-12700.5905, 147662.7813)",47.873,20.9,231264.16,89925.18,346896.24,173448.12,89925.18
"(-12770.4799, 147512.9309)","(-12723.6569, 147549.7819)",69.434,20.9,335418.92,130424.9,503128.37,251564.19,130424.9
"(-12700.5905, 147662.7813)","(-12722.0751, 147700.8774)",83.304,20.9,402419.98,156477.72,603629.97,301814.98,156477.72
"(-12700.5905, 147662.7813)","(-12616.779, 147567.5691)",106.879,21.6,516308.62,200762.39,774462.94,387231.47,200762.39
"(-13914.2017, 148102.4998)","(-13881.2677, 148114.3558)",62.057,18.6,299783.12,116568.22,449674.69,224837.34,116568.22
"(-12685.5523, 147427.2119)","(-12750.4353, 147455.2679)",53.991,20.9,260815.85,101416.11,391223.78,195611.89,101416.11
"(-12685.5523, 147427.2119)","(-12488.3118, 147377.5459)",106.896,20.9,516389.06,200793.67,774583.59,387291.8,200793.67
"(-13097.706, 147778.5472)","(-13010.7365, 147635.8282)",70.442,16.9,340289.37,132318.74,510434.05,255217.03,132318.74
"(-12578.5499, 147324.0082)","(-12528.4825, 147312.8288)",72.411,20.9,349798.71,136016.37,524698.06,262349.03,136016.37
"(-12792.9335, 148402.6718)","(-12826.6846, 148371.9385)",70.876,13.0,342386.56,133134.22,513579.85,256789.92,133134.22
"(-12792.9335, 148402.6718)","(-12746.2619, 148358.2212)",63.421,13.0,306369.22,119129.17,459553.83,229776.91,119129.17
"(-12288.0388, 147541.0008)","(-12352.2631, 147489.1197)",58.307,21.6,281668.22,109524.39,422502.33,211251.17,109524.39
"(-13251.3124, 147798.0366)","(-13272.6535, 147903.8322)",290.678,13.0,1404193.69,546009.24,2106290.53,1053145.26,546009.24
"(-12826.6846, 148371.9385)","(-12901.6749, 148073.5962)",77.926,16.9,376441.17,146376.07,564661.75,282330.87,146376.07
"(-12422.9889, 147438.4363)","(-12352.2631, 147489.1197)",90.0,21.6,434768.8,169056.3,652153.21,326076.6,169056.3
"(-12422.9889, 147438.4363)","(-12488.3118, 147377.5459)",60.042,21.6,290049.78,112783.49,435074.68,217537.34,112783.49
"(-12773.7685, 147699.9349)","(-12836.1181, 147695.6912)",55.796,20.9,269537.58,104807.49,404306.37,202153.19,104807.49
"(-12773.7685, 147699.9349)","(-12722.0751, 147700.8774)",77.033,20.9,372129.27,144699.43,558193.91,279096.95,144699.43
"(-12591.243, 147978.2469)","(-12600.891, 147911.3358)",59.585,13.0,287841.3,111924.74,431761.95,215880.97,111924.74
"(-12575.2344, 147785.8942)","(-12582.5848, 147735.9143)",56.856,13.0,274657.9,106798.48,411986.84,205993.42,106798.48
"(-12450.7386, 147933.1688)","(-12396.1822, 147955.5516)",75.64,13.0,365397.62,142081.88,548096.43,274048.22,142081.88
"(-12450.7386, 147933.1688)","(-12448.9728, 147876.1198)",67.078,13.0,324038.83,125999.85,486058.25,243029.12,125999.85
"(-12528.4825, 147312.8288)","(-12474.7495, 147272.3506)",83.601,20.9,403853.63,157035.18,605780.44,302890.22,157035.18
"(-13773.1966, 148026.9257)","(-13710.537, 148046.3094)",64.952,33.6,488083.57,174315.56,732125.35,366062.68,174315.56
"(-13710.537, 148046.3094)","(-13620.1293, 148059.8934)",91.423,26.5,686994.53,245355.19,1030491.8,515245.9,245355.19
"(-12954.8372, 147766.4203)","(-12909.363, 147689.213)",50.518,17.3,244037.76,94892.09,366056.64,183028.32,94892.09
"(-12723.8843, 148307.9721)","(-12746.2619, 148358.2212)",59.986,17.3,289776.83,112677.35,434665.24,217332.62,112677.35
"(-13048.7558, 147485.6462)","(-13010.7365, 147635.8282)",166.525,24.2,804440.73,312800.2,1206661.09,603330.55,312800.2
"(-13160.0698, 147404.7386)","(-13178.759, 147467.0059)",61.998,18.6,299496.17,116456.64,449244.25,224622.13,116456.64
"(-12660.9017, 148266.883)","(-12638.7722, 148257.5145)",53.494,17.3,258417.47,100483.52,387626.21,193813.1,100483.52
"(-12488.3118, 147377.5459)","(-12474.7495, 147272.3506)",81.446,20.9,393444.31,152987.6,590166.46,295083.23,152987.6
"(-13824.5947, 147969.0602)","(-13779.5049, 147922.3087)",79.586,33.6,598048.04,213588.58,897072.06,448536.03,213588.58
"(-12573.6522, 148194.3051)","(-12605.3432, 148243.3628)",68.695,17.3,331847.76,129036.29,497771.64,248885.82,129036.29
"(-12573.6522, 148194.3051)","(-12539.8342, 148167.575)",52.634,17.3,254264.36,98868.62,381396.54,190698.27,98868.62
"(-13410.9046, 147744.2792)","(-13378.4998, 147628.4436)",104.677,24.2,505670.05,196625.67,758505.07,379252.53,196625.67
"(-13777.973, 147881.3648)","(-13779.5049, 147922.3087)",98.369,33.6,739192.29,263997.25,1108788.44,554394.22,263997.25
"(-12474.7495, 147272.3506)","(-12470.7633, 147271.8941)",78.306,13.0,378275.5,147089.34,567413.26,283706.63,147089.34
"(-12396.1822, 147955.5516)","(-12321.8837, 147977.0804)",58.399,13.0,282112.9,109697.29,423169.34,211584.67,109697.29
"(-12460.6471, 147186.6895)","(-12417.1378, 147207.4276)",69.173,13.0,334159.21,129935.08,501238.81,250619.41,129935.08
"(-12740.5318, 148011.9792)","(-12705.0291, 147966.1028)",51.681,13.0,249657.19,97077.16,374485.78,187242.89,97077.16
"(-13594.6724, 147773.5526)","(-13509.628, 147777.3945)",85.131,19.8,411247.74,159910.32,616871.61,308435.81,159910.32
"(-12638.7722, 148257.5145)","(-12605.3432, 148243.3628)",60.537,17.3,292437.79,113712.04,438656.68,219328.34,113712.04
"(-12404.3369, 147262.1944)","(-12417.1378, 147207.4276)",77.836,13.0,376004.97,146206.46,564007.45,282003.73,146206.46
"(-13178.759, 147467.0059)","(-13189.0093, 147501.1578)",69.579,18.6,336116.94,130696.32,504175.4,252087.7,130696.32
