x,y
-13350.9346,147441.6265
-13328.9789,147524.908
-13388.1689,147826.4816
-12842.938,147461.4666
-12457.1628,148140.8267
-13432.5644,147928.3389
-13751.5146,147833.7398
-12507.65,147050.2155
-12326.8017,147582.5947
-13454.7064,147792.4041
-13208.0593,147591.6455
-12429.094,148023.3338
-13686.4421,147579.7612
-13299.1557,147519.8171
-13727.3238,147578.7914
-12507.1783,147758.718
-12852.7419,146983.2564
-12814.3952,147845.0406
-12439.7229,148066.5921
-12497.5541,148154.9244
-13907.6026,147770.3588
-12765.5393,148063.2909
-13246.1594,147586.883
-13765.6654,148077.3431
-12470.4893,147269.7696
-13591.4243,147846.385
-12964.156,147835.9284
-12365.09,148029.7079
-13515.3028,147501.6868
-14059.9473,147931.3402
-12606.0473,147840.4934
-12727.7127,147181.7078
-13840.2776,147727.9176
-12718.9095,147844.9922
-12490.6492,148646.1468
-13582.3736,148030.0196
-13022.2644,147064.5867
-13549.7818,147950.3918
-12506.2987,147181.3211
-12575.1827,146911.9484
-12654.9394,146929.3842
-13424.6551,147587.0502
-12707.2838,148265.2349
-13143.8727,147398.6364
-12553.6516,147544.8881
-12970.0178,147083.568
-12557.6512,148012.5846
-12738.8064,148489.2772
-12955.8692,147880.9823
-13395.4652,147537.2326
-12948.7516,147039.0083
-13151.6112,147464.5892
-13663.6487,147580.3019
-12751.3027,147230.6931
-13788.5563,147932.165
-12455.2118,147828.2619
-13413.1088,147382.9078
-13488.0435,147907.9249
-12833.0456,147775.3836
-12856.7808,147648.3208
-12634.6221,147792.529
-12475.1252,147019.7102
-13542.4032,147998.393
-13190.2039,147809.5651
-13089.711,147460.1779
-13648.76,147747.2729
-13814.0468,147994.1809
-13741.9896,147807.2814
-12653.1812,147879.8637
-12481.0093,148207.4446
-12496.6575,147789.3532
-13758.1237,147728.5946
-13328.7144,147940.4288
-12913.6525,147954.188
-12398.0475,148114.3972
-12657.7626,147948.4605
-13354.6573,147314.7374
-12492.1218,148361.4324
-12693.1985,147784.7978
-14048.4329,147880.2433
-12799.0086,147580.9832
-12621.5774,147315.1333
-13394.3005,147906.117
-12658.2785,147715.8584
-12770.4799,147512.9309
-12700.5905,147662.7813
-12363.727,148671.0578
-13914.2017,148102.4998
-12711.6479,146942.9446
-12764.5932,147815.5981
-12685.5523,147427.2119
-13097.706,147778.5472
-13298.0178,147378.1263
-12578.5499,147324.0082
-13537.2457,147877.8628
-12723.6569,147549.7819
-12518.9908,146976.1217
-13091.6424,147179.6884
-12271.4589,148477.3201
