variable,value,node_type_info,action,road_type,edge,period
C_node1node13_timber_t1,1.0,node1transit_node13source,C,timber,node1node13,1.0
C_node3node13_timber_t1,1.0,node3transit_node13source,C,timber,node3node13,1.0
C_node4node6_timber_t1,1.0,node4exit_node6transit,C,timber,node4node6,1.0
C_node6node13_timber_t1,1.0,node6transit_node13source,C,timber,node6node13,1.0
C_node7node13_timber_t1,1.0,node7transit_node13source,C,timber,node7node13,1.0
M_node1node13_timber_t2,1.0,node1transit_node13source,M,timber,node1node13,2.0
M_node1node13_timber_t3,1.0,node1transit_node13source,M,timber,node1node13,3.0
M_node1node13_timber_t4,1.0,node1transit_node13source,M,timber,node1node13,4.0
M_node3node13_timber_t2,1.0,node3transit_node13source,M,timber,node3node13,2.0
M_node3node13_timber_t3,1.0,node3transit_node13source,M,timber,node3node13,3.0
M_node3node13_timber_t4,1.0,node3transit_node13source,M,timber,node3node13,4.0
M_node3node13_timber_t5,1.0,node3transit_node13source,M,timber,node3node13,5.0
M_node4node6_timber_t2,1.0,node4exit_node6transit,M,timber,node4node6,2.0
M_node4node6_timber_t3,1.0,node4exit_node6transit,M,timber,node4node6,3.0
M_node4node6_timber_t4,1.0,node4exit_node6transit,M,timber,node4node6,4.0
M_node4node6_timber_t5,1.0,node4exit_node6transit,M,timber,node4node6,5.0
M_node6node13_timber_t2,1.0,node6transit_node13source,M,timber,node6node13,2.0
M_node6node13_timber_t3,1.0,node6transit_node13source,M,timber,node6node13,3.0
M_node6node13_timber_t4,1.0,node6transit_node13source,M,timber,node6node13,4.0
M_node7node13_timber_t2,1.0,node7transit_node13source,M,timber,node7node13,2.0
M_node7node13_wide_t4,1.0,node7transit_node13source,M,wide,node7node13,4.0
M_node7node13_wide_t5,1.0,node7transit_node13source,M,wide,node7node13,5.0
U_node1node13_t5,1.0,node1transit_node13source,U,,node1node13,5.0
U_node6node13_t5,1.0,node6transit_node13source,U,,node6node13,5.0
U_node7node13_t3,1.0,node7transit_node13source,U,,node7node13,3.0
flow_timber_node13node6_t1,1.0,node13source_node6transit,flow,timber,node13node6,1.0
flow_timber_node13node6_t2,1.0,node13source_node6transit,flow,timber,node13node6,2.0
flow_timber_node13node6_t3,1.0,node13source_node6transit,flow,timber,node13node6,3.0
flow_timber_node13node6_t4,1.0,node13source_node6transit,flow,timber,node13node6,4.0
flow_timber_node13node6_t5,1.0,node13source_node6transit,flow,timber,node13node6,5.0
flow_timber_node6node4_t1,1.0,node6transit_node4exit,flow,timber,node6node4,1.0
flow_timber_node6node4_t2,1.0,node6transit_node4exit,flow,timber,node6node4,2.0
flow_timber_node6node4_t3,1.0,node6transit_node4exit,flow,timber,node6node4,3.0
flow_timber_node6node4_t4,1.0,node6transit_node4exit,flow,timber,node6node4,4.0
flow_timber_node6node4_t5,1.0,node6transit_node4exit,flow,timber,node6node4,5.0
