6192.0 * C_node1node15_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
5213.5 * C_node1node15_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
3695.95 * C_node1node15_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
2620.13 * C_node1node15_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
1857.46 * C_node1node15_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
1316.79 * C_node1node15_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
9287.0 * C_node1node15_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
7819.4 * C_node1node15_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
5543.32 * C_node1node15_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
3929.77 * C_node1node15_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
2785.89 * C_node1node15_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
1974.97 * C_node1node15_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
2807.0 * C_node1node17_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
2363.42 * C_node1node17_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
1675.47 * C_node1node17_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
1187.77 * C_node1node17_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
842.04 * C_node1node17_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
596.93 * C_node1node17_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
4209.0 * C_node1node17_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
3543.87 * C_node1node17_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
2512.31 * C_node1node17_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
1781.03 * C_node1node17_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
1262.6 * C_node1node17_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
895.08 * C_node1node17_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
6282.0 * C_node1node4_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
5289.28 * C_node1node4_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
3749.67 * C_node1node4_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
2658.21 * C_node1node4_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
1884.45 * C_node1node4_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
1335.93 * C_node1node4_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
9426.0 * C_node1node4_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
7936.44 * C_node1node4_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
5626.29 * C_node1node4_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
3988.58 * C_node1node4_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
2827.58 * C_node1node4_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
2004.53 * C_node1node4_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
0.0 * C_node1node28_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
0.0 * C_node1node28_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
0.0 * C_node1node28_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
0.0 * C_node1node28_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
0.0 * C_node1node28_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
0.0 * C_node1node28_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
0.0 * C_node1node28_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
0.0 * C_node1node28_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
0.0 * C_node1node28_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
0.0 * C_node1node28_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
