variable,value,node_type_info,action,road_type,edge,period
C_node1node15_timber_t0,0.0,node1transit_node15transit,C,timber,node1node15,0.0
C_node1node15_timber_t1,0.0,node1transit_node15transit,C,timber,node1node15,1.0
C_node1node15_timber_t2,0.0,node1transit_node15transit,C,timber,node1node15,2.0
C_node1node15_timber_t3,-0.0,node1transit_node15transit,C,timber,node1node15,3.0
C_node1node15_timber_t4,-0.0,node1transit_node15transit,C,timber,node1node15,4.0
C_node1node15_timber_t5,-0.0,node1transit_node15transit,C,timber,node1node15,5.0
C_node1node15_wide_t0,0.0,node1transit_node15transit,C,wide,node1node15,0.0
C_node1node15_wide_t1,-0.0,node1transit_node15transit,C,wide,node1node15,1.0
C_node1node15_wide_t2,-0.0,node1transit_node15transit,C,wide,node1node15,2.0
C_node1node15_wide_t3,-0.0,node1transit_node15transit,C,wide,node1node15,3.0
C_node1node15_wide_t4,-0.0,node1transit_node15transit,C,wide,node1node15,4.0
C_node1node15_wide_t5,0.0,node1transit_node15transit,C,wide,node1node15,5.0
C_node1node17_timber_t0,0.0,node1transit_node17transit,C,timber,node1node17,0.0
C_node1node17_timber_t1,-0.0,node1transit_node17transit,C,timber,node1node17,1.0
C_node1node17_timber_t2,0.0,node1transit_node17transit,C,timber,node1node17,2.0
C_node1node17_timber_t3,-0.0,node1transit_node17transit,C,timber,node1node17,3.0
C_node1node17_timber_t4,-0.0,node1transit_node17transit,C,timber,node1node17,4.0
C_node1node17_timber_t5,-0.0,node1transit_node17transit,C,timber,node1node17,5.0
C_node1node17_wide_t0,0.0,node1transit_node17transit,C,wide,node1node17,0.0
C_node1node17_wide_t1,-0.0,node1transit_node17transit,C,wide,node1node17,1.0
C_node1node17_wide_t2,-0.0,node1transit_node17transit,C,wide,node1node17,2.0
C_node1node17_wide_t3,-0.0,node1transit_node17transit,C,wide,node1node17,3.0
C_node1node17_wide_t4,-0.0,node1transit_node17transit,C,wide,node1node17,4.0
C_node1node17_wide_t5,0.0,node1transit_node17transit,C,wide,node1node17,5.0
C_node1node4_timber_t0,0.0,node1transit_node4transit,C,timber,node1node4,0.0
C_node1node4_timber_t1,0.0,node1transit_node4transit,C,timber,node1node4,1.0
C_node1node4_timber_t2,-0.0,node1transit_node4transit,C,timber,node1node4,2.0
C_node1node4_timber_t3,-0.0,node1transit_node4transit,C,timber,node1node4,3.0
C_node1node4_timber_t4,-0.0,node1transit_node4transit,C,timber,node1node4,4.0
C_node1node4_timber_t5,-0.0,node1transit_node4transit,C,timber,node1node4,5.0
C_node1node4_wide_t0,0.0,node1transit_node4transit,C,wide,node1node4,0.0
C_node1node4_wide_t1,-0.0,node1transit_node4transit,C,wide,node1node4,1.0
