arc,type
node25node72,source_in_transit_out
node49node72,source_in_transit_out
node12node72,source_in_transit_out
node25node73,source_in_transit_out
node12node73,source_in_transit_out
node9node73,source_in_transit_out
node3node73,source_in_transit_out
node35node74,source_in_transit_out
node40node74,source_in_transit_out
node9node74,source_in_transit_out
node3node74,source_in_transit_out
node6node75,exit_out_source_in
node40node75,source_in_transit_out
node58node75,exit_out_source_in
node12node75,source_in_transit_out
node49node75,source_in_transit_out
node29node75,source_in_transit_out
node55node75,exit_out_source_in
node11node75,source_in_transit_out
node33node75,source_in_transit_out
node19node75,exit_out_source_in
node57node75,exit_out_source_in
node9node75,source_in_transit_out
node16node75,exit_out_source_in
node56node75,exit_out_source_in
node15node76,exit_out_source_in
node2node76,exit_out_source_in
node17node76,source_in_transit_out
node46node76,source_in_transit_out
node41node76,source_in_transit_out
node40node77,source_in_transit_out
node35node77,source_in_transit_out
node16node77,exit_out_source_in
node29node77,source_in_transit_out
node45node77,source_in_transit_out
node45node78,source_in_transit_out
node42node78,source_in_transit_out
node46node78,source_in_transit_out
node59node79,exit_out_source_in
node20node79,source_in_transit_out
node51node79,exit_out_source_in
node8node79,exit_out_source_in
node41node79,source_in_transit_out
node17node79,source_in_transit_out
node60node79,exit_out_source_in
node38node79,source_in_transit_out
node61node80,exit_out_source_in
node22node80,source_in_transit_out
node4node80,source_in_transit_out
node44node80,exit_out_source_in
node46node81,source_in_transit_out
node51node81,exit_out_source_in
node11node81,source_in_transit_out
node17node81,source_in_transit_out
node29node81,source_in_transit_out
node7node81,exit_out_source_in
node62node81,exit_out_source_in
node2node81,exit_out_source_in
node6node81,exit_out_source_in
node38node81,source_in_transit_out
node60node81,exit_out_source_in
node24node81,source_in_transit_out
node45node81,source_in_transit_out
node5node81,source_in_transit_out
node8node82,exit_out_source_in
node64node82,exit_out_source_in
node38node82,source_in_transit_out
node7node82,exit_out_source_in
node54node82,source_in_transit_out
node63node82,exit_out_source_in
node59node82,exit_out_source_in
node62node82,exit_out_source_in
node24node82,source_in_transit_out
node27node82,source_in_transit_out
node20node82,source_in_transit_out
node53node82,source_in_transit_out
node32node83,source_in_transit_out
node5node83,source_in_transit_out
node33node83,source_in_transit_out
node47node83,source_in_transit_out
node39node83,source_in_transit_out
node11node83,source_in_transit_out
node27node84,source_in_transit_out
node65node84,exit_out_source_in
node23node84,source_in_transit_out
node54node84,source_in_transit_out
node66node84,exit_out_source_in
node37node84,exit_out_source_in
node10node84,exit_out_source_in
node26node84,exit_out_source_in
node43node84,exit_out_source_in
node14node84,source_in_transit_out
node67node85,exit_out_source_in
node10node85,exit_out_source_in
node64node85,exit_out_source_in
node1node85,source_in_transit_out
node27node85,source_in_transit_out
node39node85,source_in_transit_out
node43node85,exit_out_source_in
node53node85,source_in_transit_out
node13node85,source_in_transit_out
node37node85,exit_out_source_in
node14node85,source_in_transit_out
node30node85,exit_out_source_in
node47node85,source_in_transit_out
node23node86,source_in_transit_out
node26node86,exit_out_source_in
node48node86,exit_out_source_in
node21node86,source_in_transit_out
node14node86,source_in_transit_out
node13node86,source_in_transit_out
node68node86,exit_out_source_in
node18node87,source_in_transit_out
node47node87,source_in_transit_out
node1node87,source_in_transit_out
node32node87,source_in_transit_out
node36node87,source_in_transit_out
node50node87,source_in_transit_out
node1node88,source_in_transit_out
node69node88,exit_out_source_in
node30node88,exit_out_source_in
node34node88,source_in_transit_out
node18node88,source_in_transit_out
node13node88,source_in_transit_out
node48node89,exit_out_source_in
node18node89,source_in_transit_out
node34node89,source_in_transit_out
node69node89,exit_out_source_in
node68node89,exit_out_source_in
node21node89,source_in_transit_out
node71node89,exit_out_source_in
node28node89,source_in_transit_out
node50node89,source_in_transit_out
node31node89,exit_out_source_in
node70node89,exit_out_source_in
node22node89,source_in_transit_out
node22node90,source_in_transit_out
node4node90,source_in_transit_out
node28node90,source_in_transit_out
node52node90,source_in_transit_out
node36node91,source_in_transit_out
node28node91,source_in_transit_out
node52node91,source_in_transit_out
node50node91,source_in_transit_out
node72node25,source_out_transit_in
node72node12,source_out_transit_in
node72node49,source_out_transit_in
node73node9,source_out_transit_in
node73node12,source_out_transit_in
node73node3,source_out_transit_in
node73node25,source_out_transit_in
node74node40,source_out_transit_in
node74node9,source_out_transit_in
