variable,value
C_wide_node5node11_t0,0.0
C_wide_node5node11_t1,1.0
C_wide_node5node11_t2,1.0
C_wide_node5node11_t3,1.0
C_wide_node5node11_t4,1.0
C_wide_node5node11_t5,1.0
C_timber_node5node24_t0,0.0
C_timber_node5node24_t1,1.0
C_timber_node5node24_t2,1.0
C_timber_node5node24_t3,1.0
C_timber_node5node24_t4,1.0
C_timber_node5node24_t5,1.0
C_wide_node5node24_t0,0.0
C_wide_node5node24_t1,1.0
C_wide_node5node24_t2,1.0
C_wide_node5node24_t3,1.0
C_wide_node5node24_t4,1.0
C_wide_node5node24_t5,1.0
C_timber_node5node81_t0,0.0
C_timber_node5node81_t1,1.0
C_timber_node5node81_t2,1.0
C_timber_node5node81_t3,1.0
C_timber_node5node81_t4,1.0
C_timber_node5node81_t5,1.0
C_wide_node5node81_t0,0.0
C_wide_node5node81_t1,1.0
C_wide_node5node81_t2,1.0
C_wide_node5node81_t3,1.0
C_wide_node5node81_t4,1.0
C_wide_node5node81_t5,1.0
C_timber_node5node83_t0,0.0
C_timber_node5node83_t1,1.0
C_timber_node5node83_t2,1.0
C_timber_node5node83_t3,1.0
C_timber_node5node83_t4,1.0
C_timber_node5node83_t5,1.0
C_wide_node5node83_t0,0.0
C_wide_node5node83_t1,1.0
C_wide_node5node83_t2,1.0
C_wide_node5node83_t3,1.0
C_wide_node5node83_t4,1.0
C_wide_node5node83_t5,1.0
C_timber_node6node29_t0,0.0
C_timber_node6node29_t1,1.0
C_timber_node6node29_t2,1.0
C_timber_node6node29_t3,1.0
C_timber_node6node29_t4,1.0
C_timber_node6node29_t5,1.0
C_wide_node6node29_t0,0.0
C_wide_node6node29_t1,1.0
C_wide_node6node29_t2,1.0
C_wide_node6node29_t3,1.0
C_wide_node6node29_t4,1.0
C_wide_node6node29_t5,1.0
C_timber_node6node11_t0,0.0
C_timber_node6node11_t1,1.0
C_timber_node6node11_t2,1.0
C_timber_node6node11_t3,1.0
C_timber_node6node11_t4,1.0
C_timber_node6node11_t5,1.0
C_wide_node6node11_t0,0.0
C_wide_node6node11_t1,1.0
C_wide_node6node11_t2,1.0
C_wide_node6node11_t3,1.0
C_wide_node6node11_t4,1.0
C_wide_node6node11_t5,1.0
C_timber_node6node75_t0,0.0
C_timber_node6node75_t1,1.0
C_timber_node6node75_t2,1.0
C_timber_node6node75_t3,1.0
C_timber_node6node75_t4,1.0
C_timber_node6node75_t5,1.0
C_wide_node6node75_t0,0.0
C_wide_node6node75_t1,1.0
C_wide_node6node75_t2,1.0
C_wide_node6node75_t3,1.0
C_wide_node6node75_t4,1.0
C_wide_node6node75_t5,1.0
C_timber_node6node81_t0,0.0
C_timber_node6node81_t1,1.0
C_timber_node6node81_t2,1.0
C_timber_node6node81_t3,1.0
C_timber_node6node81_t4,1.0
C_timber_node6node81_t5,1.0
C_wide_node6node81_t0,0.0
C_wide_node6node81_t1,1.0
C_wide_node6node81_t2,1.0
C_wide_node6node81_t3,1.0
C_wide_node6node81_t4,1.0
C_wide_node6node81_t5,1.0
C_timber_node7node38_t0,0.0
C_timber_node7node38_t1,1.0
C_timber_node7node38_t2,1.0
C_timber_node7node38_t3,1.0
C_timber_node7node38_t4,1.0
C_timber_node7node38_t5,1.0
C_wide_node7node38_t0,0.0
C_wide_node7node38_t1,1.0
C_wide_node7node38_t2,1.0
C_wide_node7node38_t3,1.0
C_wide_node7node38_t4,1.0
C_wide_node7node38_t5,1.0
C_timber_node7node62_t0,0.0
C_timber_node7node62_t1,1.0
C_timber_node7node62_t2,1.0
C_timber_node7node62_t3,1.0
C_timber_node7node62_t4,1.0
C_timber_node7node62_t5,1.0
C_wide_node7node62_t0,0.0
C_wide_node7node62_t1,1.0
C_wide_node7node62_t2,1.0
C_wide_node7node62_t3,1.0
C_wide_node7node62_t4,1.0
C_wide_node7node62_t5,1.0
C_timber_node7node81_t0,0.0
C_timber_node7node81_t1,1.0
C_timber_node7node81_t2,1.0
C_timber_node7node81_t3,1.0
C_timber_node7node81_t4,1.0
C_timber_node7node81_t5,1.0
C_wide_node7node81_t0,0.0
C_wide_node7node81_t1,1.0
C_wide_node7node81_t2,1.0
C_wide_node7node81_t3,1.0
C_wide_node7node81_t4,1.0
C_wide_node7node81_t5,1.0
C_timber_node7node82_t0,0.0
C_timber_node7node82_t1,1.0
C_timber_node7node82_t2,1.0
C_timber_node7node82_t3,1.0
C_timber_node7node82_t4,1.0
C_timber_node7node82_t5,1.0
C_wide_node7node82_t0,0.0
C_wide_node7node82_t1,1.0
C_wide_node7node82_t2,1.0
C_wide_node7node82_t3,1.0
C_wide_node7node82_t4,1.0
C_wide_node7node82_t5,1.0
C_timber_node8node20_t0,0.0
C_timber_node8node20_t1,1.0
C_timber_node8node20_t2,1.0
C_timber_node8node20_t3,1.0
C_timber_node8node20_t4,1.0
C_timber_node8node20_t5,1.0
C_wide_node8node20_t0,0.0
C_wide_node8node20_t1,1.0
C_wide_node8node20_t2,1.0
C_wide_node8node20_t3,1.0
C_wide_node8node20_t4,1.0
C_wide_node8node20_t5,1.0
C_timber_node8node59_t0,0.0
C_timber_node8node59_t1,1.0
C_timber_node8node59_t2,1.0
C_timber_node8node59_t3,1.0
C_timber_node8node59_t4,1.0
C_timber_node8node59_t5,1.0
C_wide_node8node59_t0,0.0
C_wide_node8node59_t1,1.0
C_wide_node8node59_t2,1.0
C_wide_node8node59_t3,1.0
C_wide_node8node59_t4,1.0
C_wide_node8node59_t5,1.0
C_timber_node8node79_t0,0.0
C_timber_node8node79_t1,1.0
C_timber_node8node79_t2,1.0
C_timber_node8node79_t3,1.0
C_timber_node8node79_t4,1.0
C_timber_node8node79_t5,1.0
C_wide_node8node79_t0,0.0
C_wide_node8node79_t1,1.0
C_wide_node8node79_t2,1.0
C_wide_node8node79_t3,1.0
C_wide_node8node79_t4,1.0
C_wide_node8node79_t5,1.0
C_timber_node8node82_t0,0.0
C_timber_node8node82_t1,1.0
C_timber_node8node82_t2,1.0
C_timber_node8node82_t3,1.0
C_timber_node8node82_t4,1.0
C_timber_node8node82_t5,1.0
C_wide_node8node82_t0,0.0
C_wide_node8node82_t1,1.0
C_wide_node8node82_t2,1.0
C_wide_node8node82_t3,1.0
C_wide_node8node82_t4,1.0
C_wide_node8node82_t5,1.0
C_timber_node9node12_t0,0.0
C_timber_node9node12_t1,1.0
C_timber_node9node12_t2,1.0
C_timber_node9node12_t3,1.0
C_timber_node9node12_t4,1.0
C_timber_node9node12_t5,1.0
C_wide_node9node12_t0,0.0
C_wide_node9node12_t1,1.0
