x,y
-17281.0628,152328.0227
-17164.9013,152425.1773
-17277.1879,152331.0431
-17186.852,152414.0961
-16990.781,152347.7435
-17256.0276,152364.4109
-17290.4815,152322.6004
-17168.1456,152422.9449
-17314.9389,152288.8443
-17299.5231,152306.8738
-17178.3895,152417.8854
-17252.516,152372.8112
-17223.1516,152502.3779
-17133.3319,152458.413
-17237.8172,152389.4655
-17122.6794,152286.3917
-17225.8311,152510.8731
-17260.4991,152356.0377
-17205.9276,152405.538
-17182.3947,152415.9666
-17144.666,152442.236
-17357.4836,152245.7289
-17270.5682,152338.6121
-17335.4552,152266.6577
-17362.3615,152305.769
-17181.018,152416.5975
-17208.8719,152404.6292
-17379.5071,152241.0313
-17264.1821,152350.2825
-17215.3371,152403.6121
-17269.9541,152339.5773
-17230.3397,152397.3721
-17168.7431,152422.5442
-17196.6429,152409.3055
-17432.5867,152228.1044
-17337.8257,152264.6214
-17325.9854,152277.6783
-17305.2444,152297.1108
-17320.3006,152285.3894
-17236.0907,152390.9885
-17338.9559,152263.5091
-17189.6091,152412.8692
-17393.6019,152274.7046
-17254.1088,152369.0989
-17212.7535,152403.9141
-17276.4641,152331.732
-17224.2423,152403.8879
-17209.7249,152404.4721
-17357.2363,152245.9461
-17301.2227,152303.6576
-17149.6333,152436.3624
-17257.7546,152360.6092
-17377.5201,152290.3441
-17218.3094,152511.9963
-17133.4989,152458.1612
-17023.8394,152268.6757
-17191.7655,152411.8126
-17318.172,152287.0838
-17333.1526,152269.0243
-17290.7765,152276.075
-17421.3455,152246.9625
-17262.2449,152353.4854
-17276.5523,152331.648
-17281.4826,152426.7064
-17194.1094,152410.5349
-17354.8234,152247.9162
-17231.2552,152396.5719
-17356.2256,152246.7714
-17159.2301,152429.5807
-17251.5275,152375.3842
-16955.0622,152326.3122
-17354.5137,152317.8505
-17230.3256,152397.3724
-17330.0096,152272.6679
-17421.3504,152246.9576
-17283.0262,152326.7361
-17268.1473,152447.3992
-17312.3053,152290.5194
-17243.8728,152384.5867
-16963.3882,152260.4686
-17227.482,152400.1708
-17201.6842,152407.1471
-17147.0184,152439.2601
-17219.3225,152403.4134
-17297.8191,152313.9209
-17223.0396,152514.9762
-17316.6966,152287.8583
-16893.0271,152274.6774
-17245.8365,152382.6777
-17324.9322,152278.957
-17307.9329,152294.0411
-17347.6563,152255.3777
-17340.5819,152261.9089
-17348.3674,152254.6221
-17352.5593,152246.7792
-17357.5038,152245.7246
-17302.9974,152300.5169
-17415.7545,152233.2998
-17250.3843,152379.1038
-17199.5356,152494.1128
-17245.1128,152383.3665
-17398.6998,152236.9376
-17350.9025,152251.4496
-17140.8875,152447.792
-17274.838,152333.3322
-17173.1432,152420.1674
-17223.299,152403.7454
-17353.8792,152248.6871
-17134.3953,152456.6723
-17263.7575,152351.074
-17138.2767,152451.4117
-17336.4322,152265.7967
-17203.339,152406.4852
-17437.2179,152226.675
-17287.6297,152324.2685
-17141.8042,152446.631
-17225.203,152402.7336
-17176.0995,152418.8815
-17230.2161,152397.4802
-17229.5817,152398.0347
-17265.9983,152346.1026
-17347.1688,152255.8957
-17322.2873,152282.7424
-17351.9347,152250.4916
-17161.0393,152428.2463
-16927.216,152315.3813
-17320.8363,152284.6451
-17140.1233,152448.8182
-17298.3781,152310.3265
-17268.9345,152341.1801
-17239.5833,152387.9209
-17267.3008,152343.7481
-17251.1574,152376.402
-17041.5811,152395.3686
-17073.7293,152287.8709
-17248.3473,152380.6063
-17297.6789,152403.1021
-17297.099,152315.85
-17327.9197,152275.263
-17346.5585,152256.5239
-17342.5332,152259.9886
-17155.875,152431.7019
-17242.0907,152385.9529
-17327.068,152276.4356
-17297.4684,152314.8339
-17258.5377,152359.2485
-17236.659,152390.4785
-17158.1273,152430.4385
-17136.3925,152453.7956
-17152.6022,152433.8287
-17355.8526,152247.0758
-17357.5132,152245.7168
-17328.5172,152274.4686
-17329.2987,152273.5062
-17343.2575,152259.2993
-17255.0731,152366.972
-17294.8553,152320.2316
-17253.041,152371.5334
-17184.8878,152414.9194
-17262.8835,152352.648
-17311.0131,152291.3646
-17288.4877,152323.9067
-17243.1512,152385.208
-17295.9757,152319.833
-17162.5653,152426.9593
-17344.5539,152258.1727
-17086.0066,152432.4951
-17232.644,152394.7518
-17296.4287,152318.0812
-17198.952,152408.3353
-17010.6248,152371.556
-17319.0482,152286.6278
-17440.0161,152227.8471
-17331.0631,152271.4253
-17272.206,152336.2886
-17266.2286,152345.5726
-17314.4279,152289.1309
-17323.7783,152280.5439
-17211.2806,152286.1236
