"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-17265.9983, 152346.1026)","(-17264.1821, 152350.2825)",4.557427613236742,25.77775
"(-17264.1821, 152350.2825)","(-17262.8835, 152352.648)",2.698509256966804,27.2388
"(-17262.8835, 152352.648)","(-17260.4991, 152356.0377)",4.144324969158832,27.2388
"(-17260.4991, 152356.0377)","(-17257.7546, 152360.6092)",5.332062687195914,27.2388
"(-17257.7546, 152360.6092)","(-17256.0276, 152364.4109)",4.17557803062737,25.77775
"(-17256.0276, 152364.4109)","(-17254.1088, 152369.0989)",5.065484916591956,27.2388
"(-17254.1088, 152369.0989)","(-17253.041, 152371.5334)",2.6583805389512167,25.77775
"(-17253.041, 152371.5334)","(-17252.516, 152372.8112)",1.3814477333685187,25.77775
"(-17252.516, 152372.8112)","(-17251.1574, 152376.402)",3.8392236975771055,27.2388
"(-17251.1574, 152376.402)","(-17250.3843, 152379.1038)",2.81023252597553,25.77775
"(-17250.3843, 152379.1038)","(-17248.3473, 152380.6063)",2.531180603988594,25.77775
"(-17248.3473, 152380.6063)","(-17245.1128, 152383.3665)",4.252139965941627,27.2388
"(-17245.1128, 152383.3665)","(-17243.8728, 152384.5867)",1.7396804419263243,25.77775
"(-17243.8728, 152384.5867)","(-17239.5833, 152387.9209)",5.43292737756622,27.2388
"(-17239.5833, 152387.9209)","(-17236.659, 152390.4785)",3.8849515119230587,27.2388
"(-17236.659, 152390.4785)","(-17232.644, 152394.7518)",5.863558466494702,27.2388
"(-17232.644, 152394.7518)","(-17231.2552, 152396.5719)",2.2894386757553615,25.77775
"(-17231.2552, 152396.5719)","(-17230.3397, 152397.3721)",1.2159195244731562,27.2388
"(-17230.3397, 152397.3721)","(-17230.2161, 152397.4802)",0.16420283187599138,27.2388
"(-17230.2161, 152397.4802)","(-17227.482, 152400.1708)",3.835965480816716,27.2388
"(-17227.482, 152400.1708)","(-17224.2423, 152403.8879)",4.930769564688177,27.2388
"(-17224.2423, 152403.8879)","(-17223.299, 152403.7454)",0.9540026939172263,25.77775
"(-17223.299, 152403.7454)","(-17219.3225, 152403.4134)",3.990335355583694,25.77775
"(-17219.3225, 152403.4134)","(-17215.3371, 152403.6121)",3.9903502164578626,25.77775
"(-17215.3371, 152403.6121)","(-17209.7249, 152404.4721)",5.677709823513462,27.2388
"(-17209.7249, 152404.4721)","(-17205.9276, 152405.538)",3.9440626389532873,27.2388
"(-17205.9276, 152405.538)","(-17201.6842, 152407.1471)",4.538242652172706,27.2388
"(-17201.6842, 152407.1471)","(-17196.6429, 152409.3055)",5.483921612308667,27.2388
"(-17196.6429, 152409.3055)","(-17189.6091, 152412.8692)",7.885068175352397,27.2388
"(-17189.6091, 152412.8692)","(-17186.852, 152414.0961)",3.0177614253011247,25.77775
"(-17186.852, 152414.0961)","(-17182.3947, 152415.9666)",4.833869416942859,27.2388
"(-17182.3947, 152415.9666)","(-17176.0995, 152418.8815)",6.937303874694849,27.2388
"(-17176.0995, 152418.8815)","(-17173.1432, 152420.1674)",3.223856153747219,25.77775
"(-17173.1432, 152420.1674)","(-17168.7431, 152422.5442)",5.001005723850148,25.77775
"(-17168.7431, 152422.5442)","(-17162.5653, 152426.9593)",7.593307635666617,27.2388
"(-17162.5653, 152426.9593)","(-17161.0393, 152428.2463)",1.996257748894848,25.77775
"(-17161.0393, 152428.2463)","(-17158.1273, 152430.4385)",3.6449259032193604,27.2388
"(-17158.1273, 152430.4385)","(-17155.875, 152431.7019)",2.5824474534810626,25.77775
"(-17155.875, 152431.7019)","(-17152.6022, 152433.8287)",3.9031395158395727,25.77775
"(-17152.6022, 152433.8287)","(-17149.6333, 152436.3624)",3.9030760817589587,25.77775
"(-17149.6333, 152436.3624)","(-17147.0184, 152439.2601)",3.903122762610777,25.77775
"(-17147.0184, 152439.2601)","(-17144.666, 152442.236)",3.793384579757437,25.77775
"(-17144.666, 152442.236)","(-17141.8042, 152446.631)",5.244609064546342,25.77775
"(-17141.8042, 152446.631)","(-17140.1233, 152448.8182)",2.7584902845692434,27.2388
"(-17140.1233, 152448.8182)","(-17138.2767, 152451.4117)",3.183735826029104,25.77775
"(-17138.2767, 152451.4117)","(-17136.3925, 152453.7956)",3.038616272262869,25.77775
"(-17136.3925, 152453.7956)","(-17133.4989, 152458.1612)",5.23749790643692,27.2388
