Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-17122.6794, 152286.3917)","(-17211.2806, 152286.1236)",88.602,27.2,665796.77,237784.56,998695.15,499347.57,237784.56
"(-17122.6794, 152286.3917)","(-17023.8394, 152268.6757)",102.428,27.2,769692.49,274890.18,1154538.74,577269.37,274890.18
"(-17260.4991, 152356.0377)","(-17262.8835, 152352.648)",4.144,27.2,31142.53,11122.33,46713.79,23356.9,11122.33
"(-17260.4991, 152356.0377)","(-17257.7546, 152360.6092)",5.332,27.2,40067.79,14309.92,60101.68,30050.84,14309.92
"(-17260.4991, 152356.0377)","(-17258.5377, 152359.2485)",1.657,24.3,8002.6,3111.75,12003.9,6001.95,3111.75
"(-17260.4991, 152356.0377)","(-17262.2449, 152353.4854)",1.648,24.3,7961.7,3095.84,11942.56,5971.28,3095.84
"(-17205.9276, 152405.538)","(-17209.7249, 152404.4721)",3.944,27.2,29637.66,10584.88,44456.49,22228.24,10584.88
"(-17205.9276, 152405.538)","(-17201.6842, 152407.1471)",4.538,27.2,34102.62,12179.51,51153.94,25576.97,12179.51
"(-17205.9276, 152405.538)","(-17203.339, 152406.4852)",2.346,24.3,11334.17,4407.2,17001.26,8500.63,4407.2
"(-17205.9276, 152405.538)","(-17212.7535, 152403.9141)",4.483,24.3,21658.49,8421.73,32487.73,16243.87,8421.73
"(-17182.3947, 152415.9666)","(-17176.0995, 152418.8815)",6.937,27.2,52130.37,18617.99,78195.55,39097.78,18617.99
"(-17182.3947, 152415.9666)","(-17184.8878, 152414.9194)",2.601,24.3,12565.72,4886.08,18848.58,9424.29,4886.08
"(-17144.666, 152442.236)","(-17141.8042, 152446.631)",2.938,24.3,14193.23,5518.92,21289.85,10644.93,5518.92
"(-17144.666, 152442.236)","(-17155.875, 152431.7019)",10.082,24.3,48703.22,18937.85,73054.83,36527.41,18937.85
"(-17357.4836, 152245.7289)","(-17290.7765, 152276.075)",73.412,27.2,551651.88,197018.53,827477.82,413738.91,197018.53
"(-17270.5682, 152338.6121)","(-17268.9345, 152341.1801)",2.281,24.3,11020.6,4285.27,16530.9,8265.45,4285.27
"(-17270.5682, 152338.6121)","(-17272.206, 152336.2886)",2.738,24.3,13225.27,5142.54,19837.9,9918.95,5142.54
"(-17362.3615, 152305.769)","(-17421.3455, 152246.9625)",83.293,24.3,402370.39,156458.44,603555.58,301777.79,156458.44
"(-17362.3615, 152305.769)","(-17281.4826, 152426.7064)",145.493,24.3,702841.79,273294.29,1054262.69,527131.34,273294.29
"(-17264.1821, 152350.2825)","(-17265.9983, 152346.1026)",2.728,24.3,13179.43,5124.71,19769.14,9884.57,5124.71
"(-17264.1821, 152350.2825)","(-17262.8835, 152352.648)",2.699,27.2,20277.95,7242.12,30416.92,15208.46,7242.12
"(-17264.1821, 152350.2825)","(-17263.7575, 152351.074)",1.24,24.3,5988.88,2328.73,8983.32,4491.66,2328.73
"(-17215.3371, 152403.6121)","(-17209.7249, 152404.4721)",5.678,27.2,42665.15,15237.55,63997.73,31998.86,15237.55
"(-17215.3371, 152403.6121)","(-17212.7535, 152403.9141)",0.952,24.3,4599.94,1788.65,6899.9,3449.95,1788.65
"(-17215.3371, 152403.6121)","(-17223.299, 152403.7454)",4.254,24.3,20550.33,7990.83,30825.49,15412.75,7990.83
"(-17269.9541, 152339.5773)","(-17272.206, 152336.2886)",3.986,27.2,29951.29,10696.89,44926.94,22463.47,10696.89
"(-17269.9541, 152339.5773)","(-17268.9345, 152341.1801)",1.9,27.2,14274.69,5098.1,21412.03,10706.01,5098.1
"(-17230.3397, 152397.3721)","(-17231.2552, 152396.5719)",1.216,27.2,9137.03,3263.22,13705.54,6852.77,3263.22
"(-17230.3397, 152397.3721)","(-17227.482, 152400.1708)",4.0,27.2,30059.26,10735.45,45088.9,22544.45,10735.45
"(-17168.7431, 152422.5442)","(-17173.1432, 152420.1674)",2.979,24.3,14392.68,5596.48,21589.02,10794.51,5596.48
"(-17168.7431, 152422.5442)","(-17162.5653, 152426.9593)",7.593,27.2,57059.91,20378.54,85589.87,42794.93,20378.54
"(-17196.6429, 152409.3055)","(-17201.6842, 152407.1471)",5.484,27.2,41208.93,14717.47,61813.39,30906.7,14717.47
"(-17196.6429, 152409.3055)","(-17189.6091, 152412.8692)",7.885,27.2,59252.34,21161.55,88878.52,44439.26,21161.55
"(-17196.6429, 152409.3055)","(-17198.952, 152408.3353)",5.103,24.3,24652.09,9585.76,36978.13,18489.06,9585.76
"(-17196.6429, 152409.3055)","(-17191.7655, 152411.8126)",2.223,24.3,10737.67,4175.26,16106.51,8053.26,4175.26
"(-17236.0907, 152390.9885)","(-17232.644, 152394.7518)",1.053,24.3,5087.34,1978.17,7631.0,3815.5,1978.17
"(-17236.0907, 152390.9885)","(-17236.659, 152390.4785)",1.8,24.3,8697.17,3381.83,13045.76,6522.88,3381.83
"(-17189.6091, 152412.8692)","(-17191.7655, 152411.8126)",2.995,24.3,14469.44,5626.32,21704.15,10852.08,5626.32
"(-17254.1088, 152369.0989)","(-17253.041, 152371.5334)",3.607,24.3,17426.62,6776.2,26139.93,13069.96,6776.2
"(-17254.1088, 152369.0989)","(-17255.0731, 152366.972)",4.08,24.3,19711.78,7664.76,29567.67,14783.83,7664.76
"(-17276.4641, 152331.732)","(-17274.838, 152333.3322)",1.718,24.3,8296.93,3226.19,12445.39,6222.7,3226.19
"(-17224.2423, 152403.8879)","(-17227.482, 152400.1708)",4.931,27.2,37052.27,13232.95,55578.4,27789.2,13232.95
"(-17224.2423, 152403.8879)","(-17223.299, 152403.7454)",1.083,24.3,5231.71,2034.31,7847.57,3923.78,2034.31
"(-17224.2423, 152403.8879)","(-17225.203, 152402.7336)",2.756,24.3,13315.25,5177.53,19972.88,9986.44,5177.53
"(-17257.7546, 152360.6092)","(-17258.5377, 152359.2485)",1.962,24.3,9478.3,3685.56,14217.46,7108.73,3685.56
"(-17133.4989, 152458.1612)","(-17136.3925, 152453.7956)",5.237,27.2,39357.18,14056.14,59035.77,29517.88,14056.14
"(-17133.4989, 152458.1612)","(-17086.0066, 152432.4951)",53.984,27.2,405662.42,144879.44,608493.63,304246.81,144879.44
"(-17023.8394, 152268.6757)","(-16963.3882, 152260.4686)",61.006,27.2,458427.86,163724.24,687641.8,343820.9,163724.24
"(-17290.7765, 152276.075)","(-17211.2806, 152286.1236)",80.128,27.2,602125.42,215044.79,903188.14,451594.07,215044.79
"(-17421.3455, 152246.9625)","(-17421.3504, 152246.9576)",0.007,24.3,33.48,13.02,50.21,25.11,13.02
"(-17262.2449, 152353.4854)","(-17262.8835, 152352.648)",1.449,24.3,7001.07,2722.31,10501.6,5250.8,2722.31
"(-17231.2552, 152396.5719)","(-17232.644, 152394.7518)",3.092,24.3,14937.94,5808.5,22406.91,11203.45,5808.5
"(-17231.2552, 152396.5719)","(-17229.5817, 152398.0347)",5.332,24.3,25759.72,10016.46,38639.59,19319.79,10016.46
"(-17159.2301, 152429.5807)","(-17158.1273, 152430.4385)",2.704,24.3,13062.86,5079.39,19594.3,9797.15,5079.39
"(-17159.2301, 152429.5807)","(-17161.0393, 152428.2463)",2.13,24.3,10288.38,4000.55,15432.57,7716.29,4000.55
"(-17251.5275, 152375.3842)","(-17251.1574, 152376.402)",2.33,24.3,11254.27,4376.13,16881.4,8440.7,4376.13
"(-17421.3504, 152246.9576)","(-17440.0161, 152227.8471)",26.714,24.3,129047.17,50178.94,193570.75,96785.38,50178.94
"(-17283.0262, 152326.7361)","(-17288.4877, 152323.9067)",6.151,27.2,46220.89,16507.46,69331.33,34665.66,16507.46
"(-17283.0262, 152326.7361)","(-17287.6297, 152324.2685)",4.061,24.3,19617.95,7628.28,29426.93,14713.47,7628.28
"(-17243.8728, 152384.5867)","(-17245.1128, 152383.3665)",2.281,24.3,11020.95,4285.4,16531.42,8265.71,4285.4
"(-17243.8728, 152384.5867)","(-17239.5833, 152387.9209)",5.433,27.2,40825.73,14580.62,61238.6,30619.3,14580.62
"(-17243.8728, 152384.5867)","(-17242.0907, 152385.9529)",5.886,24.3,28435.44,11056.89,42653.16,21326.58,11056.89
"(-16963.3882, 152260.4686)","(-16893.0271, 152274.6774)",71.781,27.2,539401.59,192643.43,809102.39,404551.19,192643.43
"(-17227.482, 152400.1708)","(-17225.203, 152402.7336)",2.335,24.3,11281.21,4386.61,16921.82,8460.91,4386.61
"(-17227.482, 152400.1708)","(-17229.5817, 152398.0347)",2.733,24.3,13203.35,5134.02,19805.03,9902.51,5134.02
"(-17201.6842, 152407.1471)","(-17198.952, 152408.3353)",0.764,24.3,3688.7,1434.32,5533.05,2766.53,1434.32
"(-17201.6842, 152407.1471)","(-17203.339, 152406.4852)",1.539,24.3,7433.08,2890.29,11149.62,5574.81,2890.29
"(-17297.8191, 152313.9209)","(-17297.4684, 152314.8339)",0.978,25.8,7349.47,2624.81,11024.21,5512.1,2624.81
"(-16893.0271, 152274.6774)","(-16927.216, 152315.3813)",53.157,27.2,399449.81,142660.65,599174.72,299587.36,142660.65
"(-17245.8365, 152382.6777)","(-17245.1128, 152383.3665)",0.122,24.3,588.39,228.79,882.58,441.29,228.79
"(-17245.8365, 152382.6777)","(-17248.3473, 152380.6063)",0.877,24.3,4238.67,1648.17,6358.01,3179.0,1648.17
"(-17250.3843, 152379.1038)","(-17251.1574, 152376.402)",0.931,24.3,4498.22,1749.1,6747.33,3373.66,1749.1
"(-17250.3843, 152379.1038)","(-17248.3473, 152380.6063)",5.223,24.3,25231.75,9811.16,37847.62,18923.81,9811.16
"(-17245.1128, 152383.3665)","(-17248.3473, 152380.6063)",4.252,27.2,31952.71,11411.68,47929.06,23964.53,11411.68
"(-17140.8875, 152447.792)","(-17140.1233, 152448.8182)",1.397,24.3,6749.22,2624.38,10123.83,5061.92,2624.38
"(-17140.8875, 152447.792)","(-17141.8042, 152446.631)",2.248,24.3,10859.89,4222.78,16289.83,8144.92,4222.78
"(-17274.838, 152333.3322)","(-17272.206, 152336.2886)",1.0,24.3,4830.14,1878.16,7245.21,3622.6,1878.16
"(-17173.1432, 152420.1674)","(-17176.0995, 152418.8815)",1.782,24.3,8609.7,3347.81,12914.54,6457.27,3347.81
"(-17134.3953, 152456.6723)","(-17136.3925, 152453.7956)",3.502,24.3,16917.45,6578.21,25376.18,12688.09,6578.21
"(-17263.7575, 152351.074)","(-17262.8835, 152352.648)",0.994,24.3,4801.87,1867.17,7202.81,3601.4,1867.17
"(-17138.2767, 152451.4117)","(-17140.1233, 152448.8182)",1.479,24.3,7146.03,2778.67,10719.04,5359.52,2778.67
"(-17138.2767, 152451.4117)","(-17136.3925, 152453.7956)",1.279,24.3,6180.89,2403.39,9271.34,4635.67,2403.39
"(-17287.6297, 152324.2685)","(-17288.4877, 152323.9067)",4.334,24.3,20936.3,8140.91,31404.45,15702.22,8140.91
"(-17141.8042, 152446.631)","(-17140.1233, 152448.8182)",2.758,27.2,20728.68,7403.1,31093.01,15546.51,7403.1
"(-17265.9983, 152346.1026)","(-17267.3008, 152343.7481)",2.691,27.2,20219.7,7221.32,30329.55,15164.77,7221.32
"(-17265.9983, 152346.1026)","(-17266.2286, 152345.5726)",3.183,24.3,15375.78,5978.75,23063.67,11531.84,5978.75
"(-17161.0393, 152428.2463)","(-17162.5653, 152426.9593)",2.401,24.3,11600.32,4510.69,17400.48,8700.24,4510.69
"(-17161.0393, 152428.2463)","(-17158.1273, 152430.4385)",3.645,27.2,27389.8,9782.07,41084.69,20542.35,9782.07
"(-17268.9345, 152341.1801)","(-17267.3008, 152343.7481)",1.823,24.3,8806.26,3424.24,13209.39,6604.7,3424.24
"(-17239.5833, 152387.9209)","(-17236.659, 152390.4785)",3.885,27.2,29193.47,10426.24,43790.2,21895.1,10426.24
"(-17239.5833, 152387.9209)","(-17242.0907, 152385.9529)",2.116,24.3,10222.97,3975.12,15334.46,7667.23,3975.12
"(-17267.3008, 152343.7481)","(-17266.2286, 152345.5726)",1.302,24.3,6290.84,2446.14,9436.26,4718.13,2446.14
"(-17041.5811, 152395.3686)","(-17086.0066, 152432.4951)",57.896,27.2,435063.08,155379.67,652594.61,326297.31,155379.67
"(-17297.099, 152315.85)","(-17296.4287, 152318.0812)",4.847,24.3,23413.57,9104.18,35120.36,17560.18,9104.18
"(-17297.099, 152315.85)","(-17297.4684, 152314.8339)",3.034,24.3,14655.39,5698.63,21983.08,10991.54,5698.63
"(-17155.875, 152431.7019)","(-17158.1273, 152430.4385)",1.514,24.3,7315.59,2844.61,10973.38,5486.69,2844.61
"(-17297.4684, 152314.8339)","(-17296.4287, 152318.0812)",3.41,27.2,25622.06,9150.73,38433.09,19216.54,9150.73
"(-17236.659, 152390.4785)","(-17232.644, 152394.7518)",5.864,27.2,44061.71,15736.33,66092.57,33046.28,15736.33
"(-17295.9757, 152319.833)","(-17296.4287, 152318.0812)",17.616,24.3,85097.46,33089.45,127646.19,63823.09,33089.45
