variable,value,node_type_info,action,road_type,edge,period
C_node1node4_timber_t0,0.0,node1exit_node4transit,C,timber,node1node4,0.0
C_node1node4_timber_t1,1.0,node1exit_node4transit,C,timber,node1node4,1.0
C_node1node4_timber_t2,0.0,node1exit_node4transit,C,timber,node1node4,2.0
C_node1node4_timber_t3,0.0,node1exit_node4transit,C,timber,node1node4,3.0
C_node1node4_timber_t4,0.0,node1exit_node4transit,C,timber,node1node4,4.0
C_node1node4_timber_t5,0.0,node1exit_node4transit,C,timber,node1node4,5.0
C_node1node4_wide_t0,0.0,node1exit_node4transit,C,wide,node1node4,0.0
C_node1node4_wide_t1,0.0,node1exit_node4transit,C,wide,node1node4,1.0
C_node1node4_wide_t2,0.0,node1exit_node4transit,C,wide,node1node4,2.0
C_node1node4_wide_t3,0.0,node1exit_node4transit,C,wide,node1node4,3.0
C_node1node4_wide_t4,0.0,node1exit_node4transit,C,wide,node1node4,4.0
C_node1node4_wide_t5,0.0,node1exit_node4transit,C,wide,node1node4,5.0
C_node1node3_timber_t0,0.0,node1exit_node3transit,C,timber,node1node3,0.0
C_node1node3_timber_t1,0.0,node1exit_node3transit,C,timber,node1node3,1.0
C_node1node3_timber_t2,0.0,node1exit_node3transit,C,timber,node1node3,2.0
C_node1node3_timber_t3,0.0,node1exit_node3transit,C,timber,node1node3,3.0
C_node1node3_timber_t4,0.0,node1exit_node3transit,C,timber,node1node3,4.0
C_node1node3_timber_t5,0.0,node1exit_node3transit,C,timber,node1node3,5.0
C_node1node3_wide_t0,0.0,node1exit_node3transit,C,wide,node1node3,0.0
C_node1node3_wide_t1,0.0,node1exit_node3transit,C,wide,node1node3,1.0
C_node1node3_wide_t2,0.0,node1exit_node3transit,C,wide,node1node3,2.0
C_node1node3_wide_t3,0.0,node1exit_node3transit,C,wide,node1node3,3.0
C_node1node3_wide_t4,0.0,node1exit_node3transit,C,wide,node1node3,4.0
C_node1node3_wide_t5,0.0,node1exit_node3transit,C,wide,node1node3,5.0
C_node2node5_timber_t0,0.0,node2transit_node5transit,C,timber,node2node5,0.0
C_node2node5_timber_t1,0.0,node2transit_node5transit,C,timber,node2node5,1.0
C_node2node5_timber_t2,0.0,node2transit_node5transit,C,timber,node2node5,2.0
C_node2node5_timber_t3,0.0,node2transit_node5transit,C,timber,node2node5,3.0
C_node2node5_timber_t4,0.0,node2transit_node5transit,C,timber,node2node5,4.0
C_node2node5_timber_t5,0.0,node2transit_node5transit,C,timber,node2node5,5.0
C_node2node5_wide_t0,0.0,node2transit_node5transit,C,wide,node2node5,0.0
C_node2node5_wide_t1,0.0,node2transit_node5transit,C,wide,node2node5,1.0
C_node2node5_wide_t2,0.0,node2transit_node5transit,C,wide,node2node5,2.0
C_node2node5_wide_t3,0.0,node2transit_node5transit,C,wide,node2node5,3.0
C_node2node5_wide_t4,0.0,node2transit_node5transit,C,wide,node2node5,4.0
C_node2node5_wide_t5,0.0,node2transit_node5transit,C,wide,node2node5,5.0
C_node2node4_timber_t0,0.0,node2transit_node4transit,C,timber,node2node4,0.0
C_node2node4_timber_t1,0.0,node2transit_node4transit,C,timber,node2node4,1.0
C_node2node4_timber_t2,0.0,node2transit_node4transit,C,timber,node2node4,2.0
C_node2node4_timber_t3,0.0,node2transit_node4transit,C,timber,node2node4,3.0
C_node2node4_timber_t4,0.0,node2transit_node4transit,C,timber,node2node4,4.0
C_node2node4_timber_t5,0.0,node2transit_node4transit,C,timber,node2node4,5.0
C_node2node4_wide_t0,0.0,node2transit_node4transit,C,wide,node2node4,0.0
C_node2node4_wide_t1,0.0,node2transit_node4transit,C,wide,node2node4,1.0
C_node2node4_wide_t2,0.0,node2transit_node4transit,C,wide,node2node4,2.0
C_node2node4_wide_t3,0.0,node2transit_node4transit,C,wide,node2node4,3.0
C_node2node4_wide_t4,0.0,node2transit_node4transit,C,wide,node2node4,4.0
C_node2node4_wide_t5,0.0,node2transit_node4transit,C,wide,node2node4,5.0
C_node2node6_timber_t0,0.0,node2transit_node6exit,C,timber,node2node6,0.0
C_node2node6_timber_t1,0.0,node2transit_node6exit,C,timber,node2node6,1.0
C_node2node6_timber_t2,0.0,node2transit_node6exit,C,timber,node2node6,2.0
C_node2node6_timber_t3,0.0,node2transit_node6exit,C,timber,node2node6,3.0
C_node2node6_timber_t4,0.0,node2transit_node6exit,C,timber,node2node6,4.0
C_node2node6_timber_t5,0.0,node2transit_node6exit,C,timber,node2node6,5.0
C_node2node6_wide_t0,0.0,node2transit_node6exit,C,wide,node2node6,0.0
C_node2node6_wide_t1,0.0,node2transit_node6exit,C,wide,node2node6,1.0
C_node2node6_wide_t2,0.0,node2transit_node6exit,C,wide,node2node6,2.0
C_node2node6_wide_t3,0.0,node2transit_node6exit,C,wide,node2node6,3.0
C_node2node6_wide_t4,0.0,node2transit_node6exit,C,wide,node2node6,4.0
C_node2node6_wide_t5,0.0,node2transit_node6exit,C,wide,node2node6,5.0
C_node2node8_timber_t0,0.0,node2transit_node8source,C,timber,node2node8,0.0
C_node2node8_timber_t1,1.0,node2transit_node8source,C,timber,node2node8,1.0
C_node2node8_timber_t2,0.0,node2transit_node8source,C,timber,node2node8,2.0
C_node2node8_timber_t3,0.0,node2transit_node8source,C,timber,node2node8,3.0
C_node2node8_timber_t4,0.0,node2transit_node8source,C,timber,node2node8,4.0
C_node2node8_timber_t5,0.0,node2transit_node8source,C,timber,node2node8,5.0
C_node2node8_wide_t0,0.0,node2transit_node8source,C,wide,node2node8,0.0
C_node2node8_wide_t1,0.0,node2transit_node8source,C,wide,node2node8,1.0
C_node2node8_wide_t2,0.0,node2transit_node8source,C,wide,node2node8,2.0
C_node2node8_wide_t3,0.0,node2transit_node8source,C,wide,node2node8,3.0
C_node2node8_wide_t4,0.0,node2transit_node8source,C,wide,node2node8,4.0
C_node2node8_wide_t5,0.0,node2transit_node8source,C,wide,node2node8,5.0
C_node3node7_timber_t0,0.0,node3transit_node7exit,C,timber,node3node7,0.0
C_node3node7_timber_t1,0.0,node3transit_node7exit,C,timber,node3node7,1.0
C_node3node7_timber_t2,0.0,node3transit_node7exit,C,timber,node3node7,2.0
C_node3node7_timber_t3,0.0,node3transit_node7exit,C,timber,node3node7,3.0
C_node3node7_timber_t4,0.0,node3transit_node7exit,C,timber,node3node7,4.0
C_node3node7_timber_t5,0.0,node3transit_node7exit,C,timber,node3node7,5.0
C_node3node7_wide_t0,0.0,node3transit_node7exit,C,wide,node3node7,0.0
C_node3node7_wide_t1,0.0,node3transit_node7exit,C,wide,node3node7,1.0
C_node3node7_wide_t2,0.0,node3transit_node7exit,C,wide,node3node7,2.0
C_node3node7_wide_t3,0.0,node3transit_node7exit,C,wide,node3node7,3.0
C_node3node7_wide_t4,0.0,node3transit_node7exit,C,wide,node3node7,4.0
C_node3node7_wide_t5,0.0,node3transit_node7exit,C,wide,node3node7,5.0
C_node3node5_timber_t0,0.0,node3transit_node5transit,C,timber,node3node5,0.0
C_node3node5_timber_t1,0.0,node3transit_node5transit,C,timber,node3node5,1.0
C_node3node5_timber_t2,0.0,node3transit_node5transit,C,timber,node3node5,2.0
C_node3node5_timber_t3,0.0,node3transit_node5transit,C,timber,node3node5,3.0
C_node3node5_timber_t4,0.0,node3transit_node5transit,C,timber,node3node5,4.0
C_node3node5_timber_t5,0.0,node3transit_node5transit,C,timber,node3node5,5.0
C_node3node5_wide_t0,0.0,node3transit_node5transit,C,wide,node3node5,0.0
C_node3node5_wide_t1,0.0,node3transit_node5transit,C,wide,node3node5,1.0
C_node3node5_wide_t2,0.0,node3transit_node5transit,C,wide,node3node5,2.0
C_node3node5_wide_t3,0.0,node3transit_node5transit,C,wide,node3node5,3.0
C_node3node5_wide_t4,0.0,node3transit_node5transit,C,wide,node3node5,4.0
