variable,coefficient,type,prefix,width,edge,period
C_node1node98_wide_t0,0.0,B,C,wide,,0
C_node1node98_wide_t1,0.0,B,C,wide,,1
C_node1node98_wide_t2,0.0,B,C,wide,,2
C_node1node98_wide_t3,0.0,B,C,wide,,3
C_node1node98_wide_t4,0.0,B,C,wide,,4
C_node1node98_wide_t5,0.0,B,C,wide,,5
C_node1node112_timber_t0,0.0,B,C,timber,,0
C_node1node112_timber_t1,0.0,B,C,timber,,1
C_node1node112_timber_t2,0.0,B,C,timber,,2
C_node1node112_timber_t3,0.0,B,C,timber,,3
C_node1node112_timber_t4,0.0,B,C,timber,,4
C_node1node112_timber_t5,0.0,B,C,timber,,5
C_node1node112_wide_t0,0.0,B,C,wide,,0
C_node1node112_wide_t1,0.0,B,C,wide,,1
C_node1node112_wide_t2,0.0,B,C,wide,,2
C_node1node112_wide_t3,0.0,B,C,wide,,3
C_node1node112_wide_t4,0.0,B,C,wide,,4
C_node1node112_wide_t5,0.0,B,C,wide,,5
C_node2node14_timber_t0,1327.0,B,C,timber,,0
C_node2node14_timber_t1,1117.3,B,C,timber,,1
C_node2node14_timber_t2,792.07,B,C,timber,,2
C_node2node14_timber_t3,561.52,B,C,timber,,3
C_node2node14_timber_t4,398.07,B,C,timber,,4
C_node2node14_timber_t5,282.2,B,C,timber,,5
C_node2node14_wide_t0,1990.0,B,C,wide,,0
C_node2node14_wide_t1,1675.53,B,C,wide,,1
C_node2node14_wide_t2,1187.81,B,C,wide,,2
C_node2node14_wide_t3,842.06,B,C,wide,,3
C_node2node14_wide_t4,596.95,B,C,wide,,4
C_node2node14_wide_t5,423.19,B,C,wide,,5
C_node2node22_timber_t0,1561.0,B,C,timber,,0
C_node2node22_timber_t1,1314.32,B,C,timber,,1
C_node2node22_timber_t2,931.75,B,C,timber,,2
C_node2node22_timber_t3,660.53,B,C,timber,,3
C_node2node22_timber_t4,468.26,B,C,timber,,4
C_node2node22_timber_t5,331.96,B,C,timber,,5
C_node2node22_wide_t0,2341.0,B,C,wide,,0
C_node2node22_wide_t1,1971.06,B,C,wide,,1
C_node2node22_wide_t2,1397.32,B,C,wide,,2
C_node2node22_wide_t3,990.59,B,C,wide,,3
C_node2node22_wide_t4,702.25,B,C,wide,,4
C_node2node22_wide_t5,497.84,B,C,wide,,5
C_node2node65_timber_t0,2714.0,B,C,timber,,0
C_node2node65_timber_t1,2285.12,B,C,timber,,1
C_node2node65_timber_t2,1619.96,B,C,timber,,2
C_node2node65_timber_t3,1148.42,B,C,timber,,3
C_node2node65_timber_t4,814.14,B,C,timber,,4
C_node2node65_timber_t5,577.16,B,C,timber,,5
C_node2node65_wide_t0,4071.0,B,C,wide,,0
C_node2node65_wide_t1,3427.67,B,C,wide,,1
C_node2node65_wide_t2,2429.94,B,C,wide,,2
C_node2node65_wide_t3,1722.63,B,C,wide,,3
C_node2node65_wide_t4,1221.21,B,C,wide,,4
C_node2node65_wide_t5,865.74,B,C,wide,,5
C_node2node94_timber_t0,0.0,B,C,timber,,0
C_node2node94_timber_t1,0.0,B,C,timber,,1
C_node2node94_timber_t2,0.0,B,C,timber,,2
C_node2node94_timber_t3,0.0,B,C,timber,,3
C_node2node94_timber_t4,0.0,B,C,timber,,4
C_node2node94_timber_t5,0.0,B,C,timber,,5
C_node2node94_wide_t0,0.0,B,C,wide,,0
C_node2node94_wide_t1,0.0,B,C,wide,,1
C_node2node94_wide_t2,0.0,B,C,wide,,2
C_node2node94_wide_t3,0.0,B,C,wide,,3
C_node2node94_wide_t4,0.0,B,C,wide,,4
C_node2node94_wide_t5,0.0,B,C,wide,,5
C_node2node101_timber_t0,0.0,B,C,timber,,0
C_node2node101_timber_t1,0.0,B,C,timber,,1
C_node2node101_timber_t2,0.0,B,C,timber,,2
C_node2node101_timber_t3,0.0,B,C,timber,,3
C_node2node101_timber_t4,0.0,B,C,timber,,4
C_node2node101_timber_t5,0.0,B,C,timber,,5
C_node2node101_wide_t0,0.0,B,C,wide,,0
C_node2node101_wide_t1,0.0,B,C,wide,,1
C_node2node101_wide_t2,0.0,B,C,wide,,2
C_node2node101_wide_t3,0.0,B,C,wide,,3
C_node2node101_wide_t4,0.0,B,C,wide,,4
C_node2node101_wide_t5,0.0,B,C,wide,,5
C_node3node28_timber_t0,1134.0,B,C,timber,,0
C_node3node28_timber_t1,954.8,B,C,timber,,1
C_node3node28_timber_t2,676.87,B,C,timber,,2
C_node3node28_timber_t3,479.85,B,C,timber,,3
C_node3node28_timber_t4,340.17,B,C,timber,,4
C_node3node28_timber_t5,241.16,B,C,timber,,5
C_node3node28_wide_t0,1701.0,B,C,wide,,0
C_node3node28_wide_t1,1432.2,B,C,wide,,1
C_node3node28_wide_t2,1015.31,B,C,wide,,2
C_node3node28_wide_t3,719.77,B,C,wide,,3
C_node3node28_wide_t4,510.26,B,C,wide,,4
C_node3node28_wide_t5,361.73,B,C,wide,,5
C_node3node24_timber_t0,894.0,B,C,timber,,0
C_node3node24_timber_t1,752.72,B,C,timber,,1
C_node3node24_timber_t2,533.62,B,C,timber,,2
C_node3node24_timber_t3,378.29,B,C,timber,,3
C_node3node24_timber_t4,268.18,B,C,timber,,4
C_node3node24_timber_t5,190.12,B,C,timber,,5
C_node3node24_wide_t0,1338.0,B,C,wide,,0
C_node3node24_wide_t1,1126.56,B,C,wide,,1
C_node3node24_wide_t2,798.64,B,C,wide,,2
C_node3node24_wide_t3,566.17,B,C,wide,,3
C_node3node24_wide_t4,401.37,B,C,wide,,4
C_node3node24_wide_t5,284.54,B,C,wide,,5
C_node3node98_timber_t0,0.0,B,C,timber,,0
C_node3node98_timber_t1,0.0,B,C,timber,,1
C_node3node98_timber_t2,0.0,B,C,timber,,2
C_node3node98_timber_t3,0.0,B,C,timber,,3
C_node3node98_timber_t4,0.0,B,C,timber,,4
C_node3node98_timber_t5,0.0,B,C,timber,,5
C_node3node98_wide_t0,0.0,B,C,wide,,0
C_node3node98_wide_t1,0.0,B,C,wide,,1
C_node3node98_wide_t2,0.0,B,C,wide,,2
C_node3node98_wide_t3,0.0,B,C,wide,,3
C_node3node98_wide_t4,0.0,B,C,wide,,4
C_node3node98_wide_t5,0.0,B,C,wide,,5
C_node3node112_timber_t0,0.0,B,C,timber,,0
C_node3node112_timber_t1,0.0,B,C,timber,,1
C_node3node112_timber_t2,0.0,B,C,timber,,2
C_node3node112_timber_t3,0.0,B,C,timber,,3
C_node3node112_timber_t4,0.0,B,C,timber,,4
C_node3node112_timber_t5,0.0,B,C,timber,,5
C_node3node112_wide_t0,0.0,B,C,wide,,0
C_node3node112_wide_t1,0.0,B,C,wide,,1
C_node3node112_wide_t2,0.0,B,C,wide,,2
C_node3node112_wide_t3,0.0,B,C,wide,,3
C_node3node112_wide_t4,0.0,B,C,wide,,4
C_node3node112_wide_t5,0.0,B,C,wide,,5
C_node4node78_timber_t0,117.0,B,C,timber,,0
C_node4node78_timber_t1,98.51,B,C,timber,,1
C_node4node78_timber_t2,69.84,B,C,timber,,2
C_node4node78_timber_t3,49.51,B,C,timber,,3
C_node4node78_timber_t4,35.1,B,C,timber,,4
C_node4node78_timber_t5,24.88,B,C,timber,,5
C_node4node78_wide_t0,175.0,B,C,wide,,0
C_node4node78_wide_t1,147.35,B,C,wide,,1
C_node4node78_wide_t2,104.46,B,C,wide,,2
C_node4node78_wide_t3,74.05,B,C,wide,,3
C_node4node78_wide_t4,52.5,B,C,wide,,4
C_node4node78_wide_t5,37.22,B,C,wide,,5
C_node4node19_timber_t0,1240.0,B,C,timber,,0
C_node4node19_timber_t1,1044.05,B,C,timber,,1
C_node4node19_timber_t2,740.14,B,C,timber,,2
C_node4node19_timber_t3,524.7,B,C,timber,,3
C_node4node19_timber_t4,371.97,B,C,timber,,4
C_node4node19_timber_t5,263.7,B,C,timber,,5
C_node4node19_wide_t0,1860.0,B,C,wide,,0
C_node4node19_wide_t1,1566.07,B,C,wide,,1
C_node4node19_wide_t2,1110.22,B,C,wide,,2
C_node4node19_wide_t3,787.05,B,C,wide,,3
C_node4node19_wide_t4,557.96,B,C,wide,,4
C_node4node19_wide_t5,395.55,B,C,wide,,5
C_node4node20_timber_t0,877.0,B,C,timber,,0
C_node4node20_timber_t1,738.41,B,C,timber,,1
C_node4node20_timber_t2,523.47,B,C,timber,,2
C_node4node20_timber_t3,371.1,B,C,timber,,3
C_node4node20_timber_t4,263.08,B,C,timber,,4
C_node4node20_timber_t5,186.5,B,C,timber,,5
C_node4node20_wide_t0,1316.0,B,C,wide,,0
C_node4node20_wide_t1,1108.04,B,C,wide,,1
C_node4node20_wide_t2,785.51,B,C,wide,,2
C_node4node20_wide_t3,556.86,B,C,wide,,3
C_node4node20_wide_t4,394.77,B,C,wide,,4
C_node4node20_wide_t5,279.86,B,C,wide,,5
C_node4node101_timber_t0,0.0,B,C,timber,,0
C_node4node101_timber_t1,0.0,B,C,timber,,1
C_node4node101_timber_t2,0.0,B,C,timber,,2
C_node4node101_timber_t3,0.0,B,C,timber,,3
C_node4node101_timber_t4,0.0,B,C,timber,,4
C_node4node101_timber_t5,0.0,B,C,timber,,5
C_node4node101_wide_t0,0.0,B,C,wide,,0
C_node4node101_wide_t1,0.0,B,C,wide,,1
C_node4node101_wide_t2,0.0,B,C,wide,,2
C_node4node101_wide_t3,0.0,B,C,wide,,3
C_node4node101_wide_t4,0.0,B,C,wide,,4
C_node4node101_wide_t5,0.0,B,C,wide,,5
C_node4node104_timber_t0,0.0,B,C,timber,,0
C_node4node104_timber_t1,0.0,B,C,timber,,1
C_node4node104_timber_t2,0.0,B,C,timber,,2
C_node4node104_timber_t3,0.0,B,C,timber,,3
C_node4node104_timber_t4,0.0,B,C,timber,,4
C_node4node104_timber_t5,0.0,B,C,timber,,5
C_node4node104_wide_t0,0.0,B,C,wide,,0
C_node4node104_wide_t1,0.0,B,C,wide,,1
C_node4node104_wide_t2,0.0,B,C,wide,,2
C_node4node104_wide_t3,0.0,B,C,wide,,3
C_node4node104_wide_t4,0.0,B,C,wide,,4
C_node4node104_wide_t5,0.0,B,C,wide,,5
C_node5node17_timber_t0,369.0,B,C,timber,,0
C_node5node17_timber_t1,310.69,B,C,timber,,1
C_node5node17_timber_t2,220.25,B,C,timber,,2
C_node5node17_timber_t3,156.14,B,C,timber,,3
C_node5node17_timber_t4,110.69,B,C,timber,,4
C_node5node17_timber_t5,78.47,B,C,timber,,5
C_node5node17_wide_t0,554.0,B,C,wide,,0
C_node5node17_wide_t1,466.45,B,C,wide,,1
C_node5node17_wide_t2,330.68,B,C,wide,,2
C_node5node17_wide_t3,234.42,B,C,wide,,3
C_node5node17_wide_t4,166.19,B,C,wide,,4
C_node5node17_wide_t5,117.81,B,C,wide,,5
C_node5node92_timber_t0,4056.0,B,C,timber,,0
C_node5node92_timber_t1,3415.04,B,C,timber,,1
C_node5node92_timber_t2,2420.99,B,C,timber,,2
C_node5node92_timber_t3,1716.28,B,C,timber,,3
C_node5node92_timber_t4,1216.71,B,C,timber,,4
C_node5node92_timber_t5,862.55,B,C,timber,,5
C_node5node92_wide_t0,6084.0,B,C,wide,,0
C_node5node92_wide_t1,5122.56,B,C,wide,,1
C_node5node92_wide_t2,3631.48,B,C,wide,,2
C_node5node92_wide_t3,2574.43,B,C,wide,,3
C_node5node92_wide_t4,1825.06,B,C,wide,,4
C_node5node92_wide_t5,1293.82,B,C,wide,,5
C_node5node52_timber_t0,3022.0,B,C,timber,,0
C_node5node52_timber_t1,2544.44,B,C,timber,,1
C_node5node52_timber_t2,1803.8,B,C,timber,,2
C_node5node52_timber_t3,1278.75,B,C,timber,,3
C_node5node52_timber_t4,906.53,B,C,timber,,4
C_node5node52_timber_t5,642.66,B,C,timber,,5
C_node5node52_wide_t0,4537.0,B,C,wide,,0
C_node5node52_wide_t1,3820.03,B,C,wide,,1
C_node5node52_wide_t2,2708.09,B,C,wide,,2
C_node5node52_wide_t3,1919.82,B,C,wide,,3
C_node5node52_wide_t4,1361.0,B,C,wide,,4
C_node5node52_wide_t5,964.83,B,C,wide,,5
C_node5node111_timber_t0,0.0,B,C,timber,,0
C_node5node111_timber_t1,0.0,B,C,timber,,1
C_node5node111_timber_t2,0.0,B,C,timber,,2
C_node5node111_timber_t3,0.0,B,C,timber,,3
C_node5node111_timber_t4,0.0,B,C,timber,,4
C_node5node111_timber_t5,0.0,B,C,timber,,5
C_node5node111_wide_t0,0.0,B,C,wide,,0
C_node5node111_wide_t1,0.0,B,C,wide,,1
C_node5node111_wide_t2,0.0,B,C,wide,,2
C_node5node111_wide_t3,0.0,B,C,wide,,3
C_node5node111_wide_t4,0.0,B,C,wide,,4
C_node5node111_wide_t5,0.0,B,C,wide,,5
C_node5node112_timber_t0,0.0,B,C,timber,,0
C_node5node112_timber_t1,0.0,B,C,timber,,1
C_node5node112_timber_t2,0.0,B,C,timber,,2
C_node5node112_timber_t3,0.0,B,C,timber,,3
C_node5node112_timber_t4,0.0,B,C,timber,,4
C_node5node112_timber_t5,0.0,B,C,timber,,5
C_node5node112_wide_t0,0.0,B,C,wide,,0
C_node5node112_wide_t1,0.0,B,C,wide,,1
C_node5node112_wide_t2,0.0,B,C,wide,,2
C_node5node112_wide_t3,0.0,B,C,wide,,3
C_node5node112_wide_t4,0.0,B,C,wide,,4
C_node5node112_wide_t5,0.0,B,C,wide,,5
C_node6node55_timber_t0,1328.0,B,C,timber,,0
C_node6node55_timber_t1,1118.14,B,C,timber,,1
C_node6node55_timber_t2,792.67,B,C,timber,,2
C_node6node55_timber_t3,561.94,B,C,timber,,3
C_node6node55_timber_t4,398.37,B,C,timber,,4
C_node6node55_timber_t5,282.41,B,C,timber,,5
C_node6node55_wide_t0,1992.0,B,C,wide,,0
C_node6node55_wide_t1,1677.21,B,C,wide,,1
C_node6node55_wide_t2,1189.01,B,C,wide,,2
C_node6node55_wide_t3,842.91,B,C,wide,,3
C_node6node55_wide_t4,597.55,B,C,wide,,4
C_node6node55_wide_t5,423.62,B,C,wide,,5
C_node6node19_timber_t0,2510.0,B,C,timber,,0
C_node6node19_timber_t1,2113.35,B,C,timber,,1
C_node6node19_timber_t2,1498.2,B,C,timber,,2
C_node6node19_timber_t3,1062.1,B,C,timber,,3
C_node6node19_timber_t4,752.94,B,C,timber,,4
C_node6node19_timber_t5,533.77,B,C,timber,,5
C_node6node19_wide_t0,3765.0,B,C,wide,,0
C_node6node19_wide_t1,3170.03,B,C,wide,,1
C_node6node19_wide_t2,2247.29,B,C,wide,,2
C_node6node19_wide_t3,1593.15,B,C,wide,,3
C_node6node19_wide_t4,1129.41,B,C,wide,,4
C_node6node19_wide_t5,800.66,B,C,wide,,5
C_node6node57_timber_t0,4137.0,B,C,timber,,0
C_node6node57_timber_t1,3483.24,B,C,timber,,1
C_node6node57_timber_t2,2469.34,B,C,timber,,2
C_node6node57_timber_t3,1750.56,B,C,timber,,3
C_node6node57_timber_t4,1241.0,B,C,timber,,4
C_node6node57_timber_t5,879.77,B,C,timber,,5
C_node6node57_wide_t0,6203.0,B,C,wide,,0
C_node6node57_wide_t1,5222.76,B,C,wide,,1
C_node6node57_wide_t2,3702.51,B,C,wide,,2
C_node6node57_wide_t3,2624.78,B,C,wide,,3
C_node6node57_wide_t4,1860.76,B,C,wide,,4
C_node6node57_wide_t5,1319.13,B,C,wide,,5
C_node6node105_timber_t0,0.0,B,C,timber,,0
C_node6node105_timber_t1,0.0,B,C,timber,,1
C_node6node105_timber_t2,0.0,B,C,timber,,2
C_node6node105_timber_t3,0.0,B,C,timber,,3
C_node6node105_timber_t4,0.0,B,C,timber,,4
C_node6node105_timber_t5,0.0,B,C,timber,,5
C_node6node105_wide_t0,0.0,B,C,wide,,0
C_node6node105_wide_t1,0.0,B,C,wide,,1
C_node6node105_wide_t2,0.0,B,C,wide,,2
C_node6node105_wide_t3,0.0,B,C,wide,,3
C_node6node105_wide_t4,0.0,B,C,wide,,4
C_node6node105_wide_t5,0.0,B,C,wide,,5
C_node6node106_timber_t0,0.0,B,C,timber,,0
C_node6node106_timber_t1,0.0,B,C,timber,,1
C_node6node106_timber_t2,0.0,B,C,timber,,2
C_node6node106_timber_t3,0.0,B,C,timber,,3
C_node6node106_timber_t4,0.0,B,C,timber,,4
C_node6node106_timber_t5,0.0,B,C,timber,,5
C_node6node106_wide_t0,0.0,B,C,wide,,0
C_node6node106_wide_t1,0.0,B,C,wide,,1
C_node6node106_wide_t2,0.0,B,C,wide,,2
C_node6node106_wide_t3,0.0,B,C,wide,,3
C_node6node106_wide_t4,0.0,B,C,wide,,4
C_node6node106_wide_t5,0.0,B,C,wide,,5
C_node7node51_timber_t0,1744.0,B,C,timber,,0
C_node7node51_timber_t1,1468.4,B,C,timber,,1
C_node7node51_timber_t2,1040.98,B,C,timber,,2
C_node7node51_timber_t3,737.97,B,C,timber,,3
C_node7node51_timber_t4,523.16,B,C,timber,,4
C_node7node51_timber_t5,370.88,B,C,timber,,5
C_node7node51_wide_t0,2617.0,B,C,wide,,0
C_node7node51_wide_t1,2203.44,B,C,wide,,1
C_node7node51_wide_t2,1562.06,B,C,wide,,2
C_node7node51_wide_t3,1107.38,B,C,wide,,3
C_node7node51_wide_t4,785.04,B,C,wide,,4
C_node7node51_wide_t5,556.53,B,C,wide,,5
C_node7node78_timber_t0,905.0,B,C,timber,,0
C_node7node78_timber_t1,761.99,B,C,timber,,1
C_node7node78_timber_t2,540.19,B,C,timber,,2
C_node7node78_timber_t3,382.95,B,C,timber,,3
C_node7node78_timber_t4,271.48,B,C,timber,,4
C_node7node78_timber_t5,192.46,B,C,timber,,5
C_node7node78_wide_t0,1357.0,B,C,wide,,0
C_node7node78_wide_t1,1142.56,B,C,wide,,1
C_node7node78_wide_t2,809.98,B,C,wide,,2
C_node7node78_wide_t3,574.21,B,C,wide,,3
C_node7node78_wide_t4,407.07,B,C,wide,,4
C_node7node78_wide_t5,288.58,B,C,wide,,5
C_node7node79_timber_t0,1936.0,B,C,timber,,0
C_node7node79_timber_t1,1630.06,B,C,timber,,1
C_node7node79_timber_t2,1155.58,B,C,timber,,2
C_node7node79_timber_t3,819.21,B,C,timber,,3
C_node7node79_timber_t4,580.76,B,C,timber,,4
C_node7node79_timber_t5,411.71,B,C,timber,,5
C_node7node79_wide_t0,2902.0,B,C,wide,,0
C_node7node79_wide_t1,2443.41,B,C,wide,,1
C_node7node79_wide_t2,1732.18,B,C,wide,,2
C_node7node79_wide_t3,1227.97,B,C,wide,,3
C_node7node79_wide_t4,870.53,B,C,wide,,4
C_node7node79_wide_t5,617.14,B,C,wide,,5
C_node7node101_timber_t0,0.0,B,C,timber,,0
C_node7node101_timber_t1,0.0,B,C,timber,,1
C_node7node101_timber_t2,0.0,B,C,timber,,2
C_node7node101_timber_t3,0.0,B,C,timber,,3
C_node7node101_timber_t4,0.0,B,C,timber,,4
C_node7node101_timber_t5,0.0,B,C,timber,,5
C_node7node101_wide_t0,0.0,B,C,wide,,0
C_node7node101_wide_t1,0.0,B,C,wide,,1
C_node7node101_wide_t2,0.0,B,C,wide,,2
C_node7node101_wide_t3,0.0,B,C,wide,,3
C_node7node101_wide_t4,0.0,B,C,wide,,4
C_node7node101_wide_t5,0.0,B,C,wide,,5
C_node7node102_timber_t0,0.0,B,C,timber,,0
C_node7node102_timber_t1,0.0,B,C,timber,,1
C_node7node102_timber_t2,0.0,B,C,timber,,2
C_node7node102_timber_t3,0.0,B,C,timber,,3
C_node7node102_timber_t4,0.0,B,C,timber,,4
C_node7node102_timber_t5,0.0,B,C,timber,,5
C_node7node102_wide_t0,0.0,B,C,wide,,0
C_node7node102_wide_t1,0.0,B,C,wide,,1
C_node7node102_wide_t2,0.0,B,C,wide,,2
C_node7node102_wide_t3,0.0,B,C,wide,,3
C_node7node102_wide_t4,0.0,B,C,wide,,4
C_node7node102_wide_t5,0.0,B,C,wide,,5
C_node8node84_timber_t0,68.0,B,C,timber,,0
C_node8node84_timber_t1,57.25,B,C,timber,,1
C_node8node84_timber_t2,40.59,B,C,timber,,2
C_node8node84_timber_t3,28.77,B,C,timber,,3
C_node8node84_timber_t4,20.4,B,C,timber,,4
C_node8node84_timber_t5,14.46,B,C,timber,,5
C_node8node84_wide_t0,102.0,B,C,wide,,0
C_node8node84_wide_t1,85.88,B,C,wide,,1
C_node8node84_wide_t2,60.88,B,C,wide,,2
C_node8node84_wide_t3,43.16,B,C,wide,,3
C_node8node84_wide_t4,30.6,B,C,wide,,4
C_node8node84_wide_t5,21.69,B,C,wide,,5
C_node8node50_timber_t0,6308.0,B,C,timber,,0
C_node8node50_timber_t1,5311.17,B,C,timber,,1
C_node8node50_timber_t2,3765.19,B,C,timber,,2
C_node8node50_timber_t3,2669.21,B,C,timber,,3
C_node8node50_timber_t4,1892.25,B,C,timber,,4
C_node8node50_timber_t5,1341.45,B,C,timber,,5
C_node8node50_wide_t0,9465.0,B,C,wide,,0
C_node8node50_wide_t1,7969.28,B,C,wide,,1
C_node8node50_wide_t2,5649.57,B,C,wide,,2
C_node8node50_wide_t3,4005.09,B,C,wide,,3
C_node8node50_wide_t4,2839.28,B,C,wide,,4
C_node8node50_wide_t5,2012.82,B,C,wide,,5
C_node8node108_timber_t0,0.0,B,C,timber,,0
C_node8node108_timber_t1,0.0,B,C,timber,,1
C_node8node108_timber_t2,0.0,B,C,timber,,2
C_node8node108_timber_t3,0.0,B,C,timber,,3
C_node8node108_timber_t4,0.0,B,C,timber,,4
C_node8node108_timber_t5,0.0,B,C,timber,,5
C_node8node108_wide_t0,0.0,B,C,wide,,0
C_node8node108_wide_t1,0.0,B,C,wide,,1
C_node8node108_wide_t2,0.0,B,C,wide,,2
C_node8node108_wide_t3,0.0,B,C,wide,,3
C_node8node108_wide_t4,0.0,B,C,wide,,4
C_node8node108_wide_t5,0.0,B,C,wide,,5
C_node9node56_timber_t0,1950.0,B,C,timber,,0
C_node9node56_timber_t1,1641.85,B,C,timber,,1
C_node9node56_timber_t2,1163.94,B,C,timber,,2
C_node9node56_timber_t3,825.14,B,C,timber,,3
C_node9node56_timber_t4,584.95,B,C,timber,,4
C_node9node56_timber_t5,414.69,B,C,timber,,5
C_node9node56_wide_t0,2924.0,B,C,wide,,0
C_node9node56_wide_t1,2461.93,B,C,wide,,1
C_node9node56_wide_t2,1745.31,B,C,wide,,2
C_node9node56_wide_t3,1237.28,B,C,wide,,3
C_node9node56_wide_t4,877.13,B,C,wide,,4
C_node9node56_wide_t5,621.82,B,C,wide,,5
C_node9node73_timber_t0,1675.0,B,C,timber,,0
C_node9node73_timber_t1,1410.31,B,C,timber,,1
C_node9node73_timber_t2,999.79,B,C,timber,,2
C_node9node73_timber_t3,708.77,B,C,timber,,3
C_node9node73_timber_t4,502.46,B,C,timber,,4
C_node9node73_timber_t5,356.2,B,C,timber,,5
C_node9node73_wide_t0,2514.0,B,C,wide,,0
C_node9node73_wide_t1,2116.72,B,C,wide,,1
C_node9node73_wide_t2,1500.58,B,C,wide,,2
C_node9node73_wide_t3,1063.79,B,C,wide,,3
C_node9node73_wide_t4,754.14,B,C,wide,,4
C_node9node73_wide_t5,534.63,B,C,wide,,5
C_node9node32_timber_t0,1249.0,B,C,timber,,0
C_node9node32_timber_t1,1051.62,B,C,timber,,1
C_node9node32_timber_t2,745.52,B,C,timber,,2
C_node9node32_timber_t3,528.51,B,C,timber,,3
C_node9node32_timber_t4,374.67,B,C,timber,,4
C_node9node32_timber_t5,265.61,B,C,timber,,5
C_node9node32_wide_t0,1874.0,B,C,wide,,0
C_node9node32_wide_t1,1577.86,B,C,wide,,1
C_node9node32_wide_t2,1118.57,B,C,wide,,2
C_node9node32_wide_t3,792.98,B,C,wide,,3
C_node9node32_wide_t4,562.16,B,C,wide,,4
C_node9node32_wide_t5,398.52,B,C,wide,,5
C_node9node96_timber_t0,0.0,B,C,timber,,0
C_node9node96_timber_t1,0.0,B,C,timber,,1
C_node9node96_timber_t2,0.0,B,C,timber,,2
C_node9node96_timber_t3,0.0,B,C,timber,,3
C_node9node96_timber_t4,0.0,B,C,timber,,4
C_node9node96_timber_t5,0.0,B,C,timber,,5
C_node9node96_wide_t0,0.0,B,C,wide,,0
C_node9node96_wide_t1,0.0,B,C,wide,,1
C_node9node96_wide_t2,0.0,B,C,wide,,2
C_node9node96_wide_t3,0.0,B,C,wide,,3
C_node9node96_wide_t4,0.0,B,C,wide,,4
C_node9node96_wide_t5,0.0,B,C,wide,,5
C_node9node98_timber_t0,0.0,B,C,timber,,0
C_node9node98_timber_t1,0.0,B,C,timber,,1
C_node9node98_timber_t2,0.0,B,C,timber,,2
C_node9node98_timber_t3,0.0,B,C,timber,,3
C_node9node98_timber_t4,0.0,B,C,timber,,4
C_node9node98_timber_t5,0.0,B,C,timber,,5
C_node9node98_wide_t0,0.0,B,C,wide,,0
C_node9node98_wide_t1,0.0,B,C,wide,,1
C_node9node98_wide_t2,0.0,B,C,wide,,2
C_node9node98_wide_t3,0.0,B,C,wide,,3
C_node9node98_wide_t4,0.0,B,C,wide,,4
C_node9node98_wide_t5,0.0,B,C,wide,,5
C_node9node110_timber_t0,0.0,B,C,timber,,0
C_node9node110_timber_t1,0.0,B,C,timber,,1
C_node9node110_timber_t2,0.0,B,C,timber,,2
C_node9node110_timber_t3,0.0,B,C,timber,,3
C_node9node110_timber_t4,0.0,B,C,timber,,4
C_node9node110_timber_t5,0.0,B,C,timber,,5
C_node9node110_wide_t0,0.0,B,C,wide,,0
C_node9node110_wide_t1,0.0,B,C,wide,,1
