arc,type
node53node94,source_in_transit_out
node35node94,source_in_transit_out
node14node94,exit_out_source_in
node46node94,exit_out_source_in
node65node94,exit_out_source_in
node13node94,source_in_transit_out
node2node94,source_in_transit_out
node22node95,source_in_transit_out
node12node95,source_in_transit_out
node27node95,source_in_transit_out
node9node96,source_in_transit_out
node35node96,source_in_transit_out
node66node96,exit_out_source_in
node31node96,exit_out_source_in
node33node96,exit_out_source_in
node32node96,exit_out_source_in
node67node96,exit_out_source_in
node53node96,source_in_transit_out
node56node96,source_in_transit_out
node35node97,source_in_transit_out
node13node97,source_in_transit_out
node62node97,source_in_transit_out
node68node97,exit_out_source_in
node63node97,source_in_transit_out
node56node97,source_in_transit_out
node41node97,source_in_transit_out
node72node97,exit_out_source_in
node20node97,source_in_transit_out
node15node97,source_in_transit_out
node70node97,exit_out_source_in
node71node97,exit_out_source_in
node30node97,source_in_transit_out
node69node97,exit_out_source_in
node9node98,source_in_transit_out
node41node98,source_in_transit_out
node24node98,exit_out_source_in
node73node98,exit_out_source_in
node62node98,source_in_transit_out
node28node98,source_in_transit_out
node56node98,source_in_transit_out
node15node98,source_in_transit_out
node1node98,exit_out_source_in
node48node98,source_in_transit_out
node3node98,exit_out_source_in
node51node99,source_in_transit_out
node59node99,exit_out_source_in
node27node99,source_in_transit_out
node12node99,source_in_transit_out
node74node99,exit_out_source_in
node58node99,source_in_transit_out
node10node100,source_in_transit_out
node45node100,exit_out_source_in
node51node100,source_in_transit_out
node76node100,exit_out_source_in
node75node100,exit_out_source_in
node58node100,source_in_transit_out
node77node100,exit_out_source_in
node20node101,source_in_transit_out
node4node101,source_in_transit_out
node22node101,source_in_transit_out
node27node101,source_in_transit_out
node70node101,exit_out_source_in
node71node101,exit_out_source_in
node14node101,exit_out_source_in
node2node101,source_in_transit_out
node51node101,source_in_transit_out
node7node101,source_in_transit_out
node78node101,exit_out_source_in
node13node101,source_in_transit_out
node69node101,exit_out_source_in
node72node101,exit_out_source_in
node79node102,exit_out_source_in
node77node102,exit_out_source_in
node10node102,source_in_transit_out
node51node102,source_in_transit_out
node7node102,source_in_transit_out
node61node103,source_in_transit_out
node63node103,source_in_transit_out
node26node103,source_in_transit_out
node23node103,source_in_transit_out
node30node103,source_in_transit_out
node20node104,source_in_transit_out
node4node104,source_in_transit_out
node19node104,source_in_transit_out
node61node104,source_in_transit_out
node30node104,source_in_transit_out
node61node105,source_in_transit_out
node6node105,source_in_transit_out
node57node105,source_in_transit_out
node26node105,source_in_transit_out
node19node105,source_in_transit_out
node16node106,exit_out_source_in
node60node106,exit_out_source_in
node55node106,source_in_transit_out
node6node106,source_in_transit_out
node21node106,source_in_transit_out
node80node106,exit_out_source_in
node42node106,source_in_transit_out
node11node106,source_in_transit_out
node57node106,source_in_transit_out
node43node106,exit_out_source_in
node81node106,exit_out_source_in
node36node107,exit_out_source_in
node34node107,exit_out_source_in
node21node107,source_in_transit_out
node42node107,source_in_transit_out
node25node107,exit_out_source_in
node34node108,exit_out_source_in
node64node108,exit_out_source_in
node36node108,exit_out_source_in
node21node108,source_in_transit_out
node25node108,exit_out_source_in
node82node108,exit_out_source_in
node84node108,exit_out_source_in
node80node108,exit_out_source_in
node55node108,source_in_transit_out
node50node108,exit_out_source_in
node39node108,exit_out_source_in
node83node108,exit_out_source_in
node16node108,exit_out_source_in
node40node108,exit_out_source_in
node8node108,exit_out_source_in
node48node109,source_in_transit_out
node41node109,source_in_transit_out
node62node109,source_in_transit_out
node73node110,exit_out_source_in
node32node110,exit_out_source_in
node90node110,exit_out_source_in
node49node110,exit_out_source_in
node88node110,exit_out_source_in
node54node110,source_in_transit_out
node37node110,source_in_transit_out
node89node110,exit_out_source_in
node87node110,exit_out_source_in
node85node110,exit_out_source_in
node18node110,exit_out_source_in
node86node110,exit_out_source_in
node9node110,source_in_transit_out
node28node110,source_in_transit_out
node37node111,source_in_transit_out
node92node111,exit_out_source_in
node29node111,source_in_transit_out
node91node111,exit_out_source_in
node47node111,exit_out_source_in
node54node111,source_in_transit_out
node5node111,source_in_transit_out
node38node111,exit_out_source_in
node17node111,source_in_transit_out
node52node112,exit_out_source_in
node43node112,exit_out_source_in
node93node112,exit_out_source_in
node1node112,exit_out_source_in
node57node112,source_in_transit_out
node11node112,source_in_transit_out
node28node112,source_in_transit_out
node23node112,source_in_transit_out
node26node112,source_in_transit_out
node44node112,exit_out_source_in
node17node112,source_in_transit_out
node29node112,source_in_transit_out
node37node112,source_in_transit_out
node24node112,exit_out_source_in
node5node112,source_in_transit_out
node3node112,exit_out_source_in
node94node2,source_out_transit_in
node94node65,exit_in_source_out
node94node46,exit_in_source_out
node94node13,source_out_transit_in
node94node35,source_out_transit_in
node94node14,exit_in_source_out
node94node53,source_out_transit_in
node95node12,source_out_transit_in
node95node22,source_out_transit_in
node95node27,source_out_transit_in
node96node32,exit_in_source_out
node96node31,exit_in_source_out
node96node33,exit_in_source_out
node96node56,source_out_transit_in
node96node66,exit_in_source_out
node96node53,source_out_transit_in
node96node67,exit_in_source_out
node96node35,source_out_transit_in
node96node9,source_out_transit_in
node97node13,source_out_transit_in
node97node62,source_out_transit_in
node97node63,source_out_transit_in
node97node15,source_out_transit_in
node97node69,exit_in_source_out
node97node71,exit_in_source_out
node97node30,source_out_transit_in
node97node68,exit_in_source_out
node97node20,source_out_transit_in
node97node72,exit_in_source_out
node97node70,exit_in_source_out
node97node56,source_out_transit_in
node97node35,source_out_transit_in
node97node41,source_out_transit_in
node98node3,exit_in_source_out
