x,y
-8598.1428,153930.7823
-9982.5447,154360.9962
-9107.8453,154378.6472
-9381.4444,154348.3583
-9434.8356,154321.7074
-9509.1874,154294.3405
-9576.0531,154273.8458
-8578.0144,154046.9777
-8614.3816,154232.8053
-8635.8718,153854.935
-8607.3894,153905.5502
-10196.8577,154507.8402
-9975.9302,154399.3609
-8717.9742,154283.6817
-10124.0972,154480.0589
-8579.6948,154038.7305
-9591.4286,154266.5395
-8764.2094,154015.6902
-9658.4295,154245.9023
-9446.3138,154334.7556
-8650.7106,153749.013
-8578.9774,154041.8492
-8856.7748,154411.5996
-9555.0711,154306.8237
-8651.7848,153780.7386
-8589.2213,153979.463
-8619.6733,153824.0232
-8661.7918,154178.2591
-8582.4837,154019.747
-9568.7143,154275.9684
-9643.8774,154273.6835
-9428.6849,154324.3981
-8749.949,154347.7688
-10143.9409,154507.8403
-8582.6393,154016.6957
-8558.3258,153980.5608
-8644.0302,153824.8806
-8648.5011,153804.6731
-9530.4124,154288.0355
-9354.5691,154363.6209
-8582.1726,153906.8751
-8586.2035,154028.0618
-9152.4312,154364.6831
-8827.3398,154397.0475
-9559.5537,154278.7132
-8894.1472,154422.5137
-10240.514,154543.5591
-9227.1339,154331.101
-9679.5963,154271.0377
-8693.262,154305.1708
-8626.4719,153871.6393
-10031.4927,154432.4339
-9034.1227,154419.7753
-9563.4169,154277.6536
-9452.1213,154313.9757
-9580.7127,154271.6021
-8581.1802,154030.3801
-9557.0485,154279.3295
-8640.3759,153841.3966
-8579.0449,154041.0878
-9528.3137,154314.2791
-9471.2905,154305.4229
-8971.1912,154411.6616
-9843.6382,154301.4648
-8583.9974,154003.362
-9885.9717,154331.892
-8723.0276,154332.6213
-8814.0911,154141.2242
-8988.6143,154438.2961
-9532.9277,154287.4054
-10136.0034,154446.986
-8639.5171,154186.5032
-9546.1868,154283.1584
-9168.0538,154377.9201
-8764.8319,154358.0214
-9512.7639,154293.2773
-8580.3647,154035.6944
-9578.7495,154272.5497
-9114.4755,154396.5732
-9439.9506,154319.3334
-9490.4719,154299.6125
-9171.7147,154353.944
-9454.4151,154312.8703
-9492.7718,154298.9296
-9584.5572,154270.0145
-9575.2368,154274.173
-8656.3009,154278.0108
-8900.8386,154407.4192
-10174.3681,154531.6528
-8646.1317,154261.9096
-9541.4197,154284.8599
-8659.6764,154280.122
-9326.9503,154368.5914
-9331.3026,154329.2002
-9908.4612,154290.8815
-8585.3875,153996.6088
-9447.4944,154316.1574
-8576.5973,154051.7703
-8663.3296,154228.8366
-8633.9608,153746.1826
-9097.2471,154409.9442
-9356.3212,154335.3019
-8705.1498,154132.0527
-8565.3396,153939.0121
-8591.2847,153949.4967
-9519.7252,154291.2953
-8911.3558,154436.1795
-8576.8886,154050.8766
-9460.8277,154309.5509
-8815.4335,154382.8261
-8746.8508,154305.0252
-9424.2569,154326.3353
-8580.7887,154032.3327
-9285.3662,154341.1524
-9132.324,154367.2618
-8617.0274,154158.7219
-8582.0128,154023.8975
-8582.2283,154022.245
-9562.3141,154277.9652
-8584.5647,154000.7079
-9547.5525,154282.7843
-8598.652,154124.2679
-8647.6809,153808.3804
-8587.4765,153990.4915
-8595.8608,154119.0343
-9550.6811,154281.5801
-9561.6495,154278.1389
-9478.7201,154303.0332
-9925.6592,154321.3086
-8859.5635,154378.0504
-9459.7541,154310.0037
-10028.847,154383.4859
-9464.376,154307.7193
-9516.7854,154292.1683
-9526.8496,154289.0945
-8585.8766,154028.0634
-9186.305,154345.8185
-9070.6353,154419.7753
-8761.9499,154129.9123
-8588.2968,153987.8389
-8577.76,154048.0532
-9478.3502,154327.7317
-8585.969,153995.0292
-8588.0748,153988.4528
-8549.6012,154034.159
-9535.067,154286.9667
-9548.7265,154282.3635
-9815.857,154282.944
-8582.5442,154011.8921
-9484.939,154301.0584
-10206.1181,154567.3716
-9717.9609,154267.069
-8781.3684,154362.3209
-9505.4209,154295.5074
-9456.852,154311.4692
-9482.7402,154301.697
-9538.4278,154285.8458
-9610.665,154291.3803
-9593.5864,154265.5568
-8651.0337,153758.5544
-8648.2484,153757.2952
-8744.2923,154026.7385
-8595.8608,154202.3782
-9851.5757,154309.4024
-9432.8307,154322.5845
-8673.3283,154288.3416
-8693.7568,154263.2325
-9542.9524,154284.2456
-9475.2774,154304.2585
-9531.5887,154287.7119
-9586.6438,154269.009
-8556.1731,154092.5759
-9953.4405,154349.09
-8638.3581,153850.5167
-10079.1179,154416.5588
-10223.3161,154527.6841
-8984.3809,154451.5253
-8943.7886,154415.2358
-8920.8808,154443.5878
-9500.2251,154296.6477
-9566.91,154276.4628
-9838.3466,154232.673
-9453.9594,154313.0899
-9006.0768,154428.2419
-8780.692,154095.2211
-8645.8128,153816.8236
-9954.7635,154396.7151
-8913.767,154409.938
-8575.0293,154055.6166
-8620.9962,153785.6586
-9571.1436,154275.1799
-8581.6297,154026.3109
-9789.3985,154271.0377
-8737.249,154338.2437
-9581.3684,154271.3238
-9487.4448,154300.4419
-8615.7045,153874.2942
-10043.3991,154428.4651
-9212.107,154362.8388
-8608.3045,154142.3663
-8563.4971,153948.7914
-10005.0344,154403.3296
-9473.2118,154329.1151
-8577.2382,154049.7439
-9513.3773,154293.1021
-9068.143,154375.5483
-8584.7905,153999.175
-8710.3382,154278.0377
-9503.0388,154296.1137
-8578.685,154044.1437
-9589.8465,154267.3168
-8588.8387,153986.3841
-9495.6963,154297.8812
-8581.6271,154075.7024
-9595.3977,154264.733
-8762.5168,154348.761
-8590.0481,154101.3387
-8626.7824,153757.1898
-8664.0883,154282.7783
-9536.4292,154286.562
-8577.3399,154154.7531
-9498.4549,154297.0396
-8583.5499,154005.0728
-9437.6104,154320.4004
-9443.3795,154317.8069
-9445.8505,154316.8162
-8804.7946,154350.2691
-9316.6287,154367.3947
-9744.4193,154230.0272
-8647.1254,153810.8911
-8652.7463,154205.024
-8576.8439,154050.9904
-8579.6869,153911.6206
-9871.4196,154245.9022
-8698.8923,153984.2386
-9039.4144,154428.2419
-9472.5675,154305.0744
-9478.0599,154303.2611
-8958.4517,154443.0586
-8582.6318,154016.0242
-9442.3003,154318.2649
-8583.0931,154007.091
-9573.0416,154274.6322
-9331.5069,154368.3744
-8756.8795,154068.2335
-8652.0519,153788.6249
-8582.583,154013.8442
-8575.742,154053.9747
-9467.8861,154306.434
-9296.6338,154365.0764
-9099.893,154380.84
-8582.9011,154008.074
-8580.6571,154033.401
-9124.5801,154370.8635
-8582.6457,154010.9234
-9449.4618,154315.2298
-8558.7568,153977.9127
-8578.4716,154045.0457
-9948.1489,154378.1941
-8642.1728,153833.2755
-8668.2283,154285.2709
-8616.6649,153889.0669
-9577.0621,154273.4414
-8702.6448,154274.2118
-9915.0759,154357.0274
-9139.8756,154382.6826
-9099.7501,154382.4125
-9337.2301,154367.1907
-9539.2874,154285.5522
-10088.3783,154448.3089
-8774.055,154326.2669
-10170.3993,154469.4756
-8638.4999,153849.8759
-8643.8457,154029.6296
-9553.1512,154280.59
-9004.6428,154407.2984
-9473.9529,154304.7333
-9431.2141,154337.922
-8581.4727,154028.0856
-9040.3616,154398.0379
-9758.9714,154269.7148
-8633.0848,154178.5575
-8794.2668,154373.235
