variable,value,node_type_info,action,road_type,edge,period
C_node3node9_timber_t1,1.0,node3transit_node9source,C,timber,node3node9,1.0
C_node4node9_timber_t3,1.0,node4transit_node9source,C,timber,node4node9,3.0
C_node5node8_timber_t3,1.0,node5transit_node8exit,C,timber,node5node8,3.0
C_node5node9_timber_t2,1.0,node5transit_node9source,C,timber,node5node9,2.0
M_node3node9_timber_t2,1.0,node3transit_node9source,M,timber,node3node9,2.0
M_node3node9_timber_t3,1.0,node3transit_node9source,M,timber,node3node9,3.0
M_node3node9_wide_t5,1.0,node3transit_node9source,M,wide,node3node9,5.0
M_node4node9_wide_t5,1.0,node4transit_node9source,M,wide,node4node9,5.0
M_node5node8_timber_t4,1.0,node5transit_node8exit,M,timber,node5node8,4.0
M_node5node8_timber_t5,1.0,node5transit_node8exit,M,timber,node5node8,5.0
M_node5node9_wide_t4,1.0,node5transit_node9source,M,wide,node5node9,4.0
M_node5node9_wide_t5,1.0,node5transit_node9source,M,wide,node5node9,5.0
U_node3node9_t4,1.0,node3transit_node9source,U,,node3node9,4.0
U_node4node9_t4,1.0,node4transit_node9source,U,,node4node9,4.0
U_node5node9_t3,1.0,node5transit_node9source,U,,node5node9,3.0
flow_timber_node5node8_t3,1.0,node5transit_node8exit,flow,timber,node5node8,3.0
flow_timber_node5node8_t4,1.0,node5transit_node8exit,flow,timber,node5node8,4.0
flow_timber_node5node8_t5,1.0,node5transit_node8exit,flow,timber,node5node8,5.0
flow_timber_node9node5_t3,1.0,node9source_node5transit,flow,timber,node9node5,3.0
flow_timber_node9node5_t4,1.0,node9source_node5transit,flow,timber,node9node5,4.0
flow_timber_node9node5_t5,1.0,node9source_node5transit,flow,timber,node9node5,5.0
