variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node4_timber_t0,0.0,0.0,B,C,timber,node1node4,0,470.0
C_node1node4_timber_t1,0.0,1.0,B,C,timber,node1node4,1,395.73
C_node1node4_timber_t2,0.0,1.0,B,C,timber,node1node4,2,280.54
C_node1node4_timber_t3,0.0,1.0,B,C,timber,node1node4,3,198.88
C_node1node4_timber_t4,0.0,1.0,B,C,timber,node1node4,4,140.99
C_node1node4_timber_t5,0.0,1.0,B,C,timber,node1node4,5,99.95
C_node1node4_wide_t0,0.0,0.0,B,C,wide,node1node4,0,705.0
C_node1node4_wide_t1,0.0,1.0,B,C,wide,node1node4,1,593.59
C_node1node4_wide_t2,0.0,1.0,B,C,wide,node1node4,2,420.81
C_node1node4_wide_t3,0.0,1.0,B,C,wide,node1node4,3,298.32
C_node1node4_wide_t4,0.0,1.0,B,C,wide,node1node4,4,211.48
C_node1node4_wide_t5,0.0,1.0,B,C,wide,node1node4,5,149.92
C_node1node7_timber_t0,0.0,0.0,B,C,timber,node1node7,0,2753.0
C_node1node7_timber_t1,0.0,1.0,B,C,timber,node1node7,1,2317.95
C_node1node7_timber_t2,0.0,1.0,B,C,timber,node1node7,2,1643.24
C_node1node7_timber_t3,0.0,1.0,B,C,timber,node1node7,3,1164.92
C_node1node7_timber_t4,0.0,1.0,B,C,timber,node1node7,4,825.84
C_node1node7_timber_t5,0.0,1.0,B,C,timber,node1node7,5,585.45
C_node1node7_wide_t0,0.0,0.0,B,C,wide,node1node7,0,4130.0
C_node1node7_wide_t1,0.0,1.0,B,C,wide,node1node7,1,3477.35
C_node1node7_wide_t2,0.0,1.0,B,C,wide,node1node7,2,2465.16
C_node1node7_wide_t3,0.0,1.0,B,C,wide,node1node7,3,1747.6
C_node1node7_wide_t4,0.0,1.0,B,C,wide,node1node7,4,1238.9
C_node1node7_wide_t5,0.0,1.0,B,C,wide,node1node7,5,878.28
C_node1node6_timber_t0,0.0,0.0,B,C,timber,node1node6,0,4984.0
C_node1node6_timber_t1,0.0,1.0,B,C,timber,node1node6,1,4196.39
C_node1node6_timber_t2,0.0,1.0,B,C,timber,node1node6,2,2974.9
