x,y
-21059.9244,152941.5107
-21573.2041,152959.5847
-21153.8387,153034.991
-21623.475,152914.6053
-21134.1102,152958.7183
-21644.6418,152904.022
-21600.9855,152886.8241
-21474.119,153051.7939
-21208.0784,153062.7724
-21613.9996,152698.9716
-21526.5402,152761.446
-21258.1331,152609.5766
-21104.6817,152769.9933
-21502.7707,152686.8099
-21336.4016,153093.1995
-21132.0712,153012.517
-20873.2803,152936.485
-20942.2809,152680.0903
-21069.584,152678.0364
-21381.8507,152652.7115
-21359.4786,152706.7908
-21461.5209,152710.3818
-21427.683,153079.9703
-21086.0444,153014.6122
-21641.9959,152728.0737
-21377.4121,153091.8766
-21664.4855,152790.251
-21276.7773,152762.5901
-21616.8605,152825.9698
-21371.8703,152615.1786
-21230.9304,152771.685
-21022.4152,152890.146
-21274.2244,153082.6161
-21416.9331,152704.2455
-20889.0682,152989.2602
-21157.8914,152626.7024
-21172.8729,152811.9965
-21706.819,152765.1155
-20898.0942,152686.2195
-20964.31,152677.0347
-21022.7456,152689.005
-21603.6313,152848.4594
-20938.1999,153007.6684
-20899.5227,152694.9644
-21568.0877,152725.6797
-21319.6543,152625.1977
-21008.3015,153005.7604
-21114.6819,152644.0746
-21198.304,152590.237
-21146.1538,152757.3878
-21015.8428,152793.2175
-21027.9459,152837.8579
-21060.6793,152791.6067
-21053.9298,153016.0742
-21323.1869,152763.87
-21533.5166,152996.6264
