"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-21086.0444, 153014.6122)","(-21132.0712, 153012.517)",46.07446343995784,12.64955
"(-21132.0712, 153012.517)","(-21134.1102, 152958.7183)",53.83732573863945,12.64955
"(-21134.1102, 152958.7183)","(-21059.9244, 152941.5107)",76.15533086658935,12.64955
"(-21059.9244, 152941.5107)","(-21022.4152, 152890.146)",63.60245664068803,12.64955
"(-21022.4152, 152890.146)","(-21027.9459, 152837.8579)",52.57978741018775,12.64955
"(-21027.9459, 152837.8579)","(-21015.8428, 152793.2175)",46.25203067726164,12.64955
"(-21015.8428, 152793.2175)","(-21060.6793, 152791.6067)",44.86542554005362,12.64955
"(-21060.6793, 152791.6067)","(-21104.6817, 152769.9933)",49.023976433171896,12.64955
"(-21104.6817, 152769.9933)","(-21146.1538, 152757.3878)",43.34551543885538,12.64955
"(-21146.1538, 152757.3878)","(-21172.8729, 152811.9965)",60.794904560342744,12.64955
"(-21172.8729, 152811.9965)","(-21230.9304, 152771.685)",70.68019764050726,12.64955
"(-21230.9304, 152771.685)","(-21276.7773, 152762.5901)",46.74029787688539,12.64955
"(-21276.7773, 152762.5901)","(-21323.1869, 152763.87)",46.427245407948725,12.64955
"(-21323.1869, 152763.87)","(-21359.4786, 152706.7908)",67.6396522871806,12.64955
"(-21359.4786, 152706.7908)","(-21416.9331, 152704.2455)",57.510852213647205,11.6688
"(-21416.9331, 152704.2455)","(-21461.5209, 152710.3818)",45.008066905058925,11.6688
"(-21461.5209, 152710.3818)","(-21502.7707, 152686.8099)",47.50979340778682,11.6688
"(-21502.7707, 152686.8099)","(-21526.5402, 152761.446)",78.32966585822021,11.6688
"(-21526.5402, 152761.446)","(-21568.0877, 152725.6797)",54.82173813314586,11.6688
"(-21568.0877, 152725.6797)","(-21613.9996, 152698.9716)",53.1152065534992,11.6688
"(-21613.9996, 152698.9716)","(-21641.9959, 152728.0737)",40.38223666541025,11.6688
"(-21641.9959, 152728.0737)","(-21706.819, 152765.1155)",74.66009135307955,11.6688
"(-21706.819, 152765.1155)","(-21664.4855, 152790.251)",49.233307653445245,11.6688
"(-21664.4855, 152790.251)","(-21616.8605, 152825.9698)",59.53128000001487,11.6688
"(-21616.8605, 152825.9698)","(-21603.6313, 152848.4594)",26.092026383552145,11.6688
"(-21603.6313, 152848.4594)","(-21600.9855, 152886.8241)",38.45582483487301,11.6688
"(-21600.9855, 152886.8241)","(-21644.6418, 152904.022)",46.921639934045146,11.6688
"(-21644.6418, 152904.022)","(-21623.475, 152914.6053)",23.66515711188245,11.6688
"(-21623.475, 152914.6053)","(-21573.2041, 152959.5847)",67.45598425025722,11.6688
"(-21573.2041, 152959.5847)","(-21533.5166, 152996.6264)",54.28798389275584,11.6688
"(-21533.5166, 152996.6264)","(-21474.119, 153051.7939)",81.06496124718727,11.6688
"(-21474.119, 153051.7939)","(-21427.683, 153079.9703)",54.31585047626165,11.6688
"(-21427.683, 153079.9703)","(-21377.4121, 153091.8766)",51.6616237307734,11.6688
"(-21377.4121, 153091.8766)","(-21336.4016, 153093.1995)",41.0318312369802,11.6688
"(-21336.4016, 153093.1995)","(-21274.2244, 153082.6161)",63.07148765805106,11.6688
"(-21274.2244, 153082.6161)","(-21208.0784, 153062.7724)",69.05842269912588,11.6688
"(-21208.0784, 153062.7724)","(-21153.8387, 153034.991)",60.94055498638481,11.6688
"(-21153.8387, 153034.991)","(-21086.0444, 153014.6122)",70.79097825239052,11.6688
"(-20873.2803, 152936.485)","(-20899.5227, 152694.9644)",242.94209964951483,13.6303
"(-20899.5227, 152694.9644)","(-20898.0942, 152686.2195)",8.860806298517119,13.6303
"(-20898.0942, 152686.2195)","(-20942.2809, 152680.0903)",44.609769664616366,13.6303
"(-20942.2809, 152680.0903)","(-20964.31, 152677.0347)",22.240007602744207,13.6303
"(-20964.31, 152677.0347)","(-21022.7456, 152689.005)",59.64903544442296,13.6303
"(-21022.7456, 152689.005)","(-21069.584, 152678.0364)",48.10557036892812,13.6303
"(-21069.584, 152678.0364)","(-21114.6819, 152644.0746)",56.455508532395314,13.6303
"(-21114.6819, 152644.0746)","(-21157.8914, 152626.7024)",46.57095900976807,13.6303
"(-21157.8914, 152626.7024)","(-21198.304, 152590.237)",54.43256043877693,13.6303
"(-21198.304, 152590.237)","(-21258.1331, 152609.5766)",62.87719248638681,13.6303
"(-21258.1331, 152609.5766)","(-21319.6543, 152625.1977)",63.47343392829455,13.6303
"(-21319.6543, 152625.1977)","(-21371.8703, 152615.1786)",53.1685341231969,13.6303
"(-21371.8703, 152615.1786)","(-21381.8507, 152652.7115)",38.837185358485186,13.6303
"(-21381.8507, 152652.7115)","(-21359.4786, 152706.7908)",58.52419625162048,13.6303
"(-21359.4786, 152706.7908)","(-21323.1869, 152763.87)",32.14786115995613,13.6303
"(-21323.1869, 152763.87)","(-21276.7773, 152762.5901)",46.77944240080359,13.6303
"(-21276.7773, 152762.5901)","(-21230.9304, 152771.685)",70.12756081998171,13.6303
"(-21230.9304, 152771.685)","(-21172.8729, 152811.9965)",52.466996980292365,13.6303
"(-21172.8729, 152811.9965)","(-21146.1538, 152757.3878)",55.08611005916539,13.6303
