"Node1(x,y)","Node2(x,y)"
"(-21086.0444, 153014.6122)","(-21132.0712, 153012.517)"
"(-21132.0712, 153012.517)","(-21134.1102, 152958.7183)"
"(-21134.1102, 152958.7183)","(-21059.9244, 152941.5107)"
"(-21059.9244, 152941.5107)","(-21022.4152, 152890.146)"
"(-21022.4152, 152890.146)","(-21027.9459, 152837.8579)"
"(-21027.9459, 152837.8579)","(-21015.8428, 152793.2175)"
"(-21015.8428, 152793.2175)","(-21060.6793, 152791.6067)"
"(-21060.6793, 152791.6067)","(-21104.6817, 152769.9933)"
"(-21104.6817, 152769.9933)","(-21146.1538, 152757.3878)"
"(-21146.1538, 152757.3878)","(-21172.8729, 152811.9965)"
"(-21172.8729, 152811.9965)","(-21230.9304, 152771.685)"
"(-21230.9304, 152771.685)","(-21276.7773, 152762.5901)"
"(-21276.7773, 152762.5901)","(-21323.1869, 152763.87)"
"(-21323.1869, 152763.87)","(-21359.4786, 152706.7908)"
"(-21359.4786, 152706.7908)","(-21416.9331, 152704.2455)"
"(-21416.9331, 152704.2455)","(-21461.5209, 152710.3818)"
"(-21461.5209, 152710.3818)","(-21502.7707, 152686.8099)"
"(-21502.7707, 152686.8099)","(-21526.5402, 152761.446)"
"(-21526.5402, 152761.446)","(-21568.0877, 152725.6797)"
"(-21568.0877, 152725.6797)","(-21613.9996, 152698.9716)"
"(-21613.9996, 152698.9716)","(-21641.9959, 152728.0737)"
"(-21641.9959, 152728.0737)","(-21706.819, 152765.1155)"
"(-21706.819, 152765.1155)","(-21664.4855, 152790.251)"
"(-21664.4855, 152790.251)","(-21616.8605, 152825.9698)"
"(-21616.8605, 152825.9698)","(-21603.6313, 152848.4594)"
"(-21603.6313, 152848.4594)","(-21600.9855, 152886.8241)"
"(-21600.9855, 152886.8241)","(-21644.6418, 152904.022)"
"(-21644.6418, 152904.022)","(-21623.475, 152914.6053)"
"(-21623.475, 152914.6053)","(-21573.2041, 152959.5847)"
"(-21573.2041, 152959.5847)","(-21533.5166, 152996.6264)"
"(-21533.5166, 152996.6264)","(-21474.119, 153051.7939)"
"(-21474.119, 153051.7939)","(-21427.683, 153079.9703)"
"(-21427.683, 153079.9703)","(-21377.4121, 153091.8766)"
"(-21377.4121, 153091.8766)","(-21336.4016, 153093.1995)"
"(-21336.4016, 153093.1995)","(-21274.2244, 153082.6161)"
"(-21274.2244, 153082.6161)","(-21208.0784, 153062.7724)"
"(-21208.0784, 153062.7724)","(-21153.8387, 153034.991)"
"(-21153.8387, 153034.991)","(-21086.0444, 153014.6122)"
"(-20873.2803, 152936.485)","(-20899.5227, 152694.9644)"
"(-20899.5227, 152694.9644)","(-20898.0942, 152686.2195)"
"(-20898.0942, 152686.2195)","(-20942.2809, 152680.0903)"
"(-20942.2809, 152680.0903)","(-20964.31, 152677.0347)"
"(-20964.31, 152677.0347)","(-21022.7456, 152689.005)"
"(-21022.7456, 152689.005)","(-21069.584, 152678.0364)"
"(-21069.584, 152678.0364)","(-21114.6819, 152644.0746)"
"(-21114.6819, 152644.0746)","(-21157.8914, 152626.7024)"
"(-21157.8914, 152626.7024)","(-21198.304, 152590.237)"
"(-21198.304, 152590.237)","(-21258.1331, 152609.5766)"
"(-21258.1331, 152609.5766)","(-21319.6543, 152625.1977)"
"(-21319.6543, 152625.1977)","(-21371.8703, 152615.1786)"
"(-21371.8703, 152615.1786)","(-21381.8507, 152652.7115)"
"(-21381.8507, 152652.7115)","(-21359.4786, 152706.7908)"
"(-21359.4786, 152706.7908)","(-21323.1869, 152763.87)"
"(-21323.1869, 152763.87)","(-21276.7773, 152762.5901)"
"(-21276.7773, 152762.5901)","(-21230.9304, 152771.685)"
"(-21230.9304, 152771.685)","(-21172.8729, 152811.9965)"
"(-21172.8729, 152811.9965)","(-21146.1538, 152757.3878)"
"(-21146.1538, 152757.3878)","(-21104.6817, 152769.9933)"
"(-21104.6817, 152769.9933)","(-21060.6793, 152791.6067)"
"(-21060.6793, 152791.6067)","(-21015.8428, 152793.2175)"
"(-21015.8428, 152793.2175)","(-21027.9459, 152837.8579)"
"(-21027.9459, 152837.8579)","(-21022.4152, 152890.146)"
"(-21022.4152, 152890.146)","(-21059.9244, 152941.5107)"
"(-21059.9244, 152941.5107)","(-21134.1102, 152958.7183)"
"(-21134.1102, 152958.7183)","(-21132.0712, 153012.517)"
"(-21132.0712, 153012.517)","(-21086.0444, 153014.6122)"
"(-21086.0444, 153014.6122)","(-21053.9298, 153016.0742)"
"(-21053.9298, 153016.0742)","(-21008.3015, 153005.7604)"
"(-21008.3015, 153005.7604)","(-20938.1999, 153007.6684)"
"(-20938.1999, 153007.6684)","(-20889.0682, 152989.2602)"
"(-20889.0682, 152989.2602)","(-20873.2803, 152936.485)"
