Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-21059.9244, 152941.5107)","(-21134.1102, 152958.7183)",76.155,12.6,367887.82,143050.17,551831.73,275915.87,143050.17
"(-21059.9244, 152941.5107)","(-21022.4152, 152890.146)",63.602,12.6,307247.95,119470.85,460871.92,230435.96,119470.85
"(-21573.2041, 152959.5847)","(-21623.475, 152914.6053)",67.456,11.7,325863.4,126709.32,488795.1,244397.55,126709.32
"(-21573.2041, 152959.5847)","(-21533.5166, 152996.6264)",54.288,11.7,262252.0,101974.55,393378.01,196689.0,101974.55
"(-21153.8387, 153034.991)","(-21208.0784, 153062.7724)",60.941,11.7,294388.95,114470.74,441583.43,220791.71,114470.74
"(-21153.8387, 153034.991)","(-21132.0712, 153012.517)",116.865,12.1,564548.43,219520.05,846822.65,423411.33,219520.05
"(-21623.475, 152914.6053)","(-21600.9855, 152886.8241)",70.587,11.7,340987.59,132590.24,511481.39,255740.7,132590.24
"(-21134.1102, 152958.7183)","(-21132.0712, 153012.517)",53.837,12.6,260074.98,101128.03,390112.48,195056.24,101128.03
"(-21600.9855, 152886.8241)","(-21616.8605, 152825.9698)",64.548,11.7,311814.92,121246.68,467722.38,233861.19,121246.68
"(-21474.119, 153051.7939)","(-21533.5166, 152996.6264)",81.065,11.7,391605.05,152272.42,587407.57,293703.79,152272.42
"(-21474.119, 153051.7939)","(-21427.683, 153079.9703)",54.316,11.7,262386.62,102026.89,393579.93,196789.97,102026.89
"(-21208.0784, 153062.7724)","(-21274.2244, 153082.6161)",69.058,11.7,333604.39,129719.34,500406.58,250203.29,129719.34
"(-21613.9996, 152698.9716)","(-21568.0877, 152725.6797)",53.115,11.7,256586.6,99771.6,384879.9,192439.95,99771.6
"(-21613.9996, 152698.9716)","(-21706.819, 152765.1155)",115.042,11.7,555741.42,216095.51,833612.12,416806.06,216095.51
"(-21526.5402, 152761.446)","(-21502.7707, 152686.8099)",78.33,11.7,378391.5,147134.44,567587.25,283793.63,147134.44
"(-21526.5402, 152761.446)","(-21568.0877, 152725.6797)",54.822,11.7,264830.44,102977.15,397245.66,198622.83,102977.15
"(-21258.1331, 152609.5766)","(-21198.304, 152590.237)",62.877,13.6,303744.37,118108.52,455616.56,227808.28,118108.52
"(-21258.1331, 152609.5766)","(-21319.6543, 152625.1977)",63.473,13.6,306624.67,119228.5,459937.01,229968.5,119228.5
"(-21104.6817, 152769.9933)","(-21172.8729, 152811.9965)",98.432,13.2,475499.17,184893.97,713248.75,356624.37,184893.97
"(-21104.6817, 152769.9933)","(-21015.8428, 152793.2175)",93.889,12.6,453556.79,176361.85,680335.19,340167.59,176361.85
"(-21502.7707, 152686.8099)","(-21416.9331, 152704.2455)",92.518,11.7,446931.21,173785.55,670396.81,335198.41,173785.55
"(-21336.4016, 153093.1995)","(-21274.2244, 153082.6161)",63.071,11.7,304682.97,118473.48,457024.45,228512.23,118473.48
"(-21336.4016, 153093.1995)","(-21427.683, 153079.9703)",92.693,11.7,447779.46,174115.39,671669.2,335834.6,174115.39
"(-20873.2803, 152936.485)","(-20899.5227, 152694.9644)",242.942,13.6,1173594.01,456342.44,1760391.01,880195.5,456342.44
"(-20942.2809, 152680.0903)","(-20899.5227, 152694.9644)",53.471,13.6,258303.31,100439.13,387454.96,193727.48,100439.13
"(-20942.2809, 152680.0903)","(-21069.584, 152678.0364)",129.995,13.6,627972.26,244181.88,941958.39,470979.19,244181.88
"(-21069.584, 152678.0364)","(-21157.8914, 152626.7024)",103.026,13.6,497695.73,193524.92,746543.59,373271.79,193524.92
"(-21381.8507, 152652.7115)","(-21359.4786, 152706.7908)",58.524,13.6,282716.11,109931.85,424074.17,212037.08,109931.85
"(-21381.8507, 152652.7115)","(-21319.6543, 152625.1977)",92.006,13.6,444457.18,172823.54,666685.77,333342.89,172823.54
"(-21359.4786, 152706.7908)","(-21416.9331, 152704.2455)",57.511,11.7,277820.89,108028.38,416731.34,208365.67,108028.38
"(-21359.4786, 152706.7908)","(-21276.7773, 152762.5901)",78.927,13.6,381278.55,148257.05,571917.82,285958.91,148257.05
"(-21664.4855, 152790.251)","(-21706.819, 152765.1155)",49.233,11.7,237834.1,92479.85,356751.14,178375.57,92479.85
"(-21664.4855, 152790.251)","(-21616.8605, 152825.9698)",59.531,11.7,287581.09,111823.56,431371.63,215685.82,111823.56
"(-21276.7773, 152762.5901)","(-21230.9304, 152771.685)",70.128,13.6,338769.14,131727.61,508153.7,254076.85,131727.61
"(-21230.9304, 152771.685)","(-21172.8729, 152811.9965)",52.467,13.6,253455.26,98554.01,380182.89,190091.45,98554.01
"(-21022.4152, 152890.146)","(-21015.8428, 152793.2175)",98.832,12.6,477432.4,185645.69,716148.6,358074.3,185645.69
"(-21157.8914, 152626.7024)","(-21198.304, 152590.237)",54.433,13.6,262950.42,102246.12,394425.63,197212.81,102246.12
