195.0 * C_node1node27_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
164.18 * C_node1node27_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
116.39 * C_node1node27_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
82.51 * C_node1node27_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
58.5 * C_node1node27_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
41.47 * C_node1node27_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
292.0 * C_node1node27_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
245.86 * C_node1node27_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
174.29 * C_node1node27_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
123.56 * C_node1node27_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
87.59 * C_node1node27_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
62.1 * C_node1node27_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
1456.0 * C_node1node24_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
1225.91 * C_node1node24_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
869.07 * C_node1node24_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
616.1 * C_node1node24_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
436.77 * C_node1node24_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
309.63 * C_node1node24_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
2183.0 * C_node1node24_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
1838.03 * C_node1node24_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
1303.01 * C_node1node24_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
923.73 * C_node1node24_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
654.85 * C_node1node24_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
464.24 * C_node1node24_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
0.0 * C_node1node33_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
0.0 * C_node1node33_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
0.0 * C_node1node33_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
0.0 * C_node1node33_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
0.0 * C_node1node33_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
0.0 * C_node1node33_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
0.0 * C_node1node33_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
0.0 * C_node1node33_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
0.0 * C_node1node33_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
0.0 * C_node1node33_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
0.0 * C_node1node33_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
0.0 * C_node1node33_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
1182.0 * C_node2node7_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
995.21 * C_node2node7_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
705.52 * C_node2node7_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
500.16 * C_node2node7_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
354.57 * C_node2node7_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
251.36 * C_node2node7_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
1773.0 * C_node2node7_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
1492.82 * C_node2node7_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
1058.29 * C_node2node7_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
750.24 * C_node2node7_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
